,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:26:39.228,1196658165,100.00,-1,-1,1196658165,0.00,2,1196658165,1196658165,100.00,-1,-1,1196658165,0.00,2,1196658165,1196658159,100.00,-1,-1,1196658159,0.00,2,1196658159,1196658171,100.00,-1,-1,1196658171,0.00,2,1196658171,1196658171,100.00,-1,-1,1196658171,0.00,2,1196658171,1196658186,100.00,-1,-1,1196658186,0.00,2,1196658186,1196658198,100.00,-1,-1,1196658198,0.00,2,1196658198,1196658198,100.00,-1,-1,1196658198,0.00,2,1196658198,1097048560,0.00,0.00,0.00,1516525,92.56,92.56,49,92612,5.65,5.65,
2026-04-01,21:26:40.228,1197486945,100.00,-1,-1,1197486945,0.00,2,1197486945,1197486948,100.00,-1,-1,1197486948,0.00,2,1197486948,1197486939,100.00,-1,-1,1197486939,0.00,2,1197486939,1197486915,100.00,-1,-1,1197486915,0.00,2,1197486915,1197486915,100.00,-1,-1,1197486915,0.00,2,1197486915,1197486909,100.00,-1,-1,1197486909,0.00,2,1197486909,1197486906,100.00,-1,-1,1197486906,0.00,2,1197486906,1197486882,100.00,-1,-1,1197486882,0.00,2,1197486882,1097790117,0.00,0.00,0.00,1513830,92.40,92.40,49,93837,5.73,5.73,
2026-04-01,21:26:41.229,1197598908,100.00,-1,-1,1197598908,0.00,2,1197598908,1197598908,100.00,-1,-1,1197598908,0.00,2,1197598908,1197598911,100.00,-1,-1,1197598911,0.00,2,1197598911,1197598908,100.00,-1,-1,1197598908,0.00,2,1197598908,1197598902,100.00,-1,-1,1197598902,0.00,2,1197598902,1197598905,100.00,-1,-1,1197598905,0.00,2,1197598905,1197598959,100.00,-1,-1,1197598959,0.00,2,1197598959,1197598959,100.00,-1,-1,1197598959,0.00,2,1197598959,1097903906,0.00,0.00,0.00,1519343,92.73,92.64,49,93891,5.73,5.72,
2026-04-01,21:26:42.229,1197507594,100.00,-1,-1,1197507594,0.00,2,1197507594,1197507600,100.00,-1,-1,1197507600,0.00,2,1197507600,1197507624,100.00,-1,-1,1197507624,0.00,2,1197507624,1197507618,100.00,-1,-1,1197507618,0.00,2,1197507618,1197507615,100.00,-1,-1,1197507615,0.00,2,1197507615,1197507585,100.00,-1,-1,1197507585,0.00,2,1197507585,1197507579,100.00,-1,-1,1197507579,0.00,2,1197507579,1197507597,100.00,-1,-1,1197507597,0.00,2,1197507597,1097828063,0.00,0.00,0.00,1523285,92.97,92.97,48,94443,5.76,5.76,
2026-04-01,21:26:43.229,1197631428,100.00,-1,-1,1197631428,0.00,2,1197631428,1197631428,100.00,-1,-1,1197631428,0.00,2,1197631428,1197631434,100.00,-1,-1,1197631434,0.00,2,1197631434,1197631428,100.00,-1,-1,1197631428,0.00,2,1197631428,1197631431,100.00,-1,-1,1197631431,0.00,2,1197631431,1197631434,100.00,-1,-1,1197631434,0.00,2,1197631434,1197631407,100.00,-1,-1,1197631407,0.00,2,1197631407,1197631437,100.00,-1,-1,1197631437,0.00,2,1197631437,1097921553,0.00,0.00,0.00,1522219,92.91,92.91,49,94133,5.75,5.75,
2026-04-01,21:26:44.230,1197549198,100.00,-1,-1,1197549198,0.00,2,1197549198,1197549195,100.00,-1,-1,1197549195,0.00,2,1197549195,1197549159,100.00,-1,-1,1197549159,0.00,2,1197549159,1197549159,100.00,-1,-1,1197549159,0.00,2,1197549159,1197549165,100.00,-1,-1,1197549165,0.00,2,1197549165,1197549168,100.00,-1,-1,1197549168,0.00,2,1197549168,1197549168,100.00,-1,-1,1197549168,0.00,2,1197549168,1197549165,100.00,-1,-1,1197549165,0.00,2,1197549165,1097858773,0.00,0.00,0.00,1524866,93.07,92.98,49,92533,5.65,5.64,
2026-04-01,21:26:45.230,1197579411,100.00,-1,-1,1197579411,0.00,2,1197579411,1197579414,100.00,-1,-1,1197579414,0.00,2,1197579414,1197579423,100.00,-1,-1,1197579423,0.00,2,1197579423,1197579423,100.00,-1,-1,1197579423,0.00,2,1197579423,1197579429,100.00,-1,-1,1197579429,0.00,2,1197579429,1197579432,100.00,-1,-1,1197579432,0.00,2,1197579432,1197579432,100.00,-1,-1,1197579432,0.00,2,1197579432,1197579435,100.00,-1,-1,1197579435,0.00,2,1197579435,1097893627,0.00,0.00,0.00,1517858,92.64,92.64,48,92645,5.65,5.65,
2026-04-01,21:26:46.231,1197695454,100.00,-1,-1,1197695454,0.00,2,1197695454,1197695451,100.00,-1,-1,1197695451,0.00,2,1197695451,1197695454,100.00,-1,-1,1197695454,0.00,2,1197695454,1197695451,100.00,-1,-1,1197695451,0.00,2,1197695451,1197695460,100.00,-1,-1,1197695460,0.00,2,1197695460,1197695454,100.00,-1,-1,1197695454,0.00,2,1197695454,1197695454,100.00,-1,-1,1197695454,0.00,2,1197695454,1197695376,100.00,-1,-1,1197695376,0.00,2,1197695376,1097980006,0.00,0.00,0.00,1522656,92.94,92.94,48,91668,5.59,5.59,
2026-04-01,21:26:47.230,1197183396,100.00,-1,-1,1197183396,0.00,2,1197183396,1197183486,100.00,-1,-1,1197183486,0.00,2,1197183486,1197183486,100.00,-1,-1,1197183486,0.00,2,1197183486,1197183492,100.00,-1,-1,1197183492,0.00,2,1197183492,1197183495,100.00,-1,-1,1197183495,0.00,2,1197183495,1197183498,100.00,-1,-1,1197183498,0.00,2,1197183498,1197183510,100.00,-1,-1,1197183510,0.00,2,1197183510,1197183507,100.00,-1,-1,1197183507,0.00,2,1197183507,1097525512,0.00,0.00,0.00,1514308,92.43,92.43,48,92872,5.67,5.67,
2026-04-01,21:26:48.230,1196259336,100.00,-1,-1,1196259336,0.00,2,1196259336,1196259336,100.00,-1,-1,1196259336,0.00,2,1196259336,1196259339,100.00,-1,-1,1196259339,0.00,2,1196259339,1196259339,100.00,-1,-1,1196259339,0.00,2,1196259339,1196259345,100.00,-1,-1,1196259345,0.00,2,1196259345,1196259345,100.00,-1,-1,1196259345,0.00,2,1196259345,1196259351,100.00,-1,-1,1196259351,0.00,2,1196259351,1196259345,100.00,-1,-1,1196259345,0.00,2,1196259345,1096673135,0.00,0.00,0.00,1517103,92.60,92.60,48,91397,5.58,5.58,
2026-04-01,21:26:49.230,1197893832,100.00,-1,-1,1197893832,0.00,2,1197893832,1197893793,100.00,-1,-1,1197893793,0.00,2,1197893793,1197893793,100.00,-1,-1,1197893793,0.00,2,1197893793,1197893796,100.00,-1,-1,1197893796,0.00,2,1197893796,1197893796,100.00,-1,-1,1197893796,0.00,2,1197893796,1197893796,100.00,-1,-1,1197893796,0.00,2,1197893796,1197893796,100.00,-1,-1,1197893796,0.00,2,1197893796,1197893799,100.00,-1,-1,1197893799,0.00,2,1197893799,1098191641,0.00,0.00,0.00,1525089,93.08,93.08,48,90480,5.52,5.52,
2026-04-01,21:26:50.230,1196565183,100.00,-1,-1,1196565183,0.00,2,1196565183,1196565186,100.00,-1,-1,1196565186,0.00,2,1196565186,1196565192,100.00,-1,-1,1196565192,0.00,2,1196565192,1196565198,100.00,-1,-1,1196565198,0.00,2,1196565198,1196565207,100.00,-1,-1,1196565207,0.00,2,1196565207,1196565210,100.00,-1,-1,1196565210,0.00,2,1196565210,1196565213,100.00,-1,-1,1196565213,0.00,2,1196565213,1196565216,100.00,-1,-1,1196565216,0.00,2,1196565216,1096943683,0.00,0.00,0.00,1526617,93.18,93.18,48,92131,5.62,5.62,
2026-04-01,21:26:51.230,1197108408,100.00,-1,-1,1197108408,0.00,2,1197108408,1197108444,100.00,-1,-1,1197108444,0.00,2,1197108444,1197108423,100.00,-1,-1,1197108423,0.00,2,1197108423,1197108429,100.00,-1,-1,1197108429,0.00,2,1197108429,1197108426,100.00,-1,-1,1197108426,0.00,2,1197108426,1197108423,100.00,-1,-1,1197108423,0.00,2,1197108423,1197108423,100.00,-1,-1,1197108423,0.00,2,1197108423,1197108426,100.00,-1,-1,1197108426,0.00,2,1197108426,1097467484,0.00,0.00,0.00,1519624,92.75,92.75,48,92835,5.67,5.67,
2026-04-01,21:26:52.231,1197364722,100.00,-1,-1,1197364722,0.00,2,1197364722,1197364722,100.00,-1,-1,1197364722,0.00,2,1197364722,1197364725,100.00,-1,-1,1197364725,0.00,2,1197364725,1197364731,100.00,-1,-1,1197364731,0.00,2,1197364731,1197364740,100.00,-1,-1,1197364740,0.00,2,1197364740,1197364740,100.00,-1,-1,1197364740,0.00,2,1197364740,1197364740,100.00,-1,-1,1197364740,0.00,2,1197364740,1197364737,100.00,-1,-1,1197364737,0.00,2,1197364737,1097654891,0.00,0.00,0.00,1520060,92.78,92.78,49,91782,5.60,5.60,
2026-04-01,21:26:53.232,1197581304,100.00,-1,-1,1197581304,0.00,2,1197581304,1197581262,100.00,-1,-1,1197581262,0.00,2,1197581262,1197581217,100.00,-1,-1,1197581217,0.00,2,1197581217,1197581172,100.00,-1,-1,1197581172,0.00,2,1197581172,1197581130,100.00,-1,-1,1197581130,0.00,2,1197581130,1197581085,100.00,-1,-1,1197581085,0.00,2,1197581085,1197581046,100.00,-1,-1,1197581046,0.00,2,1197581046,1197581007,100.00,-1,-1,1197581007,0.00,2,1197581007,1097787985,0.00,0.00,0.00,1526154,93.15,93.15,48,92746,5.66,5.66,
2026-04-01,21:26:54.230,1197252999,100.00,-1,-1,1197252999,0.00,2,1197252999,1197253023,100.00,-1,-1,1197253023,0.00,2,1197253023,1197253053,100.00,-1,-1,1197253053,0.00,2,1197253053,1197253086,100.00,-1,-1,1197253086,0.00,2,1197253086,1197253116,100.00,-1,-1,1197253116,0.00,2,1197253116,1197253146,100.00,-1,-1,1197253146,0.00,2,1197253146,1197253176,100.00,-1,-1,1197253176,0.00,2,1197253176,1197253206,100.00,-1,-1,1197253206,0.00,2,1197253206,1097674806,0.00,0.00,0.00,1520569,92.81,92.81,48,92694,5.66,5.66,
2026-04-01,21:26:55.230,1196284911,100.00,-1,-1,1196284911,0.00,2,1196284911,1196284911,100.00,-1,-1,1196284911,0.00,2,1196284911,1196284914,100.00,-1,-1,1196284914,0.00,2,1196284914,1196284917,100.00,-1,-1,1196284917,0.00,2,1196284917,1196284917,100.00,-1,-1,1196284917,0.00,2,1196284917,1196284896,100.00,-1,-1,1196284896,0.00,2,1196284896,1196284905,100.00,-1,-1,1196284905,0.00,2,1196284905,1196284938,100.00,-1,-1,1196284938,0.00,2,1196284938,1096698887,0.00,0.00,0.00,1520552,92.81,92.81,49,93394,5.70,5.70,
2026-04-01,21:26:56.230,1198087689,100.00,-1,-1,1198087689,0.00,2,1198087689,1198087689,100.00,-1,-1,1198087689,0.00,2,1198087689,1198087689,100.00,-1,-1,1198087689,0.00,2,1198087689,1198087689,100.00,-1,-1,1198087689,0.00,2,1198087689,1198087695,100.00,-1,-1,1198087695,0.00,2,1198087695,1198087707,100.00,-1,-1,1198087707,0.00,2,1198087707,1198087704,100.00,-1,-1,1198087704,0.00,2,1198087704,1198087704,100.00,-1,-1,1198087704,0.00,2,1198087704,1098346634,0.00,0.00,0.00,1511269,92.24,92.15,48,91937,5.61,5.61,
