Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,22:25:17.965,2.00,1.91,100.00,0.00,0.00,1200008796,0.00,0.00,1200009852,0.00,0.00,1200530280,0.00,-1,-1,1200530280,0.00,-1,-1,1200530172,0.00,-1,-1,1200530172,0.00,-1,-1,1200530074,0.00,-1,-1,1200530074,0.00,-1,-1,1200002784,100.00,-1,-1,1200002784,100.00,-1,-1,1200004324,100.00,-1,-1,1200004324,100.00,-1,-1,1200006354,100.00,-1,-1,1200006354,100.00,-1,-1,608393,37.13,37.13,32,390987,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1200111059,0.00,0.00,1200112507,0.00,0.00,1200645060,0.00,-1,-1,1200645060,0.00,-1,-1,1200645192,0.00,-1,-1,1200645192,0.00,-1,-1,1200645144,0.00,-1,-1,1200645144,0.00,-1,-1,1200105953,100.00,-1,-1,1200105953,100.00,-1,-1,1200107411,100.00,-1,-1,1200107411,100.00,-1,-1,1200108576,100.00,-1,-1,1200108576,100.00,-1,-1,432689,26.41,26.41,45,350291,5.36,5.36,
2026-04-01,22:25:18.965,2.00,1.92,100.00,0.00,0.00,1198930709,0.00,0.00,1198932002,0.00,0.00,1199524338,0.00,-1,-1,1199524338,0.00,-1,-1,1199524439,0.00,-1,-1,1199524439,0.00,-1,-1,1199524688,0.00,-1,-1,1199524688,0.00,-1,-1,1198923525,100.00,-1,-1,1198923525,100.00,-1,-1,1198925541,100.00,-1,-1,1198925541,100.00,-1,-1,1198927652,100.00,-1,-1,1198927652,100.00,-1,-1,608481,37.14,37.14,32,388344,5.94,5.94,1.90,0.80,100.00,0.00,0.00,1198880806,0.00,0.00,1198881948,0.00,0.00,1199403049,0.00,-1,-1,1199403049,0.00,-1,-1,1199402971,0.00,-1,-1,1199402971,0.00,-1,-1,1199403049,0.00,-1,-1,1199403049,0.00,-1,-1,1198877180,100.00,-1,-1,1198877180,100.00,-1,-1,1198877878,100.00,-1,-1,1198877878,100.00,-1,-1,1198878969,100.00,-1,-1,1198878969,100.00,-1,-1,430462,26.27,26.27,45,350478,5.36,5.36,
2026-04-01,22:25:19.966,2.00,1.90,100.00,0.00,0.00,1200423502,0.00,0.00,1200426188,0.00,0.00,1200976302,0.00,-1,-1,1200976302,0.00,-1,-1,1200981103,0.00,-1,-1,1200981103,0.00,-1,-1,1200989551,0.00,-1,-1,1200989551,0.00,-1,-1,1200409347,100.00,-1,-1,1200409347,100.00,-1,-1,1200413529,100.00,-1,-1,1200413529,100.00,-1,-1,1200418724,100.00,-1,-1,1200418724,100.00,-1,-1,608096,37.12,37.12,33,389835,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1200655971,0.00,0.00,1200657681,0.00,0.00,1201179707,0.00,-1,-1,1201179707,0.00,-1,-1,1201185356,0.00,-1,-1,1201185356,0.00,-1,-1,1201194444,0.00,-1,-1,1201194444,0.00,-1,-1,1200650597,100.00,-1,-1,1200650597,100.00,-1,-1,1200652007,100.00,-1,-1,1200652007,100.00,-1,-1,1200653680,100.00,-1,-1,1200653680,100.00,-1,-1,431901,26.36,26.36,46,350858,5.37,5.37,
2026-04-01,22:25:20.965,2.00,1.88,100.00,0.00,0.00,1199415098,0.00,0.00,1199411688,0.00,0.00,1199919065,0.00,-1,-1,1199919065,0.00,-1,-1,1199891357,0.00,-1,-1,1199891357,0.00,-1,-1,1199859399,0.00,-1,-1,1199859399,0.00,-1,-1,1199438291,100.00,-1,-1,1199438291,100.00,-1,-1,1199430398,100.00,-1,-1,1199430398,100.00,-1,-1,1199421709,100.00,-1,-1,1199421709,100.00,-1,-1,605426,36.95,36.92,33,388894,5.95,5.94,1.90,0.80,100.00,0.00,0.00,1198503157,0.00,0.00,1198500289,0.00,0.00,1198984777,0.00,-1,-1,1198984777,0.00,-1,-1,1198955897,0.00,-1,-1,1198955897,0.00,-1,-1,1198923967,0.00,-1,-1,1198923967,0.00,-1,-1,1198527989,100.00,-1,-1,1198527989,100.00,-1,-1,1198518979,100.00,-1,-1,1198518979,100.00,-1,-1,1198509985,100.00,-1,-1,1198509985,100.00,-1,-1,430601,26.28,26.26,45,349655,5.35,5.34,
2026-04-01,22:25:21.965,2.00,1.85,100.00,0.00,0.00,1200631427,0.00,0.00,1200632393,0.00,0.00,1200878476,0.00,-1,-1,1200878476,0.00,-1,-1,1200878400,0.00,-1,-1,1200878400,0.00,-1,-1,1200878631,0.00,-1,-1,1200878631,0.00,-1,-1,1200626938,100.00,-1,-1,1200626938,100.00,-1,-1,1200627892,100.00,-1,-1,1200627892,100.00,-1,-1,1200629078,100.00,-1,-1,1200629078,100.00,-1,-1,605772,36.97,36.97,32,389508,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1200655388,0.00,0.00,1200656758,0.00,0.00,1200877998,0.00,-1,-1,1200877998,0.00,-1,-1,1200877915,0.00,-1,-1,1200877915,0.00,-1,-1,1200877792,0.00,-1,-1,1200877792,0.00,-1,-1,1200651771,100.00,-1,-1,1200651771,100.00,-1,-1,1200652718,100.00,-1,-1,1200652718,100.00,-1,-1,1200653803,100.00,-1,-1,1200653803,100.00,-1,-1,432563,26.40,26.40,45,349159,5.34,5.34,
2026-04-01,22:25:22.964,2.00,1.85,100.00,0.00,0.00,1199007162,0.00,0.00,1199008347,0.00,0.00,1199224110,0.00,-1,-1,1199224110,0.00,-1,-1,1199224275,0.00,-1,-1,1199224275,0.00,-1,-1,1199224061,0.00,-1,-1,1199224061,0.00,-1,-1,1199000168,100.00,-1,-1,1199000168,100.00,-1,-1,1199002106,100.00,-1,-1,1199002106,100.00,-1,-1,1199004192,100.00,-1,-1,1199004192,100.00,-1,-1,602853,36.80,36.80,33,390230,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1198988390,0.00,0.00,1198989654,0.00,0.00,1199213892,0.00,-1,-1,1199213892,0.00,-1,-1,1199214071,0.00,-1,-1,1199214071,0.00,-1,-1,1199214073,0.00,-1,-1,1199214073,0.00,-1,-1,1198984570,100.00,-1,-1,1198984570,100.00,-1,-1,1198985769,100.00,-1,-1,1198985769,100.00,-1,-1,1198986782,100.00,-1,-1,1198986782,100.00,-1,-1,431526,26.34,26.34,45,349290,5.34,5.34,
2026-04-01,22:25:23.966,2.00,1.85,100.00,0.00,0.00,1200277067,0.00,0.00,1200278786,0.00,0.00,1200490623,0.00,-1,-1,1200490623,0.00,-1,-1,1200490626,0.00,-1,-1,1200490626,0.00,-1,-1,1200491124,0.00,-1,-1,1200491124,0.00,-1,-1,1200269946,100.00,-1,-1,1200269946,100.00,-1,-1,1200271919,100.00,-1,-1,1200271919,100.00,-1,-1,1200274311,100.00,-1,-1,1200274311,100.00,-1,-1,603704,36.85,36.85,33,390786,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1200305882,0.00,0.00,1200307663,0.00,0.00,1200528241,0.00,-1,-1,1200528241,0.00,-1,-1,1200528306,0.00,-1,-1,1200528306,0.00,-1,-1,1200528302,0.00,-1,-1,1200528302,0.00,-1,-1,1200301726,100.00,-1,-1,1200301726,100.00,-1,-1,1200302658,100.00,-1,-1,1200302658,100.00,-1,-1,1200303435,100.00,-1,-1,1200303435,100.00,-1,-1,433402,26.45,26.45,45,351046,5.37,5.37,
2026-04-01,22:25:24.966,2.00,1.85,100.00,0.00,0.00,1200251573,0.00,0.00,1200253713,0.00,0.00,1200469494,0.00,-1,-1,1200469494,0.00,-1,-1,1200470164,0.00,-1,-1,1200470164,0.00,-1,-1,1200473155,0.00,-1,-1,1200473155,0.00,-1,-1,1200242746,100.00,-1,-1,1200242746,100.00,-1,-1,1200245306,100.00,-1,-1,1200245306,100.00,-1,-1,1200248406,100.00,-1,-1,1200248406,100.00,-1,-1,605995,36.99,36.99,33,389734,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1200216971,0.00,0.00,1200218197,0.00,0.00,1200438463,0.00,-1,-1,1200438463,0.00,-1,-1,1200438654,0.00,-1,-1,1200438654,0.00,-1,-1,1200438832,0.00,-1,-1,1200438832,0.00,-1,-1,1200214449,100.00,-1,-1,1200214449,100.00,-1,-1,1200214675,100.00,-1,-1,1200214675,100.00,-1,-1,1200215183,100.00,-1,-1,1200215183,100.00,-1,-1,433069,26.43,26.43,46,351004,5.37,5.37,
2026-04-01,22:25:25.965,2.00,1.86,100.00,0.00,0.00,1199606514,0.00,0.00,1199607490,0.00,0.00,1199824679,0.00,-1,-1,1199824679,0.00,-1,-1,1199823729,0.00,-1,-1,1199823729,0.00,-1,-1,1199820254,0.00,-1,-1,1199820254,0.00,-1,-1,1199600313,100.00,-1,-1,1199600313,100.00,-1,-1,1199602161,100.00,-1,-1,1199602161,100.00,-1,-1,1199603853,100.00,-1,-1,1199603853,100.00,-1,-1,604519,36.90,36.90,33,389718,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1199617443,0.00,0.00,1199618904,0.00,0.00,1199834287,0.00,-1,-1,1199834287,0.00,-1,-1,1199834108,0.00,-1,-1,1199834108,0.00,-1,-1,1199833918,0.00,-1,-1,1199833918,0.00,-1,-1,1199613365,100.00,-1,-1,1199613365,100.00,-1,-1,1199614377,100.00,-1,-1,1199614377,100.00,-1,-1,1199615583,100.00,-1,-1,1199615583,100.00,-1,-1,434670,26.53,26.53,45,351933,5.38,5.38,
2026-04-01,22:25:26.966,2.00,1.86,100.00,0.00,0.00,1199523458,0.00,0.00,1199528837,0.00,0.00,1199872117,0.00,-1,-1,1199872117,0.00,-1,-1,1199895249,0.00,-1,-1,1199895249,0.00,-1,-1,1199918422,0.00,-1,-1,1199918422,0.00,-1,-1,1199493732,100.00,-1,-1,1199493732,100.00,-1,-1,1199503808,100.00,-1,-1,1199503808,100.00,-1,-1,1199513994,100.00,-1,-1,1199513994,100.00,-1,-1,602979,36.80,36.80,32,390102,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1200258846,0.00,0.00,1200263630,0.00,0.00,1200572717,0.00,-1,-1,1200572717,0.00,-1,-1,1200595985,0.00,-1,-1,1200595985,0.00,-1,-1,1200619064,0.00,-1,-1,1200619064,0.00,-1,-1,1200231156,100.00,-1,-1,1200231156,100.00,-1,-1,1200240771,100.00,-1,-1,1200240771,100.00,-1,-1,1200250608,100.00,-1,-1,1200250608,100.00,-1,-1,431383,26.33,26.33,45,350183,5.36,5.36,
2026-04-01,22:25:27.966,2.00,1.86,100.00,0.00,0.00,1199892106,0.00,0.00,1199893811,0.00,0.00,1200418380,0.00,-1,-1,1200418380,0.00,-1,-1,1200417378,0.00,-1,-1,1200417378,0.00,-1,-1,1200420642,0.00,-1,-1,1200420642,0.00,-1,-1,1199884047,100.00,-1,-1,1199884047,100.00,-1,-1,1199885544,100.00,-1,-1,1199885544,100.00,-1,-1,1199888340,100.00,-1,-1,1199888340,100.00,-1,-1,600319,36.64,36.64,32,389683,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1199713725,0.00,0.00,1199713061,0.00,0.00,1200185345,0.00,-1,-1,1200185345,0.00,-1,-1,1200168947,0.00,-1,-1,1200168947,0.00,-1,-1,1200156340,0.00,-1,-1,1200156340,0.00,-1,-1,1199724174,100.00,-1,-1,1199724174,100.00,-1,-1,1199720090,100.00,-1,-1,1199720090,100.00,-1,-1,1199715601,100.00,-1,-1,1199715601,100.00,-1,-1,433789,26.48,26.48,46,348310,5.33,5.33,
