,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:25:38.356,1065129156,0.69,385983,56059429,1065129156,100.00,-1,-1,1065129172,0.23,186611,81933013,1065129172,100.00,-1,-1,1065129378,0.44,235325,53256468,1065129378,100.00,-1,-1,1065129471,0.67,417839,62654674,1065129471,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998559806,0.00,0.00,0.00,588222,35.90,35.97,51,342083,5.23,5.24,
2026-04-01,21:25:39.354,1064245816,0.54,340411,62602695,1064245816,100.00,-1,-1,1064245840,0.39,218816,56012938,1064245840,100.00,-1,-1,1064245650,0.34,229476,66515353,1064245650,100.00,-1,-1,1064245478,0.51,298660,59124748,1064245478,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997699960,0.00,0.00,0.00,585076,35.71,35.78,51,341487,5.22,5.24,
2026-04-01,21:25:40.354,1064052937,0.51,318975,62591349,1064052937,100.00,-1,-1,1064052974,0.24,153023,62591351,1064052974,100.00,-1,-1,1064053095,0.43,266985,62591358,1064053095,100.00,-1,-1,1064053140,0.32,230343,70936876,1064053140,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997549974,0.00,0.00,0.00,586128,35.77,35.88,51,341335,5.22,5.24,
2026-04-01,21:25:41.354,1063995577,0.58,293185,50666456,1063995577,100.00,-1,-1,1063995441,0.56,269155,48363429,1063995441,100.00,-1,-1,1063995324,0.17,95481,55999753,1063995324,100.00,-1,-1,1063995342,0.25,163097,66499708,1063995342,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997496426,0.00,0.00,0.00,587432,35.85,35.93,51,341636,5.23,5.24,
2026-04-01,21:25:42.354,1064203526,0.76,366313,48372887,1064203526,100.00,-1,-1,1064203633,0.29,202225,70946908,1064203633,100.00,-1,-1,1064203926,0.34,191852,56010732,1064203926,100.00,-1,-1,1064203884,0.28,188121,66512742,1064203884,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997689568,0.00,0.00,0.00,590100,36.02,36.09,52,342766,5.24,5.25,
2026-04-01,21:25:43.354,1064330635,0.61,268552,44347109,1064330635,100.00,-1,-1,1064330731,0.61,231879,38011811,1064330731,100.00,-1,-1,1064330389,0.57,244048,42573215,1064330389,100.00,-1,-1,1064330330,0.55,253164,46275231,1064330330,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997809713,0.00,0.00,0.00,585105,35.71,35.82,51,342520,5.24,5.26,
2026-04-01,21:25:44.354,1064090790,0.44,394382,88674232,1064090790,100.00,-1,-1,1064090995,0.29,219684,76006499,1064090995,100.00,-1,-1,1064091223,0.28,250163,88674268,1064091223,100.00,-1,-1,1064091220,0.31,250789,81853170,1064091220,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997585799,0.00,0.00,0.00,587720,35.87,35.94,51,341805,5.23,5.24,
2026-04-01,21:25:45.354,1064019432,0.71,469027,66501214,1064019432,100.00,-1,-1,1064019109,0.71,315238,44334129,1064019109,100.00,-1,-1,1064018882,0.51,285689,56000993,1064018882,100.00,-1,-1,1064019043,0.73,389481,53200952,1064019043,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997533861,0.00,0.00,0.00,585127,35.71,35.82,51,339656,5.20,5.21,
2026-04-01,21:25:46.354,1064020057,0.34,178887,53201002,1064020057,100.00,-1,-1,1064019837,0.21,141739,66501239,1064019837,100.00,-1,-1,1064019971,0.33,231907,70934664,1064019971,100.00,-1,-1,1064019837,0.34,215194,62589402,1064019837,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997533846,0.00,0.00,0.00,586997,35.83,35.90,51,342731,5.24,5.25,
2026-04-01,21:25:47.354,1064611509,0.61,308582,50695786,1064611509,100.00,-1,-1,1064618734,0.39,197295,50696130,1064618734,100.00,-1,-1,1064618693,0.39,228794,59145482,1064618693,100.00,-1,-1,1064618589,0.81,359815,44359107,1064618589,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998049347,0.00,0.00,0.00,583328,35.60,35.67,51,345162,5.28,5.29,
2026-04-01,21:25:48.354,1063995211,0.61,497611,81845785,1063995211,100.00,-1,-1,1063988123,0.44,309214,70932541,1063988123,100.00,-1,-1,1063988367,0.40,251289,62587551,1063988367,100.00,-1,-1,1063988483,0.32,262930,81845267,1063988483,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997509753,0.00,0.00,0.00,587201,35.84,35.91,51,341326,5.22,5.23,
2026-04-01,21:25:49.355,1065231209,0.57,244991,42609248,1065231209,100.00,-1,-1,1065231276,0.19,106024,56064804,1065231276,100.00,-1,-1,1065231155,0.37,156563,42609246,1065231155,100.00,-1,-1,1065231108,0.38,193678,50725290,1065231108,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998633093,0.00,0.00,0.00,586426,35.79,35.86,51,342563,5.24,5.25,
2026-04-01,21:25:50.355,1064016592,0.88,424311,48364390,1064016592,100.00,-1,-1,1064016676,0.85,451569,53200833,1064016676,100.00,-1,-1,1064016823,0.70,323581,46261601,1064016823,100.00,-1,-1,1064016837,0.51,273823,53200841,1064016837,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997516095,0.00,0.00,0.00,585769,35.75,35.82,51,340096,5.20,5.21,
2026-04-01,21:25:51.358,1064130041,0.66,318039,48369547,1064130041,100.00,-1,-1,1064130016,0.58,310299,53206500,1064130016,100.00,-1,-1,1064129808,0.58,293350,50672848,1064129808,100.00,-1,-1,1064129965,0.29,184454,62595880,1064129965,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997621646,0.00,0.00,0.00,582459,35.55,35.66,51,343777,5.26,5.28,
2026-04-01,21:25:52.355,1063435017,0.52,251103,48337955,1063435017,100.00,-1,-1,1063434911,0.51,259414,50639757,1063434911,100.00,-1,-1,1063434943,0.64,253325,39386479,1063434943,100.00,-1,-1,1063440408,0.59,274203,46236539,1063440408,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,996977959,0.00,0.00,0.00,585459,35.73,35.84,51,342295,5.24,5.25,
2026-04-01,21:25:53.354,1064045075,0.50,232535,46262829,1064045075,100.00,-1,-1,1064044859,0.61,344387,56002361,1064044859,100.00,-1,-1,1064044706,0.57,262164,46262813,1064044706,100.00,-1,-1,1064039193,0.44,261793,59113288,1064039193,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997536721,0.00,0.00,0.00,588704,35.93,36.00,51,345164,5.28,5.29,
2026-04-01,21:25:54.354,1064077097,0.50,232271,46264221,1064077097,100.00,-1,-1,1064077252,0.79,419744,53203862,1064077252,100.00,-1,-1,1064077454,0.54,360701,66504840,1064077454,100.00,-1,-1,1064077532,0.75,421568,56004080,1064077532,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997571673,0.00,0.00,0.00,589420,35.98,36.08,51,342858,5.25,5.26,
2026-04-01,21:25:55.354,1064102295,0.37,278327,76007306,1064102295,100.00,-1,-1,1064102146,0.52,327609,62594243,1064102146,100.00,-1,-1,1064101905,0.34,202389,59116772,1064101905,100.00,-1,-1,1064106869,0.49,273976,56005624,1064106869,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997617155,0.00,0.00,0.00,590128,36.02,36.09,51,342791,5.24,5.26,
2026-04-01,21:25:56.354,1064504818,0.44,204809,46282818,1064504818,100.00,-1,-1,1064504876,0.47,219038,46282820,1064504876,100.00,-1,-1,1064504894,0.52,293087,56026573,1064504894,100.00,-1,-1,1064499681,0.21,110846,53224984,1064499681,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997951171,0.00,0.00,0.00,583425,35.61,35.68,52,341733,5.23,5.24,
2026-04-01,21:25:57.354,1063942569,0.30,167879,55996977,1063942569,100.00,-1,-1,1063942894,0.20,114123,55996994,1063942894,100.00,-1,-1,1063943382,0.43,383783,88661948,1063943382,100.00,-1,-1,1063943598,0.14,78098,55997031,1063943598,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997466400,0.00,0.00,0.00,587816,35.88,35.99,51,343119,5.25,5.27,
2026-04-01,21:25:58.354,1063392242,0.70,297511,42535689,1063392242,100.00,-1,-1,1063392250,0.75,382176,50637726,1063392250,100.00,-1,-1,1063392019,0.88,470424,53169600,1063392019,100.00,-1,-1,1063392301,0.62,347816,55968015,1063392301,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,996939855,0.00,0.00,0.00,587570,35.86,35.97,52,343007,5.25,5.26,
2026-04-01,21:25:59.354,1064258656,0.31,207483,66516166,1064258656,100.00,-1,-1,1064258554,0.42,276981,66516159,1064258554,100.00,-1,-1,1064258488,0.35,188470,53212924,1064258488,100.00,-1,-1,1064258136,0.44,274909,62603419,1064258136,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997737271,0.00,0.00,0.00,590483,36.04,36.11,51,344606,5.27,5.28,
2026-04-01,21:26:00.354,1064124457,0.33,185083,56006550,1064124457,100.00,-1,-1,1064124541,0.27,131967,48369297,1064124541,100.00,-1,-1,1064124651,0.04,27362,70941643,1064124651,100.00,-1,-1,1064124913,0.21,156384,76008922,1064124913,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997598895,0.00,0.00,0.00,588339,35.91,35.98,51,340290,5.21,5.22,
2026-04-01,21:26:01.356,1064044777,0.30,248959,81849598,1064044777,100.00,-1,-1,1064044722,0.31,181069,59113595,1064044722,100.00,-1,-1,1064044468,0.24,160168,66502779,1064044468,100.00,-1,-1,1064044206,0.13,92117,70936280,1064044206,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997537567,0.00,0.00,0.00,589356,35.97,36.08,51,342048,5.23,5.25,
2026-04-01,21:26:02.353,1064173441,0.47,249179,53208672,1064173441,100.00,-1,-1,1064173499,0.59,296801,50674928,1064173499,100.00,-1,-1,1064173690,0.25,116281,46268421,1064173690,100.00,-1,-1,1064173929,0.31,156508,50674949,1064173929,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997665806,0.00,0.00,0.00,587626,35.87,35.94,51,341790,5.23,5.24,
2026-04-01,21:26:03.353,1064059433,0.68,331251,48366337,1064059433,100.00,-1,-1,1064059439,0.75,381137,50669497,1064059439,100.00,-1,-1,1064063937,0.78,360902,46263649,1064063937,100.00,-1,-1,1064068602,0.63,306546,48366754,1064068602,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997594031,0.00,0.00,0.00,585455,35.73,35.80,51,340572,5.21,5.22,
2026-04-01,21:26:04.354,1065231298,0.71,271750,38043974,1065231298,100.00,-1,-1,1065231072,0.38,162595,42609242,1065231072,100.00,-1,-1,1065226828,0.54,263837,48419401,1065226828,100.00,-1,-1,1065221781,0.64,251769,39452658,1065221781,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998611549,0.00,0.00,0.00,586031,35.77,35.84,51,342258,5.24,5.25,
2026-04-01,21:26:05.354,1064142932,0.72,293346,40928574,1064142932,100.00,-1,-1,1064150291,0.46,204281,44339595,1064150291,100.00,-1,-1,1064155475,0.58,269982,46267629,1064155475,100.00,-1,-1,1064160584,0.57,319824,56008451,1064160584,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997654630,0.00,0.00,0.00,584791,35.69,35.76,51,340942,5.22,5.23,
2026-04-01,21:26:06.354,1064311128,0.31,143189,46274396,1064311128,100.00,-1,-1,1064311447,0.33,204261,62606555,1064311447,100.00,-1,-1,1064311666,0.52,293112,56016403,1064311666,100.00,-1,-1,1064307449,0.28,165442,59128191,1064307449,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997785209,0.00,0.00,0.00,587836,35.88,35.95,51,342601,5.24,5.25,
2026-04-01,21:26:07.355,1065245753,0.63,239317,38044491,1065245753,100.00,-1,-1,1065238115,0.78,362868,46314700,1065238115,100.00,-1,-1,1065232035,0.91,421436,46314436,1065232035,100.00,-1,-1,1065231270,0.79,299148,38043973,1065231270,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998650624,0.00,0.00,0.00,591046,36.07,36.15,51,341566,5.23,5.24,
2026-04-01,21:26:08.357,1064015038,0.21,111541,53200751,1064015038,100.00,-1,-1,1064015079,0.34,228335,66500942,1064015079,100.00,-1,-1,1064015640,0.32,213850,66500977,1064015640,100.00,-1,-1,1064022689,0.14,117336,81847899,1064022689,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997525197,0.00,0.00,0.00,585995,35.77,35.84,51,342527,5.24,5.25,
2026-04-01,21:26:09.356,1064363491,0.52,210983,40937057,1064363491,100.00,-1,-1,1064369848,0.47,194321,40937301,1064369848,100.00,-1,-1,1064375340,0.65,236831,36702597,1064375340,100.00,-1,-1,1064374032,0.55,280473,50684477,1064374032,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997852060,0.00,0.00,0.00,585724,35.75,35.82,51,343902,5.26,5.27,
2026-04-01,21:26:10.357,1065156468,0.30,197533,66572279,1065156468,100.00,-1,-1,1065150059,0.39,231449,59175003,1065150059,100.00,-1,-1,1065144291,0.31,197229,62655546,1065144291,100.00,-1,-1,1065138486,0.28,215204,76081320,1065138486,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998594040,0.00,0.00,0.00,588765,35.94,36.01,51,342942,5.25,5.26,
2026-04-01,21:26:11.357,1064366127,0.32,214791,66522882,1064366127,100.00,-1,-1,1064377674,0.28,245411,88698139,1064377674,100.00,-1,-1,1064384212,0.38,252764,66524013,1064384212,100.00,-1,-1,1064384402,0.18,173565,96762218,1064384402,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997841882,0.00,0.00,0.00,588284,35.91,35.98,51,341944,5.23,5.24,
2026-04-01,21:26:12.357,1064097657,0.40,323795,81853665,1064097657,100.00,-1,-1,1064086061,0.46,307334,66505378,1064086061,100.00,-1,-1,1064079296,0.35,339013,96734481,1064079296,100.00,-1,-1,1064079038,0.33,272274,81852233,1064079038,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997582704,0.00,0.00,0.00,587027,35.83,35.90,51,342584,5.24,5.25,
2026-04-01,21:26:13.357,1065081890,0.30,266329,88756824,1065081890,100.00,-1,-1,1065082260,0.17,201029,118342473,1065082260,100.00,-1,-1,1065082575,0.26,279366,106508257,1065082575,100.00,-1,-1,1065082952,0.35,312537,88756912,1065082952,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998520200,0.00,0.00,0.00,587367,35.85,35.92,51,345171,5.28,5.29,
2026-04-01,21:26:14.357,1064062549,0.58,259282,44335939,1064062549,100.00,-1,-1,1064062148,0.86,367320,42562485,1064062148,100.00,-1,-1,1064062158,0.85,312677,36691798,1064062158,100.00,-1,-1,1064062001,0.81,374903,46263565,1064062001,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997533127,0.00,0.00,0.00,583729,35.63,35.70,51,342376,5.24,5.25,
2026-04-01,21:26:15.358,1065094537,0.45,318507,71006302,1065094537,100.00,-1,-1,1065094511,0.29,207724,71006300,1065094511,100.00,-1,-1,1065094453,0.52,289040,56057602,1065094453,100.00,-1,-1,1065094365,0.22,198033,88757863,1065094365,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998525693,0.00,0.00,0.00,591015,36.07,36.14,51,341516,5.23,5.24,
2026-04-01,21:26:16.358,1064045321,0.39,262432,66502832,1064045321,100.00,-1,-1,1064045371,0.30,160811,53202268,1064045371,100.00,-1,-1,1064045209,0.28,158479,56002379,1064045209,100.00,-1,-1,1064045139,0.31,203307,66502821,1064045139,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997541620,0.00,0.00,0.00,591121,36.08,36.15,51,341577,5.23,5.24,
2026-04-01,21:26:17.359,1065052039,0.80,353243,44377168,1065052039,100.00,-1,-1,1065052143,0.48,205628,42602085,1065052143,100.00,-1,-1,1065052693,0.46,232978,50716794,1065052693,100.00,-1,-1,1065052720,0.75,332735,44377196,1065052720,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998491877,0.00,0.00,0.00,584756,35.69,35.76,51,341199,5.22,5.23,
2026-04-01,21:26:18.359,1064029147,0.45,238891,53201457,1064029147,100.00,-1,-1,1064029004,0.55,254335,46262130,1064029004,100.00,-1,-1,1064028528,0.56,329094,59112696,1064028528,100.00,-1,-1,1064028977,0.45,225485,50668046,1064028977,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997530657,0.00,0.00,0.00,585604,35.74,35.81,51,341247,5.22,5.23,
2026-04-01,21:26:19.360,1064007346,0.47,239367,50667016,1064007346,100.00,-1,-1,1064007512,0.49,328428,66500469,1064007512,100.00,-1,-1,1064007703,0.65,404811,62588688,1064007703,100.00,-1,-1,1064007211,0.42,281816,66500450,1064007211,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997498020,0.00,0.00,0.00,589553,35.98,36.09,51,344595,5.27,5.29,
2026-04-01,21:26:20.358,1063864791,0.78,333700,42554591,1063864791,100.00,-1,-1,1063864815,0.95,479737,50660229,1063864815,100.00,-1,-1,1063865087,0.81,333130,40917887,1063865087,100.00,-1,-1,1063865126,0.62,264008,42554605,1063865126,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997375812,0.00,0.00,0.00,583200,35.60,35.67,51,342241,5.24,5.25,
2026-04-01,21:26:21.359,1065101059,0.68,379168,56057950,1065101059,100.00,-1,-1,1065101062,0.58,324086,56057950,1065101062,100.00,-1,-1,1065100503,0.84,371141,44379187,1065100503,100.00,-1,-1,1065100567,0.60,278385,46308720,1065100567,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998531295,0.00,0.00,0.00,592198,36.14,36.22,51,344299,5.27,5.28,
