,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:22:26.786,1197444636,100.00,-1,-1,1197444636,0.00,2,1197444636,1197444642,100.00,-1,-1,1197444642,0.00,2,1197444642,1197444645,100.00,-1,-1,1197444645,0.00,2,1197444645,1197444648,100.00,-1,-1,1197444648,0.00,2,1197444648,1197444648,100.00,-1,-1,1197444648,0.00,2,1197444648,1197444660,100.00,-1,-1,1197444660,0.00,2,1197444660,1197444654,100.00,-1,-1,1197444654,0.00,2,1197444654,1197444654,100.00,-1,-1,1197444654,0.00,2,1197444654,1097735342,0.00,0.00,0.00,1518708,92.69,92.69,54,100812,6.15,6.15,
2026-04-01,21:22:27.785,1196278599,100.00,-1,-1,1196278599,0.00,2,1196278599,1196278575,100.00,-1,-1,1196278575,0.00,2,1196278575,1196278548,100.00,-1,-1,1196278548,0.00,2,1196278548,1196278524,100.00,-1,-1,1196278524,0.00,2,1196278524,1196278500,100.00,-1,-1,1196278500,0.00,2,1196278500,1196278467,100.00,-1,-1,1196278467,0.00,2,1196278467,1196278437,100.00,-1,-1,1196278437,0.00,2,1196278437,1196278410,100.00,-1,-1,1196278410,0.00,2,1196278410,1096614351,0.00,0.00,0.00,1513303,92.36,92.36,54,100719,6.15,6.15,
2026-04-01,21:22:28.786,1197302385,100.00,-1,-1,1197302385,0.00,2,1197302385,1197302445,100.00,-1,-1,1197302445,0.00,2,1197302445,1197302478,100.00,-1,-1,1197302478,0.00,2,1197302478,1197302505,100.00,-1,-1,1197302505,0.00,2,1197302505,1197302538,100.00,-1,-1,1197302538,0.00,2,1197302538,1197302568,100.00,-1,-1,1197302568,0.00,2,1197302568,1197302604,100.00,-1,-1,1197302604,0.00,2,1197302604,1197302634,100.00,-1,-1,1197302634,0.00,2,1197302634,1097739605,0.00,0.00,0.00,1514697,92.45,92.45,54,99402,6.07,6.07,
2026-04-01,21:22:29.786,1197790452,100.00,-1,-1,1197790452,0.00,2,1197790452,1197790455,100.00,-1,-1,1197790455,0.00,2,1197790455,1197790452,100.00,-1,-1,1197790452,0.00,2,1197790452,1197790449,100.00,-1,-1,1197790449,0.00,2,1197790449,1197790431,100.00,-1,-1,1197790431,0.00,2,1197790431,1197790434,100.00,-1,-1,1197790434,0.00,2,1197790434,1197790431,100.00,-1,-1,1197790431,0.00,2,1197790431,1197790431,100.00,-1,-1,1197790431,0.00,2,1197790431,1098068122,0.00,0.00,0.00,1515925,92.52,92.52,54,100168,6.11,6.11,
2026-04-01,21:22:30.785,1196396820,100.00,-1,-1,1196396820,0.00,2,1196396820,1196396790,100.00,-1,-1,1196396790,0.00,2,1196396790,1196396727,100.00,-1,-1,1196396727,0.00,2,1196396727,1196396703,100.00,-1,-1,1196396703,0.00,2,1196396703,1196396670,100.00,-1,-1,1196396670,0.00,2,1196396670,1196396643,100.00,-1,-1,1196396643,0.00,2,1196396643,1196396619,100.00,-1,-1,1196396619,0.00,2,1196396619,1196396592,100.00,-1,-1,1196396592,0.00,2,1196396592,1096697528,0.00,0.00,0.00,1512939,92.34,92.34,54,101286,6.18,6.18,
2026-04-01,21:22:31.785,1197140715,100.00,-1,-1,1197140715,0.00,2,1197140715,1197140787,100.00,-1,-1,1197140787,0.00,2,1197140787,1197140979,100.00,-1,-1,1197140979,0.00,2,1197140979,1197141033,100.00,-1,-1,1197141033,0.00,2,1197141033,1197141104,100.00,-1,-1,1197141104,0.00,2,1197141104,1197141138,100.00,-1,-1,1197141138,0.00,2,1197141138,1197141165,100.00,-1,-1,1197141165,0.00,2,1197141165,1197141195,100.00,-1,-1,1197141195,0.00,2,1197141195,1097544360,0.00,0.00,0.00,1512348,92.31,92.31,54,101228,6.18,6.18,
2026-04-01,21:22:32.785,1197913728,100.00,-1,-1,1197913728,0.00,2,1197913728,1197913743,100.00,-1,-1,1197913743,0.00,2,1197913743,1197913713,100.00,-1,-1,1197913713,0.00,2,1197913713,1197913713,100.00,-1,-1,1197913713,0.00,2,1197913713,1197913707,100.00,-1,-1,1197913707,0.00,2,1197913707,1197913710,100.00,-1,-1,1197913710,0.00,2,1197913710,1197913710,100.00,-1,-1,1197913710,0.00,2,1197913710,1197913671,100.00,-1,-1,1197913671,0.00,2,1197913671,1098210283,0.00,0.00,0.00,1512246,92.30,92.30,53,102116,6.23,6.23,
2026-04-01,21:22:33.786,1197443373,100.00,-1,-1,1197443373,0.00,2,1197443373,1197443487,100.00,-1,-1,1197443487,0.00,2,1197443487,1197443490,100.00,-1,-1,1197443490,0.00,2,1197443490,1197443496,100.00,-1,-1,1197443496,0.00,2,1197443496,1197443451,100.00,-1,-1,1197443451,0.00,2,1197443451,1197443445,100.00,-1,-1,1197443445,0.00,2,1197443445,1197443439,100.00,-1,-1,1197443439,0.00,2,1197443439,1197443448,100.00,-1,-1,1197443448,0.00,2,1197443448,1097781694,0.00,0.00,0.00,1511622,92.26,92.17,54,102292,6.24,6.24,
2026-04-01,21:22:34.787,1197549117,100.00,-1,-1,1197549117,0.00,2,1197549117,1197549117,100.00,-1,-1,1197549117,0.00,2,1197549117,1197549114,100.00,-1,-1,1197549114,0.00,2,1197549114,1197549120,100.00,-1,-1,1197549120,0.00,2,1197549120,1197549117,100.00,-1,-1,1197549117,0.00,2,1197549117,1197549123,100.00,-1,-1,1197549123,0.00,2,1197549123,1197549096,100.00,-1,-1,1197549096,0.00,2,1197549096,1197549096,100.00,-1,-1,1197549096,0.00,2,1197549096,1097837906,0.00,0.00,0.00,1517417,92.62,92.62,53,101608,6.20,6.20,
2026-04-01,21:22:35.786,1197440877,100.00,-1,-1,1197440877,0.00,2,1197440877,1197440883,100.00,-1,-1,1197440883,0.00,2,1197440883,1197440889,100.00,-1,-1,1197440889,0.00,2,1197440889,1197440907,100.00,-1,-1,1197440907,0.00,2,1197440907,1197440904,100.00,-1,-1,1197440904,0.00,2,1197440904,1197440868,100.00,-1,-1,1197440868,0.00,2,1197440868,1197440842,100.00,-1,-1,1197440842,0.00,2,1197440842,1197440847,100.00,-1,-1,1197440847,0.00,2,1197440847,1097758994,0.00,0.00,0.00,1507244,91.99,91.99,54,101059,6.17,6.17,
2026-04-01,21:22:36.788,1197537297,100.00,-1,-1,1197537297,0.00,2,1197537297,1197537303,100.00,-1,-1,1197537303,0.00,2,1197537303,1197537300,100.00,-1,-1,1197537300,0.00,2,1197537300,1197537300,100.00,-1,-1,1197537300,0.00,2,1197537300,1197537300,100.00,-1,-1,1197537300,0.00,2,1197537300,1197537306,100.00,-1,-1,1197537306,0.00,2,1197537306,1197537309,100.00,-1,-1,1197537309,0.00,2,1197537309,1197537318,100.00,-1,-1,1197537318,0.00,2,1197537318,1097846511,0.00,0.00,0.00,1517807,92.64,92.55,54,100173,6.11,6.11,
2026-04-01,21:22:37.787,1198069311,100.00,-1,-1,1198069311,0.00,2,1198069311,1198069329,100.00,-1,-1,1198069329,0.00,2,1198069329,1198069341,100.00,-1,-1,1198069341,0.00,2,1198069341,1198069335,100.00,-1,-1,1198069335,0.00,2,1198069335,1198069332,100.00,-1,-1,1198069332,0.00,2,1198069332,1198069329,100.00,-1,-1,1198069329,0.00,2,1198069329,1198069326,100.00,-1,-1,1198069326,0.00,2,1198069326,1198069323,100.00,-1,-1,1198069323,0.00,2,1198069323,1098332914,0.00,0.00,0.00,1510832,92.21,92.21,53,97766,5.97,5.97,
2026-04-01,21:22:38.787,1196377409,100.00,-1,-1,1196377409,0.00,2,1196377409,1196377389,100.00,-1,-1,1196377389,0.00,2,1196377389,1196377458,100.00,-1,-1,1196377458,0.00,2,1196377458,1196377458,100.00,-1,-1,1196377458,0.00,2,1196377458,1196377455,100.00,-1,-1,1196377455,0.00,2,1196377455,1196377455,100.00,-1,-1,1196377455,0.00,2,1196377455,1196377449,100.00,-1,-1,1196377449,0.00,2,1196377449,1196377461,100.00,-1,-1,1196377461,0.00,2,1196377461,1096791564,0.00,0.00,0.00,1514199,92.42,92.42,53,97782,5.97,5.97,
2026-04-01,21:22:39.787,1197564591,100.00,-1,-1,1197564591,0.00,2,1197564591,1197564795,100.00,-1,-1,1197564795,0.00,2,1197564795,1197564798,100.00,-1,-1,1197564798,0.00,2,1197564798,1197564798,100.00,-1,-1,1197564798,0.00,2,1197564798,1197564789,100.00,-1,-1,1197564789,0.00,2,1197564789,1197564786,100.00,-1,-1,1197564786,0.00,2,1197564786,1197564792,100.00,-1,-1,1197564792,0.00,2,1197564792,1197564780,100.00,-1,-1,1197564780,0.00,2,1197564780,1097860291,0.00,0.00,0.00,1512748,92.33,92.33,53,97282,5.94,5.94,
2026-04-01,21:22:40.787,1197493392,100.00,-1,-1,1197493392,0.00,2,1197493392,1197493425,100.00,-1,-1,1197493425,0.00,2,1197493425,1197493434,100.00,-1,-1,1197493434,0.00,2,1197493434,1197493431,100.00,-1,-1,1197493431,0.00,2,1197493431,1197493425,100.00,-1,-1,1197493425,0.00,2,1197493425,1197493428,100.00,-1,-1,1197493428,0.00,2,1197493428,1197493437,100.00,-1,-1,1197493437,0.00,2,1197493437,1197493380,100.00,-1,-1,1197493380,0.00,2,1197493380,1097807601,0.00,0.00,0.00,1509804,92.15,92.15,53,99059,6.05,6.05,
2026-04-01,21:22:41.788,1197481932,100.00,-1,-1,1197481932,0.00,2,1197481932,1197482085,100.00,-1,-1,1197482085,0.00,2,1197482085,1197482085,100.00,-1,-1,1197482085,0.00,2,1197482085,1197482088,100.00,-1,-1,1197482088,0.00,2,1197482088,1197482091,100.00,-1,-1,1197482091,0.00,2,1197482091,1197482088,100.00,-1,-1,1197482088,0.00,2,1197482088,1197482091,100.00,-1,-1,1197482091,0.00,2,1197482091,1197482112,100.00,-1,-1,1197482112,0.00,2,1197482112,1097806842,0.00,0.00,0.00,1509105,92.11,92.02,54,99739,6.09,6.08,
2026-04-01,21:22:42.788,1197476991,100.00,-1,-1,1197476991,0.00,2,1197476991,1197476997,100.00,-1,-1,1197476997,0.00,2,1197476997,1197476991,100.00,-1,-1,1197476991,0.00,2,1197476991,1197476994,100.00,-1,-1,1197476994,0.00,2,1197476994,1197476991,100.00,-1,-1,1197476991,0.00,2,1197476991,1197476988,100.00,-1,-1,1197476988,0.00,2,1197476988,1197476982,100.00,-1,-1,1197476982,0.00,2,1197476982,1197476982,100.00,-1,-1,1197476982,0.00,2,1197476982,1097798345,0.00,0.00,0.00,1506647,91.96,91.96,53,97522,5.95,5.95,
2026-04-01,21:22:43.788,1197544443,100.00,-1,-1,1197544443,0.00,2,1197544443,1197544692,100.00,-1,-1,1197544692,0.00,2,1197544692,1197544689,100.00,-1,-1,1197544689,0.00,2,1197544689,1197544695,100.00,-1,-1,1197544695,0.00,2,1197544695,1197544695,100.00,-1,-1,1197544695,0.00,2,1197544695,1197544698,100.00,-1,-1,1197544698,0.00,2,1197544698,1197544692,100.00,-1,-1,1197544692,0.00,2,1197544692,1197544692,100.00,-1,-1,1197544692,0.00,2,1197544692,1097836795,0.00,0.00,0.00,1509031,92.10,92.10,53,97811,5.97,5.97,
2026-04-01,21:22:44.788,1197434460,100.00,-1,-1,1197434460,0.00,2,1197434460,1197434505,100.00,-1,-1,1197434505,0.00,2,1197434505,1197434502,100.00,-1,-1,1197434502,0.00,2,1197434502,1197434502,100.00,-1,-1,1197434502,0.00,2,1197434502,1197434499,100.00,-1,-1,1197434499,0.00,2,1197434499,1197434499,100.00,-1,-1,1197434499,0.00,2,1197434499,1197434496,100.00,-1,-1,1197434496,0.00,2,1197434496,1197434499,100.00,-1,-1,1197434499,0.00,2,1197434499,1097748663,0.00,0.00,0.00,1509837,92.15,92.15,53,97416,5.95,5.95,
2026-04-01,21:22:45.788,1196344944,100.00,-1,-1,1196344944,0.00,2,1196344944,1196345106,100.00,-1,-1,1196345106,0.00,2,1196345106,1196345109,100.00,-1,-1,1196345109,0.00,2,1196345109,1196345109,100.00,-1,-1,1196345109,0.00,2,1196345109,1196345112,100.00,-1,-1,1196345112,0.00,2,1196345112,1196345115,100.00,-1,-1,1196345115,0.00,2,1196345115,1196345070,100.00,-1,-1,1196345070,0.00,2,1196345070,1196345073,100.00,-1,-1,1196345073,0.00,2,1196345073,1096769809,0.00,0.00,0.00,1504938,91.85,91.85,53,99945,6.10,6.10,
2026-04-01,21:22:46.788,1197465114,100.00,-1,-1,1197465114,0.00,2,1197465114,1197465129,100.00,-1,-1,1197465129,0.00,2,1197465129,1197465129,100.00,-1,-1,1197465129,0.00,2,1197465129,1197465108,100.00,-1,-1,1197465108,0.00,2,1197465108,1197465105,100.00,-1,-1,1197465105,0.00,2,1197465105,1197465111,100.00,-1,-1,1197465111,0.00,2,1197465111,1197465108,100.00,-1,-1,1197465108,0.00,2,1197465108,1197465117,100.00,-1,-1,1197465117,0.00,2,1197465117,1097767330,0.00,0.00,0.00,1507245,91.99,91.99,53,99601,6.08,6.08,
2026-04-01,21:22:47.789,1197530340,100.00,-1,-1,1197530340,0.00,2,1197530340,1197530388,100.00,-1,-1,1197530388,0.00,2,1197530388,1197530385,100.00,-1,-1,1197530385,0.00,2,1197530385,1197530382,100.00,-1,-1,1197530382,0.00,2,1197530382,1197530385,100.00,-1,-1,1197530385,0.00,2,1197530385,1197530451,100.00,-1,-1,1197530451,0.00,2,1197530451,1197530442,100.00,-1,-1,1197530442,0.00,2,1197530442,1197530451,100.00,-1,-1,1197530451,0.00,2,1197530451,1097837776,0.00,0.00,0.00,1507257,92.00,92.00,53,98337,6.00,6.00,
2026-04-01,21:22:48.790,1196427426,100.00,-1,-1,1196427426,0.00,2,1196427426,1196427474,100.00,-1,-1,1196427474,0.00,2,1196427474,1196427498,100.00,-1,-1,1196427498,0.00,2,1196427498,1196427498,100.00,-1,-1,1196427498,0.00,2,1196427498,1196427495,100.00,-1,-1,1196427495,0.00,2,1196427495,1196427495,100.00,-1,-1,1196427495,0.00,2,1196427495,1196427492,100.00,-1,-1,1196427492,0.00,2,1196427492,1196427492,100.00,-1,-1,1196427492,0.00,2,1196427492,1096861964,0.00,0.00,0.00,1501251,91.63,91.63,53,99196,6.05,6.05,
2026-04-01,21:22:49.788,1197752817,100.00,-1,-1,1197752817,0.00,2,1197752817,1197752841,100.00,-1,-1,1197752841,0.00,2,1197752841,1197752838,100.00,-1,-1,1197752838,0.00,2,1197752838,1197752844,100.00,-1,-1,1197752844,0.00,2,1197752844,1197752850,100.00,-1,-1,1197752850,0.00,2,1197752850,1197752859,100.00,-1,-1,1197752859,0.00,2,1197752859,1197752862,100.00,-1,-1,1197752862,0.00,2,1197752862,1197752862,100.00,-1,-1,1197752862,0.00,2,1197752862,1098004004,0.00,0.00,0.00,1504603,91.83,91.83,53,97699,5.96,5.96,
2026-04-01,21:22:50.788,1196371692,100.00,-1,-1,1196371692,0.00,2,1196371692,1196371698,100.00,-1,-1,1196371698,0.00,2,1196371698,1196371707,100.00,-1,-1,1196371707,0.00,2,1196371707,1196371707,100.00,-1,-1,1196371707,0.00,2,1196371707,1196371707,100.00,-1,-1,1196371707,0.00,2,1196371707,1196371707,100.00,-1,-1,1196371707,0.00,2,1196371707,1196371707,100.00,-1,-1,1196371707,0.00,2,1196371707,1196371707,100.00,-1,-1,1196371707,0.00,2,1196371707,1096807030,0.00,0.00,0.00,1507215,91.99,91.99,53,97477,5.95,5.95,
2026-04-01,21:22:51.788,1197507423,100.00,-1,-1,1197507423,0.00,2,1197507423,1197507423,100.00,-1,-1,1197507423,0.00,2,1197507423,1197507462,100.00,-1,-1,1197507462,0.00,2,1197507462,1197507437,100.00,-1,-1,1197507437,0.00,2,1197507437,1197507438,100.00,-1,-1,1197507438,0.00,2,1197507438,1197507441,100.00,-1,-1,1197507441,0.00,2,1197507441,1197507447,100.00,-1,-1,1197507447,0.00,2,1197507447,1197507474,100.00,-1,-1,1197507474,0.00,2,1197507474,1097811618,0.00,0.00,0.00,1508032,92.04,92.04,53,97337,5.94,5.94,
2026-04-01,21:22:52.788,1197450990,100.00,-1,-1,1197450990,0.00,2,1197450990,1197451014,100.00,-1,-1,1197451014,0.00,2,1197451014,1197451020,100.00,-1,-1,1197451020,0.00,2,1197451020,1197451020,100.00,-1,-1,1197451020,0.00,2,1197451020,1197451032,100.00,-1,-1,1197451032,0.00,2,1197451032,1197451035,100.00,-1,-1,1197451035,0.00,2,1197451035,1197451038,100.00,-1,-1,1197451038,0.00,2,1197451038,1197451032,100.00,-1,-1,1197451032,0.00,2,1197451032,1097767295,0.00,0.00,0.00,1508159,92.05,92.05,53,95580,5.83,5.83,
2026-04-01,21:22:53.788,1197424530,100.00,-1,-1,1197424530,0.00,2,1197424530,1197424554,100.00,-1,-1,1197424554,0.00,2,1197424554,1197424551,100.00,-1,-1,1197424551,0.00,2,1197424551,1197424587,100.00,-1,-1,1197424587,0.00,2,1197424587,1197424596,100.00,-1,-1,1197424596,0.00,2,1197424596,1197424602,100.00,-1,-1,1197424602,0.00,2,1197424602,1197424611,100.00,-1,-1,1197424611,0.00,2,1197424611,1197424614,100.00,-1,-1,1197424614,0.00,2,1197424614,1097742448,0.00,0.00,0.00,1511285,92.24,92.15,52,94884,5.79,5.79,
2026-04-01,21:22:54.788,1196329725,100.00,-1,-1,1196329725,0.00,2,1196329725,1196329896,100.00,-1,-1,1196329896,0.00,2,1196329896,1196329899,100.00,-1,-1,1196329899,0.00,2,1196329899,1196329896,100.00,-1,-1,1196329896,0.00,2,1196329896,1196329896,100.00,-1,-1,1196329896,0.00,2,1196329896,1196329899,100.00,-1,-1,1196329899,0.00,2,1196329899,1196329893,100.00,-1,-1,1196329893,0.00,2,1196329893,1196329896,100.00,-1,-1,1196329896,0.00,2,1196329896,1096754560,0.00,0.00,0.00,1503770,91.78,91.87,53,95785,5.85,5.85,
2026-04-01,21:22:55.788,1197472632,100.00,-1,-1,1197472632,0.00,2,1197472632,1197472644,100.00,-1,-1,1197472644,0.00,2,1197472644,1197472638,100.00,-1,-1,1197472638,0.00,2,1197472638,1197472632,100.00,-1,-1,1197472632,0.00,2,1197472632,1197472626,100.00,-1,-1,1197472626,0.00,2,1197472626,1197472626,100.00,-1,-1,1197472626,0.00,2,1197472626,1197472686,100.00,-1,-1,1197472686,0.00,2,1197472686,1197472659,100.00,-1,-1,1197472659,0.00,2,1197472659,1097779443,0.00,0.00,0.00,1503500,91.77,91.77,53,96758,5.91,5.91,
