Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,22:23:38.212,2.20,2.11,100.00,0.00,0.00,1333220024,100.00,-1,-1,1333220024,100.00,-1,-1,1333220100,100.00,-1,-1,1333220100,100.00,-1,-1,1333220164,100.00,-1,-1,1333220164,100.00,-1,-1,1333220194,100.00,-1,-1,1333220194,100.00,-1,-1,1333220240,100.00,-1,-1,1333220240,100.00,-1,-1,1333220354,100.00,-1,-1,1333220354,100.00,-1,-1,1333220406,100.00,-1,-1,1333220406,100.00,-1,-1,1333220410,100.00,-1,-1,1333220410,100.00,-1,-1,1100029524,0.00,0.00,0.00,1516613,92.57,92.57,61,697966,10.68,10.68,
2026-04-01,22:23:39.212,2.20,2.13,100.00,0.00,0.00,1333230314,100.00,-1,-1,1333230314,100.00,-1,-1,1333230312,100.00,-1,-1,1333230312,100.00,-1,-1,1333230306,100.00,-1,-1,1333230306,100.00,-1,-1,1333230300,100.00,-1,-1,1333230300,100.00,-1,-1,1333230304,100.00,-1,-1,1333230304,100.00,-1,-1,1333230300,100.00,-1,-1,1333230300,100.00,-1,-1,1333230232,100.00,-1,-1,1333230232,100.00,-1,-1,1333230236,100.00,-1,-1,1333230236,100.00,-1,-1,1100056279,0.00,0.00,0.00,1517811,92.64,92.64,61,702500,10.75,10.75,
2026-04-01,22:23:40.212,2.20,2.12,100.00,0.00,0.00,1333240520,100.00,-1,-1,1333240520,100.00,-1,-1,1333240520,100.00,-1,-1,1333240520,100.00,-1,-1,1333240516,100.00,-1,-1,1333240516,100.00,-1,-1,1333240510,100.00,-1,-1,1333240510,100.00,-1,-1,1333240512,100.00,-1,-1,1333240512,100.00,-1,-1,1333240516,100.00,-1,-1,1333240516,100.00,-1,-1,1333240516,100.00,-1,-1,1333240516,100.00,-1,-1,1333240512,100.00,-1,-1,1333240512,100.00,-1,-1,1100027044,0.00,0.00,0.00,1513881,92.40,92.40,61,702589,10.75,10.75,
2026-04-01,22:23:41.212,2.20,2.13,100.00,0.00,0.00,1333476470,100.00,-1,-1,1333476470,100.00,-1,-1,1333476466,100.00,-1,-1,1333476466,100.00,-1,-1,1333476466,100.00,-1,-1,1333476466,100.00,-1,-1,1333476466,100.00,-1,-1,1333476466,100.00,-1,-1,1333476484,100.00,-1,-1,1333476484,100.00,-1,-1,1333476496,100.00,-1,-1,1333476496,100.00,-1,-1,1333476498,100.00,-1,-1,1333476498,100.00,-1,-1,1333476454,100.00,-1,-1,1333476454,100.00,-1,-1,1100242690,0.00,0.00,0.00,1513936,92.40,92.31,61,700943,10.72,10.71,
2026-04-01,22:23:42.212,2.20,2.10,100.00,0.00,0.00,1333239208,100.00,-1,-1,1333239208,100.00,-1,-1,1333239214,100.00,-1,-1,1333239214,100.00,-1,-1,1333239218,100.00,-1,-1,1333239218,100.00,-1,-1,1333239220,100.00,-1,-1,1333239220,100.00,-1,-1,1333239220,100.00,-1,-1,1333239220,100.00,-1,-1,1333239164,100.00,-1,-1,1333239164,100.00,-1,-1,1333239162,100.00,-1,-1,1333239162,100.00,-1,-1,1333239156,100.00,-1,-1,1333239156,100.00,-1,-1,1100044863,0.00,0.00,0.00,1516144,92.54,92.54,61,701714,10.74,10.74,
2026-04-01,22:23:43.213,2.20,2.13,100.00,0.00,0.00,1333532376,100.00,-1,-1,1333532376,100.00,-1,-1,1333532376,100.00,-1,-1,1333532376,100.00,-1,-1,1333532374,100.00,-1,-1,1333532374,100.00,-1,-1,1333532374,100.00,-1,-1,1333532374,100.00,-1,-1,1333532370,100.00,-1,-1,1333532370,100.00,-1,-1,1333532326,100.00,-1,-1,1333532326,100.00,-1,-1,1333532326,100.00,-1,-1,1333532326,100.00,-1,-1,1333532330,100.00,-1,-1,1333532330,100.00,-1,-1,1100310049,0.00,0.00,0.00,1511768,92.27,92.27,61,700604,10.72,10.72,
2026-04-01,22:23:44.216,2.20,2.12,100.00,0.00,0.00,1333507300,100.00,-1,-1,1333507300,100.00,-1,-1,1333507300,100.00,-1,-1,1333507300,100.00,-1,-1,1333507296,100.00,-1,-1,1333507296,100.00,-1,-1,1333507294,100.00,-1,-1,1333507294,100.00,-1,-1,1333507294,100.00,-1,-1,1333507294,100.00,-1,-1,1333507340,100.00,-1,-1,1333507340,100.00,-1,-1,1333507246,100.00,-1,-1,1333507246,100.00,-1,-1,1333507244,100.00,-1,-1,1333507244,100.00,-1,-1,1100258154,0.00,0.00,0.00,1517011,92.59,92.59,61,701049,10.73,10.73,
2026-04-01,22:23:45.213,2.20,2.12,100.00,0.00,0.00,1333799076,100.00,-1,-1,1333799076,100.00,-1,-1,1333799080,100.00,-1,-1,1333799080,100.00,-1,-1,1333799084,100.00,-1,-1,1333799084,100.00,-1,-1,1333799086,100.00,-1,-1,1333799086,100.00,-1,-1,1333799090,100.00,-1,-1,1333799090,100.00,-1,-1,1333799120,100.00,-1,-1,1333799120,100.00,-1,-1,1333799120,100.00,-1,-1,1333799120,100.00,-1,-1,1333799120,100.00,-1,-1,1333799120,100.00,-1,-1,1100508700,0.00,0.00,0.00,1512972,92.34,92.25,61,701140,10.73,10.72,
2026-04-01,22:23:46.214,2.20,2.14,100.00,0.00,0.00,1334625500,100.00,-1,-1,1334625500,100.00,-1,-1,1334625524,100.00,-1,-1,1334625524,100.00,-1,-1,1334625536,100.00,-1,-1,1334625536,100.00,-1,-1,1334625534,100.00,-1,-1,1334625534,100.00,-1,-1,1334625544,100.00,-1,-1,1334625544,100.00,-1,-1,1334625540,100.00,-1,-1,1334625540,100.00,-1,-1,1334625538,100.00,-1,-1,1334625538,100.00,-1,-1,1334625542,100.00,-1,-1,1334625542,100.00,-1,-1,1101190175,0.00,0.00,0.00,1514448,92.43,92.34,61,701172,10.73,10.72,
2026-04-01,22:23:47.215,2.20,2.13,100.00,0.00,0.00,1333365724,100.00,-1,-1,1333365724,100.00,-1,-1,1333365728,100.00,-1,-1,1333365728,100.00,-1,-1,1333365730,100.00,-1,-1,1333365730,100.00,-1,-1,1333365762,100.00,-1,-1,1333365762,100.00,-1,-1,1333365766,100.00,-1,-1,1333365766,100.00,-1,-1,1333365770,100.00,-1,-1,1333365770,100.00,-1,-1,1333365828,100.00,-1,-1,1333365828,100.00,-1,-1,1333365850,100.00,-1,-1,1333365850,100.00,-1,-1,1100174537,0.00,0.00,0.00,1513588,92.38,92.38,61,700500,10.72,10.72,
2026-04-01,22:23:48.215,2.20,2.12,100.00,0.00,0.00,1333866452,100.00,-1,-1,1333866452,100.00,-1,-1,1333866454,100.00,-1,-1,1333866454,100.00,-1,-1,1333866456,100.00,-1,-1,1333866456,100.00,-1,-1,1333866452,100.00,-1,-1,1333866452,100.00,-1,-1,1333866454,100.00,-1,-1,1333866454,100.00,-1,-1,1333866418,100.00,-1,-1,1333866418,100.00,-1,-1,1333866416,100.00,-1,-1,1333866416,100.00,-1,-1,1333866378,100.00,-1,-1,1333866378,100.00,-1,-1,1100557313,0.00,0.00,0.00,1516335,92.55,92.55,61,700852,10.72,10.72,
2026-04-01,22:23:49.217,2.20,2.11,100.00,0.00,0.00,1333536300,100.00,-1,-1,1333536300,100.00,-1,-1,1333536296,100.00,-1,-1,1333536296,100.00,-1,-1,1333536296,100.00,-1,-1,1333536296,100.00,-1,-1,1333536292,100.00,-1,-1,1333536292,100.00,-1,-1,1333536294,100.00,-1,-1,1333536294,100.00,-1,-1,1333536292,100.00,-1,-1,1333536292,100.00,-1,-1,1333536294,100.00,-1,-1,1333536294,100.00,-1,-1,1333536296,100.00,-1,-1,1333536296,100.00,-1,-1,1100293713,0.00,0.00,0.00,1511931,92.28,92.19,61,700042,10.71,10.70,
2026-04-01,22:23:50.216,2.20,2.12,100.00,0.00,0.00,1334372168,100.00,-1,-1,1334372168,100.00,-1,-1,1334372206,100.00,-1,-1,1334372206,100.00,-1,-1,1334372194,100.00,-1,-1,1334372194,100.00,-1,-1,1334372198,100.00,-1,-1,1334372198,100.00,-1,-1,1334372200,100.00,-1,-1,1334372200,100.00,-1,-1,1334372120,100.00,-1,-1,1334372120,100.00,-1,-1,1334372120,100.00,-1,-1,1334372120,100.00,-1,-1,1334372194,100.00,-1,-1,1334372194,100.00,-1,-1,1100972277,0.00,0.00,0.00,1514685,92.45,92.45,61,700015,10.71,10.71,
2026-04-01,22:23:51.219,2.20,2.14,100.00,0.00,0.00,1333391744,100.00,-1,-1,1333391744,100.00,-1,-1,1333391744,100.00,-1,-1,1333391744,100.00,-1,-1,1333391744,100.00,-1,-1,1333391744,100.00,-1,-1,1333391748,100.00,-1,-1,1333391748,100.00,-1,-1,1333391754,100.00,-1,-1,1333391754,100.00,-1,-1,1333391758,100.00,-1,-1,1333391758,100.00,-1,-1,1333391726,100.00,-1,-1,1333391726,100.00,-1,-1,1333391722,100.00,-1,-1,1333391722,100.00,-1,-1,1100198473,0.00,0.00,0.00,1512016,92.29,92.19,61,699593,10.70,10.69,
2026-04-01,22:23:52.217,2.20,2.13,100.00,0.00,0.00,1334229446,100.00,-1,-1,1334229446,100.00,-1,-1,1334229450,100.00,-1,-1,1334229450,100.00,-1,-1,1334229450,100.00,-1,-1,1334229450,100.00,-1,-1,1334229454,100.00,-1,-1,1334229454,100.00,-1,-1,1334229450,100.00,-1,-1,1334229450,100.00,-1,-1,1334229450,100.00,-1,-1,1334229450,100.00,-1,-1,1334229450,100.00,-1,-1,1334229450,100.00,-1,-1,1334229434,100.00,-1,-1,1334229434,100.00,-1,-1,1100833756,0.00,0.00,0.00,1514763,92.45,92.45,61,701293,10.73,10.73,
2026-04-01,22:23:53.218,2.20,2.13,100.00,0.00,0.00,1333311496,100.00,-1,-1,1333311496,100.00,-1,-1,1333311492,100.00,-1,-1,1333311492,100.00,-1,-1,1333311494,100.00,-1,-1,1333311494,100.00,-1,-1,1333311492,100.00,-1,-1,1333311492,100.00,-1,-1,1333311490,100.00,-1,-1,1333311490,100.00,-1,-1,1333311490,100.00,-1,-1,1333311490,100.00,-1,-1,1333311494,100.00,-1,-1,1333311494,100.00,-1,-1,1333311440,100.00,-1,-1,1333311440,100.00,-1,-1,1100105514,0.00,0.00,0.00,1515760,92.51,92.51,61,699540,10.70,10.70,
2026-04-01,22:23:54.218,2.20,2.13,100.00,0.00,0.00,1332965704,100.00,-1,-1,1332965704,100.00,-1,-1,1332965708,100.00,-1,-1,1332965708,100.00,-1,-1,1332965710,100.00,-1,-1,1332965710,100.00,-1,-1,1332965702,100.00,-1,-1,1332965702,100.00,-1,-1,1332965700,100.00,-1,-1,1332965700,100.00,-1,-1,1332965704,100.00,-1,-1,1332965704,100.00,-1,-1,1332965702,100.00,-1,-1,1332965702,100.00,-1,-1,1332965704,100.00,-1,-1,1332965704,100.00,-1,-1,1099819686,0.00,0.00,0.00,1515613,92.51,92.51,61,700860,10.72,10.72,
2026-04-01,22:23:55.218,2.20,2.12,100.00,0.00,0.00,1332607522,100.00,-1,-1,1332607522,100.00,-1,-1,1332607520,100.00,-1,-1,1332607520,100.00,-1,-1,1332607520,100.00,-1,-1,1332607520,100.00,-1,-1,1332607520,100.00,-1,-1,1332607520,100.00,-1,-1,1332607526,100.00,-1,-1,1332607526,100.00,-1,-1,1332607530,100.00,-1,-1,1332607530,100.00,-1,-1,1332607530,100.00,-1,-1,1332607530,100.00,-1,-1,1332607524,100.00,-1,-1,1332607524,100.00,-1,-1,1099564127,0.00,0.00,0.00,1511409,92.25,92.25,61,701453,10.73,10.73,
2026-04-01,22:23:56.217,2.20,2.12,100.00,0.00,0.00,1333827050,100.00,-1,-1,1333827050,100.00,-1,-1,1333827058,100.00,-1,-1,1333827058,100.00,-1,-1,1333827064,100.00,-1,-1,1333827064,100.00,-1,-1,1333827066,100.00,-1,-1,1333827066,100.00,-1,-1,1333827064,100.00,-1,-1,1333827064,100.00,-1,-1,1333827068,100.00,-1,-1,1333827068,100.00,-1,-1,1333827066,100.00,-1,-1,1333827066,100.00,-1,-1,1333827066,100.00,-1,-1,1333827066,100.00,-1,-1,1100535554,0.00,0.00,0.00,1514582,92.44,92.44,61,703160,10.76,10.76,
2026-04-01,22:23:57.216,2.20,2.13,100.00,0.00,0.00,1332171570,100.00,-1,-1,1332171570,100.00,-1,-1,1332171570,100.00,-1,-1,1332171570,100.00,-1,-1,1332171570,100.00,-1,-1,1332171570,100.00,-1,-1,1332171566,100.00,-1,-1,1332171566,100.00,-1,-1,1332171566,100.00,-1,-1,1332171566,100.00,-1,-1,1332171562,100.00,-1,-1,1332171562,100.00,-1,-1,1332171560,100.00,-1,-1,1332171560,100.00,-1,-1,1332171560,100.00,-1,-1,1332171560,100.00,-1,-1,1099155775,0.00,0.00,0.00,1515798,92.52,92.52,61,701796,10.74,10.74,
2026-04-01,22:23:58.217,2.20,2.15,100.00,0.00,0.00,1333362456,100.00,-1,-1,1333362456,100.00,-1,-1,1333362478,100.00,-1,-1,1333362478,100.00,-1,-1,1333362480,100.00,-1,-1,1333362480,100.00,-1,-1,1333362480,100.00,-1,-1,1333362480,100.00,-1,-1,1333362480,100.00,-1,-1,1333362480,100.00,-1,-1,1333362480,100.00,-1,-1,1333362480,100.00,-1,-1,1333362476,100.00,-1,-1,1333362476,100.00,-1,-1,1333362470,100.00,-1,-1,1333362470,100.00,-1,-1,1100161337,0.00,0.00,0.00,1509858,92.15,92.15,60,702137,10.74,10.74,
2026-04-01,22:23:59.217,2.20,2.12,100.00,0.00,0.00,1333327044,100.00,-1,-1,1333327044,100.00,-1,-1,1333327030,100.00,-1,-1,1333327030,100.00,-1,-1,1333326998,100.00,-1,-1,1333326998,100.00,-1,-1,1333327000,100.00,-1,-1,1333327000,100.00,-1,-1,1333326970,100.00,-1,-1,1333326970,100.00,-1,-1,1333326970,100.00,-1,-1,1333326970,100.00,-1,-1,1333327074,100.00,-1,-1,1333327074,100.00,-1,-1,1333327078,100.00,-1,-1,1333327078,100.00,-1,-1,1100114073,0.00,0.00,0.00,1510436,92.19,92.19,60,700933,10.72,10.72,
2026-04-01,22:24:00.217,2.20,2.11,100.00,0.00,0.00,1333741566,100.00,-1,-1,1333741566,100.00,-1,-1,1333741562,100.00,-1,-1,1333741562,100.00,-1,-1,1333741560,100.00,-1,-1,1333741560,100.00,-1,-1,1333741560,100.00,-1,-1,1333741560,100.00,-1,-1,1333741560,100.00,-1,-1,1333741560,100.00,-1,-1,1333741560,100.00,-1,-1,1333741560,100.00,-1,-1,1333741560,100.00,-1,-1,1333741560,100.00,-1,-1,1333741614,100.00,-1,-1,1333741614,100.00,-1,-1,1100459841,0.00,0.00,0.00,1512849,92.34,92.34,61,700594,10.72,10.72,
2026-04-01,22:24:01.217,2.20,2.11,100.00,0.00,0.00,1333260084,100.00,-1,-1,1333260084,100.00,-1,-1,1333260088,100.00,-1,-1,1333260088,100.00,-1,-1,1333260090,100.00,-1,-1,1333260090,100.00,-1,-1,1333260110,100.00,-1,-1,1333260110,100.00,-1,-1,1333260106,100.00,-1,-1,1333260106,100.00,-1,-1,1333260106,100.00,-1,-1,1333260106,100.00,-1,-1,1333260154,100.00,-1,-1,1333260154,100.00,-1,-1,1333260206,100.00,-1,-1,1333260206,100.00,-1,-1,1100060839,0.00,0.00,0.00,1512556,92.32,92.32,61,700197,10.71,10.71,
2026-04-01,22:24:02.217,2.20,2.13,100.00,0.00,0.00,1333191964,100.00,-1,-1,1333191964,100.00,-1,-1,1333191970,100.00,-1,-1,1333191970,100.00,-1,-1,1333191970,100.00,-1,-1,1333191970,100.00,-1,-1,1333191974,100.00,-1,-1,1333191974,100.00,-1,-1,1333191922,100.00,-1,-1,1333191922,100.00,-1,-1,1333191886,100.00,-1,-1,1333191886,100.00,-1,-1,1333191886,100.00,-1,-1,1333191886,100.00,-1,-1,1333191830,100.00,-1,-1,1333191830,100.00,-1,-1,1100009927,0.00,0.00,0.00,1516486,92.56,92.56,61,702414,10.75,10.75,
2026-04-01,22:24:03.220,2.20,2.15,100.00,0.00,0.00,1333340196,100.00,-1,-1,1333340196,100.00,-1,-1,1333340200,100.00,-1,-1,1333340200,100.00,-1,-1,1333340196,100.00,-1,-1,1333340196,100.00,-1,-1,1333340198,100.00,-1,-1,1333340198,100.00,-1,-1,1333340204,100.00,-1,-1,1333340204,100.00,-1,-1,1333340204,100.00,-1,-1,1333340204,100.00,-1,-1,1333340198,100.00,-1,-1,1333340198,100.00,-1,-1,1333340156,100.00,-1,-1,1333340156,100.00,-1,-1,1100131516,0.00,0.00,0.00,1513688,92.39,92.39,61,702092,10.74,10.74,
2026-04-01,22:24:04.217,2.20,2.10,100.00,0.00,0.00,1332387210,100.00,-1,-1,1332387210,100.00,-1,-1,1332387270,100.00,-1,-1,1332387270,100.00,-1,-1,1332387270,100.00,-1,-1,1332387270,100.00,-1,-1,1332387270,100.00,-1,-1,1332387270,100.00,-1,-1,1332387262,100.00,-1,-1,1332387262,100.00,-1,-1,1332387264,100.00,-1,-1,1332387264,100.00,-1,-1,1332387192,100.00,-1,-1,1332387192,100.00,-1,-1,1332387186,100.00,-1,-1,1332387186,100.00,-1,-1,1099348542,0.00,0.00,0.00,1513183,92.36,92.36,60,699986,10.71,10.71,
