,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:25:32.584,667235951,0.01,36337,667235951,667235951,0.01,36316,667235951,667236667,0.01,35654,667236667,667236667,0.01,35582,667236667,667236976,0.01,35248,667236976,667236976,0.01,35252,667236976,667237111,0.01,35106,667237111,667237111,0.01,35060,667237111,800713215,94.19,94.19,0.00,1617366,24.68,24.65,60,480747,7.34,7.33,667222481,0.01,36263,667222481,667222481,0.01,52085,667222481,667222740,0.01,51963,667222740,667222740,0.01,51970,667222740,667222796,0.01,51924,667222796,667222796,0.01,51864,667222796,667223051,0.01,51516,667223051,667223051,0.01,51490,667223051,800730890,99.95,99.95,0.00,1529952,23.35,23.32,56,579760,8.85,8.84,
2026-04-01,21:25:33.585,667183385,0.01,36282,667183385,667183385,0.01,36265,667183385,667184115,0.01,35479,667184115,667184115,0.01,35489,667184115,667184316,0.01,35308,667184316,667184316,0.01,35310,667184316,667184638,0.01,34986,667184638,667184638,0.01,34983,667184638,800663580,94.76,94.76,0.00,1609973,24.57,24.57,59,484404,7.39,7.39,667167192,0.01,52328,667167192,667167192,0.01,36447,667167192,667167419,0.01,36078,667167419,667167419,0.01,36039,667167419,667167521,0.01,35876,667167521,667167521,0.01,35823,667167521,667167640,0.01,35675,667167640,667167640,0.01,35670,667167640,800665671,99.84,99.84,0.00,1535954,23.44,23.44,55,580167,8.85,8.85,
2026-04-01,21:25:34.585,666524727,0.01,36463,666524727,666524727,0.01,36483,666524727,666525258,0.01,35991,666525258,666525258,0.01,36033,666525258,666525475,0.01,35799,666525475,666525475,0.01,35795,666525475,666525686,0.01,35590,666525686,666525686,0.01,35583,666525686,799874171,94.01,94.01,0.00,1619509,24.71,24.71,59,480168,7.33,7.33,666526697,0.01,36149,666526697,666526697,0.01,36250,666526697,666527270,0.01,35703,666527270,666527270,0.01,35713,666527270,666527424,0.01,35634,666527424,666527424,0.01,35659,666527424,666527652,0.01,35520,666527652,666527652,0.01,35510,666527652,799852471,99.99,99.99,0.00,1528363,23.32,23.32,55,568798,8.68,8.68,
2026-04-01,21:25:35.585,666517470,0.01,36393,666517470,666517470,0.01,36403,666517470,666518051,0.01,35786,666518051,666518051,0.01,35754,666518051,666518264,0.01,35554,666518264,666518264,0.01,35577,666518264,666518699,0.01,35124,666518699,666518699,0.01,35134,666518699,799863356,94.49,94.49,0.00,1605577,24.50,24.50,59,482673,7.37,7.37,666516245,0.01,36272,666516245,666516245,0.01,36214,666516245,666516583,0.01,35822,666516583,666516583,0.01,35850,666516583,666516717,0.01,35694,666516717,666516717,0.01,35716,666516717,666516912,0.01,35480,666516912,666516912,0.01,35517,666516912,799862045,99.98,99.98,0.00,1528271,23.32,23.32,55,569283,8.69,8.69,
2026-04-01,21:25:36.584,666510379,0.01,36321,666510379,666510379,0.01,36315,666510379,666510937,0.01,35765,666510937,666510937,0.01,35752,666510937,666511153,0.01,35523,666511153,666511153,0.01,35504,666511153,666511464,0.01,35255,666511464,666511464,0.01,35290,666511464,799856839,94.46,94.46,0.00,1610790,24.58,24.58,58,487397,7.44,7.44,666511147,0.01,36273,666511147,666511147,0.01,36273,666511147,666511444,0.01,35933,666511444,666511444,0.01,35905,666511444,666511651,0.01,35649,666511651,666511651,0.01,35612,666511651,666511815,0.01,35408,666511815,666511815,0.01,35351,666511815,799856405,99.96,99.96,0.00,1528440,23.32,23.32,55,567055,8.65,8.65,
2026-04-01,21:25:37.584,666489404,0.01,49041,666489404,666489404,0.01,49034,666489404,666502708,0.01,35755,666502708,666502708,0.01,35771,666502708,666502984,0.01,35485,666502984,666502984,0.01,35486,666502984,666503396,0.01,35037,666503396,666503396,0.01,34993,666503396,799847074,94.35,94.35,0.00,1617313,24.68,24.68,58,489585,7.47,7.47,666503411,0.01,36108,666503411,666503411,0.01,36119,666503411,666503747,0.01,35931,666503747,666503747,0.01,35954,666503747,666503999,0.01,35759,666503999,666503999,0.01,35802,666503999,666504237,0.01,35514,666504237,666504237,0.01,35575,666504237,799849124,99.98,99.98,0.00,1527923,23.31,23.31,55,575056,8.77,8.77,
2026-04-01,21:25:38.585,667159206,0.01,36260,667159206,667159206,0.01,36273,667159206,667159799,0.01,35666,667159799,667159799,0.01,35662,667159799,667159995,0.01,35520,667159995,667159995,0.01,35530,667159995,667160356,0.01,35168,667160356,667160356,0.01,35175,667160356,800634154,94.79,94.79,0.00,1606506,24.51,24.49,59,481742,7.35,7.34,667159545,0.01,50629,667159545,667159545,0.01,50592,667159545,667159916,0.01,50113,667159916,667159916,0.01,50077,667159916,667160087,0.01,49850,667160087,667160087,0.01,49819,667160087,667174415,0.01,35406,667174415,667174415,0.01,35353,667174415,800654663,99.86,99.86,0.00,1531674,23.37,23.35,54,574286,8.76,8.75,
2026-04-01,21:25:39.585,666508453,0.01,37364,666508453,666508453,0.01,37364,666508453,666509399,0.01,36393,666509399,666509399,0.01,36370,666509399,666510072,0.01,35644,666510072,666510072,0.01,35631,666510072,666510368,0.01,35320,666510368,666510368,0.01,35313,666510368,799854794,94.21,94.21,0.00,1621468,24.74,24.77,58,480477,7.33,7.34,666494456,0.01,36115,666494456,666494456,0.01,36183,666494456,666494823,0.01,35933,666494823,666494823,0.01,35962,666494823,666495108,0.01,35790,666495108,666495108,0.01,35819,666495108,666495421,0.01,35736,666495421,666495421,0.01,35788,666495421,799857534,99.88,99.88,0.00,1531770,23.37,23.40,55,580439,8.86,8.87,
2026-04-01,21:25:40.585,666511016,0.01,35901,666511016,666511016,0.01,35886,666511016,666511680,0.01,35234,666511680,666511680,0.01,35237,666511680,666511801,0.01,35111,666511801,666511801,0.01,35105,666511801,666512048,0.01,34880,666512048,666512048,0.01,34881,666512048,799855374,94.77,94.77,0.00,1605283,24.49,24.49,59,483520,7.38,7.38,666508923,0.01,36250,666508923,666508923,0.01,36180,666508923,666509230,0.01,35726,666509230,666509230,0.01,35710,666509230,666509284,0.01,35557,666509284,666509284,0.01,35534,666509284,666509366,0.01,35253,666509366,666509366,0.01,35210,666509366,799830154,99.92,99.92,0.00,1530150,23.35,23.35,55,580635,8.86,8.86,
2026-04-01,21:25:41.585,666509231,0.01,36877,666509231,666509231,0.01,36893,666509231,666510019,0.01,36164,666510019,666510019,0.01,36177,666510019,666510808,0.01,35418,666510808,666510808,0.01,35428,666510808,666511051,0.01,35157,666511051,666511051,0.01,35154,666511051,799855593,94.34,94.34,0.00,1616611,24.67,24.67,59,485220,7.40,7.40,666511116,0.01,36329,666511116,666511116,0.01,36328,666511116,666511677,0.01,35900,666511677,666511677,0.01,35900,666511677,666511900,0.01,35840,666511900,666511900,0.01,35834,666511900,666512298,0.01,35628,666512298,666512298,0.01,35658,666512298,799857812,99.79,99.79,0.00,1531690,23.37,23.37,55,578061,8.82,8.82,
2026-04-01,21:25:42.584,666529610,0.01,36219,666529610,666529610,0.01,36217,666529610,666530208,0.01,35549,666530208,666530208,0.01,35539,666530208,666530424,0.01,35574,666530424,666530424,0.01,35849,666530424,666530737,0.01,35543,666530737,666530737,0.01,35546,666530737,799878986,94.63,94.63,0.00,1607881,24.53,24.53,59,482995,7.37,7.37,666528432,0.01,36164,666528432,666528432,0.01,36150,666528432,666528763,0.01,35681,666528763,666528763,0.01,35677,666528763,666528888,0.01,35374,666528888,666528888,0.01,35381,666528888,666528977,0.01,35194,666528977,666528977,0.01,35155,666528977,799874278,99.97,99.97,0.00,1528138,23.32,23.32,54,576773,8.80,8.80,
2026-04-01,21:25:43.584,666492325,0.01,52717,666492325,666492325,0.01,52708,666492325,666492890,0.01,52180,666492890,666492890,0.01,52160,666492890,666493285,0.01,51493,666493285,666493285,0.01,51199,666493285,666502720,0.01,41739,666502720,666502720,0.01,41708,666502720,799855036,94.33,94.33,0.00,1614724,24.64,24.64,59,482818,7.37,7.37,666510602,0.01,36348,666510602,666510602,0.01,36352,666510602,666511206,0.01,35711,666511206,666511206,0.01,35701,666511206,666511453,0.01,35440,666511453,666511453,0.01,35407,666511453,666511689,0.01,35051,666511689,666511689,0.01,35045,666511689,799858111,99.97,99.97,0.00,1528575,23.32,23.32,55,579053,8.84,8.84,
2026-04-01,21:25:44.585,667172640,0.01,35903,667172640,667172640,0.01,35891,667172640,667173219,0.01,35283,667173219,667173219,0.01,35308,667173219,667173438,0.01,35080,667173438,667173438,0.01,35085,667173438,667173685,0.01,34856,667173685,667173685,0.01,34895,667173685,800648523,94.64,94.64,0.00,1609945,24.57,24.57,59,484626,7.39,7.39,667183403,0.01,35980,667183403,667183403,0.01,36030,667183403,667183738,0.01,35898,667183738,667183738,0.01,35900,667183738,667183900,0.01,35919,667183900,667183900,0.01,35937,667183900,667184343,0.01,35613,667184343,667184343,0.01,35630,667184343,800666044,99.82,99.82,0.00,1531842,23.37,23.37,55,582079,8.88,8.88,
2026-04-01,21:25:45.585,666561596,0.01,36513,666561596,666561596,0.01,36527,666561596,666562193,0.01,36144,666562193,666562193,0.01,36166,666562193,666562500,0.01,35881,666562500,666562500,0.01,35906,666562500,666563056,0.01,35394,666563056,666563056,0.01,35508,666563056,799919217,94.39,94.39,0.00,1613674,24.62,24.62,59,494520,7.55,7.55,666550183,0.01,36232,666550183,666550183,0.01,36233,666550183,666550476,0.01,35810,666550476,666550476,0.01,35838,666550476,666550658,0.01,35534,666550658,666550658,0.01,35569,666550658,666550796,0.01,35381,666550796,666550796,0.01,35406,666550796,799900123,99.98,99.98,0.00,1528077,23.32,23.32,55,584800,8.92,8.92,
2026-04-01,21:25:46.585,666563265,0.01,36569,666563265,666563265,0.01,36564,666563265,666563834,0.01,35780,666563834,666563834,0.01,35754,666563834,666564138,0.01,35438,666564138,666564138,0.01,35429,666564138,666564391,0.01,35145,666564391,666564391,0.01,35020,666564391,799917671,94.72,94.72,0.00,1613711,24.62,24.62,59,482513,7.36,7.36,666562218,0.01,36029,666562218,666562218,0.01,36005,666562218,666562573,0.01,35668,666562573,666562573,0.01,35638,666562573,666562665,0.01,35501,666562665,666562665,0.01,35464,666562665,666562843,0.01,35419,666562843,666562843,0.01,35386,666562843,799943656,99.99,99.99,0.00,1527990,23.32,23.32,55,583360,8.90,8.90,
2026-04-01,21:25:47.585,666504624,0.01,36385,666504624,666504624,0.01,36389,666504624,666505354,0.01,35658,666505354,666505354,0.01,35661,666505354,666505627,0.01,35430,666505627,666505627,0.01,35420,666505627,666505884,0.01,35170,666505884,666505884,0.01,35185,666505884,799849417,94.64,94.64,0.00,1608000,24.54,24.54,59,485858,7.41,7.41,666504734,0.01,36150,666504734,666504734,0.01,36135,666504734,666505063,0.01,35815,666505063,666505063,0.01,35829,666505063,666505094,0.01,35841,666505094,666505094,0.01,35839,666505094,666505383,0.01,35457,666505383,666505383,0.01,35465,666505383,799824475,99.98,99.98,0.00,1528111,23.32,23.32,55,569855,8.70,8.70,
2026-04-01,21:25:48.585,666530027,0.01,36052,666530027,666530027,0.01,36052,666530027,666530606,0.01,35459,666530606,666530606,0.01,35474,666530606,666530916,0.01,35145,666530916,666530916,0.01,35151,666530916,666531093,0.01,34953,666531093,666531093,0.01,34961,666531093,799879030,94.45,94.45,0.00,1609632,24.56,24.56,59,480123,7.33,7.33,666529702,0.01,36180,666529702,666529702,0.01,36176,666529702,666530318,0.01,35589,666530318,666530318,0.01,35576,666530318,666530443,0.01,35407,666530443,666530443,0.01,35411,666530443,666530656,0.01,35236,666530656,666530656,0.01,35250,666530656,799877480,99.96,99.96,0.00,1528257,23.32,23.32,56,563815,8.60,8.60,
2026-04-01,21:25:49.584,666503213,0.01,36413,666503213,666503213,0.01,36420,666503213,666503745,0.01,35911,666503745,666503745,0.01,35895,666503745,666504050,0.01,35565,666504050,666504050,0.01,35553,666504050,666504434,0.01,35184,666504434,666504434,0.01,35175,666504434,799849694,94.50,94.50,0.00,1613656,24.62,24.62,59,494019,7.54,7.54,666505776,0.01,36469,666505776,666505776,0.01,36504,666505776,666506197,0.01,36096,666506197,666506197,0.01,36109,666506197,666506430,0.01,35891,666506430,666506430,0.01,35888,666506430,666506900,0.01,35453,666506900,666506900,0.01,35436,666506900,799854904,99.85,99.85,0.00,1530228,23.35,23.35,56,562197,8.58,8.58,
2026-04-01,21:25:50.585,667164463,0.01,49700,667164463,667164463,0.01,49703,667164463,667164995,0.01,49212,667164995,667164995,0.01,49272,667164995,667165306,0.01,48965,667165306,667165306,0.01,48985,667165306,667172763,0.01,41529,667172763,667172763,0.01,41524,667172763,800656306,94.42,94.42,0.00,1614763,24.64,24.61,59,484908,7.40,7.39,667176739,0.01,36429,667176739,667176739,0.01,36467,667176739,667177206,0.01,36011,667177206,667177206,0.01,36019,667177206,667177505,0.01,35753,667177505,667177505,0.01,35778,667177505,667177747,0.01,35560,667177747,667177747,0.01,35593,667177747,800654257,99.98,99.98,0.00,1529891,23.34,23.32,56,562337,8.58,8.57,
2026-04-01,21:25:51.586,667172032,0.01,36336,667172032,667172032,0.01,36331,667172032,667172626,0.01,35682,667172626,667172626,0.01,35622,667172626,667172841,0.01,35410,667172841,667172841,0.01,35393,667172841,667173208,0.01,35023,667173208,667173208,0.01,35026,667173208,800648825,94.65,94.65,0.00,1609085,24.55,24.55,59,486068,7.42,7.42,667188026,0.01,36692,667188026,667188026,0.01,36636,667188026,667188540,0.01,36019,667188540,667188540,0.01,35998,667188540,667188716,0.01,35788,667188716,667188716,0.01,35790,667188716,667188930,0.01,35404,667188930,667188930,0.01,35388,667188930,800668120,99.95,99.95,0.00,1530188,23.35,23.35,56,562272,8.58,8.58,
2026-04-01,21:25:52.586,666511727,0.01,35970,666511727,666511727,0.01,36034,666511727,666512254,0.01,35507,666512254,666512254,0.01,35549,666512254,666512418,0.01,35366,666512418,666512418,0.01,35367,666512418,666512684,0.01,35245,666512684,666512684,0.01,35243,666512684,799857972,94.57,94.57,0.00,1612389,24.60,24.60,59,498578,7.61,7.61,666494122,0.01,36111,666494122,666494122,0.01,36107,666494122,666494448,0.01,35863,666494448,666494448,0.01,36132,666494448,666494720,0.01,35833,666494720,666494720,0.01,35826,666494720,666495022,0.01,35598,666495022,666495022,0.01,35583,666495022,799859751,99.95,99.95,0.00,1528372,23.32,23.32,55,569582,8.69,8.69,
2026-04-01,21:25:53.586,666508602,0.01,36490,666508602,666508602,0.01,36436,666508602,666509221,0.01,35817,666509221,666509221,0.01,35813,666509221,666509654,0.01,35384,666509654,666509654,0.01,35388,666509654,666509963,0.01,34944,666509963,666509963,0.01,34937,666509963,799853493,94.67,94.67,0.00,1609035,24.55,24.55,59,492177,7.51,7.51,666508154,0.01,36560,666508154,666508154,0.01,36549,666508154,666508480,0.01,36120,666508480,666508480,0.01,35854,666508480,666508638,0.01,35692,666508638,666508638,0.01,36015,666508638,666509181,0.01,35701,666509181,666509181,0.01,35713,666509181,799832024,99.98,99.98,0.00,1528001,23.32,23.32,55,581125,8.87,8.87,
2026-04-01,21:25:54.586,666523992,0.01,36125,666523992,666523992,0.01,36119,666523992,666524542,0.01,35569,666524542,666524542,0.01,35537,666524542,666524756,0.01,35348,666524756,666524756,0.01,35355,666524756,666524957,0.01,35135,666524957,666524957,0.01,35145,666524957,799872575,94.31,94.31,0.00,1614807,24.64,24.64,59,486634,7.43,7.43,666524319,0.01,36371,666524319,666524319,0.01,36444,666524319,666524636,0.01,36186,666524636,666524636,0.01,36212,666524636,666524777,0.01,36144,666524777,666524777,0.01,35829,666524777,666524917,0.01,35503,666524917,666524917,0.01,35522,666524917,799874581,99.98,99.98,0.00,1528045,23.32,23.32,56,567827,8.66,8.66,
2026-04-01,21:25:55.585,666517408,0.01,36090,666517408,666517408,0.01,36094,666517408,666517996,0.01,35511,666517996,666517996,0.01,35505,666517996,666518177,0.01,35292,666518177,666518177,0.01,35288,666518177,666518523,0.01,34965,666518523,666518523,0.01,34972,666518523,799864462,94.74,94.74,0.00,1607584,24.53,24.53,59,493772,7.53,7.53,666516871,0.01,36175,666516871,666516871,0.01,36091,666516871,666517215,0.01,35674,666517215,666517215,0.01,35651,666517215,666517331,0.01,35460,666517331,666517331,0.01,35416,666517331,666517552,0.01,35110,666517552,666517552,0.01,35067,666517552,799861026,99.85,99.85,0.00,1530222,23.35,23.35,56,575679,8.78,8.78,
2026-04-01,21:25:56.586,667174147,0.01,36618,667174147,667174147,0.01,36592,667174147,667174720,0.01,36036,667174720,667174720,0.01,36045,667174720,667175288,0.01,35480,667175288,667175288,0.01,35474,667175288,667175722,0.01,35030,667175722,667175722,0.01,35022,667175722,800654851,94.17,94.17,0.00,1620523,24.73,24.73,59,498522,7.61,7.61,667177565,0.01,36045,667177565,667177565,0.01,36045,667177565,667177989,0.01,35635,667177989,667177989,0.01,35615,667177989,667178111,0.01,35497,667178111,667178111,0.01,35512,667178111,667178445,0.01,35139,667178445,667178445,0.01,35138,667178445,800657734,99.96,99.96,0.00,1529813,23.34,23.34,55,580166,8.85,8.85,
2026-04-01,21:25:57.586,666543685,0.01,36162,666543685,666543685,0.01,36178,666543685,666544335,0.01,35513,666544335,666544335,0.01,35515,666544335,666544518,0.01,35385,666544518,666544518,0.01,35401,666544518,666544872,0.01,35036,666544872,666544872,0.01,35038,666544872,799908724,94.60,94.60,0.00,1609711,24.56,24.56,60,497879,7.60,7.60,666555195,0.01,36419,666555195,666555195,0.01,36491,666555195,666555868,0.01,35931,666555868,666555868,0.01,35987,666555868,666556106,0.01,35899,666556106,666556106,0.01,35954,666556106,666556472,0.01,35770,666556472,666556472,0.01,35822,666556472,799910078,99.98,99.98,0.00,1531340,23.37,23.37,55,583043,8.90,8.90,
