Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,22:26:18.240,2.00,1.88,100.00,0.00,0.00,1199126577,0.00,0.00,1199127871,0.00,0.00,1199680350,0.00,-1,-1,1199680350,0.00,-1,-1,1199680672,0.00,-1,-1,1199680672,0.00,-1,-1,1199680689,0.00,-1,-1,1199680689,0.00,-1,-1,1199121064,100.00,-1,-1,1199121064,100.00,-1,-1,1199122279,100.00,-1,-1,1199122279,100.00,-1,-1,1199123700,100.00,-1,-1,1199123700,100.00,-1,-1,605382,36.95,36.95,32,390089,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1199144362,0.00,0.00,1199145470,0.00,0.00,1199680512,0.00,-1,-1,1199680512,0.00,-1,-1,1199680849,0.00,-1,-1,1199680849,0.00,-1,-1,1199685403,0.00,-1,-1,1199685403,0.00,-1,-1,1199140678,100.00,-1,-1,1199140678,100.00,-1,-1,1199141419,100.00,-1,-1,1199141419,100.00,-1,-1,1199142445,100.00,-1,-1,1199142445,100.00,-1,-1,434461,26.52,26.52,45,349834,5.35,5.35,
2026-04-01,22:26:19.241,2.00,1.89,100.00,0.00,0.00,1200078958,0.00,0.00,1200080496,0.00,0.00,1200637332,0.00,-1,-1,1200637332,0.00,-1,-1,1200637208,0.00,-1,-1,1200637208,0.00,-1,-1,1200637343,0.00,-1,-1,1200637343,0.00,-1,-1,1200073582,100.00,-1,-1,1200073582,100.00,-1,-1,1200074677,100.00,-1,-1,1200074677,100.00,-1,-1,1200076248,100.00,-1,-1,1200076248,100.00,-1,-1,607974,37.11,37.11,32,390455,5.97,5.97,1.90,0.81,100.00,0.00,0.00,1200012833,0.00,0.00,1200024436,0.00,0.00,1200613229,0.00,-1,-1,1200613229,0.00,-1,-1,1200613195,0.00,-1,-1,1200613195,0.00,-1,-1,1200608672,0.00,-1,-1,1200608672,0.00,-1,-1,1200013090,100.00,-1,-1,1200013090,100.00,-1,-1,1200011991,100.00,-1,-1,1200011991,100.00,-1,-1,1200011558,100.00,-1,-1,1200011558,100.00,-1,-1,436348,26.63,26.63,45,348763,5.34,5.34,
2026-04-01,22:26:20.241,2.00,1.90,100.00,0.00,0.00,1199133171,0.00,0.00,1199134412,0.00,0.00,1199652447,0.00,-1,-1,1199652447,0.00,-1,-1,1199652504,0.00,-1,-1,1199652504,0.00,-1,-1,1199652598,0.00,-1,-1,1199652598,0.00,-1,-1,1199128201,100.00,-1,-1,1199128201,100.00,-1,-1,1199129464,100.00,-1,-1,1199129464,100.00,-1,-1,1199130768,100.00,-1,-1,1199130768,100.00,-1,-1,607784,37.10,37.10,32,389133,5.95,5.95,1.90,0.80,100.00,0.00,0.00,1199150591,0.00,0.00,1199151565,0.00,0.00,1199673910,0.00,-1,-1,1199673910,0.00,-1,-1,1199673879,0.00,-1,-1,1199673879,0.00,-1,-1,1199673897,0.00,-1,-1,1199673897,0.00,-1,-1,1199146373,100.00,-1,-1,1199146373,100.00,-1,-1,1199147598,100.00,-1,-1,1199147598,100.00,-1,-1,1199148591,100.00,-1,-1,1199148591,100.00,-1,-1,433106,26.43,26.43,45,349156,5.34,5.34,
2026-04-01,22:26:21.241,2.00,1.89,100.00,0.00,0.00,1199981666,0.00,0.00,1199982803,0.00,0.00,1200541131,0.00,-1,-1,1200541131,0.00,-1,-1,1200541167,0.00,-1,-1,1200541167,0.00,-1,-1,1200540906,0.00,-1,-1,1200540906,0.00,-1,-1,1199975655,100.00,-1,-1,1199975655,100.00,-1,-1,1199977161,100.00,-1,-1,1199977161,100.00,-1,-1,1199978478,100.00,-1,-1,1199978478,100.00,-1,-1,606293,37.01,37.01,31,389070,5.95,5.95,1.90,0.80,100.00,0.00,0.00,1199980092,0.00,0.00,1199981782,0.00,0.00,1200514341,0.00,-1,-1,1200514341,0.00,-1,-1,1200513837,0.00,-1,-1,1200513837,0.00,-1,-1,1200513572,0.00,-1,-1,1200513572,0.00,-1,-1,1199976124,100.00,-1,-1,1199976124,100.00,-1,-1,1199977013,100.00,-1,-1,1199977013,100.00,-1,-1,1199978088,100.00,-1,-1,1199978088,100.00,-1,-1,434877,26.54,26.54,45,348110,5.33,5.33,
2026-04-01,22:26:22.241,2.00,1.88,100.00,0.00,0.00,1199136008,0.00,0.00,1199137318,0.00,0.00,1199698929,0.00,-1,-1,1199698929,0.00,-1,-1,1199698828,0.00,-1,-1,1199698828,0.00,-1,-1,1199698569,0.00,-1,-1,1199698569,0.00,-1,-1,1199130039,100.00,-1,-1,1199130039,100.00,-1,-1,1199131600,100.00,-1,-1,1199131600,100.00,-1,-1,1199133249,100.00,-1,-1,1199133249,100.00,-1,-1,605851,36.98,36.98,32,389762,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1199165391,0.00,0.00,1199166485,0.00,0.00,1199697540,0.00,-1,-1,1199697540,0.00,-1,-1,1199697727,0.00,-1,-1,1199697727,0.00,-1,-1,1199697921,0.00,-1,-1,1199697921,0.00,-1,-1,1199161997,100.00,-1,-1,1199161997,100.00,-1,-1,1199162677,100.00,-1,-1,1199162677,100.00,-1,-1,1199163538,100.00,-1,-1,1199163538,100.00,-1,-1,438855,26.79,26.79,45,349591,5.35,5.35,
2026-04-01,22:26:23.241,2.00,1.88,100.00,0.00,0.00,1199968869,0.00,0.00,1199970555,0.00,0.00,1200489249,0.00,-1,-1,1200489249,0.00,-1,-1,1200489549,0.00,-1,-1,1200489549,0.00,-1,-1,1200489666,0.00,-1,-1,1200489666,0.00,-1,-1,1199963710,100.00,-1,-1,1199963710,100.00,-1,-1,1199965076,100.00,-1,-1,1199965076,100.00,-1,-1,1199966365,100.00,-1,-1,1199966365,100.00,-1,-1,605904,36.98,36.94,32,389074,5.95,5.95,1.90,0.80,100.00,0.00,0.00,1199975066,0.00,0.00,1199976206,0.00,0.00,1200496019,0.00,-1,-1,1200496019,0.00,-1,-1,1200496241,0.00,-1,-1,1200496241,0.00,-1,-1,1200496390,0.00,-1,-1,1200496390,0.00,-1,-1,1199970934,100.00,-1,-1,1199970934,100.00,-1,-1,1199971772,100.00,-1,-1,1199971772,100.00,-1,-1,1199972727,100.00,-1,-1,1199972727,100.00,-1,-1,436866,26.66,26.64,46,349921,5.35,5.35,
2026-04-01,22:26:24.241,2.00,1.87,100.00,0.00,0.00,1198920978,0.00,0.00,1198921942,0.00,0.00,1199477460,0.00,-1,-1,1199477460,0.00,-1,-1,1199477547,0.00,-1,-1,1199477547,0.00,-1,-1,1199477651,0.00,-1,-1,1199477651,0.00,-1,-1,1198914729,100.00,-1,-1,1198914729,100.00,-1,-1,1198916530,100.00,-1,-1,1198916530,100.00,-1,-1,1198917858,100.00,-1,-1,1198917858,100.00,-1,-1,606104,36.99,37.03,32,389841,5.96,5.97,1.90,0.80,100.00,0.00,0.00,1198939967,0.00,0.00,1198941139,0.00,0.00,1199475014,0.00,-1,-1,1199475014,0.00,-1,-1,1199474997,0.00,-1,-1,1199474997,0.00,-1,-1,1199474832,0.00,-1,-1,1199474832,0.00,-1,-1,1198936392,100.00,-1,-1,1198936392,100.00,-1,-1,1198937156,100.00,-1,-1,1198937156,100.00,-1,-1,1198937870,100.00,-1,-1,1198937870,100.00,-1,-1,434697,26.53,26.56,45,350452,5.36,5.37,
2026-04-01,22:26:25.241,2.00,1.88,100.00,0.00,0.00,1199157575,0.00,0.00,1199158608,0.00,0.00,1199678424,0.00,-1,-1,1199678424,0.00,-1,-1,1199678328,0.00,-1,-1,1199678328,0.00,-1,-1,1199678233,0.00,-1,-1,1199678233,0.00,-1,-1,1199151879,100.00,-1,-1,1199151879,100.00,-1,-1,1199153122,100.00,-1,-1,1199153122,100.00,-1,-1,1199154624,100.00,-1,-1,1199154624,100.00,-1,-1,606543,37.02,37.02,32,389818,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1199328489,0.00,0.00,1199329798,0.00,0.00,1199851536,0.00,-1,-1,1199851536,0.00,-1,-1,1199865020,0.00,-1,-1,1199865020,0.00,-1,-1,1199865029,0.00,-1,-1,1199865029,0.00,-1,-1,1199323610,100.00,-1,-1,1199323610,100.00,-1,-1,1199324645,100.00,-1,-1,1199324645,100.00,-1,-1,1199325929,100.00,-1,-1,1199325929,100.00,-1,-1,433423,26.45,26.45,45,350260,5.36,5.36,
2026-04-01,22:26:26.241,2.00,1.89,100.00,0.00,0.00,1200203573,0.00,0.00,1200203203,0.00,0.00,1200779172,0.00,-1,-1,1200779172,0.00,-1,-1,1200778950,0.00,-1,-1,1200778950,0.00,-1,-1,1200779085,0.00,-1,-1,1200779085,0.00,-1,-1,1200201668,100.00,-1,-1,1200201668,100.00,-1,-1,1200202152,100.00,-1,-1,1200202152,100.00,-1,-1,1200202098,100.00,-1,-1,1200202098,100.00,-1,-1,610644,37.27,37.27,32,391318,5.99,5.99,1.90,0.93,100.00,0.00,0.00,1200108625,0.00,0.00,1200112413,0.00,0.00,1200683282,0.00,-1,-1,1200683282,0.00,-1,-1,1200671572,0.00,-1,-1,1200671572,0.00,-1,-1,1200671731,0.00,-1,-1,1200671731,0.00,-1,-1,1200097159,100.00,-1,-1,1200097159,100.00,-1,-1,1200100520,100.00,-1,-1,1200100520,100.00,-1,-1,1200104276,100.00,-1,-1,1200104276,100.00,-1,-1,436984,26.67,26.67,46,351357,5.38,5.38,
2026-04-01,22:26:27.241,2.00,1.90,100.00,0.00,0.00,1198901098,0.00,0.00,1198902450,0.00,0.00,1199464905,0.00,-1,-1,1199464905,0.00,-1,-1,1199465273,0.00,-1,-1,1199465273,0.00,-1,-1,1199465322,0.00,-1,-1,1199465322,0.00,-1,-1,1198896171,100.00,-1,-1,1198896171,100.00,-1,-1,1198897416,100.00,-1,-1,1198897416,100.00,-1,-1,1198898679,100.00,-1,-1,1198898679,100.00,-1,-1,608695,37.15,37.15,31,390878,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1198825209,0.00,0.00,1198826685,0.00,0.00,1199389543,0.00,-1,-1,1199389543,0.00,-1,-1,1199387580,0.00,-1,-1,1199387580,0.00,-1,-1,1199387434,0.00,-1,-1,1199387434,0.00,-1,-1,1198820765,100.00,-1,-1,1198820765,100.00,-1,-1,1198821596,100.00,-1,-1,1198821596,100.00,-1,-1,1198822799,100.00,-1,-1,1198822799,100.00,-1,-1,437412,26.70,26.70,45,351338,5.38,5.38,
2026-04-01,22:26:28.241,2.00,1.90,100.00,0.00,0.00,1199332460,0.00,0.00,1199335668,0.00,0.00,1199885586,0.00,-1,-1,1199885586,0.00,-1,-1,1199905677,0.00,-1,-1,1199905677,0.00,-1,-1,1199929866,0.00,-1,-1,1199929866,0.00,-1,-1,1199321845,100.00,-1,-1,1199321845,100.00,-1,-1,1199324293,100.00,-1,-1,1199324293,100.00,-1,-1,1199327411,100.00,-1,-1,1199327411,100.00,-1,-1,606633,37.03,37.03,32,393359,6.02,6.02,1.90,0.80,100.00,0.00,0.00,1199403032,0.00,0.00,1199405434,0.00,0.00,1199945918,0.00,-1,-1,1199945918,0.00,-1,-1,1199946228,0.00,-1,-1,1199946228,0.00,-1,-1,1199946317,0.00,-1,-1,1199946317,0.00,-1,-1,1199397832,100.00,-1,-1,1199397832,100.00,-1,-1,1199398671,100.00,-1,-1,1199398671,100.00,-1,-1,1199400353,100.00,-1,-1,1199400353,100.00,-1,-1,436365,26.63,26.63,45,349523,5.35,5.35,
