Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,22:22:17.007,2.00,1.87,100.00,0.00,0.00,1199487185,0.00,0.00,1199488515,0.00,0.00,1199711644,0.00,-1,-1,1199711644,0.00,-1,-1,1199712633,0.00,-1,-1,1199712633,0.00,-1,-1,1199711365,0.00,-1,-1,1199711365,0.00,-1,-1,1199480996,100.00,-1,-1,1199480996,100.00,-1,-1,1199482670,100.00,-1,-1,1199482670,100.00,-1,-1,1199484452,100.00,-1,-1,1199484452,100.00,-1,-1,600010,36.62,36.62,37,392884,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1199443750,0.00,0.00,1199445196,0.00,0.00,1199673204,0.00,-1,-1,1199673204,0.00,-1,-1,1199670056,0.00,-1,-1,1199670056,0.00,-1,-1,1199689754,0.00,-1,-1,1199689754,0.00,-1,-1,1199439916,100.00,-1,-1,1199439916,100.00,-1,-1,1199441217,100.00,-1,-1,1199441217,100.00,-1,-1,1199441678,100.00,-1,-1,1199441678,100.00,-1,-1,437389,26.70,26.70,47,352901,5.40,5.40,
2026-04-01,22:22:18.006,2.00,1.87,100.00,0.00,0.00,1199465173,0.00,0.00,1199466675,0.00,0.00,1199699673,0.00,-1,-1,1199699673,0.00,-1,-1,1199697258,0.00,-1,-1,1199697258,0.00,-1,-1,1199695050,0.00,-1,-1,1199695050,0.00,-1,-1,1199459256,100.00,-1,-1,1199459256,100.00,-1,-1,1199460990,100.00,-1,-1,1199460990,100.00,-1,-1,1199462526,100.00,-1,-1,1199462526,100.00,-1,-1,599145,36.57,36.57,38,391484,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1199438379,0.00,0.00,1199439899,0.00,0.00,1199676828,0.00,-1,-1,1199676828,0.00,-1,-1,1199676881,0.00,-1,-1,1199676881,0.00,-1,-1,1199655274,0.00,-1,-1,1199655274,0.00,-1,-1,1199434754,100.00,-1,-1,1199434754,100.00,-1,-1,1199435640,100.00,-1,-1,1199435640,100.00,-1,-1,1199436591,100.00,-1,-1,1199436591,100.00,-1,-1,433260,26.44,26.44,47,353126,5.40,5.40,
2026-04-01,22:22:19.007,2.00,1.85,100.00,0.00,0.00,1200266318,0.00,0.00,1200267523,0.00,0.00,1200484656,0.00,-1,-1,1200484656,0.00,-1,-1,1200484260,0.00,-1,-1,1200484260,0.00,-1,-1,1200484638,0.00,-1,-1,1200484638,0.00,-1,-1,1200259737,100.00,-1,-1,1200259737,100.00,-1,-1,1200261677,100.00,-1,-1,1200261677,100.00,-1,-1,1200263234,100.00,-1,-1,1200263234,100.00,-1,-1,598977,36.56,36.56,37,392748,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1200302031,0.00,0.00,1200303355,0.00,0.00,1200536128,0.00,-1,-1,1200536128,0.00,-1,-1,1200536306,0.00,-1,-1,1200536306,0.00,-1,-1,1200536254,0.00,-1,-1,1200536254,0.00,-1,-1,1200296462,100.00,-1,-1,1200296462,100.00,-1,-1,1200297879,100.00,-1,-1,1200297879,100.00,-1,-1,1200299582,100.00,-1,-1,1200299582,100.00,-1,-1,432893,26.42,26.42,47,353558,5.41,5.41,
2026-04-01,22:22:20.007,2.00,1.85,100.00,0.00,0.00,1199470524,0.00,0.00,1199472447,0.00,0.00,1199698566,0.00,-1,-1,1199698566,0.00,-1,-1,1199698889,0.00,-1,-1,1199698889,0.00,-1,-1,1199698658,0.00,-1,-1,1199698658,0.00,-1,-1,1199463525,100.00,-1,-1,1199463525,100.00,-1,-1,1199465420,100.00,-1,-1,1199465420,100.00,-1,-1,1199467383,100.00,-1,-1,1199467383,100.00,-1,-1,598530,36.53,36.53,37,391905,6.00,6.00,1.90,0.80,100.00,0.00,0.00,1199460988,0.00,0.00,1199462550,0.00,0.00,1199681427,0.00,-1,-1,1199681427,0.00,-1,-1,1199684049,0.00,-1,-1,1199684049,0.00,-1,-1,1199684140,0.00,-1,-1,1199684140,0.00,-1,-1,1199456591,100.00,-1,-1,1199456591,100.00,-1,-1,1199458152,100.00,-1,-1,1199458152,100.00,-1,-1,1199459117,100.00,-1,-1,1199459117,100.00,-1,-1,429248,26.20,26.20,47,352103,5.39,5.39,
2026-04-01,22:22:21.007,2.00,1.87,100.00,0.00,0.00,1200272782,0.00,0.00,1200274501,0.00,0.00,1200511029,0.00,-1,-1,1200511029,0.00,-1,-1,1200514509,0.00,-1,-1,1200514509,0.00,-1,-1,1200517914,0.00,-1,-1,1200517914,0.00,-1,-1,1200264970,100.00,-1,-1,1200264970,100.00,-1,-1,1200266877,100.00,-1,-1,1200266877,100.00,-1,-1,1200269358,100.00,-1,-1,1200269358,100.00,-1,-1,600139,36.63,36.63,37,392350,6.00,6.00,1.90,0.80,100.00,0.00,0.00,1200284337,0.00,0.00,1200285979,0.00,0.00,1200530333,0.00,-1,-1,1200530333,0.00,-1,-1,1200528137,0.00,-1,-1,1200528137,0.00,-1,-1,1200528260,0.00,-1,-1,1200528260,0.00,-1,-1,1200279128,100.00,-1,-1,1200279128,100.00,-1,-1,1200280540,100.00,-1,-1,1200280540,100.00,-1,-1,1200282244,100.00,-1,-1,1200282244,100.00,-1,-1,430156,26.25,26.25,47,351963,5.39,5.39,
2026-04-01,22:22:22.006,2.00,1.86,100.00,0.00,0.00,1199111600,0.00,0.00,1199112755,0.00,0.00,1199368322,0.00,-1,-1,1199368322,0.00,-1,-1,1199367423,0.00,-1,-1,1199367423,0.00,-1,-1,1199364207,0.00,-1,-1,1199364207,0.00,-1,-1,1199107809,100.00,-1,-1,1199107809,100.00,-1,-1,1199108873,100.00,-1,-1,1199108873,100.00,-1,-1,1199109875,100.00,-1,-1,1199109875,100.00,-1,-1,599865,36.61,36.61,37,391429,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1199151749,0.00,0.00,1199154103,0.00,0.00,1199377535,0.00,-1,-1,1199377535,0.00,-1,-1,1199377184,0.00,-1,-1,1199377184,0.00,-1,-1,1199376806,0.00,-1,-1,1199376806,0.00,-1,-1,1199144301,100.00,-1,-1,1199144301,100.00,-1,-1,1199146115,100.00,-1,-1,1199146115,100.00,-1,-1,1199148365,100.00,-1,-1,1199148365,100.00,-1,-1,431553,26.34,26.34,47,351682,5.38,5.38,
2026-04-01,22:22:23.008,2.00,1.84,100.00,0.00,0.00,1200431338,0.00,0.00,1200435751,0.00,0.00,1200796810,0.00,-1,-1,1200796810,0.00,-1,-1,1200816847,0.00,-1,-1,1200816847,0.00,-1,-1,1200839292,0.00,-1,-1,1200839292,0.00,-1,-1,1200395857,100.00,-1,-1,1200395857,100.00,-1,-1,1200407066,100.00,-1,-1,1200407066,100.00,-1,-1,1200418938,100.00,-1,-1,1200418938,100.00,-1,-1,599162,36.57,36.57,37,393071,6.01,6.01,1.90,1.01,100.00,0.00,0.00,1201126682,0.00,0.00,1201130264,0.00,0.00,1201471066,0.00,-1,-1,1201471066,0.00,-1,-1,1201494127,0.00,-1,-1,1201494127,0.00,-1,-1,1201517122,0.00,-1,-1,1201517122,0.00,-1,-1,1201102521,100.00,-1,-1,1201102521,100.00,-1,-1,1201111036,100.00,-1,-1,1201111036,100.00,-1,-1,1201119648,100.00,-1,-1,1201119648,100.00,-1,-1,434015,26.49,26.49,47,351284,5.37,5.37,
2026-04-01,22:22:24.006,2.00,1.83,100.00,0.00,0.00,1198704332,0.00,0.00,1198702744,0.00,0.00,1199136005,0.00,-1,-1,1199136005,0.00,-1,-1,1199113070,0.00,-1,-1,1199113070,0.00,-1,-1,1199090503,0.00,-1,-1,1199090503,0.00,-1,-1,1198720367,100.00,-1,-1,1198720367,100.00,-1,-1,1198713893,100.00,-1,-1,1198713893,100.00,-1,-1,1198707160,100.00,-1,-1,1198707160,100.00,-1,-1,596284,36.39,36.39,37,391735,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1197976300,0.00,0.00,1197974220,0.00,0.00,1198412638,0.00,-1,-1,1198412638,0.00,-1,-1,1198390346,0.00,-1,-1,1198390346,0.00,-1,-1,1198370925,0.00,-1,-1,1198370925,0.00,-1,-1,1197994901,100.00,-1,-1,1197994901,100.00,-1,-1,1197987476,100.00,-1,-1,1197987476,100.00,-1,-1,1197980116,100.00,-1,-1,1197980116,100.00,-1,-1,430593,26.28,26.28,47,350633,5.36,5.36,
2026-04-01,22:22:25.007,2.00,1.86,100.00,0.00,0.00,1200432726,0.00,0.00,1200433903,0.00,0.00,1200645015,0.00,-1,-1,1200645015,0.00,-1,-1,1200645262,0.00,-1,-1,1200645262,0.00,-1,-1,1200645072,0.00,-1,-1,1200645072,0.00,-1,-1,1200426229,100.00,-1,-1,1200426229,100.00,-1,-1,1200427940,100.00,-1,-1,1200427940,100.00,-1,-1,1200430177,100.00,-1,-1,1200430177,100.00,-1,-1,598774,36.55,36.55,37,392771,6.01,6.01,1.90,0.95,100.00,0.00,0.00,1200462884,0.00,0.00,1200464421,0.00,0.00,1200688406,0.00,-1,-1,1200688406,0.00,-1,-1,1200687850,0.00,-1,-1,1200687850,0.00,-1,-1,1200684338,0.00,-1,-1,1200684338,0.00,-1,-1,1200458159,100.00,-1,-1,1200458159,100.00,-1,-1,1200459797,100.00,-1,-1,1200459797,100.00,-1,-1,1200460891,100.00,-1,-1,1200460891,100.00,-1,-1,432487,26.40,26.40,47,353188,5.40,5.40,
2026-04-01,22:22:26.008,2.00,1.86,100.00,0.00,0.00,1199454502,0.00,0.00,1199458688,0.00,0.00,1199791762,0.00,-1,-1,1199791762,0.00,-1,-1,1199814201,0.00,-1,-1,1199814201,0.00,-1,-1,1199837070,0.00,-1,-1,1199837070,0.00,-1,-1,1199427623,100.00,-1,-1,1199427623,100.00,-1,-1,1199436849,100.00,-1,-1,1199436849,100.00,-1,-1,1199446628,100.00,-1,-1,1199446628,100.00,-1,-1,597780,36.49,36.49,36,390018,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1200404641,0.00,0.00,1200411264,0.00,0.00,1200765235,0.00,-1,-1,1200765235,0.00,-1,-1,1200797558,0.00,-1,-1,1200797558,0.00,-1,-1,1200827617,0.00,-1,-1,1200827617,0.00,-1,-1,1200370135,100.00,-1,-1,1200370135,100.00,-1,-1,1200382201,100.00,-1,-1,1200382201,100.00,-1,-1,1200394189,100.00,-1,-1,1200394189,100.00,-1,-1,432014,26.37,26.37,47,353012,5.40,5.40,
2026-04-01,22:22:27.008,2.00,1.93,100.00,0.00,0.00,1200240097,0.00,0.00,1200240314,0.00,0.00,1200888422,0.00,-1,-1,1200888422,0.00,-1,-1,1200896256,0.00,-1,-1,1200896256,0.00,-1,-1,1200896682,0.00,-1,-1,1200896682,0.00,-1,-1,1200239631,100.00,-1,-1,1200239631,100.00,-1,-1,1200239190,100.00,-1,-1,1200239190,100.00,-1,-1,1200239480,100.00,-1,-1,1200239480,100.00,-1,-1,602702,36.79,36.75,37,392179,6.00,5.99,1.90,0.80,100.00,0.00,0.00,1200043851,0.00,0.00,1200042805,0.00,0.00,1200638645,0.00,-1,-1,1200638645,0.00,-1,-1,1200629222,0.00,-1,-1,1200629222,0.00,-1,-1,1200622079,0.00,-1,-1,1200622079,0.00,-1,-1,1200045718,100.00,-1,-1,1200045718,100.00,-1,-1,1200044491,100.00,-1,-1,1200044491,100.00,-1,-1,1200043768,100.00,-1,-1,1200043768,100.00,-1,-1,431827,26.36,26.33,47,351067,5.37,5.37,
