Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,22:21:37.983,2.20,2.12,100.00,0.00,0.00,1332397210,100.00,-1,-1,1332397210,100.00,-1,-1,1332397210,100.00,-1,-1,1332397210,100.00,-1,-1,1332397216,100.00,-1,-1,1332397216,100.00,-1,-1,1332397214,100.00,-1,-1,1332397214,100.00,-1,-1,1332397184,100.00,-1,-1,1332397184,100.00,-1,-1,1332397136,100.00,-1,-1,1332397136,100.00,-1,-1,1332397138,100.00,-1,-1,1332397138,100.00,-1,-1,1332397140,100.00,-1,-1,1332397140,100.00,-1,-1,1099351608,0.00,0.00,0.00,1496715,91.35,91.35,66,694665,10.63,10.63,
2026-04-01,22:21:38.985,2.20,2.11,100.00,0.00,0.00,1333298730,100.00,-1,-1,1333298730,100.00,-1,-1,1333298784,100.00,-1,-1,1333298784,100.00,-1,-1,1333298788,100.00,-1,-1,1333298788,100.00,-1,-1,1333298790,100.00,-1,-1,1333298790,100.00,-1,-1,1333298800,100.00,-1,-1,1333298800,100.00,-1,-1,1333298800,100.00,-1,-1,1333298800,100.00,-1,-1,1333298722,100.00,-1,-1,1333298722,100.00,-1,-1,1333298720,100.00,-1,-1,1333298720,100.00,-1,-1,1100098324,0.00,0.00,0.00,1500570,91.59,91.59,66,694103,10.62,10.62,
2026-04-01,22:21:39.984,2.20,2.09,100.00,0.00,0.00,1333853114,100.00,-1,-1,1333853114,100.00,-1,-1,1333853110,100.00,-1,-1,1333853110,100.00,-1,-1,1333853110,100.00,-1,-1,1333853110,100.00,-1,-1,1333853130,100.00,-1,-1,1333853130,100.00,-1,-1,1333853130,100.00,-1,-1,1333853130,100.00,-1,-1,1333853126,100.00,-1,-1,1333853126,100.00,-1,-1,1333853056,100.00,-1,-1,1333853056,100.00,-1,-1,1333853060,100.00,-1,-1,1333853060,100.00,-1,-1,1100552040,0.00,0.00,0.00,1502978,91.73,91.73,66,694152,10.62,10.62,
2026-04-01,22:21:40.984,2.20,2.14,100.00,0.00,0.00,1333323528,100.00,-1,-1,1333323528,100.00,-1,-1,1333323524,100.00,-1,-1,1333323524,100.00,-1,-1,1333323530,100.00,-1,-1,1333323530,100.00,-1,-1,1333323524,100.00,-1,-1,1333323524,100.00,-1,-1,1333323570,100.00,-1,-1,1333323570,100.00,-1,-1,1333323566,100.00,-1,-1,1333323566,100.00,-1,-1,1333323566,100.00,-1,-1,1333323566,100.00,-1,-1,1333323566,100.00,-1,-1,1333323566,100.00,-1,-1,1100118019,0.00,0.00,0.00,1503860,91.79,91.79,66,696167,10.65,10.65,
2026-04-01,22:21:41.984,2.20,2.13,100.00,0.00,0.00,1333340688,100.00,-1,-1,1333340688,100.00,-1,-1,1333340708,100.00,-1,-1,1333340708,100.00,-1,-1,1333340712,100.00,-1,-1,1333340712,100.00,-1,-1,1333340710,100.00,-1,-1,1333340710,100.00,-1,-1,1333340712,100.00,-1,-1,1333340712,100.00,-1,-1,1333340728,100.00,-1,-1,1333340728,100.00,-1,-1,1333340726,100.00,-1,-1,1333340726,100.00,-1,-1,1333340628,100.00,-1,-1,1333340628,100.00,-1,-1,1100130446,0.00,0.00,0.00,1503859,91.79,91.70,66,698617,10.69,10.68,
2026-04-01,22:21:42.986,2.20,2.12,100.00,0.00,0.00,1334561540,100.00,-1,-1,1334561540,100.00,-1,-1,1334561540,100.00,-1,-1,1334561540,100.00,-1,-1,1334561548,100.00,-1,-1,1334561548,100.00,-1,-1,1334561552,100.00,-1,-1,1334561552,100.00,-1,-1,1334561550,100.00,-1,-1,1334561550,100.00,-1,-1,1334561554,100.00,-1,-1,1334561554,100.00,-1,-1,1334561556,100.00,-1,-1,1334561556,100.00,-1,-1,1334561554,100.00,-1,-1,1334561554,100.00,-1,-1,1101145477,0.00,0.00,0.00,1502484,91.70,91.61,66,697439,10.67,10.66,
2026-04-01,22:21:43.985,2.20,2.13,100.00,0.00,0.00,1333299260,100.00,-1,-1,1333299260,100.00,-1,-1,1333299260,100.00,-1,-1,1333299260,100.00,-1,-1,1333299198,100.00,-1,-1,1333299198,100.00,-1,-1,1333299168,100.00,-1,-1,1333299168,100.00,-1,-1,1333299090,100.00,-1,-1,1333299090,100.00,-1,-1,1333299056,100.00,-1,-1,1333299056,100.00,-1,-1,1333299056,100.00,-1,-1,1333299056,100.00,-1,-1,1333299180,100.00,-1,-1,1333299180,100.00,-1,-1,1100087505,0.00,0.00,0.00,1500914,91.61,91.61,66,697157,10.67,10.67,
2026-04-01,22:21:44.985,2.20,2.14,100.00,0.00,0.00,1333345130,100.00,-1,-1,1333345130,100.00,-1,-1,1333345130,100.00,-1,-1,1333345130,100.00,-1,-1,1333345144,100.00,-1,-1,1333345144,100.00,-1,-1,1333345142,100.00,-1,-1,1333345142,100.00,-1,-1,1333345194,100.00,-1,-1,1333345194,100.00,-1,-1,1333345150,100.00,-1,-1,1333345150,100.00,-1,-1,1333345150,100.00,-1,-1,1333345150,100.00,-1,-1,1333345150,100.00,-1,-1,1333345150,100.00,-1,-1,1100134728,0.00,0.00,0.00,1498398,91.45,91.45,65,697544,10.67,10.67,
2026-04-01,22:21:45.985,2.20,2.14,100.00,0.00,0.00,1333215060,100.00,-1,-1,1333215060,100.00,-1,-1,1333215044,100.00,-1,-1,1333215044,100.00,-1,-1,1333215050,100.00,-1,-1,1333215050,100.00,-1,-1,1333215090,100.00,-1,-1,1333215090,100.00,-1,-1,1333215138,100.00,-1,-1,1333215138,100.00,-1,-1,1333215160,100.00,-1,-1,1333215160,100.00,-1,-1,1333215158,100.00,-1,-1,1333215158,100.00,-1,-1,1333215166,100.00,-1,-1,1333215166,100.00,-1,-1,1100036218,0.00,0.00,0.00,1498383,91.45,91.45,64,698462,10.69,10.69,
2026-04-01,22:21:46.985,2.20,2.15,100.00,0.00,0.00,1333266048,100.00,-1,-1,1333266048,100.00,-1,-1,1333266050,100.00,-1,-1,1333266050,100.00,-1,-1,1333266048,100.00,-1,-1,1333266048,100.00,-1,-1,1333266052,100.00,-1,-1,1333266052,100.00,-1,-1,1333266022,100.00,-1,-1,1333266022,100.00,-1,-1,1333266022,100.00,-1,-1,1333266022,100.00,-1,-1,1333266102,100.00,-1,-1,1333266102,100.00,-1,-1,1333266102,100.00,-1,-1,1333266102,100.00,-1,-1,1100061569,0.00,0.00,0.00,1497505,91.40,91.40,65,697349,10.67,10.67,
2026-04-01,22:21:47.986,2.20,2.14,100.00,0.00,0.00,1333449482,100.00,-1,-1,1333449482,100.00,-1,-1,1333449476,100.00,-1,-1,1333449476,100.00,-1,-1,1333449472,100.00,-1,-1,1333449472,100.00,-1,-1,1333449476,100.00,-1,-1,1333449476,100.00,-1,-1,1333449468,100.00,-1,-1,1333449468,100.00,-1,-1,1333449474,100.00,-1,-1,1333449474,100.00,-1,-1,1333449474,100.00,-1,-1,1333449474,100.00,-1,-1,1333449474,100.00,-1,-1,1333449474,100.00,-1,-1,1100233423,0.00,0.00,0.00,1497138,91.38,91.38,65,694842,10.63,10.63,
2026-04-01,22:21:48.986,2.20,2.16,100.00,0.00,0.00,1333383200,100.00,-1,-1,1333383200,100.00,-1,-1,1333383070,100.00,-1,-1,1333383070,100.00,-1,-1,1333383072,100.00,-1,-1,1333383072,100.00,-1,-1,1333383072,100.00,-1,-1,1333383072,100.00,-1,-1,1333383068,100.00,-1,-1,1333383068,100.00,-1,-1,1333383018,100.00,-1,-1,1333383018,100.00,-1,-1,1333383016,100.00,-1,-1,1333383016,100.00,-1,-1,1333383006,100.00,-1,-1,1333383006,100.00,-1,-1,1100153087,0.00,0.00,0.00,1497811,91.42,91.42,64,694129,10.62,10.62,
2026-04-01,22:21:49.986,2.20,2.14,100.00,0.00,0.00,1333233484,100.00,-1,-1,1333233484,100.00,-1,-1,1333233486,100.00,-1,-1,1333233486,100.00,-1,-1,1333233488,100.00,-1,-1,1333233488,100.00,-1,-1,1333233490,100.00,-1,-1,1333233490,100.00,-1,-1,1333233494,100.00,-1,-1,1333233494,100.00,-1,-1,1333233506,100.00,-1,-1,1333233506,100.00,-1,-1,1333233364,100.00,-1,-1,1333233364,100.00,-1,-1,1333233244,100.00,-1,-1,1333233244,100.00,-1,-1,1100044776,0.00,0.00,0.00,1500608,91.59,91.59,64,694118,10.62,10.62,
2026-04-01,22:21:50.986,2.20,2.15,100.00,0.00,0.00,1333425390,100.00,-1,-1,1333425390,100.00,-1,-1,1333425522,100.00,-1,-1,1333425522,100.00,-1,-1,1333425520,100.00,-1,-1,1333425520,100.00,-1,-1,1333425520,100.00,-1,-1,1333425520,100.00,-1,-1,1333425556,100.00,-1,-1,1333425556,100.00,-1,-1,1333425616,100.00,-1,-1,1333425616,100.00,-1,-1,1333425618,100.00,-1,-1,1333425618,100.00,-1,-1,1333425530,100.00,-1,-1,1333425530,100.00,-1,-1,1100199523,0.00,0.00,0.00,1500374,91.58,91.58,64,696136,10.65,10.65,
2026-04-01,22:21:51.985,2.20,2.13,100.00,0.00,0.00,1332389340,100.00,-1,-1,1332389340,100.00,-1,-1,1332389344,100.00,-1,-1,1332389344,100.00,-1,-1,1332389350,100.00,-1,-1,1332389350,100.00,-1,-1,1332389348,100.00,-1,-1,1332389348,100.00,-1,-1,1332389350,100.00,-1,-1,1332389350,100.00,-1,-1,1332389346,100.00,-1,-1,1332389346,100.00,-1,-1,1332389344,100.00,-1,-1,1332389344,100.00,-1,-1,1332389344,100.00,-1,-1,1332389344,100.00,-1,-1,1099344766,0.00,0.00,0.00,1501401,91.64,91.64,64,696690,10.66,10.66,
2026-04-01,22:21:52.988,2.20,2.15,100.00,0.00,0.00,1333328132,100.00,-1,-1,1333328132,100.00,-1,-1,1333328130,100.00,-1,-1,1333328130,100.00,-1,-1,1333328128,100.00,-1,-1,1333328128,100.00,-1,-1,1333328130,100.00,-1,-1,1333328130,100.00,-1,-1,1333328120,100.00,-1,-1,1333328120,100.00,-1,-1,1333328130,100.00,-1,-1,1333328130,100.00,-1,-1,1333328204,100.00,-1,-1,1333328204,100.00,-1,-1,1333328182,100.00,-1,-1,1333328182,100.00,-1,-1,1100132789,0.00,0.00,0.00,1502195,91.69,91.69,64,698353,10.68,10.68,
2026-04-01,22:21:53.986,2.20,2.12,100.00,0.00,0.00,1333977164,100.00,-1,-1,1333977164,100.00,-1,-1,1333977168,100.00,-1,-1,1333977168,100.00,-1,-1,1333977170,100.00,-1,-1,1333977170,100.00,-1,-1,1333977174,100.00,-1,-1,1333977174,100.00,-1,-1,1333977178,100.00,-1,-1,1333977178,100.00,-1,-1,1333977190,100.00,-1,-1,1333977190,100.00,-1,-1,1333977186,100.00,-1,-1,1333977186,100.00,-1,-1,1333977186,100.00,-1,-1,1333977186,100.00,-1,-1,1100647754,0.00,0.00,0.00,1501500,91.64,91.55,64,696983,10.66,10.65,
2026-04-01,22:21:54.987,2.20,2.13,100.00,0.00,0.00,1334612560,100.00,-1,-1,1334612560,100.00,-1,-1,1334612560,100.00,-1,-1,1334612560,100.00,-1,-1,1334612560,100.00,-1,-1,1334612560,100.00,-1,-1,1334612564,100.00,-1,-1,1334612564,100.00,-1,-1,1334612540,100.00,-1,-1,1334612540,100.00,-1,-1,1334612540,100.00,-1,-1,1334612540,100.00,-1,-1,1334612666,100.00,-1,-1,1334612666,100.00,-1,-1,1334612666,100.00,-1,-1,1334612666,100.00,-1,-1,1101175491,0.00,0.00,0.00,1503841,91.79,91.70,64,697779,10.68,10.67,
2026-04-01,22:21:55.987,2.20,2.13,100.00,0.00,0.00,1333268232,100.00,-1,-1,1333268232,100.00,-1,-1,1333268236,100.00,-1,-1,1333268236,100.00,-1,-1,1333268234,100.00,-1,-1,1333268234,100.00,-1,-1,1333268238,100.00,-1,-1,1333268238,100.00,-1,-1,1333268220,100.00,-1,-1,1333268220,100.00,-1,-1,1333268226,100.00,-1,-1,1333268226,100.00,-1,-1,1333268300,100.00,-1,-1,1333268300,100.00,-1,-1,1333268304,100.00,-1,-1,1333268304,100.00,-1,-1,1100083085,0.00,0.00,0.00,1505322,91.88,91.88,64,698840,10.69,10.69,
2026-04-01,22:21:56.988,2.20,2.14,100.00,0.00,0.00,1333479932,100.00,-1,-1,1333479932,100.00,-1,-1,1333479930,100.00,-1,-1,1333479930,100.00,-1,-1,1333479934,100.00,-1,-1,1333479934,100.00,-1,-1,1333479866,100.00,-1,-1,1333479866,100.00,-1,-1,1333479852,100.00,-1,-1,1333479852,100.00,-1,-1,1333479852,100.00,-1,-1,1333479852,100.00,-1,-1,1333479856,100.00,-1,-1,1333479856,100.00,-1,-1,1333479856,100.00,-1,-1,1333479856,100.00,-1,-1,1100250487,0.00,0.00,0.00,1506441,91.95,91.95,64,697924,10.68,10.68,
2026-04-01,22:21:57.988,2.20,2.15,100.00,0.00,0.00,1333255348,100.00,-1,-1,1333255348,100.00,-1,-1,1333255350,100.00,-1,-1,1333255350,100.00,-1,-1,1333255350,100.00,-1,-1,1333255350,100.00,-1,-1,1333255354,100.00,-1,-1,1333255354,100.00,-1,-1,1333255364,100.00,-1,-1,1333255364,100.00,-1,-1,1333255366,100.00,-1,-1,1333255366,100.00,-1,-1,1333255370,100.00,-1,-1,1333255370,100.00,-1,-1,1333255374,100.00,-1,-1,1333255374,100.00,-1,-1,1100064108,0.00,0.00,0.00,1499737,91.54,91.54,64,698054,10.68,10.68,
2026-04-01,22:21:58.990,2.20,2.14,100.00,0.00,0.00,1333527210,100.00,-1,-1,1333527210,100.00,-1,-1,1333527210,100.00,-1,-1,1333527210,100.00,-1,-1,1333527210,100.00,-1,-1,1333527210,100.00,-1,-1,1333527210,100.00,-1,-1,1333527210,100.00,-1,-1,1333527208,100.00,-1,-1,1333527208,100.00,-1,-1,1333527220,100.00,-1,-1,1333527220,100.00,-1,-1,1333527220,100.00,-1,-1,1333527220,100.00,-1,-1,1333527222,100.00,-1,-1,1333527222,100.00,-1,-1,1100277307,0.00,0.00,0.00,1502449,91.70,91.70,64,698802,10.69,10.69,
2026-04-01,22:21:59.990,2.20,2.14,100.00,0.00,0.00,1333487870,100.00,-1,-1,1333487870,100.00,-1,-1,1333487930,100.00,-1,-1,1333487930,100.00,-1,-1,1333487950,100.00,-1,-1,1333487950,100.00,-1,-1,1333487950,100.00,-1,-1,1333487950,100.00,-1,-1,1333487936,100.00,-1,-1,1333487936,100.00,-1,-1,1333487952,100.00,-1,-1,1333487952,100.00,-1,-1,1333488028,100.00,-1,-1,1333488028,100.00,-1,-1,1333488026,100.00,-1,-1,1333488026,100.00,-1,-1,1100243037,0.00,0.00,0.00,1496990,91.37,91.37,64,695578,10.64,10.64,
2026-04-01,22:22:00.988,2.20,2.13,100.00,0.00,0.00,1333359236,100.00,-1,-1,1333359236,100.00,-1,-1,1333359236,100.00,-1,-1,1333359236,100.00,-1,-1,1333359236,100.00,-1,-1,1333359236,100.00,-1,-1,1333359236,100.00,-1,-1,1333359236,100.00,-1,-1,1333359228,100.00,-1,-1,1333359228,100.00,-1,-1,1333359234,100.00,-1,-1,1333359234,100.00,-1,-1,1333359232,100.00,-1,-1,1333359232,100.00,-1,-1,1333359226,100.00,-1,-1,1333359226,100.00,-1,-1,1100147540,0.00,0.00,0.00,1509753,92.15,92.06,64,697783,10.68,10.67,
2026-04-01,22:22:01.988,2.20,2.13,100.00,0.00,0.00,1333265720,100.00,-1,-1,1333265720,100.00,-1,-1,1333265834,100.00,-1,-1,1333265834,100.00,-1,-1,1333265836,100.00,-1,-1,1333265836,100.00,-1,-1,1333265836,100.00,-1,-1,1333265836,100.00,-1,-1,1333265828,100.00,-1,-1,1333265828,100.00,-1,-1,1333265868,100.00,-1,-1,1333265868,100.00,-1,-1,1333265914,100.00,-1,-1,1333265914,100.00,-1,-1,1333266010,100.00,-1,-1,1333266010,100.00,-1,-1,1100067782,0.00,0.00,0.00,1499361,91.51,91.51,63,694581,10.63,10.63,
2026-04-01,22:22:02.989,2.20,2.14,100.00,0.00,0.00,1333569460,100.00,-1,-1,1333569460,100.00,-1,-1,1333569526,100.00,-1,-1,1333569526,100.00,-1,-1,1333569522,100.00,-1,-1,1333569522,100.00,-1,-1,1333569520,100.00,-1,-1,1333569520,100.00,-1,-1,1333569586,100.00,-1,-1,1333569586,100.00,-1,-1,1333569666,100.00,-1,-1,1333569666,100.00,-1,-1,1333569670,100.00,-1,-1,1333569670,100.00,-1,-1,1333569742,100.00,-1,-1,1333569742,100.00,-1,-1,1100340538,0.00,0.00,0.00,1503586,91.77,91.77,64,696970,10.66,10.66,
2026-04-01,22:22:03.991,2.20,2.16,100.00,0.00,0.00,1333365084,100.00,-1,-1,1333365084,100.00,-1,-1,1333365086,100.00,-1,-1,1333365086,100.00,-1,-1,1333365104,100.00,-1,-1,1333365104,100.00,-1,-1,1333365104,100.00,-1,-1,1333365104,100.00,-1,-1,1333365090,100.00,-1,-1,1333365090,100.00,-1,-1,1333365094,100.00,-1,-1,1333365094,100.00,-1,-1,1333365152,100.00,-1,-1,1333365152,100.00,-1,-1,1333365220,100.00,-1,-1,1333365220,100.00,-1,-1,1100143052,0.00,0.00,0.00,1502411,91.70,91.70,64,696195,10.65,10.65,
