Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,22:26:39.546,2.20,2.12,100.00,0.00,0.00,1333277454,100.00,-1,-1,1333277454,100.00,-1,-1,1333277454,100.00,-1,-1,1333277454,100.00,-1,-1,1333277554,100.00,-1,-1,1333277554,100.00,-1,-1,1333277640,100.00,-1,-1,1333277640,100.00,-1,-1,1333277746,100.00,-1,-1,1333277746,100.00,-1,-1,1333277758,100.00,-1,-1,1333277758,100.00,-1,-1,1333277768,100.00,-1,-1,1333277768,100.00,-1,-1,1333277776,100.00,-1,-1,1333277776,100.00,-1,-1,1100140412,0.00,0.00,0.00,1516744,92.57,92.57,60,707121,10.82,10.82,
2026-04-01,22:26:40.546,2.20,2.08,100.00,0.00,0.00,1333492200,100.00,-1,-1,1333492200,100.00,-1,-1,1333492200,100.00,-1,-1,1333492200,100.00,-1,-1,1333492210,100.00,-1,-1,1333492210,100.00,-1,-1,1333492240,100.00,-1,-1,1333492240,100.00,-1,-1,1333492318,100.00,-1,-1,1333492318,100.00,-1,-1,1333492370,100.00,-1,-1,1333492370,100.00,-1,-1,1333492370,100.00,-1,-1,1333492370,100.00,-1,-1,1333492360,100.00,-1,-1,1333492360,100.00,-1,-1,1100226378,0.00,0.00,0.00,1497640,91.41,91.41,61,706683,10.81,10.81,
2026-04-01,22:26:41.547,2.20,2.13,100.00,0.00,0.00,1333476958,100.00,-1,-1,1333476958,100.00,-1,-1,1333476962,100.00,-1,-1,1333476962,100.00,-1,-1,1333476982,100.00,-1,-1,1333476982,100.00,-1,-1,1333476978,100.00,-1,-1,1333476978,100.00,-1,-1,1333476982,100.00,-1,-1,1333476982,100.00,-1,-1,1333476894,100.00,-1,-1,1333476894,100.00,-1,-1,1333476894,100.00,-1,-1,1333476894,100.00,-1,-1,1333476898,100.00,-1,-1,1333476898,100.00,-1,-1,1100264679,0.00,0.00,0.00,1514891,92.46,92.46,60,704532,10.78,10.78,
2026-04-01,22:26:42.547,2.20,2.13,100.00,0.00,0.00,1333380074,100.00,-1,-1,1333380074,100.00,-1,-1,1333380174,100.00,-1,-1,1333380174,100.00,-1,-1,1333380196,100.00,-1,-1,1333380196,100.00,-1,-1,1333380220,100.00,-1,-1,1333380220,100.00,-1,-1,1333380290,100.00,-1,-1,1333380290,100.00,-1,-1,1333380298,100.00,-1,-1,1333380298,100.00,-1,-1,1333380360,100.00,-1,-1,1333380360,100.00,-1,-1,1333380364,100.00,-1,-1,1333380364,100.00,-1,-1,1100163696,0.00,0.00,0.00,1513362,92.37,92.37,61,702742,10.75,10.75,
2026-04-01,22:26:43.549,2.20,2.13,100.00,0.00,0.00,1333416720,100.00,-1,-1,1333416720,100.00,-1,-1,1333416720,100.00,-1,-1,1333416720,100.00,-1,-1,1333416728,100.00,-1,-1,1333416728,100.00,-1,-1,1333416730,100.00,-1,-1,1333416730,100.00,-1,-1,1333416732,100.00,-1,-1,1333416732,100.00,-1,-1,1333416738,100.00,-1,-1,1333416738,100.00,-1,-1,1333416744,100.00,-1,-1,1333416744,100.00,-1,-1,1333416750,100.00,-1,-1,1333416750,100.00,-1,-1,1100204727,0.00,0.00,0.00,1515480,92.50,92.41,60,704301,10.78,10.77,
2026-04-01,22:26:44.550,2.20,2.13,100.00,0.00,0.00,1334162340,100.00,-1,-1,1334162340,100.00,-1,-1,1334162340,100.00,-1,-1,1334162340,100.00,-1,-1,1334162358,100.00,-1,-1,1334162358,100.00,-1,-1,1334162382,100.00,-1,-1,1334162382,100.00,-1,-1,1334162378,100.00,-1,-1,1334162378,100.00,-1,-1,1334162376,100.00,-1,-1,1334162376,100.00,-1,-1,1334162376,100.00,-1,-1,1334162376,100.00,-1,-1,1334162380,100.00,-1,-1,1334162380,100.00,-1,-1,1100810353,0.00,0.00,0.00,1512332,92.31,92.31,60,705881,10.80,10.80,
2026-04-01,22:26:45.547,2.20,2.14,100.00,0.00,0.00,1332325880,100.00,-1,-1,1332325880,100.00,-1,-1,1332325880,100.00,-1,-1,1332325880,100.00,-1,-1,1332325880,100.00,-1,-1,1332325880,100.00,-1,-1,1332325870,100.00,-1,-1,1332325870,100.00,-1,-1,1332325806,100.00,-1,-1,1332325806,100.00,-1,-1,1332325754,100.00,-1,-1,1332325754,100.00,-1,-1,1332325714,100.00,-1,-1,1332325714,100.00,-1,-1,1332325800,100.00,-1,-1,1332325800,100.00,-1,-1,1099286084,0.00,0.00,0.00,1515635,92.51,92.51,61,704453,10.78,10.78,
2026-04-01,22:26:46.548,2.20,2.13,100.00,0.00,0.00,1333637326,100.00,-1,-1,1333637326,100.00,-1,-1,1333637330,100.00,-1,-1,1333637330,100.00,-1,-1,1333637336,100.00,-1,-1,1333637336,100.00,-1,-1,1333637338,100.00,-1,-1,1333637338,100.00,-1,-1,1333637350,100.00,-1,-1,1333637350,100.00,-1,-1,1333637400,100.00,-1,-1,1333637400,100.00,-1,-1,1333637456,100.00,-1,-1,1333637456,100.00,-1,-1,1333637452,100.00,-1,-1,1333637452,100.00,-1,-1,1100391578,0.00,0.00,0.00,1507899,92.03,92.03,60,703742,10.77,10.77,
2026-04-01,22:26:47.548,2.20,2.15,100.00,0.00,0.00,1333279396,100.00,-1,-1,1333279396,100.00,-1,-1,1333279384,100.00,-1,-1,1333279384,100.00,-1,-1,1333279374,100.00,-1,-1,1333279374,100.00,-1,-1,1333279370,100.00,-1,-1,1333279370,100.00,-1,-1,1333279370,100.00,-1,-1,1333279370,100.00,-1,-1,1333279370,100.00,-1,-1,1333279370,100.00,-1,-1,1333279370,100.00,-1,-1,1333279370,100.00,-1,-1,1333279370,100.00,-1,-1,1333279370,100.00,-1,-1,1100087497,0.00,0.00,0.00,1518033,92.65,92.65,60,705672,10.80,10.80,
2026-04-01,22:26:48.547,2.20,2.12,100.00,0.00,0.00,1332569600,100.00,-1,-1,1332569600,100.00,-1,-1,1332569520,100.00,-1,-1,1332569520,100.00,-1,-1,1332569460,100.00,-1,-1,1332569460,100.00,-1,-1,1332569428,100.00,-1,-1,1332569428,100.00,-1,-1,1332569432,100.00,-1,-1,1332569432,100.00,-1,-1,1332569440,100.00,-1,-1,1332569440,100.00,-1,-1,1332569440,100.00,-1,-1,1332569440,100.00,-1,-1,1332569440,100.00,-1,-1,1332569440,100.00,-1,-1,1099477846,0.00,0.00,0.00,1511690,92.27,92.27,60,705709,10.80,10.80,
2026-04-01,22:26:49.550,2.20,2.13,100.00,0.00,0.00,1333316786,100.00,-1,-1,1333316786,100.00,-1,-1,1333316784,100.00,-1,-1,1333316784,100.00,-1,-1,1333316740,100.00,-1,-1,1333316740,100.00,-1,-1,1333316740,100.00,-1,-1,1333316740,100.00,-1,-1,1333316742,100.00,-1,-1,1333316742,100.00,-1,-1,1333316728,100.00,-1,-1,1333316728,100.00,-1,-1,1333316728,100.00,-1,-1,1333316728,100.00,-1,-1,1333316730,100.00,-1,-1,1333316730,100.00,-1,-1,1100121822,0.00,0.00,0.00,1518648,92.69,92.69,59,705074,10.79,10.79,
2026-04-01,22:26:50.551,2.20,2.12,100.00,0.00,0.00,1334010696,100.00,-1,-1,1334010696,100.00,-1,-1,1334010740,100.00,-1,-1,1334010740,100.00,-1,-1,1334010734,100.00,-1,-1,1334010734,100.00,-1,-1,1334010732,100.00,-1,-1,1334010732,100.00,-1,-1,1334010730,100.00,-1,-1,1334010730,100.00,-1,-1,1334010730,100.00,-1,-1,1334010730,100.00,-1,-1,1334010730,100.00,-1,-1,1334010730,100.00,-1,-1,1334010730,100.00,-1,-1,1334010730,100.00,-1,-1,1100677158,0.00,0.00,0.00,1514559,92.44,92.44,60,703098,10.76,10.76,
2026-04-01,22:26:51.550,2.20,2.13,100.00,0.00,0.00,1332311712,100.00,-1,-1,1332311712,100.00,-1,-1,1332311710,100.00,-1,-1,1332311710,100.00,-1,-1,1332311710,100.00,-1,-1,1332311710,100.00,-1,-1,1332311700,100.00,-1,-1,1332311700,100.00,-1,-1,1332311710,100.00,-1,-1,1332311710,100.00,-1,-1,1332311664,100.00,-1,-1,1332311664,100.00,-1,-1,1332311750,100.00,-1,-1,1332311750,100.00,-1,-1,1332311746,100.00,-1,-1,1332311746,100.00,-1,-1,1099294055,0.00,0.00,0.00,1508046,92.04,92.04,60,702412,10.75,10.75,
2026-04-01,22:26:52.551,2.20,2.14,100.00,0.00,0.00,1334273796,100.00,-1,-1,1334273796,100.00,-1,-1,1334273790,100.00,-1,-1,1334273790,100.00,-1,-1,1334273790,100.00,-1,-1,1334273790,100.00,-1,-1,1334273790,100.00,-1,-1,1334273790,100.00,-1,-1,1334273820,100.00,-1,-1,1334273820,100.00,-1,-1,1334273820,100.00,-1,-1,1334273820,100.00,-1,-1,1334273856,100.00,-1,-1,1334273856,100.00,-1,-1,1334273950,100.00,-1,-1,1334273950,100.00,-1,-1,1100893668,0.00,0.00,0.00,1507756,92.03,91.93,61,704305,10.78,10.77,
2026-04-01,22:26:53.549,2.20,2.13,100.00,0.00,0.00,1333972250,100.00,-1,-1,1333972250,100.00,-1,-1,1333972254,100.00,-1,-1,1333972254,100.00,-1,-1,1333972260,100.00,-1,-1,1333972260,100.00,-1,-1,1333972260,100.00,-1,-1,1333972260,100.00,-1,-1,1333972262,100.00,-1,-1,1333972262,100.00,-1,-1,1333972270,100.00,-1,-1,1333972270,100.00,-1,-1,1333972270,100.00,-1,-1,1333972270,100.00,-1,-1,1333972274,100.00,-1,-1,1333972274,100.00,-1,-1,1100662326,0.00,0.00,0.00,1509621,92.14,92.14,61,703604,10.77,10.77,
2026-04-01,22:26:54.549,2.20,2.13,100.00,0.00,0.00,1333165368,100.00,-1,-1,1333165368,100.00,-1,-1,1333165370,100.00,-1,-1,1333165370,100.00,-1,-1,1333165428,100.00,-1,-1,1333165428,100.00,-1,-1,1333165506,100.00,-1,-1,1333165506,100.00,-1,-1,1333165498,100.00,-1,-1,1333165498,100.00,-1,-1,1333165580,100.00,-1,-1,1333165580,100.00,-1,-1,1333165580,100.00,-1,-1,1333165580,100.00,-1,-1,1333165580,100.00,-1,-1,1333165580,100.00,-1,-1,1100004926,0.00,0.00,0.00,1514752,92.45,92.45,60,704701,10.78,10.78,
2026-04-01,22:26:55.550,2.20,2.13,100.00,0.00,0.00,1333384908,100.00,-1,-1,1333384908,100.00,-1,-1,1333384912,100.00,-1,-1,1333384912,100.00,-1,-1,1333384908,100.00,-1,-1,1333384908,100.00,-1,-1,1333384910,100.00,-1,-1,1333384910,100.00,-1,-1,1333384912,100.00,-1,-1,1333384912,100.00,-1,-1,1333384970,100.00,-1,-1,1333384970,100.00,-1,-1,1333384970,100.00,-1,-1,1333384970,100.00,-1,-1,1333384970,100.00,-1,-1,1333384970,100.00,-1,-1,1100168613,0.00,0.00,0.00,1520459,92.80,92.80,60,706010,10.80,10.80,
2026-04-01,22:26:56.549,2.20,2.14,100.00,0.00,0.00,1333547926,100.00,-1,-1,1333547926,100.00,-1,-1,1333547924,100.00,-1,-1,1333547924,100.00,-1,-1,1333547928,100.00,-1,-1,1333547928,100.00,-1,-1,1333547930,100.00,-1,-1,1333547930,100.00,-1,-1,1333547946,100.00,-1,-1,1333547946,100.00,-1,-1,1333547950,100.00,-1,-1,1333547950,100.00,-1,-1,1333547876,100.00,-1,-1,1333547876,100.00,-1,-1,1333547780,100.00,-1,-1,1333547780,100.00,-1,-1,1100301166,0.00,0.00,0.00,1515998,92.53,92.44,60,704290,10.78,10.76,
2026-04-01,22:26:57.549,2.20,2.14,100.00,0.00,0.00,1333560480,100.00,-1,-1,1333560480,100.00,-1,-1,1333560480,100.00,-1,-1,1333560480,100.00,-1,-1,1333560484,100.00,-1,-1,1333560484,100.00,-1,-1,1333560482,100.00,-1,-1,1333560482,100.00,-1,-1,1333560482,100.00,-1,-1,1333560482,100.00,-1,-1,1333560484,100.00,-1,-1,1333560484,100.00,-1,-1,1333560484,100.00,-1,-1,1333560484,100.00,-1,-1,1333560488,100.00,-1,-1,1333560488,100.00,-1,-1,1100336235,0.00,0.00,0.00,1513489,92.38,92.38,60,703131,10.76,10.76,
2026-04-01,22:26:58.550,2.20,2.14,100.00,0.00,0.00,1333372596,100.00,-1,-1,1333372596,100.00,-1,-1,1333372594,100.00,-1,-1,1333372594,100.00,-1,-1,1333372598,100.00,-1,-1,1333372598,100.00,-1,-1,1333372664,100.00,-1,-1,1333372664,100.00,-1,-1,1333372650,100.00,-1,-1,1333372650,100.00,-1,-1,1333372598,100.00,-1,-1,1333372598,100.00,-1,-1,1333372598,100.00,-1,-1,1333372598,100.00,-1,-1,1333372588,100.00,-1,-1,1333372588,100.00,-1,-1,1100167477,0.00,0.00,0.00,1515195,92.48,92.48,60,701191,10.73,10.73,
2026-04-01,22:26:59.550,2.20,2.16,100.00,0.00,0.00,1333550502,100.00,-1,-1,1333550502,100.00,-1,-1,1333550630,100.00,-1,-1,1333550630,100.00,-1,-1,1333550630,100.00,-1,-1,1333550630,100.00,-1,-1,1333550630,100.00,-1,-1,1333550630,100.00,-1,-1,1333550632,100.00,-1,-1,1333550632,100.00,-1,-1,1333550674,100.00,-1,-1,1333550674,100.00,-1,-1,1333550650,100.00,-1,-1,1333550650,100.00,-1,-1,1333550610,100.00,-1,-1,1333550610,100.00,-1,-1,1100271291,0.00,0.00,0.00,1512639,92.32,92.32,60,700701,10.72,10.72,
2026-04-01,22:27:00.550,2.20,2.17,100.00,0.00,0.00,1333419460,100.00,-1,-1,1333419460,100.00,-1,-1,1333419460,100.00,-1,-1,1333419460,100.00,-1,-1,1333419460,100.00,-1,-1,1333419460,100.00,-1,-1,1333419460,100.00,-1,-1,1333419460,100.00,-1,-1,1333419390,100.00,-1,-1,1333419390,100.00,-1,-1,1333419408,100.00,-1,-1,1333419408,100.00,-1,-1,1333419408,100.00,-1,-1,1333419408,100.00,-1,-1,1333419390,100.00,-1,-1,1333419390,100.00,-1,-1,1100209118,0.00,0.00,0.00,1518158,92.66,92.66,60,702142,10.74,10.74,
2026-04-01,22:27:01.550,2.20,2.15,100.00,0.00,0.00,1333291486,100.00,-1,-1,1333291486,100.00,-1,-1,1333291484,100.00,-1,-1,1333291484,100.00,-1,-1,1333291484,100.00,-1,-1,1333291484,100.00,-1,-1,1333291482,100.00,-1,-1,1333291482,100.00,-1,-1,1333291482,100.00,-1,-1,1333291482,100.00,-1,-1,1333291484,100.00,-1,-1,1333291484,100.00,-1,-1,1333291484,100.00,-1,-1,1333291484,100.00,-1,-1,1333291484,100.00,-1,-1,1333291484,100.00,-1,-1,1100082747,0.00,0.00,0.00,1513288,92.36,92.27,60,701761,10.74,10.73,
2026-04-01,22:27:02.553,2.20,2.14,100.00,0.00,0.00,1333436040,100.00,-1,-1,1333436040,100.00,-1,-1,1333436144,100.00,-1,-1,1333436144,100.00,-1,-1,1333436160,100.00,-1,-1,1333436160,100.00,-1,-1,1333436156,100.00,-1,-1,1333436156,100.00,-1,-1,1333436178,100.00,-1,-1,1333436178,100.00,-1,-1,1333436134,100.00,-1,-1,1333436134,100.00,-1,-1,1333436080,100.00,-1,-1,1333436080,100.00,-1,-1,1333436080,100.00,-1,-1,1333436080,100.00,-1,-1,1100222618,0.00,0.00,0.00,1511670,92.27,92.27,60,701423,10.73,10.73,
2026-04-01,22:27:03.551,2.20,2.15,100.00,0.00,0.00,1334191528,100.00,-1,-1,1334191528,100.00,-1,-1,1334191534,100.00,-1,-1,1334191534,100.00,-1,-1,1334191530,100.00,-1,-1,1334191530,100.00,-1,-1,1334191534,100.00,-1,-1,1334191534,100.00,-1,-1,1334191540,100.00,-1,-1,1334191540,100.00,-1,-1,1334191544,100.00,-1,-1,1334191544,100.00,-1,-1,1334191458,100.00,-1,-1,1334191458,100.00,-1,-1,1334191456,100.00,-1,-1,1334191456,100.00,-1,-1,1100824816,0.00,0.00,0.00,1509625,92.14,92.14,60,702847,10.75,10.75,
2026-04-01,22:27:04.553,2.20,2.14,100.00,0.00,0.00,1333293158,100.00,-1,-1,1333293158,100.00,-1,-1,1333293160,100.00,-1,-1,1333293160,100.00,-1,-1,1333293160,100.00,-1,-1,1333293160,100.00,-1,-1,1333293156,100.00,-1,-1,1333293156,100.00,-1,-1,1333293154,100.00,-1,-1,1333293154,100.00,-1,-1,1333293032,100.00,-1,-1,1333293032,100.00,-1,-1,1333293036,100.00,-1,-1,1333293036,100.00,-1,-1,1333293030,100.00,-1,-1,1333293030,100.00,-1,-1,1100093046,0.00,0.00,0.00,1507791,92.03,91.94,61,700849,10.72,10.71,
