Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,22:24:17.682,2.00,1.87,100.00,0.00,0.00,1199094239,0.00,0.00,1199091916,0.00,0.00,1199591556,0.00,-1,-1,1199591556,0.00,-1,-1,1199562579,0.00,-1,-1,1199562579,0.00,-1,-1,1199532605,0.00,-1,-1,1199532605,0.00,-1,-1,1199117032,100.00,-1,-1,1199117032,100.00,-1,-1,1199108520,100.00,-1,-1,1199108520,100.00,-1,-1,1199099190,100.00,-1,-1,1199099190,100.00,-1,-1,600791,36.67,36.67,34,390345,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1198117651,0.00,0.00,1198115734,0.00,0.00,1198607333,0.00,-1,-1,1198607333,0.00,-1,-1,1198579205,0.00,-1,-1,1198579205,0.00,-1,-1,1198551149,0.00,-1,-1,1198551149,0.00,-1,-1,1198136355,100.00,-1,-1,1198136355,100.00,-1,-1,1198128950,100.00,-1,-1,1198128950,100.00,-1,-1,1198121626,100.00,-1,-1,1198121626,100.00,-1,-1,428797,26.17,26.17,46,349592,5.35,5.35,
2026-04-01,22:24:18.683,2.00,1.91,100.00,0.00,0.00,1199366440,0.00,0.00,1199370939,0.00,0.00,1199677743,0.00,-1,-1,1199677743,0.00,-1,-1,1199698866,0.00,-1,-1,1199698866,0.00,-1,-1,1199719504,0.00,-1,-1,1199719504,0.00,-1,-1,1199336948,100.00,-1,-1,1199336948,100.00,-1,-1,1199347280,100.00,-1,-1,1199347280,100.00,-1,-1,1199357446,100.00,-1,-1,1199357446,100.00,-1,-1,599728,36.60,36.60,34,389902,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1200081627,0.00,0.00,1200086789,0.00,0.00,1200400896,0.00,-1,-1,1200400896,0.00,-1,-1,1200423895,0.00,-1,-1,1200423895,0.00,-1,-1,1200444226,0.00,-1,-1,1200444226,0.00,-1,-1,1200054964,100.00,-1,-1,1200054964,100.00,-1,-1,1200063923,100.00,-1,-1,1200063923,100.00,-1,-1,1200073493,100.00,-1,-1,1200073493,100.00,-1,-1,430388,26.27,26.27,46,351057,5.37,5.37,
2026-04-01,22:24:19.683,2.00,1.90,100.00,0.00,0.00,1199885387,0.00,0.00,1199886419,0.00,0.00,1200406074,0.00,-1,-1,1200406074,0.00,-1,-1,1200405888,0.00,-1,-1,1200405888,0.00,-1,-1,1200415020,0.00,-1,-1,1200415020,0.00,-1,-1,1199879867,100.00,-1,-1,1199879867,100.00,-1,-1,1199881248,100.00,-1,-1,1199881248,100.00,-1,-1,1199882958,100.00,-1,-1,1199882958,100.00,-1,-1,603522,36.84,36.84,34,390155,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1199965151,0.00,0.00,1199966310,0.00,0.00,1200488556,0.00,-1,-1,1200488556,0.00,-1,-1,1200508500,0.00,-1,-1,1200508500,0.00,-1,-1,1200508262,0.00,-1,-1,1200508262,0.00,-1,-1,1199960104,100.00,-1,-1,1199960104,100.00,-1,-1,1199961213,100.00,-1,-1,1199961213,100.00,-1,-1,1199962628,100.00,-1,-1,1199962628,100.00,-1,-1,431348,26.33,26.33,46,350102,5.36,5.36,
2026-04-01,22:24:20.684,2.00,1.87,100.00,0.00,0.00,1200080406,0.00,0.00,1200084419,0.00,0.00,1200715242,0.00,-1,-1,1200715242,0.00,-1,-1,1200723588,0.00,-1,-1,1200723588,0.00,-1,-1,1200723162,0.00,-1,-1,1200723162,0.00,-1,-1,1200066918,100.00,-1,-1,1200066918,100.00,-1,-1,1200071594,100.00,-1,-1,1200071594,100.00,-1,-1,1200075585,100.00,-1,-1,1200075585,100.00,-1,-1,606340,37.01,36.97,34,389333,5.96,5.95,1.90,0.81,100.00,0.00,0.00,1200273541,0.00,0.00,1200274782,0.00,0.00,1200841408,0.00,-1,-1,1200841408,0.00,-1,-1,1200822204,0.00,-1,-1,1200822204,0.00,-1,-1,1200822225,0.00,-1,-1,1200822225,0.00,-1,-1,1200268919,100.00,-1,-1,1200268919,100.00,-1,-1,1200269870,100.00,-1,-1,1200269870,100.00,-1,-1,1200271288,100.00,-1,-1,1200271288,100.00,-1,-1,432055,26.37,26.34,46,350206,5.36,5.35,
2026-04-01,22:24:21.684,2.00,1.87,100.00,0.00,0.00,1200383260,0.00,0.00,1200383563,0.00,0.00,1200980838,0.00,-1,-1,1200980838,0.00,-1,-1,1200972558,0.00,-1,-1,1200972558,0.00,-1,-1,1200963663,0.00,-1,-1,1200963663,0.00,-1,-1,1200384245,100.00,-1,-1,1200384245,100.00,-1,-1,1200382275,100.00,-1,-1,1200382275,100.00,-1,-1,1200382266,100.00,-1,-1,1200382266,100.00,-1,-1,605077,36.93,36.93,34,390585,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1200202372,0.00,0.00,1200203946,0.00,0.00,1200749563,0.00,-1,-1,1200749563,0.00,-1,-1,1200748841,0.00,-1,-1,1200748841,0.00,-1,-1,1200748822,0.00,-1,-1,1200748822,0.00,-1,-1,1200220624,100.00,-1,-1,1200220624,100.00,-1,-1,1200222178,100.00,-1,-1,1200222178,100.00,-1,-1,1200199954,100.00,-1,-1,1200199954,100.00,-1,-1,432373,26.39,26.39,46,349876,5.35,5.35,
2026-04-01,22:24:22.684,2.00,1.87,100.00,0.00,0.00,1198744553,0.00,0.00,1198746282,0.00,0.00,1199266200,0.00,-1,-1,1199266200,0.00,-1,-1,1199266104,0.00,-1,-1,1199266104,0.00,-1,-1,1199266020,0.00,-1,-1,1199266020,0.00,-1,-1,1198738077,100.00,-1,-1,1198738077,100.00,-1,-1,1198739976,100.00,-1,-1,1198739976,100.00,-1,-1,1198741500,100.00,-1,-1,1198741500,100.00,-1,-1,606120,36.99,36.99,34,391685,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1198748216,0.00,0.00,1198749675,0.00,0.00,1199270737,0.00,-1,-1,1199270737,0.00,-1,-1,1199270764,0.00,-1,-1,1199270764,0.00,-1,-1,1199270731,0.00,-1,-1,1199270731,0.00,-1,-1,1198742118,100.00,-1,-1,1198742118,100.00,-1,-1,1198743590,100.00,-1,-1,1198743590,100.00,-1,-1,1198745434,100.00,-1,-1,1198745434,100.00,-1,-1,431257,26.32,26.32,46,349168,5.34,5.34,
2026-04-01,22:24:23.684,2.00,1.89,100.00,0.00,0.00,1199924438,0.00,0.00,1199925709,0.00,0.00,1200503288,0.00,-1,-1,1200503288,0.00,-1,-1,1200503438,0.00,-1,-1,1200503438,0.00,-1,-1,1200503481,0.00,-1,-1,1200503481,0.00,-1,-1,1199930466,100.00,-1,-1,1199930466,100.00,-1,-1,1199932470,100.00,-1,-1,1199932470,100.00,-1,-1,1199920981,100.00,-1,-1,1199920981,100.00,-1,-1,605353,36.95,36.95,34,390402,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1199966600,0.00,0.00,1199967665,0.00,0.00,1200499970,0.00,-1,-1,1200499970,0.00,-1,-1,1200499937,0.00,-1,-1,1200499937,0.00,-1,-1,1200499977,0.00,-1,-1,1200499977,0.00,-1,-1,1199962343,100.00,-1,-1,1199962343,100.00,-1,-1,1199963605,100.00,-1,-1,1199963605,100.00,-1,-1,1199964553,100.00,-1,-1,1199964553,100.00,-1,-1,430057,26.25,26.25,46,349596,5.35,5.35,
2026-04-01,22:24:24.682,2.00,1.90,100.00,0.00,0.00,1198699647,0.00,0.00,1198697436,0.00,0.00,1199129158,0.00,-1,-1,1199129158,0.00,-1,-1,1199106178,0.00,-1,-1,1199106178,0.00,-1,-1,1199083227,0.00,-1,-1,1199083227,0.00,-1,-1,1198716012,100.00,-1,-1,1198716012,100.00,-1,-1,1198709150,100.00,-1,-1,1198709150,100.00,-1,-1,1198702672,100.00,-1,-1,1198702672,100.00,-1,-1,604185,36.88,36.88,34,389488,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1197953701,0.00,0.00,1197951939,0.00,0.00,1198388378,0.00,-1,-1,1198388378,0.00,-1,-1,1198365608,0.00,-1,-1,1198365608,0.00,-1,-1,1198342707,0.00,-1,-1,1198342707,0.00,-1,-1,1197971813,100.00,-1,-1,1197971813,100.00,-1,-1,1197964457,100.00,-1,-1,1197964457,100.00,-1,-1,1197957683,100.00,-1,-1,1197957683,100.00,-1,-1,429234,26.20,26.20,46,349751,5.35,5.35,
2026-04-01,22:24:25.683,2.00,1.92,100.00,0.00,0.00,1200313542,0.00,0.00,1200315201,0.00,0.00,1200529584,0.00,-1,-1,1200529584,0.00,-1,-1,1200529922,0.00,-1,-1,1200529922,0.00,-1,-1,1200529815,0.00,-1,-1,1200529815,0.00,-1,-1,1200303624,100.00,-1,-1,1200303624,100.00,-1,-1,1200306405,100.00,-1,-1,1200306405,100.00,-1,-1,1200309384,100.00,-1,-1,1200309384,100.00,-1,-1,604718,36.91,36.91,34,391147,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1200335760,0.00,0.00,1200313093,0.00,0.00,1200554240,0.00,-1,-1,1200554240,0.00,-1,-1,1200556926,0.00,-1,-1,1200556926,0.00,-1,-1,1200561788,0.00,-1,-1,1200561788,0.00,-1,-1,1200331918,100.00,-1,-1,1200331918,100.00,-1,-1,1200332835,100.00,-1,-1,1200332835,100.00,-1,-1,1200333885,100.00,-1,-1,1200333885,100.00,-1,-1,428942,26.18,26.18,46,350874,5.37,5.37,
2026-04-01,22:24:26.684,2.00,1.94,100.00,0.00,0.00,1199520644,0.00,0.00,1199525200,0.00,0.00,1199845394,0.00,-1,-1,1199845394,0.00,-1,-1,1199867967,0.00,-1,-1,1199867967,0.00,-1,-1,1199890994,0.00,-1,-1,1199890994,0.00,-1,-1,1199492020,100.00,-1,-1,1199492020,100.00,-1,-1,1199501996,100.00,-1,-1,1199501996,100.00,-1,-1,1199511909,100.00,-1,-1,1199511909,100.00,-1,-1,606220,37.00,37.00,33,390921,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1200269016,0.00,0.00,1200274024,0.00,0.00,1200583286,0.00,-1,-1,1200583286,0.00,-1,-1,1200603353,0.00,-1,-1,1200603353,0.00,-1,-1,1200621290,0.00,-1,-1,1200621290,0.00,-1,-1,1200241200,100.00,-1,-1,1200241200,100.00,-1,-1,1200250674,100.00,-1,-1,1200250674,100.00,-1,-1,1200260449,100.00,-1,-1,1200260449,100.00,-1,-1,429155,26.19,26.19,46,349681,5.35,5.35,
2026-04-01,22:24:27.685,2.00,1.90,100.00,0.00,0.00,1199989229,0.00,0.00,1199992112,0.00,0.00,1200573720,0.00,-1,-1,1200573720,0.00,-1,-1,1200581808,0.00,-1,-1,1200581808,0.00,-1,-1,1200592128,0.00,-1,-1,1200592128,0.00,-1,-1,1199974491,100.00,-1,-1,1199974491,100.00,-1,-1,1199978170,100.00,-1,-1,1199978170,100.00,-1,-1,1199982111,100.00,-1,-1,1199982111,100.00,-1,-1,604273,36.88,36.88,33,390591,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1200061042,0.00,0.00,1200062542,0.00,0.00,1200593128,0.00,-1,-1,1200593128,0.00,-1,-1,1200593295,0.00,-1,-1,1200593295,0.00,-1,-1,1200593498,0.00,-1,-1,1200593498,0.00,-1,-1,1200055372,100.00,-1,-1,1200055372,100.00,-1,-1,1200056684,100.00,-1,-1,1200056684,100.00,-1,-1,1200058220,100.00,-1,-1,1200058220,100.00,-1,-1,430853,26.30,26.30,46,349818,5.35,5.35,
