,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:23:28.184,666554057,0.01,38041,666554057,666554057,0.01,38155,666554057,666554646,0.01,37566,666554646,666554646,0.01,37287,666554646,666555088,0.01,36703,666555088,666555088,0.01,36696,666555088,666555547,0.01,36192,666555547,666555547,0.01,36216,666555547,799923220,94.34,94.34,0.00,1617915,24.69,24.69,60,484527,7.39,7.39,666565029,0.01,37780,666565029,666565029,0.01,37892,666565029,666565555,0.01,37394,666565555,666565555,0.01,37445,666565555,666565991,0.01,37032,666565991,666565991,0.01,37085,666565991,666566436,0.01,36710,666566436,666566436,0.01,36768,666566436,799924342,99.95,99.95,0.00,1528276,23.32,23.32,56,576813,8.80,8.80,
2026-04-01,21:23:29.184,666505690,0.01,37304,666505690,666505690,0.01,37192,666505690,666506347,0.01,36544,666506347,666506347,0.01,36626,666506347,666506653,0.01,36391,666506653,666506653,0.01,36396,666506653,666506898,0.01,36183,666506898,666506898,0.01,36154,666506898,799838538,94.81,94.81,0.00,1605900,24.50,24.50,60,478092,7.30,7.30,666493314,0.01,37477,666493314,666493314,0.01,37385,666493314,666493640,0.01,36930,666493640,666493640,0.01,36872,666493640,666493751,0.01,36677,666493751,666493751,0.01,36620,666493751,666493937,0.01,36365,666493937,666493937,0.01,36393,666493937,799842779,99.85,99.85,0.00,1532494,23.38,23.38,56,569574,8.69,8.69,
2026-04-01,21:23:30.184,666504385,0.01,37914,666504385,666504385,0.01,37935,666504385,666505120,0.01,37181,666505120,666505120,0.01,37168,666505120,666505659,0.01,36624,666505659,666505659,0.01,36608,666505659,666505998,0.01,36211,666505998,666505998,0.01,36205,666505998,799849081,94.26,94.26,0.00,1618244,24.69,24.69,59,480939,7.34,7.34,666504285,0.01,36906,666504285,666504285,0.01,36897,666504285,666504608,0.01,36479,666504608,666504608,0.01,36405,666504608,666504805,0.01,36124,666504805,666504805,0.01,36064,666504805,666505051,0.01,35735,666505051,666505051,0.01,35591,666505051,799839733,99.97,99.97,0.00,1528168,23.32,23.32,55,577562,8.81,8.81,
2026-04-01,21:23:31.184,666503000,0.01,36855,666503000,666503000,0.01,36880,666503000,666503527,0.01,36290,666503527,666503527,0.01,36387,666503527,666503868,0.01,35939,666503868,666503868,0.01,35961,666503868,666504138,0.01,35708,666504138,666504138,0.01,35716,666504138,799847731,94.79,94.79,0.00,1603562,24.47,24.47,59,480923,7.34,7.34,666503426,0.01,36288,666503426,666503426,0.01,36364,666503426,666503777,0.01,36147,666503777,666503777,0.01,36231,666503777,666503977,0.01,36119,666503977,666503977,0.01,36179,666503977,666504194,0.01,36058,666504194,666504194,0.01,36116,666504194,799850393,99.98,99.98,0.00,1528076,23.32,23.32,55,579472,8.84,8.84,
2026-04-01,21:23:32.183,666514431,0.01,37466,666514431,666514431,0.01,37436,666514431,666515000,0.01,36838,666515000,666515000,0.01,36663,666515000,666515474,0.01,36237,666515474,666515474,0.01,36225,666515474,666515878,0.01,35837,666515878,666515878,0.01,35840,666515878,799861308,94.49,94.49,0.00,1610516,24.57,24.57,58,481326,7.34,7.34,666513397,0.01,36606,666513397,666513397,0.01,36568,666513397,666513622,0.01,36277,666513622,666513622,0.01,36224,666513622,666513786,0.01,36027,666513786,666513786,0.01,36056,666513786,666513893,0.01,35882,666513893,666513893,0.01,35910,666513893,799860911,99.94,99.94,0.00,1532131,23.38,23.38,55,576701,8.80,8.80,
2026-04-01,21:23:33.184,667161653,0.01,36790,667161653,667161653,0.01,36814,667161653,667162189,0.01,36324,667162189,667162189,0.01,36329,667162189,667162494,0.01,36021,667162494,667162494,0.01,36021,667162494,667162674,0.01,35931,667162674,667162674,0.01,35920,667162674,800639310,94.53,94.53,0.00,1610183,24.57,24.57,59,481001,7.34,7.34,667162821,0.01,36572,667162821,667162821,0.01,36546,667162821,667163134,0.01,36219,667163134,667163134,0.01,36271,667163134,667163359,0.01,36079,667163359,667163359,0.01,36138,667163359,667163505,0.01,36042,667163505,667163505,0.01,36027,667163505,800637158,99.98,99.98,0.00,1530005,23.35,23.35,56,571129,8.71,8.71,
2026-04-01,21:23:34.184,666488593,0.01,37490,666488593,666488593,0.01,37568,666488593,666489199,0.01,37078,666489199,666489199,0.01,37157,666489199,666489756,0.01,36620,666489756,666489756,0.01,36624,666489756,666490066,0.01,36210,666490066,666490066,0.01,36232,666490066,799849008,94.58,94.58,0.00,1613751,24.62,24.62,59,486380,7.42,7.42,666506003,0.01,37127,666506003,666506003,0.01,37206,666506003,666506458,0.01,36862,666506458,666506458,0.01,36922,666506458,666506615,0.01,36806,666506615,666506615,0.01,36719,666506615,666506900,0.01,36432,666506900,666506900,0.01,36418,666506900,799855725,99.85,99.85,0.00,1534570,23.42,23.42,55,570772,8.71,8.71,
2026-04-01,21:23:35.184,666514865,0.01,37931,666514865,666514865,0.01,37970,666514865,666515619,0.01,37361,666515619,666515619,0.01,37357,666515619,666516174,0.01,36786,666516174,666516174,0.01,36767,666516174,666516507,0.01,36439,666516507,666516507,0.01,36424,666516507,799848072,94.58,94.58,0.00,1612483,24.60,24.60,59,481884,7.35,7.35,666501384,0.01,37380,666501384,666501384,0.01,37272,666501384,666501696,0.01,36834,666501696,666501696,0.01,36707,666501696,666502044,0.01,36314,666502044,666502044,0.01,36342,666502044,666502433,0.01,35960,666502433,666502433,0.01,35905,666502433,799863586,99.99,99.99,0.00,1532274,23.38,23.38,55,582189,8.88,8.88,
2026-04-01,21:23:36.184,666850265,0.01,37569,666850265,666850265,0.01,37451,666850265,666850812,0.01,36751,666850812,666850812,0.01,36680,666850812,666851216,0.01,36337,666851216,666851216,0.01,36358,666851216,666851577,0.01,36001,666851577,666851577,0.01,36013,666851577,800264043,94.44,94.44,0.00,1610215,24.57,24.57,59,482855,7.37,7.37,666850571,0.01,36659,666850571,666850571,0.01,36702,666850571,666851020,0.01,36338,666851020,666851020,0.01,36406,666851020,666851245,0.01,36315,666851245,666851245,0.01,36276,666851245,666851468,0.01,36059,666851468,666851468,0.01,36115,666851468,800243249,99.95,99.95,0.00,1528363,23.32,23.32,56,585297,8.93,8.93,
2026-04-01,21:23:37.184,666493807,0.01,37406,666493807,666493807,0.01,37397,666493807,666494383,0.01,36904,666494383,666494383,0.01,37000,666494383,666494930,0.01,36343,666494930,666494930,0.01,36319,666494930,666495085,0.01,36143,666495085,666495085,0.01,36130,666495085,799844842,94.43,94.43,0.00,1620264,24.72,24.72,59,486858,7.43,7.43,666504821,0.01,37401,666504821,666504821,0.01,37416,666504821,666505375,0.01,36790,666505375,666505375,0.01,36733,666505375,666505599,0.01,36378,666505599,666505599,0.01,36389,666505599,666505901,0.01,35992,666505901,666505901,0.01,35938,666505901,799850248,99.98,99.98,0.00,1529628,23.34,23.34,56,570030,8.70,8.70,
2026-04-01,21:23:38.184,666506981,0.01,37319,666506981,666506981,0.01,37419,666506981,666507716,0.01,36493,666507716,666507716,0.01,36393,666507716,666508041,0.01,36096,666508041,666508041,0.01,36123,666508041,666508217,0.01,35947,666508217,666508217,0.01,35957,666508217,799844933,94.67,94.67,0.00,1606079,24.51,24.51,59,499514,7.62,7.62,666495152,0.01,36469,666495152,666495152,0.01,36415,666495152,666495548,0.01,35950,666495548,666495548,0.01,35925,666495548,666495677,0.01,35706,666495677,666495677,0.01,35649,666495677,666495849,0.01,35478,666495849,666495849,0.01,35478,666495849,799862244,99.99,99.99,0.00,1527984,23.32,23.32,56,559473,8.54,8.54,
2026-04-01,21:23:39.184,666514007,0.01,38468,666514007,666514007,0.01,38461,666514007,666514829,0.01,37758,666514829,666514829,0.01,37864,666514829,666515564,0.01,37234,666515564,666515564,0.01,37238,666515564,666515935,0.01,36878,666515935,666515935,0.01,36910,666515935,799864081,94.15,94.15,0.00,1618800,24.70,24.70,59,497989,7.60,7.60,666517963,0.01,36294,666517963,666517963,0.01,36450,666517963,666518303,0.01,36238,666518303,666518303,0.01,36439,666518303,666518468,0.01,36430,666518468,666518468,0.01,36529,666518468,666518863,0.01,36135,666518863,666518863,0.01,36130,666518863,799842767,99.98,99.98,0.00,1528242,23.32,23.32,55,562092,8.58,8.58,
2026-04-01,21:23:40.184,666512952,0.01,37352,666512952,666512952,0.01,37311,666512952,666513509,0.01,36651,666513509,666513509,0.01,36617,666513509,666513824,0.01,36200,666513824,666513824,0.01,36188,666513824,666514001,0.01,36005,666514001,666514001,0.01,35960,666514001,799861827,94.76,94.76,0.00,1604058,24.48,24.48,59,478214,7.30,7.30,666514310,0.01,37140,666514310,666514310,0.01,37003,666514310,666514671,0.01,36622,666514671,666514671,0.01,36489,666514671,666514876,0.01,36232,666514876,666514876,0.01,36181,666514876,666515224,0.01,35912,666515224,666515224,0.01,35970,666515224,799862407,99.82,99.82,0.00,1531122,23.36,23.36,56,562840,8.59,8.59,
2026-04-01,21:23:41.184,667226747,0.01,37203,667226747,667226747,0.01,37142,667226747,667227399,0.01,36610,667227399,667227399,0.01,36630,667227399,667227726,0.01,36338,667227726,667227726,0.01,36357,667227726,667228006,0.01,36100,667228006,667228006,0.01,36104,667228006,800714175,94.49,94.49,0.00,1612397,24.60,24.58,59,480172,7.33,7.32,667224049,0.01,36994,667224049,667224049,0.01,37082,667224049,667224362,0.01,36774,667224362,667224362,0.01,36774,667224362,667224573,0.01,36564,667224573,667224573,0.01,36572,667224573,667224978,0.01,36172,667224978,667224978,0.01,36188,667224978,800711174,99.98,99.98,0.00,1529882,23.34,23.32,53,562885,8.59,8.58,
2026-04-01,21:23:42.185,667160454,0.01,37048,667160454,667160454,0.01,37051,667160454,667160969,0.01,36328,667160969,667160969,0.01,36226,667160969,667161397,0.01,35760,667161397,667161397,0.01,35733,667161397,667161605,0.01,35512,667161605,667161605,0.01,35509,667161605,800636323,94.87,94.87,0.00,1608352,24.54,24.54,60,484478,7.39,7.39,667159474,0.01,36841,667159474,667159474,0.01,36707,667159474,667159803,0.01,36252,667159803,667159803,0.01,36189,667159803,667159900,0.01,35982,667159900,667159900,0.01,35912,667159900,667160143,0.01,35612,667160143,667160143,0.01,35537,667160143,800636533,99.98,99.98,0.00,1529920,23.34,23.34,55,569260,8.69,8.69,
2026-04-01,21:23:43.185,666494146,0.01,37070,666494146,666494146,0.01,37066,666494146,666494913,0.01,36544,666494913,666494913,0.01,36641,666494913,666495231,0.01,36359,666495231,666495231,0.01,36373,666495231,666495456,0.01,36159,666495456,666495456,0.01,36163,666495456,799855136,94.26,94.26,0.00,1618795,24.70,24.70,60,486311,7.42,7.42,666510844,0.01,36209,666510844,666510844,0.01,36301,666510844,666511187,0.01,36113,666511187,666511187,0.01,36181,666511187,666511372,0.01,36143,666511372,666511372,0.01,36228,666511372,666511626,0.01,36023,666511626,666511626,0.01,36091,666511626,799858381,99.98,99.98,0.00,1528440,23.32,23.32,56,570310,8.70,8.70,
2026-04-01,21:23:44.185,666514082,0.01,37259,666514082,666514082,0.01,37272,666514082,666514708,0.01,36532,666514708,666514708,0.01,36521,666514708,666515225,0.01,35970,666515225,666515225,0.01,35964,666515225,666515446,0.01,35735,666515446,666515446,0.01,35738,666515446,799845340,94.66,94.66,0.00,1608714,24.55,24.55,59,486602,7.42,7.42,666501346,0.01,36783,666501346,666501346,0.01,36733,666501346,666501645,0.01,36517,666501645,666501645,0.01,36455,666501645,666501757,0.01,36320,666501757,666501757,0.01,36263,666501757,666501978,0.01,35968,666501978,666501978,0.01,35917,666501978,799845613,99.96,99.96,0.00,1528349,23.32,23.32,55,571297,8.72,8.72,
2026-04-01,21:23:45.185,666493548,0.01,36887,666493548,666493548,0.01,36894,666493548,666494122,0.01,36173,666494122,666494122,0.01,36097,666494122,666494372,0.01,35769,666494372,666494372,0.01,35771,666494372,666494671,0.01,35461,666494671,666494671,0.01,35453,666494671,799835339,94.59,94.59,0.00,1610093,24.57,24.57,60,496289,7.57,7.57,666492042,0.01,36321,666492042,666492042,0.01,36277,666492042,666492288,0.01,35863,666492288,666492288,0.01,35876,666492288,666492444,0.01,35606,666492444,666492444,0.01,35606,666492444,666492637,0.01,35395,666492637,666492637,0.01,35383,666492637,799832468,99.85,99.85,0.00,1530799,23.36,23.36,56,570408,8.70,8.70,
2026-04-01,21:23:46.185,666516610,0.01,36564,666516610,666516610,0.01,36547,666516610,666517130,0.01,36162,666517130,666517130,0.01,36271,666517130,666517352,0.01,36168,666517352,666517352,0.01,36215,666517352,666517497,0.01,36076,666517497,666517497,0.01,36078,666517497,799865271,94.70,94.70,0.00,1610723,24.58,24.58,59,499047,7.61,7.61,666518744,0.01,36369,666518744,666518744,0.01,36443,666518744,666518966,0.01,36272,666518966,666518966,0.01,36331,666518966,666519235,0.01,36147,666519235,666519235,0.01,36193,666519235,666519660,0.01,35880,666519660,666519660,0.01,35939,666519660,799864563,99.99,99.99,0.00,1528096,23.32,23.32,55,569757,8.69,8.69,
2026-04-01,21:23:47.185,667169536,0.01,37167,667169536,667169536,0.01,37161,667169536,667170160,0.01,36545,667170160,667170160,0.01,36520,667170160,667170383,0.01,36263,667170383,667170383,0.01,36217,667170383,667170573,0.01,36017,667170573,667170573,0.01,36018,667170573,800645601,94.53,94.53,0.00,1610255,24.57,24.57,59,494414,7.54,7.54,667167649,0.01,36636,667167649,667167649,0.01,36616,667167649,667167889,0.01,36308,667167889,667167889,0.01,36237,667167889,667168065,0.01,35965,667168065,667168065,0.01,35998,667168065,667168233,0.01,35751,667168233,667168233,0.01,35688,667168233,800644019,99.95,99.95,0.00,1530183,23.35,23.35,54,568721,8.68,8.68,
2026-04-01,21:23:48.185,666501398,0.01,37246,666501398,666501398,0.01,37255,666501398,666502126,0.01,36457,666502126,666502126,0.01,36372,666502126,666502571,0.01,35988,666502571,666502571,0.01,35992,666502571,666502716,0.01,35860,666502716,666502716,0.01,35866,666502716,799848307,94.21,94.21,0.00,1622341,24.75,24.75,60,492634,7.52,7.52,666504735,0.01,36413,666504735,666504735,0.01,36458,666504735,666505079,0.01,36216,666505079,666505079,0.01,36285,666505079,666505262,0.01,36186,666505262,666505262,0.01,36234,666505262,666505531,0.01,36032,666505531,666505531,0.01,36095,666505531,799853182,99.95,99.95,0.00,1528808,23.33,23.33,54,575084,8.78,8.78,
2026-04-01,21:23:49.185,666497899,0.01,37416,666497899,666497899,0.01,37500,666497899,666498642,0.01,36781,666498642,666498642,0.01,36892,666498642,666499169,0.01,36347,666499169,666499169,0.01,36342,666499169,666499378,0.01,36173,666499378,666499378,0.01,36210,666499378,799840907,94.64,94.64,0.00,1608681,24.55,24.55,59,506509,7.73,7.73,666511689,0.01,37359,666511689,666511689,0.01,37397,666511689,666512085,0.01,37043,666512085,666512085,0.01,37088,666512085,666512369,0.01,36975,666512369,666512369,0.01,37087,666512369,666512622,0.01,36906,666512622,666512622,0.01,36972,666512622,799857251,99.98,99.98,0.00,1527997,23.32,23.32,55,570030,8.70,8.70,
2026-04-01,21:23:50.185,666529471,0.01,37676,666529471,666529471,0.01,37617,666529471,666530083,0.01,36989,666530083,666530083,0.01,36958,666530083,666530509,0.01,36486,666530509,666530509,0.01,36493,666530509,666530814,0.01,36199,666530814,666530814,0.01,36150,666530814,799881389,94.37,94.37,0.00,1618507,24.70,24.70,59,496616,7.58,7.58,666515734,0.01,37268,666515734,666515734,0.01,37145,666515734,666515959,0.01,36789,666515959,666515959,0.01,36679,666515959,666516082,0.01,36292,666516082,666516082,0.01,36038,666516082,666516119,0.01,35860,666516119,666516119,0.01,35733,666516119,799884177,99.97,99.97,0.00,1528139,23.32,23.32,56,573482,8.75,8.75,
2026-04-01,21:23:51.185,666502174,0.01,37749,666502174,666502174,0.01,37709,666502174,666502875,0.01,37110,666502875,666502875,0.01,37140,666502875,666503483,0.01,36545,666503483,666503483,0.01,36643,666503483,666503891,0.01,36163,666503891,666503891,0.01,36220,666503891,799849589,94.48,94.48,0.00,1612036,24.60,24.60,59,487336,7.44,7.44,666504651,0.01,36284,666504651,666504651,0.01,36384,666504651,666505048,0.01,36061,666505048,666505048,0.01,36117,666505048,666505218,0.01,36049,666505218,666505218,0.01,36106,666505218,666505505,0.01,35889,666505505,666505505,0.01,35945,666505505,799830262,99.84,99.84,0.00,1531234,23.36,23.36,56,582232,8.88,8.88,
2026-04-01,21:23:52.186,667170240,0.01,37651,667170240,667170240,0.01,37676,667170240,667170966,0.01,36853,667170966,667170966,0.01,36824,667170966,667171413,0.01,36413,667171413,667171413,0.01,36302,667171413,667171637,0.01,36095,667171637,667171637,0.01,36038,667171637,800646650,94.50,94.50,0.00,1609724,24.56,24.54,59,491862,7.51,7.50,667168260,0.01,36676,667168260,667168260,0.01,36539,667168260,667168597,0.01,36111,667168597,667168597,0.01,36057,667168597,667168739,0.01,35841,667168739,667168739,0.01,35784,667168739,667168868,0.01,35583,667168868,667168868,0.01,35526,667168868,800646412,99.94,99.94,0.00,1529877,23.34,23.32,55,578269,8.82,8.81,
2026-04-01,21:23:53.185,666559608,0.01,37461,666559608,666559608,0.01,37558,666559608,666560306,0.01,36892,666560306,666560306,0.01,36888,666560306,666560658,0.01,36498,666560658,666560658,0.01,36490,666560658,666561042,0.01,36099,666561042,666561042,0.01,36112,666561042,799917734,94.28,94.28,0.00,1616137,24.66,24.68,59,486543,7.42,7.43,666561908,0.01,36518,666561908,666561908,0.01,36567,666561908,666562413,0.01,36052,666562413,666562413,0.01,36061,666562413,666562695,0.01,35798,666562695,666562695,0.01,35884,666562695,666563030,0.01,35539,666563030,666563030,0.01,35567,666563030,799917662,99.82,99.82,0.00,1537014,23.45,23.48,54,580613,8.86,8.87,
