,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:23:26.877,1197405882,100.00,-1,-1,1197405882,0.00,2,1197405882,1197405876,100.00,-1,-1,1197405876,0.00,2,1197405876,1197405873,100.00,-1,-1,1197405873,0.00,2,1197405873,1197405882,100.00,-1,-1,1197405882,0.00,2,1197405882,1197405891,100.00,-1,-1,1197405891,0.00,2,1197405891,1197405894,100.00,-1,-1,1197405894,0.00,2,1197405894,1197405897,100.00,-1,-1,1197405897,0.00,2,1197405897,1197405891,100.00,-1,-1,1197405891,0.00,2,1197405891,1097703343,0.00,0.00,0.00,1513993,92.41,92.41,52,99127,6.05,6.05,
2026-04-01,21:23:27.878,1197280353,100.00,-1,-1,1197280353,0.00,2,1197280353,1197280353,100.00,-1,-1,1197280353,0.00,2,1197280353,1197280359,100.00,-1,-1,1197280359,0.00,2,1197280359,1197280365,100.00,-1,-1,1197280365,0.00,2,1197280365,1197280368,100.00,-1,-1,1197280368,0.00,2,1197280368,1197280371,100.00,-1,-1,1197280371,0.00,2,1197280371,1197280380,100.00,-1,-1,1197280380,0.00,2,1197280380,1197280383,100.00,-1,-1,1197280383,0.00,2,1197280383,1097617842,0.00,0.00,0.00,1519368,92.73,92.73,51,97794,5.97,5.97,
2026-04-01,21:23:28.878,1197428286,100.00,-1,-1,1197428286,0.00,2,1197428286,1197428292,100.00,-1,-1,1197428292,0.00,2,1197428292,1197428295,100.00,-1,-1,1197428295,0.00,2,1197428295,1197428292,100.00,-1,-1,1197428292,0.00,2,1197428292,1197428367,100.00,-1,-1,1197428367,0.00,2,1197428367,1197428364,100.00,-1,-1,1197428364,0.00,2,1197428364,1197428358,100.00,-1,-1,1197428358,0.00,2,1197428358,1197428388,100.00,-1,-1,1197428388,0.00,2,1197428388,1097738904,0.00,0.00,0.00,1515969,92.53,92.53,52,99489,6.07,6.07,
2026-04-01,21:23:29.878,1197429804,100.00,-1,-1,1197429804,0.00,2,1197429804,1197429801,100.00,-1,-1,1197429801,0.00,2,1197429801,1197429831,100.00,-1,-1,1197429831,0.00,2,1197429831,1197429858,100.00,-1,-1,1197429858,0.00,2,1197429858,1197429861,100.00,-1,-1,1197429861,0.00,2,1197429861,1197429894,100.00,-1,-1,1197429894,0.00,2,1197429894,1197429875,100.00,-1,-1,1197429875,0.00,2,1197429875,1197429867,100.00,-1,-1,1197429867,0.00,2,1197429867,1097733689,0.00,0.00,0.00,1508815,92.09,92.00,52,98313,6.00,5.99,
2026-04-01,21:23:30.879,1197376200,100.00,-1,-1,1197376200,0.00,2,1197376200,1197376194,100.00,-1,-1,1197376194,0.00,2,1197376194,1197376194,100.00,-1,-1,1197376194,0.00,2,1197376194,1197376200,100.00,-1,-1,1197376200,0.00,2,1197376200,1197376200,100.00,-1,-1,1197376200,0.00,2,1197376200,1197376203,100.00,-1,-1,1197376203,0.00,2,1197376203,1197376206,100.00,-1,-1,1197376206,0.00,2,1197376206,1197376203,100.00,-1,-1,1197376203,0.00,2,1197376203,1097696314,0.00,0.00,0.00,1514624,92.45,92.45,52,100751,6.15,6.15,
2026-04-01,21:23:31.878,1197172554,100.00,-1,-1,1197172554,0.00,2,1197172554,1197172536,100.00,-1,-1,1197172536,0.00,2,1197172536,1197172539,100.00,-1,-1,1197172539,0.00,2,1197172539,1197172539,100.00,-1,-1,1197172539,0.00,2,1197172539,1197172545,100.00,-1,-1,1197172545,0.00,2,1197172545,1197172545,100.00,-1,-1,1197172545,0.00,2,1197172545,1197172539,100.00,-1,-1,1197172539,0.00,2,1197172539,1197172542,100.00,-1,-1,1197172542,0.00,2,1197172542,1097506215,0.00,0.00,0.00,1516430,92.56,92.56,52,100387,6.13,6.13,
2026-04-01,21:23:32.878,1197319095,100.00,-1,-1,1197319095,0.00,2,1197319095,1197319080,100.00,-1,-1,1197319080,0.00,2,1197319080,1197319086,100.00,-1,-1,1197319086,0.00,2,1197319086,1197319095,100.00,-1,-1,1197319095,0.00,2,1197319095,1197319095,100.00,-1,-1,1197319095,0.00,2,1197319095,1197319089,100.00,-1,-1,1197319089,0.00,2,1197319089,1197319092,100.00,-1,-1,1197319092,0.00,2,1197319092,1197319089,100.00,-1,-1,1197319089,0.00,2,1197319089,1097641380,0.00,0.00,0.00,1512567,92.32,92.32,51,102450,6.25,6.25,
2026-04-01,21:23:33.879,1197493026,100.00,-1,-1,1197493026,0.00,2,1197493026,1197493032,100.00,-1,-1,1197493032,0.00,2,1197493032,1197493035,100.00,-1,-1,1197493035,0.00,2,1197493035,1197493038,100.00,-1,-1,1197493038,0.00,2,1197493038,1197493038,100.00,-1,-1,1197493038,0.00,2,1197493038,1197493038,100.00,-1,-1,1197493038,0.00,2,1197493038,1197493029,100.00,-1,-1,1197493029,0.00,2,1197493029,1197493029,100.00,-1,-1,1197493029,0.00,2,1197493029,1097810851,0.00,0.00,0.00,1511031,92.23,92.23,51,100416,6.13,6.13,
2026-04-01,21:23:34.878,1196755728,100.00,-1,-1,1196755728,0.00,2,1196755728,1196755731,100.00,-1,-1,1196755731,0.00,2,1196755731,1196755734,100.00,-1,-1,1196755734,0.00,2,1196755734,1196755737,100.00,-1,-1,1196755737,0.00,2,1196755737,1196755740,100.00,-1,-1,1196755740,0.00,2,1196755740,1196755740,100.00,-1,-1,1196755740,0.00,2,1196755740,1196755704,100.00,-1,-1,1196755704,0.00,2,1196755704,1196755701,100.00,-1,-1,1196755701,0.00,2,1196755701,1097117500,0.00,0.00,0.00,1506920,91.98,91.98,51,99357,6.06,6.06,
2026-04-01,21:23:35.879,1197404853,100.00,-1,-1,1197404853,0.00,2,1197404853,1197404841,100.00,-1,-1,1197404841,0.00,2,1197404841,1197404829,100.00,-1,-1,1197404829,0.00,2,1197404829,1197404820,100.00,-1,-1,1197404820,0.00,2,1197404820,1197404823,100.00,-1,-1,1197404823,0.00,2,1197404823,1197404814,100.00,-1,-1,1197404814,0.00,2,1197404814,1197404805,100.00,-1,-1,1197404805,0.00,2,1197404805,1197404790,100.00,-1,-1,1197404790,0.00,2,1197404790,1097693858,0.00,0.00,0.00,1517228,92.60,92.60,52,99936,6.10,6.10,
2026-04-01,21:23:36.879,1197372453,100.00,-1,-1,1197372453,0.00,2,1197372453,1197372403,100.00,-1,-1,1197372403,0.00,2,1197372403,1197372429,100.00,-1,-1,1197372429,0.00,2,1197372429,1197372441,100.00,-1,-1,1197372441,0.00,2,1197372441,1197372450,100.00,-1,-1,1197372450,0.00,2,1197372450,1197372459,100.00,-1,-1,1197372459,0.00,2,1197372459,1197372468,100.00,-1,-1,1197372468,0.00,2,1197372468,1197372384,100.00,-1,-1,1197372384,0.00,2,1197372384,1097719920,0.00,0.00,0.00,1516803,92.58,92.58,52,101097,6.17,6.17,
2026-04-01,21:23:37.879,1197303717,100.00,-1,-1,1197303717,0.00,2,1197303717,1197303681,100.00,-1,-1,1197303681,0.00,2,1197303681,1197303648,100.00,-1,-1,1197303648,0.00,2,1197303648,1197303615,100.00,-1,-1,1197303615,0.00,2,1197303615,1197303579,100.00,-1,-1,1197303579,0.00,2,1197303579,1197303537,100.00,-1,-1,1197303537,0.00,2,1197303537,1197303501,100.00,-1,-1,1197303501,0.00,2,1197303501,1197303465,100.00,-1,-1,1197303465,0.00,2,1197303465,1097568326,0.00,0.00,0.00,1512491,92.32,92.32,52,100962,6.16,6.16,
2026-04-01,21:23:38.879,1197269184,100.00,-1,-1,1197269184,0.00,2,1197269184,1197275244,100.00,-1,-1,1197275244,0.00,2,1197275244,1197275259,100.00,-1,-1,1197275259,0.00,2,1197275259,1197275241,100.00,-1,-1,1197275241,0.00,2,1197275241,1197275262,100.00,-1,-1,1197275262,0.00,2,1197275262,1197275214,100.00,-1,-1,1197275214,0.00,2,1197275214,1197275214,100.00,-1,-1,1197275214,0.00,2,1197275214,1197275235,100.00,-1,-1,1197275235,0.00,2,1197275235,1097566916,0.00,0.00,0.00,1512142,92.29,92.29,51,101393,6.19,6.19,
2026-04-01,21:23:39.878,1196300421,100.00,-1,-1,1196300421,0.00,2,1196300421,1196300442,100.00,-1,-1,1196300442,0.00,2,1196300442,1196300472,100.00,-1,-1,1196300472,0.00,2,1196300472,1196300508,100.00,-1,-1,1196300508,0.00,2,1196300508,1196300514,100.00,-1,-1,1196300514,0.00,2,1196300514,1196300538,100.00,-1,-1,1196300538,0.00,2,1196300538,1196300559,100.00,-1,-1,1196300559,0.00,2,1196300559,1196300580,100.00,-1,-1,1196300580,0.00,2,1196300580,1096759026,0.00,0.00,0.00,1510615,92.20,92.20,52,100273,6.12,6.12,
2026-04-01,21:23:40.878,1197473586,100.00,-1,-1,1197473586,0.00,2,1197473586,1197473589,100.00,-1,-1,1197473589,0.00,2,1197473589,1197473586,100.00,-1,-1,1197473586,0.00,2,1197473586,1197473559,100.00,-1,-1,1197473559,0.00,2,1197473559,1197473544,100.00,-1,-1,1197473544,0.00,2,1197473544,1197473547,100.00,-1,-1,1197473547,0.00,2,1197473547,1197473556,100.00,-1,-1,1197473556,0.00,2,1197473556,1197473559,100.00,-1,-1,1197473559,0.00,2,1197473559,1097784578,0.00,0.00,0.00,1513578,92.38,92.38,52,100563,6.14,6.14,
2026-04-01,21:23:41.879,1197397410,100.00,-1,-1,1197397410,0.00,2,1197397410,1197397407,100.00,-1,-1,1197397407,0.00,2,1197397407,1197397407,100.00,-1,-1,1197397407,0.00,2,1197397407,1197397407,100.00,-1,-1,1197397407,0.00,2,1197397407,1197397410,100.00,-1,-1,1197397410,0.00,2,1197397410,1197397425,100.00,-1,-1,1197397425,0.00,2,1197397425,1197397428,100.00,-1,-1,1197397428,0.00,2,1197397428,1197397428,100.00,-1,-1,1197397428,0.00,2,1197397428,1097726544,0.00,0.00,0.00,1511384,92.25,92.25,51,98449,6.01,6.01,
2026-04-01,21:23:42.879,1197437034,100.00,-1,-1,1197437034,0.00,2,1197437034,1197437034,100.00,-1,-1,1197437034,0.00,2,1197437034,1197437034,100.00,-1,-1,1197437034,0.00,2,1197437034,1197437061,100.00,-1,-1,1197437061,0.00,2,1197437061,1197437061,100.00,-1,-1,1197437061,0.00,2,1197437061,1197437061,100.00,-1,-1,1197437061,0.00,2,1197437061,1197437019,100.00,-1,-1,1197437019,0.00,2,1197437019,1197437019,100.00,-1,-1,1197437019,0.00,2,1197437019,1097751149,0.00,0.00,0.00,1510979,92.22,92.13,51,96856,5.91,5.91,
2026-04-01,21:23:43.878,1196122206,100.00,-1,-1,1196122206,0.00,2,1196122206,1196122206,100.00,-1,-1,1196122206,0.00,2,1196122206,1196122203,100.00,-1,-1,1196122203,0.00,2,1196122203,1196122200,100.00,-1,-1,1196122200,0.00,2,1196122200,1196122203,100.00,-1,-1,1196122203,0.00,2,1196122203,1196122206,100.00,-1,-1,1196122206,0.00,2,1196122206,1196122209,100.00,-1,-1,1196122209,0.00,2,1196122209,1196122209,100.00,-1,-1,1196122209,0.00,2,1196122209,1096541875,0.00,0.00,0.00,1510980,92.22,92.32,51,97808,5.97,5.98,
2026-04-01,21:23:44.878,1197291678,100.00,-1,-1,1197291678,0.00,2,1197291678,1197291672,100.00,-1,-1,1197291672,0.00,2,1197291672,1197291669,100.00,-1,-1,1197291669,0.00,2,1197291669,1197291675,100.00,-1,-1,1197291675,0.00,2,1197291675,1197291681,100.00,-1,-1,1197291681,0.00,2,1197291681,1197291690,100.00,-1,-1,1197291690,0.00,2,1197291690,1197291687,100.00,-1,-1,1197291687,0.00,2,1197291687,1197291690,100.00,-1,-1,1197291690,0.00,2,1197291690,1097614865,0.00,0.00,0.00,1510297,92.18,92.18,51,96046,5.86,5.86,
2026-04-01,21:23:45.878,1197427836,100.00,-1,-1,1197427836,0.00,2,1197427836,1197427839,100.00,-1,-1,1197427839,0.00,2,1197427839,1197427833,100.00,-1,-1,1197427833,0.00,2,1197427833,1197427833,100.00,-1,-1,1197427833,0.00,2,1197427833,1197427830,100.00,-1,-1,1197427830,0.00,2,1197427830,1197427827,100.00,-1,-1,1197427827,0.00,2,1197427827,1197427812,100.00,-1,-1,1197427812,0.00,2,1197427812,1197427800,100.00,-1,-1,1197427800,0.00,2,1197427800,1097745044,0.00,0.00,0.00,1517007,92.59,92.59,50,98468,6.01,6.01,
2026-04-01,21:23:46.879,1197403992,100.00,-1,-1,1197403992,0.00,2,1197403992,1197403995,100.00,-1,-1,1197403995,0.00,2,1197403995,1197403950,100.00,-1,-1,1197403950,0.00,2,1197403950,1197403941,100.00,-1,-1,1197403941,0.00,2,1197403941,1197403959,100.00,-1,-1,1197403959,0.00,2,1197403959,1197403956,100.00,-1,-1,1197403956,0.00,2,1197403956,1197403959,100.00,-1,-1,1197403959,0.00,2,1197403959,1197403959,100.00,-1,-1,1197403959,0.00,2,1197403959,1097729256,0.00,0.00,0.00,1514538,92.44,92.44,51,97823,5.97,5.97,
2026-04-01,21:23:47.879,1197396474,100.00,-1,-1,1197396474,0.00,2,1197396474,1197396480,100.00,-1,-1,1197396480,0.00,2,1197396480,1197396483,100.00,-1,-1,1197396483,0.00,2,1197396483,1197396483,100.00,-1,-1,1197396483,0.00,2,1197396483,1197396483,100.00,-1,-1,1197396483,0.00,2,1197396483,1197396480,100.00,-1,-1,1197396480,0.00,2,1197396480,1197396480,100.00,-1,-1,1197396480,0.00,2,1197396480,1197396474,100.00,-1,-1,1197396474,0.00,2,1197396474,1097710391,0.00,0.00,0.00,1517077,92.60,92.60,51,95802,5.85,5.85,
2026-04-01,21:23:48.879,1197344364,100.00,-1,-1,1197344364,0.00,2,1197344364,1197344367,100.00,-1,-1,1197344367,0.00,2,1197344367,1197344364,100.00,-1,-1,1197344364,0.00,2,1197344364,1197344370,100.00,-1,-1,1197344370,0.00,2,1197344370,1197344373,100.00,-1,-1,1197344373,0.00,2,1197344373,1197344382,100.00,-1,-1,1197344382,0.00,2,1197344382,1197344357,100.00,-1,-1,1197344357,0.00,2,1197344357,1197344349,100.00,-1,-1,1197344349,0.00,2,1197344349,1097675483,0.00,0.00,0.00,1514553,92.44,92.35,50,96433,5.89,5.88,
2026-04-01,21:23:49.879,1197311565,100.00,-1,-1,1197311565,0.00,2,1197311565,1197311565,100.00,-1,-1,1197311565,0.00,2,1197311565,1197311571,100.00,-1,-1,1197311571,0.00,2,1197311571,1197311574,100.00,-1,-1,1197311574,0.00,2,1197311574,1197311547,100.00,-1,-1,1197311547,0.00,2,1197311547,1197311580,100.00,-1,-1,1197311580,0.00,2,1197311580,1197311586,100.00,-1,-1,1197311586,0.00,2,1197311586,1197311643,100.00,-1,-1,1197311643,0.00,2,1197311643,1097618115,0.00,0.00,0.00,1513326,92.37,92.37,51,98963,6.04,6.04,
2026-04-01,21:23:50.880,1197372957,100.00,-1,-1,1197372957,0.00,2,1197372957,1197372957,100.00,-1,-1,1197372957,0.00,2,1197372957,1197372954,100.00,-1,-1,1197372954,0.00,2,1197372954,1197372957,100.00,-1,-1,1197372957,0.00,2,1197372957,1197372984,100.00,-1,-1,1197372984,0.00,2,1197372984,1197372981,100.00,-1,-1,1197372981,0.00,2,1197372981,1197372984,100.00,-1,-1,1197372984,0.00,2,1197372984,1197372981,100.00,-1,-1,1197372981,0.00,2,1197372981,1097694021,0.00,0.00,0.00,1512578,92.32,92.32,50,96726,5.90,5.90,
2026-04-01,21:23:51.881,1197123345,100.00,-1,-1,1197123345,0.00,2,1197123345,1197123339,100.00,-1,-1,1197123339,0.00,2,1197123339,1197123339,100.00,-1,-1,1197123339,0.00,2,1197123339,1197123342,100.00,-1,-1,1197123342,0.00,2,1197123342,1197123348,100.00,-1,-1,1197123348,0.00,2,1197123348,1197123360,100.00,-1,-1,1197123360,0.00,2,1197123360,1197123357,100.00,-1,-1,1197123357,0.00,2,1197123357,1197123357,100.00,-1,-1,1197123357,0.00,2,1197123357,1097464117,0.00,0.00,0.00,1510979,92.22,92.22,51,99790,6.09,6.09,
2026-04-01,21:23:52.879,1196929968,100.00,-1,-1,1196929968,0.00,2,1196929968,1196929971,100.00,-1,-1,1196929971,0.00,2,1196929971,1196929959,100.00,-1,-1,1196929959,0.00,2,1196929959,1196929962,100.00,-1,-1,1196929962,0.00,2,1196929962,1196929953,100.00,-1,-1,1196929953,0.00,2,1196929953,1196929959,100.00,-1,-1,1196929959,0.00,2,1196929959,1196929959,100.00,-1,-1,1196929959,0.00,2,1196929959,1196929956,100.00,-1,-1,1196929956,0.00,2,1196929956,1097284686,0.00,0.00,0.00,1511316,92.24,92.24,50,98538,6.01,6.01,
2026-04-01,21:23:53.879,1197310689,100.00,-1,-1,1197310689,0.00,2,1197310689,1197310698,100.00,-1,-1,1197310698,0.00,2,1197310698,1197310698,100.00,-1,-1,1197310698,0.00,2,1197310698,1197310698,100.00,-1,-1,1197310698,0.00,2,1197310698,1197310695,100.00,-1,-1,1197310695,0.00,2,1197310695,1197310698,100.00,-1,-1,1197310698,0.00,2,1197310698,1197310704,100.00,-1,-1,1197310704,0.00,2,1197310704,1197310731,100.00,-1,-1,1197310731,0.00,2,1197310731,1097631994,0.00,0.00,0.00,1512324,92.30,92.30,51,97514,5.95,5.95,
2026-04-01,21:23:54.879,1197354411,100.00,-1,-1,1197354411,0.00,2,1197354411,1197354414,100.00,-1,-1,1197354414,0.00,2,1197354414,1197354417,100.00,-1,-1,1197354417,0.00,2,1197354417,1197354417,100.00,-1,-1,1197354417,0.00,2,1197354417,1197354423,100.00,-1,-1,1197354423,0.00,2,1197354423,1197354432,100.00,-1,-1,1197354432,0.00,2,1197354432,1197354435,100.00,-1,-1,1197354435,0.00,2,1197354435,1197354429,100.00,-1,-1,1197354429,0.00,2,1197354429,1097674548,0.00,0.00,0.00,1515789,92.52,92.52,51,99172,6.05,6.05,
2026-04-01,21:23:55.880,1197473862,100.00,-1,-1,1197473862,0.00,2,1197473862,1197473865,100.00,-1,-1,1197473865,0.00,2,1197473865,1197473871,100.00,-1,-1,1197473871,0.00,2,1197473871,1197473874,100.00,-1,-1,1197473874,0.00,2,1197473874,1197473883,100.00,-1,-1,1197473883,0.00,2,1197473883,1197473880,100.00,-1,-1,1197473880,0.00,2,1197473880,1197473880,100.00,-1,-1,1197473880,0.00,2,1197473880,1197473871,100.00,-1,-1,1197473871,0.00,2,1197473871,1097796730,0.00,0.00,0.00,1515075,92.47,92.47,50,98885,6.04,6.04,
