,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:25:27.107,1196954805,100.00,-1,-1,1196954805,0.00,2,1196954805,1196954805,100.00,-1,-1,1196954805,0.00,2,1196954805,1196954805,100.00,-1,-1,1196954805,0.00,2,1196954805,1196954799,100.00,-1,-1,1196954799,0.00,2,1196954799,1196954799,100.00,-1,-1,1196954799,0.00,2,1196954799,1196954799,100.00,-1,-1,1196954799,0.00,2,1196954799,1196954799,100.00,-1,-1,1196954799,0.00,2,1196954799,1196954799,100.00,-1,-1,1196954799,0.00,2,1196954799,1097309832,0.00,0.00,0.00,1527050,93.20,93.20,49,92987,5.68,5.68,
2026-04-01,21:25:28.108,1197579951,100.00,-1,-1,1197579951,0.00,2,1197579951,1197579957,100.00,-1,-1,1197579957,0.00,2,1197579957,1197579957,100.00,-1,-1,1197579957,0.00,2,1197579957,1197579954,100.00,-1,-1,1197579954,0.00,2,1197579954,1197579954,100.00,-1,-1,1197579954,0.00,2,1197579954,1197579954,100.00,-1,-1,1197579954,0.00,2,1197579954,1197579972,100.00,-1,-1,1197579972,0.00,2,1197579972,1197579972,100.00,-1,-1,1197579972,0.00,2,1197579972,1097879675,0.00,0.00,0.00,1518636,92.69,92.69,49,93373,5.70,5.70,
2026-04-01,21:25:29.111,1197691224,100.00,-1,-1,1197691224,0.00,2,1197691224,1197691179,100.00,-1,-1,1197691179,0.00,2,1197691179,1197691137,100.00,-1,-1,1197691137,0.00,2,1197691137,1197691101,100.00,-1,-1,1197691101,0.00,2,1197691101,1197691038,100.00,-1,-1,1197691038,0.00,2,1197691038,1197690996,100.00,-1,-1,1197690996,0.00,2,1197690996,1197690951,100.00,-1,-1,1197690951,0.00,2,1197690951,1197690906,100.00,-1,-1,1197690906,0.00,2,1197690906,1097869619,0.00,0.00,0.00,1518933,92.71,92.62,49,94242,5.75,5.75,
2026-04-01,21:25:30.108,1197453744,100.00,-1,-1,1197453744,0.00,2,1197453744,1197453759,100.00,-1,-1,1197453759,0.00,2,1197453759,1197453759,100.00,-1,-1,1197453759,0.00,2,1197453759,1197453768,100.00,-1,-1,1197453768,0.00,2,1197453768,1197453780,100.00,-1,-1,1197453780,0.00,2,1197453780,1197453789,100.00,-1,-1,1197453789,0.00,2,1197453789,1197453798,100.00,-1,-1,1197453798,0.00,2,1197453798,1197453801,100.00,-1,-1,1197453801,0.00,2,1197453801,1097771593,0.00,0.00,0.00,1518718,92.70,92.70,49,92677,5.66,5.66,
2026-04-01,21:25:31.108,1197124614,100.00,-1,-1,1197124614,0.00,2,1197124614,1197124650,100.00,-1,-1,1197124650,0.00,2,1197124650,1197124686,100.00,-1,-1,1197124686,0.00,2,1197124686,1197124719,100.00,-1,-1,1197124719,0.00,2,1197124719,1197124752,100.00,-1,-1,1197124752,0.00,2,1197124752,1197124788,100.00,-1,-1,1197124788,0.00,2,1197124788,1197124818,100.00,-1,-1,1197124818,0.00,2,1197124818,1197124848,100.00,-1,-1,1197124848,0.00,2,1197124848,1097535791,0.00,0.00,0.00,1523420,92.98,92.98,49,91980,5.61,5.61,
2026-04-01,21:25:32.108,1197416115,100.00,-1,-1,1197416115,0.00,2,1197416115,1197416064,100.00,-1,-1,1197416064,0.00,2,1197416064,1197416016,100.00,-1,-1,1197416016,0.00,2,1197416016,1197415965,100.00,-1,-1,1197415965,0.00,2,1197415965,1197415920,100.00,-1,-1,1197415920,0.00,2,1197415920,1197415866,100.00,-1,-1,1197415866,0.00,2,1197415866,1197415815,100.00,-1,-1,1197415815,0.00,2,1197415815,1197415764,100.00,-1,-1,1197415764,0.00,2,1197415764,1097599049,0.00,0.00,0.00,1523528,92.99,92.99,49,92976,5.67,5.67,
2026-04-01,21:25:33.109,1197266274,100.00,-1,-1,1197266274,0.00,2,1197266274,1197266328,100.00,-1,-1,1197266328,0.00,2,1197266328,1197266379,100.00,-1,-1,1197266379,0.00,2,1197266379,1197266433,100.00,-1,-1,1197266433,0.00,2,1197266433,1197266463,100.00,-1,-1,1197266463,0.00,2,1197266463,1197266523,100.00,-1,-1,1197266523,0.00,2,1197266523,1197266577,100.00,-1,-1,1197266577,0.00,2,1197266577,1197266628,100.00,-1,-1,1197266628,0.00,2,1197266628,1097703118,0.00,0.00,0.00,1516859,92.58,92.58,49,95269,5.81,5.81,
2026-04-01,21:25:34.109,1197503079,100.00,-1,-1,1197503079,0.00,2,1197503079,1197503076,100.00,-1,-1,1197503076,0.00,2,1197503076,1197503076,100.00,-1,-1,1197503076,0.00,2,1197503076,1197503085,100.00,-1,-1,1197503085,0.00,2,1197503085,1197503085,100.00,-1,-1,1197503085,0.00,2,1197503085,1197503097,100.00,-1,-1,1197503097,0.00,2,1197503097,1197503097,100.00,-1,-1,1197503097,0.00,2,1197503097,1197503097,100.00,-1,-1,1197503097,0.00,2,1197503097,1097821634,0.00,0.00,0.00,1522595,92.93,92.93,49,95170,5.81,5.81,
2026-04-01,21:25:35.108,1196512914,100.00,-1,-1,1196512914,0.00,2,1196512914,1196512923,100.00,-1,-1,1196512923,0.00,2,1196512923,1196512923,100.00,-1,-1,1196512923,0.00,2,1196512923,1196512926,100.00,-1,-1,1196512926,0.00,2,1196512926,1196512929,100.00,-1,-1,1196512929,0.00,2,1196512929,1196512923,100.00,-1,-1,1196512923,0.00,2,1196512923,1196512920,100.00,-1,-1,1196512920,0.00,2,1196512920,1196512914,100.00,-1,-1,1196512914,0.00,2,1196512914,1096896042,0.00,0.00,0.00,1523424,92.98,92.98,49,92270,5.63,5.63,
2026-04-01,21:25:36.109,1197361995,100.00,-1,-1,1197361995,0.00,2,1197361995,1197361995,100.00,-1,-1,1197361995,0.00,2,1197361995,1197362001,100.00,-1,-1,1197362001,0.00,2,1197362001,1197362004,100.00,-1,-1,1197362004,0.00,2,1197362004,1197362043,100.00,-1,-1,1197362043,0.00,2,1197362043,1197362046,100.00,-1,-1,1197362046,0.00,2,1197362046,1197362049,100.00,-1,-1,1197362049,0.00,2,1197362049,1197362043,100.00,-1,-1,1197362043,0.00,2,1197362043,1097681552,0.00,0.00,0.00,1522629,92.93,92.93,49,94016,5.74,5.74,
2026-04-01,21:25:37.109,1197682215,100.00,-1,-1,1197682215,0.00,2,1197682215,1197682218,100.00,-1,-1,1197682218,0.00,2,1197682218,1197682227,100.00,-1,-1,1197682227,0.00,2,1197682227,1197682227,100.00,-1,-1,1197682227,0.00,2,1197682227,1197682230,100.00,-1,-1,1197682230,0.00,2,1197682230,1197682242,100.00,-1,-1,1197682242,0.00,2,1197682242,1197682245,100.00,-1,-1,1197682245,0.00,2,1197682245,1197682242,100.00,-1,-1,1197682242,0.00,2,1197682242,1097988391,0.00,0.00,0.00,1523207,92.97,92.97,49,92779,5.66,5.66,
2026-04-01,21:25:38.108,1196185158,100.00,-1,-1,1196185158,0.00,2,1196185158,1196185134,100.00,-1,-1,1196185134,0.00,2,1196185134,1196176368,100.00,-1,-1,1196176368,0.00,2,1196176368,1196176341,100.00,-1,-1,1196176341,0.00,2,1196176341,1196176329,100.00,-1,-1,1196176329,0.00,2,1196176329,1196176302,100.00,-1,-1,1196176302,0.00,2,1196176302,1196176275,100.00,-1,-1,1196176275,0.00,2,1196176275,1196176254,100.00,-1,-1,1196176254,0.00,2,1196176254,1096529929,0.00,0.00,0.00,1520666,92.81,92.81,49,91024,5.56,5.56,
2026-04-01,21:25:39.112,1198315374,100.00,-1,-1,1198315374,0.00,2,1198315374,1198315398,100.00,-1,-1,1198315398,0.00,2,1198315398,1198315416,100.00,-1,-1,1198315416,0.00,2,1198315416,1198315440,100.00,-1,-1,1198315440,0.00,2,1198315440,1198315467,100.00,-1,-1,1198315467,0.00,2,1198315467,1198315413,100.00,-1,-1,1198315413,0.00,2,1198315413,1198315437,100.00,-1,-1,1198315437,0.00,2,1198315437,1198315401,100.00,-1,-1,1198315401,0.00,2,1198315401,1098605607,0.00,0.00,0.00,1522497,92.93,92.83,49,92266,5.63,5.63,
2026-04-01,21:25:40.109,1197475761,100.00,-1,-1,1197475761,0.00,2,1197475761,1197475692,100.00,-1,-1,1197475692,0.00,2,1197475692,1197475683,100.00,-1,-1,1197475683,0.00,2,1197475683,1197475683,100.00,-1,-1,1197475683,0.00,2,1197475683,1197475743,100.00,-1,-1,1197475743,0.00,2,1197475743,1197475752,100.00,-1,-1,1197475752,0.00,2,1197475752,1197475770,100.00,-1,-1,1197475770,0.00,2,1197475770,1197475761,100.00,-1,-1,1197475761,0.00,2,1197475761,1097788140,0.00,0.00,0.00,1519970,92.77,92.77,49,91248,5.57,5.57,
2026-04-01,21:25:41.110,1197355422,100.00,-1,-1,1197355422,0.00,2,1197355422,1197355422,100.00,-1,-1,1197355422,0.00,2,1197355422,1197355425,100.00,-1,-1,1197355425,0.00,2,1197355425,1197355428,100.00,-1,-1,1197355428,0.00,2,1197355428,1197355428,100.00,-1,-1,1197355428,0.00,2,1197355428,1197355431,100.00,-1,-1,1197355431,0.00,2,1197355431,1197355434,100.00,-1,-1,1197355434,0.00,2,1197355434,1197355434,100.00,-1,-1,1197355434,0.00,2,1197355434,1097675939,0.00,0.00,0.00,1512725,92.33,92.33,49,91798,5.60,5.60,
2026-04-01,21:25:42.110,1197488637,100.00,-1,-1,1197488637,0.00,2,1197488637,1197488634,100.00,-1,-1,1197488634,0.00,2,1197488634,1197488643,100.00,-1,-1,1197488643,0.00,2,1197488643,1197488643,100.00,-1,-1,1197488643,0.00,2,1197488643,1197488649,100.00,-1,-1,1197488649,0.00,2,1197488649,1197488655,100.00,-1,-1,1197488655,0.00,2,1197488655,1197488655,100.00,-1,-1,1197488655,0.00,2,1197488655,1197488658,100.00,-1,-1,1197488658,0.00,2,1197488658,1097810227,0.00,0.00,0.00,1510977,92.22,92.22,49,93274,5.69,5.69,
2026-04-01,21:25:43.109,1196703948,100.00,-1,-1,1196703948,0.00,2,1196703948,1196703927,100.00,-1,-1,1196703927,0.00,2,1196703927,1196703918,100.00,-1,-1,1196703918,0.00,2,1196703918,1196703897,100.00,-1,-1,1196703897,0.00,2,1196703897,1196703885,100.00,-1,-1,1196703885,0.00,2,1196703885,1196703858,100.00,-1,-1,1196703858,0.00,2,1196703858,1196703831,100.00,-1,-1,1196703831,0.00,2,1196703831,1196703813,100.00,-1,-1,1196703813,0.00,2,1196703813,1097005137,0.00,0.00,0.00,1518238,92.67,92.67,49,95210,5.81,5.81,
2026-04-01,21:25:44.109,1197145785,100.00,-1,-1,1197145785,0.00,2,1197145785,1197145773,100.00,-1,-1,1197145773,0.00,2,1197145773,1197145767,100.00,-1,-1,1197145767,0.00,2,1197145767,1197145755,100.00,-1,-1,1197145755,0.00,2,1197145755,1197145737,100.00,-1,-1,1197145737,0.00,2,1197145737,1197145725,100.00,-1,-1,1197145725,0.00,2,1197145725,1197145707,100.00,-1,-1,1197145707,0.00,2,1197145707,1197145698,100.00,-1,-1,1197145698,0.00,2,1197145698,1097436426,0.00,0.00,0.00,1514147,92.42,92.42,49,92972,5.67,5.67,
2026-04-01,21:25:45.109,1197055374,100.00,-1,-1,1197055374,0.00,2,1197055374,1197055386,100.00,-1,-1,1197055386,0.00,2,1197055386,1197055398,100.00,-1,-1,1197055398,0.00,2,1197055398,1197055383,100.00,-1,-1,1197055383,0.00,2,1197055383,1197055395,100.00,-1,-1,1197055395,0.00,2,1197055395,1197055410,100.00,-1,-1,1197055410,0.00,2,1197055410,1197055419,100.00,-1,-1,1197055419,0.00,2,1197055419,1197055413,100.00,-1,-1,1197055413,0.00,2,1197055413,1097415481,0.00,0.00,0.00,1522287,92.91,92.91,49,93353,5.70,5.70,
2026-04-01,21:25:46.109,1197269964,100.00,-1,-1,1197269964,0.00,2,1197269964,1197269982,100.00,-1,-1,1197269982,0.00,2,1197269982,1197270006,100.00,-1,-1,1197270006,0.00,2,1197270006,1197270024,100.00,-1,-1,1197270024,0.00,2,1197270024,1197270054,100.00,-1,-1,1197270054,0.00,2,1197270054,1197270090,100.00,-1,-1,1197270090,0.00,2,1197270090,1197270120,100.00,-1,-1,1197270120,0.00,2,1197270120,1197270144,100.00,-1,-1,1197270144,0.00,2,1197270144,1097656054,0.00,0.00,0.00,1519142,92.72,92.72,48,94709,5.78,5.78,
2026-04-01,21:25:47.109,1197419232,100.00,-1,-1,1197419232,0.00,2,1197419232,1197419208,100.00,-1,-1,1197419208,0.00,2,1197419208,1197419184,100.00,-1,-1,1197419184,0.00,2,1197419184,1197419157,100.00,-1,-1,1197419157,0.00,2,1197419157,1197419127,100.00,-1,-1,1197419127,0.00,2,1197419127,1197419094,100.00,-1,-1,1197419094,0.00,2,1197419094,1197419001,100.00,-1,-1,1197419001,0.00,2,1197419001,1197418953,100.00,-1,-1,1197418953,0.00,2,1197418953,1097665825,0.00,0.00,0.00,1518594,92.69,92.69,49,94186,5.75,5.75,
2026-04-01,21:25:48.110,1197256437,100.00,-1,-1,1197256437,0.00,2,1197256437,1197256449,100.00,-1,-1,1197256449,0.00,2,1197256449,1197256464,100.00,-1,-1,1197256464,0.00,2,1197256464,1197256467,100.00,-1,-1,1197256467,0.00,2,1197256467,1197256485,100.00,-1,-1,1197256485,0.00,2,1197256485,1197256500,100.00,-1,-1,1197256500,0.00,2,1197256500,1197256566,100.00,-1,-1,1197256566,0.00,2,1197256566,1197256581,100.00,-1,-1,1197256581,0.00,2,1197256581,1097608919,0.00,0.00,0.00,1529260,93.34,93.34,48,94394,5.76,5.76,
2026-04-01,21:25:49.113,1197478029,100.00,-1,-1,1197478029,0.00,2,1197478029,1197477975,100.00,-1,-1,1197477975,0.00,2,1197477975,1197477984,100.00,-1,-1,1197477984,0.00,2,1197477984,1197477993,100.00,-1,-1,1197477993,0.00,2,1197477993,1197478005,100.00,-1,-1,1197478005,0.00,2,1197478005,1197478023,100.00,-1,-1,1197478023,0.00,2,1197478023,1197478041,100.00,-1,-1,1197478041,0.00,2,1197478041,1197478047,100.00,-1,-1,1197478047,0.00,2,1197478047,1097852054,0.00,0.00,0.00,1519202,92.72,92.63,49,95568,5.83,5.83,
2026-04-01,21:25:50.113,1197512634,100.00,-1,-1,1197512634,0.00,2,1197512634,1197512631,100.00,-1,-1,1197512631,0.00,2,1197512631,1197512622,100.00,-1,-1,1197512622,0.00,2,1197512622,1197512622,100.00,-1,-1,1197512622,0.00,2,1197512622,1197512619,100.00,-1,-1,1197512619,0.00,2,1197512619,1197512625,100.00,-1,-1,1197512625,0.00,2,1197512625,1197512619,100.00,-1,-1,1197512619,0.00,2,1197512619,1197512622,100.00,-1,-1,1197512622,0.00,2,1197512622,1097799360,0.00,0.00,0.00,1517288,92.61,92.61,49,94902,5.79,5.79,
2026-04-01,21:25:51.111,1197837528,100.00,-1,-1,1197837528,0.00,2,1197837528,1197837522,100.00,-1,-1,1197837522,0.00,2,1197837522,1197837519,100.00,-1,-1,1197837519,0.00,2,1197837519,1197837522,100.00,-1,-1,1197837522,0.00,2,1197837522,1197837558,100.00,-1,-1,1197837558,0.00,2,1197837558,1197837567,100.00,-1,-1,1197837567,0.00,2,1197837567,1197837573,100.00,-1,-1,1197837573,0.00,2,1197837573,1197837573,100.00,-1,-1,1197837573,0.00,2,1197837573,1098132431,0.00,0.00,0.00,1521262,92.85,92.85,49,93066,5.68,5.68,
2026-04-01,21:25:52.110,1196191869,100.00,-1,-1,1196191869,0.00,2,1196191869,1196191869,100.00,-1,-1,1196191869,0.00,2,1196191869,1196191893,100.00,-1,-1,1196191893,0.00,2,1196191893,1196191878,100.00,-1,-1,1196191878,0.00,2,1196191878,1196191869,100.00,-1,-1,1196191869,0.00,2,1196191869,1196191845,100.00,-1,-1,1196191845,0.00,2,1196191845,1196191857,100.00,-1,-1,1196191857,0.00,2,1196191857,1196191827,100.00,-1,-1,1196191827,0.00,2,1196191827,1096600975,0.00,0.00,0.00,1519491,92.74,92.74,49,94878,5.79,5.79,
2026-04-01,21:25:53.111,1197911115,100.00,-1,-1,1197911115,0.00,2,1197911115,1197911112,100.00,-1,-1,1197911112,0.00,2,1197911112,1197911103,100.00,-1,-1,1197911103,0.00,2,1197911103,1197911106,100.00,-1,-1,1197911106,0.00,2,1197911106,1197911109,100.00,-1,-1,1197911109,0.00,2,1197911109,1197911109,100.00,-1,-1,1197911109,0.00,2,1197911109,1197911112,100.00,-1,-1,1197911112,0.00,2,1197911112,1197911115,100.00,-1,-1,1197911115,0.00,2,1197911115,1098200364,0.00,0.00,0.00,1521399,92.86,92.86,49,96769,5.91,5.91,
2026-04-01,21:25:54.111,1197436071,100.00,-1,-1,1197436071,0.00,2,1197436071,1197436074,100.00,-1,-1,1197436074,0.00,2,1197436074,1197436080,100.00,-1,-1,1197436080,0.00,2,1197436080,1197436083,100.00,-1,-1,1197436083,0.00,2,1197436083,1197436089,100.00,-1,-1,1197436089,0.00,2,1197436089,1197436092,100.00,-1,-1,1197436092,0.00,2,1197436092,1197436095,100.00,-1,-1,1197436095,0.00,2,1197436095,1197436098,100.00,-1,-1,1197436098,0.00,2,1197436098,1097751815,0.00,0.00,0.00,1522090,92.90,92.81,49,94860,5.79,5.78,
2026-04-01,21:25:55.111,1197381471,100.00,-1,-1,1197381471,0.00,2,1197381471,1197381474,100.00,-1,-1,1197381474,0.00,2,1197381474,1197381471,100.00,-1,-1,1197381471,0.00,2,1197381471,1197381468,100.00,-1,-1,1197381468,0.00,2,1197381468,1197381462,100.00,-1,-1,1197381462,0.00,2,1197381462,1197381465,100.00,-1,-1,1197381465,0.00,2,1197381465,1197381465,100.00,-1,-1,1197381465,0.00,2,1197381465,1197381462,100.00,-1,-1,1197381462,0.00,2,1197381462,1097685553,0.00,0.00,0.00,1520729,92.82,92.82,49,94837,5.79,5.79,
2026-04-01,21:25:56.111,1197467679,100.00,-1,-1,1197467679,0.00,2,1197467679,1197467670,100.00,-1,-1,1197467670,0.00,2,1197467670,1197467673,100.00,-1,-1,1197467673,0.00,2,1197467673,1197467676,100.00,-1,-1,1197467676,0.00,2,1197467676,1197467676,100.00,-1,-1,1197467676,0.00,2,1197467676,1197467661,100.00,-1,-1,1197467661,0.00,2,1197467661,1197467661,100.00,-1,-1,1197467661,0.00,2,1197467661,1197467658,100.00,-1,-1,1197467658,0.00,2,1197467658,1097781239,0.00,0.00,0.00,1524518,93.05,93.05,49,96619,5.90,5.90,
