,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:21:32.953,1063945190,0.40,223098,55997115,1063945190,100.00,-1,-1,1063945313,0.45,239081,53197265,1063945313,100.00,-1,-1,1063945523,0.47,332896,70929701,1063945523,100.00,-1,-1,1063945532,0.50,297186,59108085,1063945532,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997449400,0.00,0.00,0.00,574313,35.05,35.12,58,346415,5.30,5.31,
2026-04-01,21:21:33.955,1064309205,0.15,113591,76022086,1064309205,100.00,-1,-1,1064300926,0.18,174707,96754629,1064300926,100.00,-1,-1,1064292793,0.36,315620,88691066,1064292793,100.00,-1,-1,1064284473,0.27,180554,66517779,1064284473,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997677688,0.00,0.00,0.00,577262,35.23,35.34,58,348286,5.33,5.34,
2026-04-01,21:21:34.953,1064166626,0.17,99780,59120368,1064166626,100.00,-1,-1,1064174717,0.31,195208,62598512,1064174717,100.00,-1,-1,1064183039,0.23,124959,53209151,1064183039,100.00,-1,-1,1064191466,0.24,158676,66511966,1064191466,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997772021,0.00,0.00,0.00,577838,35.27,35.34,58,349040,5.34,5.35,
2026-04-01,21:21:35.954,1064061139,0.69,349956,50669578,1064061139,100.00,-1,-1,1064061370,0.59,263612,44335890,1064061370,100.00,-1,-1,1064061656,0.47,262601,56003245,1064061656,100.00,-1,-1,1064061763,0.44,210709,48366443,1064061763,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997560687,0.00,0.00,0.00,580925,35.46,35.53,58,348604,5.33,5.34,
2026-04-01,21:21:36.955,1064393042,0.35,174919,50685382,1064393042,100.00,-1,-1,1064392966,0.42,177610,42575718,1064392966,100.00,-1,-1,1064392592,0.30,157091,53219629,1064392592,100.00,-1,-1,1064392458,0.53,209926,39421942,1064392458,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997863016,0.00,0.00,0.00,580948,35.46,35.56,58,350600,5.36,5.38,
2026-04-01,21:21:37.953,1064109776,0.47,251653,53205488,1064109776,100.00,-1,-1,1064109793,0.44,246592,56005778,1064109793,100.00,-1,-1,1064109693,0.44,275961,62594687,1064109693,100.00,-1,-1,1064109765,0.76,536790,70940651,1064109765,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997605790,0.00,0.00,0.00,576116,35.16,35.23,58,345937,5.29,5.30,
2026-04-01,21:21:38.954,1064104358,0.53,280716,53205217,1064104358,100.00,-1,-1,1064104496,0.49,350628,70940299,1064104496,100.00,-1,-1,1064104679,0.39,273152,70940311,1064104679,100.00,-1,-1,1064105033,0.57,337532,59116946,1064105033,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997599366,0.00,0.00,0.00,579758,35.39,35.46,58,347322,5.31,5.32,
2026-04-01,21:21:39.954,1064542150,0.66,291949,44355922,1064542150,100.00,-1,-1,1064542130,0.44,224568,50692482,1064542130,100.00,-1,-1,1064542016,0.66,306879,46284435,1064542016,100.00,-1,-1,1064541537,0.54,274540,50692454,1064541537,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998005678,0.00,0.00,0.00,578488,35.31,35.38,58,345602,5.29,5.30,
2026-04-01,21:21:40.955,1065111809,0.65,276829,42604472,1065111809,100.00,-1,-1,1065111626,0.80,283961,35503720,1065111626,100.00,-1,-1,1065111542,0.85,337032,39448575,1065111542,100.00,-1,-1,1065111642,0.84,332203,39448579,1065111642,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998544030,0.00,0.00,0.00,579138,35.35,35.42,58,348072,5.33,5.34,
2026-04-01,21:21:41.954,1064022526,0.54,358539,66501407,1064022526,100.00,-1,-1,1064022588,0.45,338444,76001613,1064022588,100.00,-1,-1,1064022519,0.23,177842,76001608,1064022519,100.00,-1,-1,1064022479,0.41,290658,70934831,1064022479,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997519280,0.00,0.00,0.00,580081,35.41,35.48,57,347820,5.32,5.33,
2026-04-01,21:21:42.954,1064074297,0.52,324149,62592605,1064074297,100.00,-1,-1,1064074281,0.47,238257,50670203,1064074281,100.00,-1,-1,1064074433,0.46,246909,53203721,1064074433,100.00,-1,-1,1064074425,0.48,320220,66504651,1064074425,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997569980,0.00,0.00,0.00,575929,35.15,35.26,57,345879,5.29,5.31,
2026-04-01,21:21:43.954,1064243236,0.19,111013,59124624,1064243236,100.00,-1,-1,1064249440,0.26,187869,70949962,1064249440,100.00,-1,-1,1064255529,0.44,236375,53212776,1064255529,100.00,-1,-1,1064256638,0.17,115943,66516039,1064256638,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997758535,0.00,0.00,0.00,579456,35.37,35.44,58,347408,5.32,5.33,
2026-04-01,21:21:44.954,1064072657,0.27,168592,62592509,1064072657,100.00,-1,-1,1064066532,0.36,237833,66504158,1064066532,100.00,-1,-1,1064060426,0.51,336576,66503776,1064060426,100.00,-1,-1,1064059482,0.32,156303,48366340,1064059482,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997534233,0.00,0.00,0.00,581631,35.50,35.57,57,346659,5.30,5.31,
2026-04-01,21:21:45.955,1065071465,0.71,303288,42602858,1065071465,100.00,-1,-1,1065076805,0.58,239503,40964492,1065076805,100.00,-1,-1,1065081675,0.85,377017,44378403,1065081675,100.00,-1,-1,1065087065,0.89,453319,50718431,1065087065,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998554168,0.00,0.00,0.00,579112,35.35,35.42,58,345344,5.28,5.29,
2026-04-01,21:21:46.955,1064132421,0.95,375532,39412311,1064132421,100.00,-1,-1,1064127241,0.69,263249,38004544,1064127241,100.00,-1,-1,1064122544,1.26,394318,31297721,1064122544,100.00,-1,-1,1064117156,1.04,344428,33253661,1064117156,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997580010,0.00,0.00,0.00,576268,35.17,35.24,57,345421,5.28,5.30,
2026-04-01,21:21:47.955,1064121452,0.49,290369,59117858,1064121452,100.00,-1,-1,1064121302,0.57,375843,66507581,1064121302,100.00,-1,-1,1064121219,0.61,342700,56006379,1064121219,100.00,-1,-1,1064121178,0.42,247170,59117843,1064121178,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997614661,0.00,0.00,0.00,579093,35.35,35.45,57,346912,5.31,5.32,
2026-04-01,21:21:48.955,1064144254,0.31,209022,66509015,1064144254,100.00,-1,-1,1064148851,0.59,447834,76010632,1064148851,100.00,-1,-1,1064154299,0.55,342178,62597311,1064154299,100.00,-1,-1,1064159531,0.41,239735,59119973,1064159531,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997651913,0.00,0.00,0.00,582133,35.53,35.60,57,347205,5.31,5.32,
2026-04-01,21:21:49.955,1064107751,0.49,215916,44337822,1064107751,100.00,-1,-1,1064108230,0.55,310035,56005696,1064108230,100.00,-1,-1,1064108065,0.44,258551,59117114,1064108065,100.00,-1,-1,1064105595,0.67,357325,53205279,1064105595,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997618359,0.00,0.00,0.00,577386,35.24,35.31,57,345116,5.28,5.29,
2026-04-01,21:21:50.956,1065206301,0.63,256955,40969473,1065206301,100.00,-1,-1,1065201143,0.42,160771,38042897,1065201143,100.00,-1,-1,1065195657,0.40,150448,38042702,1065195657,100.00,-1,-1,1065192777,0.56,219147,39451584,1065192777,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998593315,0.00,0.00,0.00,578320,35.30,35.37,57,345910,5.29,5.30,
2026-04-01,21:21:51.956,1064020704,0.23,105657,46261769,1064020704,100.00,-1,-1,1064020597,0.37,180600,48364572,1064020597,100.00,-1,-1,1064020781,0.18,108030,59112265,1064020781,100.00,-1,-1,1064020785,0.22,135277,62589457,1064020785,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997535838,0.00,0.00,0.00,581922,35.52,35.59,57,347898,5.32,5.33,
2026-04-01,21:21:52.956,1064065011,0.37,216466,59114722,1064065011,100.00,-1,-1,1064064924,0.43,210244,48366587,1064064924,100.00,-1,-1,1064064956,0.58,256984,44336039,1064064956,100.00,-1,-1,1064064894,0.62,409509,66504055,1064064894,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997553551,0.00,0.00,0.00,582190,35.53,35.64,57,346709,5.30,5.32,
2026-04-01,21:21:53.957,1063953926,0.35,251492,70930261,1063953926,100.00,-1,-1,1063954037,0.32,229692,70930269,1063954037,100.00,-1,-1,1063953686,0.30,190483,62585510,1063953686,100.00,-1,-1,1063953779,0.43,303904,70930251,1063953779,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997444685,0.00,0.00,0.00,579921,35.40,35.47,56,347536,5.32,5.33,
2026-04-01,21:21:54.956,1065103538,0.52,242656,46308849,1065103538,100.00,-1,-1,1065103727,0.32,155288,48413805,1065103727,100.00,-1,-1,1065104165,0.58,256616,44379340,1065104165,100.00,-1,-1,1065104199,0.58,296074,50719247,1065104199,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998541343,0.00,0.00,0.00,577747,35.26,35.33,57,345787,5.29,5.30,
2026-04-01,21:21:55.957,1064069363,0.75,331849,44336223,1064069363,100.00,-1,-1,1064069391,0.77,292522,38002478,1064069391,100.00,-1,-1,1064069687,0.67,311082,46263899,1064069687,100.00,-1,-1,1064069880,0.69,366168,53203494,1064069880,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997565435,0.00,0.00,0.00,576142,35.16,35.24,57,345936,5.29,5.30,
2026-04-01,21:21:56.956,1064157214,0.57,318288,56008274,1064157214,100.00,-1,-1,1064156843,0.51,304037,59119824,1064156843,100.00,-1,-1,1064156335,0.82,459184,56008228,1064156335,100.00,-1,-1,1064156010,0.46,224481,48370727,1064156010,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997642657,0.00,0.00,0.00,578128,35.29,35.36,56,347178,5.31,5.32,
2026-04-01,21:21:57.959,1065098380,0.21,171459,81930644,1065098380,100.00,-1,-1,1065098424,0.13,79867,59172134,1065098424,100.00,-1,-1,1065098239,0.18,135089,76078445,1065098239,100.00,-1,-1,1065098237,0.30,168525,56057801,1065098237,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998525834,0.00,0.00,0.00,583877,35.64,35.71,56,347449,5.32,5.33,
2026-04-01,21:21:58.958,1064777612,0.38,268825,70985174,1064777612,100.00,-1,-1,1064778065,0.37,278745,76055576,1064778065,100.00,-1,-1,1064778437,0.34,280823,81906033,1064778437,100.00,-1,-1,1064778656,0.59,370043,62634038,1064778656,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998246186,0.00,0.00,0.00,585091,35.71,35.78,57,349317,5.34,5.36,
2026-04-01,21:21:59.957,1063600324,0.36,210337,59088906,1063600324,100.00,-1,-1,1063600193,0.74,330144,44316674,1063600193,100.00,-1,-1,1063599973,0.41,209660,50647617,1063599973,100.00,-1,-1,1063599895,0.63,306641,48345449,1063599895,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997109824,0.00,0.00,0.00,581309,35.48,35.59,56,347940,5.32,5.34,
2026-04-01,21:22:00.957,1063981076,0.55,343662,62587122,1063981076,100.00,-1,-1,1063987709,0.47,415304,88665642,1063987709,100.00,-1,-1,1063990883,0.58,386325,66499430,1063990883,100.00,-1,-1,1063991116,0.53,434474,81845470,1063991116,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997537959,0.00,0.00,0.00,582274,35.54,35.61,56,347635,5.32,5.33,
2026-04-01,21:22:01.957,1064124440,0.73,287156,39412016,1064124440,100.00,-1,-1,1064117441,0.48,189429,39411757,1064117441,100.00,-1,-1,1064114426,0.78,307229,39411645,1064114426,100.00,-1,-1,1064113963,0.86,380774,44338081,1064113963,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997561534,0.00,0.00,0.00,579352,35.36,35.43,56,346981,5.31,5.32,
2026-04-01,21:22:02.957,1064065809,0.45,299939,66504113,1064065809,100.00,-1,-1,1064066842,0.45,227560,50669849,1064066842,100.00,-1,-1,1064067480,0.52,275104,53203374,1064067480,100.00,-1,-1,1064068441,0.25,147531,59114913,1064068441,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997571346,0.00,0.00,0.00,580132,35.41,35.51,56,344826,5.28,5.29,
2026-04-01,21:22:03.957,1063984635,0.40,194010,48362937,1063984635,100.00,-1,-1,1063983901,0.63,418706,66498993,1063983901,100.00,-1,-1,1063983355,0.43,196911,46260145,1063983355,100.00,-1,-1,1063982673,0.42,214061,50665841,1063982673,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997487500,0.00,0.00,0.00,581261,35.48,35.55,56,345887,5.29,5.30,
2026-04-01,21:22:04.957,1064741001,0.35,267147,76052928,1064741001,100.00,-1,-1,1064740831,0.35,262892,76052916,1064740831,100.00,-1,-1,1064741129,0.25,190543,76052937,1064741129,100.00,-1,-1,1064741107,0.35,314068,88728425,1064741107,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998189411,0.00,0.00,0.00,589644,35.99,36.06,56,347185,5.31,5.32,
2026-04-01,21:22:05.960,1064137827,1.24,548712,44339076,1064137827,100.00,-1,-1,1064137900,0.76,309289,40928380,1064137900,100.00,-1,-1,1064137516,0.91,372044,40928366,1064137516,100.00,-1,-1,1064137745,1.21,477798,39412509,1064137745,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997627773,0.00,0.00,0.00,579064,35.34,35.45,55,346915,5.31,5.32,
2026-04-01,21:22:06.957,1064190939,0.35,251519,70946062,1064190939,100.00,-1,-1,1064190905,0.43,266239,62599465,1064190905,100.00,-1,-1,1064190589,0.40,266420,66511911,1064190589,100.00,-1,-1,1064190142,0.45,321200,70946009,1064190142,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997672740,0.00,0.00,0.00,583621,35.62,35.69,56,348790,5.34,5.35,
2026-04-01,21:22:07.957,1064114846,0.39,276179,70940989,1064114846,100.00,-1,-1,1064114750,0.34,255106,76008196,1064114750,100.00,-1,-1,1064114827,0.39,274554,70940988,1064114827,100.00,-1,-1,1064114837,0.34,214437,62594990,1064114837,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997610810,0.00,0.00,0.00,585370,35.73,35.80,56,344055,5.26,5.27,
2026-04-01,21:22:08.961,1065162627,0.48,281095,59175701,1065162627,100.00,-1,-1,1065162737,0.28,189259,66572671,1065162737,100.00,-1,-1,1065162903,0.23,145348,62656641,1065162903,100.00,-1,-1,1065162919,0.30,196786,66572682,1065162919,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998588100,0.00,0.00,0.00,584551,35.68,35.75,56,345297,5.28,5.29,
2026-04-01,21:22:09.958,1064212975,0.59,283980,48373317,1064212975,100.00,-1,-1,1064212976,0.68,399825,59122943,1064212976,100.00,-1,-1,1064212824,0.49,228706,46270122,1064212824,100.00,-1,-1,1064212698,0.40,194377,48373304,1064212698,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997699897,0.00,0.00,0.00,580442,35.43,35.50,56,344448,5.27,5.28,
2026-04-01,21:22:10.958,1064066208,0.26,154296,59114789,1064066208,100.00,-1,-1,1064066428,0.22,130063,59114801,1064066428,100.00,-1,-1,1064067071,0.37,265318,70937804,1064067071,100.00,-1,-1,1064067415,0.50,266528,53203370,1064067415,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997568449,0.00,0.00,0.00,581608,35.50,35.57,56,343647,5.26,5.27,
2026-04-01,21:22:11.958,1064051555,0.54,340217,62591267,1064051555,100.00,-1,-1,1064051270,0.81,433487,53202563,1064051270,100.00,-1,-1,1064050658,0.60,399805,66503166,1064050658,100.00,-1,-1,1064050673,0.80,447763,56002667,1064050673,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997542799,0.00,0.00,0.00,581569,35.50,35.60,56,342671,5.24,5.26,
2026-04-01,21:22:12.958,1064454464,0.60,494391,81881112,1064454464,100.00,-1,-1,1064454907,0.24,169210,70963660,1064454907,100.00,-1,-1,1064455179,0.19,152964,81881167,1064455179,100.00,-1,-1,1064455145,0.45,435625,96768649,1064455145,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997931168,0.00,0.00,0.00,587513,35.86,35.93,56,347469,5.32,5.33,
2026-04-01,21:22:13.958,1064046162,0.53,432128,81849704,1064046162,100.00,-1,-1,1064045801,0.47,336473,70936386,1064045801,100.00,-1,-1,1064046041,0.71,579539,81849695,1064046041,100.00,-1,-1,1064045905,0.41,366007,88670492,1064045905,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997537587,0.00,0.00,0.00,584840,35.70,35.77,55,346965,5.31,5.32,
2026-04-01,21:22:14.959,1065085202,0.78,361096,46308052,1065085202,100.00,-1,-1,1065085359,0.68,278730,40964821,1065085359,100.00,-1,-1,1065085391,0.40,203048,50718351,1065085391,100.00,-1,-1,1065085743,0.73,370260,50718368,1065085743,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998523830,0.00,0.00,0.00,586674,35.81,35.88,56,346006,5.29,5.30,
2026-04-01,21:22:15.960,1064217880,0.37,155981,42568715,1064217880,100.00,-1,-1,1064217921,0.54,319618,59123217,1064217921,100.00,-1,-1,1064217630,0.15,81166,53210881,1064217630,100.00,-1,-1,1064217445,0.37,229459,62601026,1064217445,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997703410,0.00,0.00,0.00,582068,35.53,35.60,55,344940,5.28,5.29,
2026-04-01,21:22:16.962,1064500800,0.34,240737,70966720,1064500800,100.00,-1,-1,1064500838,0.44,273217,62617696,1064500838,100.00,-1,-1,1064500866,0.33,204702,62617698,1064500866,100.00,-1,-1,1064500826,0.48,284672,59138934,1064500826,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997968380,0.00,0.00,0.00,582074,35.53,35.60,55,347038,5.31,5.32,
2026-04-01,21:22:17.960,1065110903,0.42,159327,38039675,1065110903,100.00,-1,-1,1065110688,0.41,169604,40965795,1065110688,100.00,-1,-1,1065110689,0.57,209726,36727954,1065110689,100.00,-1,-1,1065110759,0.46,173332,38039669,1065110759,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998537653,0.00,0.00,0.00,582080,35.53,35.60,55,346511,5.30,5.31,
2026-04-01,21:22:18.960,1064078914,0.29,191433,66504932,1064078914,100.00,-1,-1,1064079075,0.42,277078,66504942,1064079075,100.00,-1,-1,1064079251,0.39,244933,62592897,1064079251,100.00,-1,-1,1064079184,0.18,163809,88673265,1064079184,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997578553,0.00,0.00,0.00,584829,35.70,35.77,55,347272,5.31,5.32,
2026-04-01,21:22:19.960,1064004797,0.45,217301,48363854,1064004797,100.00,-1,-1,1064011243,0.38,226476,59111735,1064011243,100.00,-1,-1,1064013037,0.52,346349,66500814,1064013037,100.00,-1,-1,1064013119,0.51,272350,53200655,1064013119,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997553103,0.00,0.00,0.00,582872,35.58,35.68,55,345365,5.28,5.30,
2026-04-01,21:22:20.960,1064049775,0.53,310372,59113876,1064049775,100.00,-1,-1,1064043034,0.38,240390,62590766,1064043034,100.00,-1,-1,1064040812,0.55,417431,76002915,1064040812,100.00,-1,-1,1064040476,0.61,408091,66502529,1064040476,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997493131,0.00,0.00,0.00,584012,35.65,35.72,56,346680,5.30,5.31,
