,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:24:30.377,667214117,0.01,36479,667214117,667214117,0.01,36434,667214117,667214707,0.01,35963,667214707,667214707,0.01,43588,667214707,667215076,0.01,49713,667215076,667215076,0.01,49736,667215076,667215242,0.01,49535,667215242,667215242,0.01,49585,667215242,800718354,94.47,94.47,0.00,1621496,24.74,24.72,59,478757,7.31,7.30,667226754,0.01,36787,667226754,667226754,0.01,36798,667226754,667227103,0.01,36465,667227103,667227103,0.01,36461,667227103,667227282,0.01,36215,667227282,667227282,0.01,36214,667227282,667227519,0.01,35782,667227519,667227519,0.01,35780,667227519,800713269,99.98,99.98,0.00,1529696,23.34,23.32,55,571129,8.71,8.71,
2026-04-01,21:24:31.378,667153433,0.01,50802,667153433,667153433,0.01,50831,667153433,667153886,0.01,50332,667153886,667153886,0.01,42696,667153886,667154230,0.01,35887,667154230,667154230,0.01,35866,667154230,667154470,0.01,35627,667154470,667154470,0.01,35576,667154470,800627670,94.87,94.87,0.00,1617031,24.67,24.67,59,481208,7.34,7.34,667154005,0.01,36737,667154005,667154005,0.01,36773,667154005,667154317,0.01,36451,667154317,667154317,0.01,36413,667154317,667154672,0.01,35993,667154672,667154672,0.01,35983,667154672,667154852,0.01,48175,667154852,667154852,0.01,48132,667154852,800647129,99.83,99.83,0.00,1534311,23.41,23.41,55,567923,8.67,8.67,
2026-04-01,21:24:32.378,666505662,0.01,36480,666505662,666505662,0.01,36485,666505662,666506355,0.01,35784,666506355,666506355,0.01,35759,666506355,666506654,0.01,35436,666506654,666506654,0.01,35433,666506654,666506839,0.01,35240,666506839,666506839,0.01,35242,666506839,799848143,94.68,94.68,0.00,1617211,24.68,24.68,59,480229,7.33,7.33,666489754,0.01,48751,666489754,666489754,0.01,48679,666489754,666489981,0.01,48411,666489981,666489981,0.01,48409,666489981,666490165,0.01,48329,666490165,666490165,0.01,48396,666490165,666490398,0.01,35808,666490398,666490398,0.01,35815,666490398,799830183,99.94,99.94,0.00,1530762,23.36,23.36,55,567650,8.66,8.66,
2026-04-01,21:24:33.378,666514159,0.01,36598,666514159,666514159,0.01,36610,666514159,666514797,0.01,36128,666514797,666514797,0.01,36212,666514797,666515166,0.01,35829,666515166,666515166,0.01,35825,666515166,666515400,0.01,35572,666515400,666515400,0.01,35615,666515400,799861406,94.84,94.84,0.00,1612779,24.61,24.61,59,483607,7.38,7.38,666515475,0.01,36724,666515475,666515475,0.01,36735,666515475,666515901,0.01,36361,666515901,666515901,0.01,36380,666515901,666516118,0.01,36055,666516118,666516118,0.01,35955,666516118,666516520,0.01,35451,666516520,666516520,0.01,35436,666516520,799862955,99.98,99.98,0.00,1530249,23.35,23.35,56,571682,8.72,8.72,
2026-04-01,21:24:34.378,666584664,0.01,36865,666584664,666584664,0.01,36859,666584664,666585317,0.01,36057,666585317,666585317,0.01,35909,666585317,666585687,0.01,35540,666585687,666585687,0.01,35552,666585687,666585979,0.01,35279,666585979,666585979,0.01,35281,666585979,799945992,94.48,94.48,0.00,1616450,24.67,24.67,59,484964,7.40,7.40,666584579,0.01,36389,666584579,666584579,0.01,36372,666584579,666584999,0.01,35921,666584999,666584999,0.01,35879,666584999,666585262,0.01,35634,666585262,666585262,0.01,35635,666585262,666585567,0.01,35335,666585567,666585567,0.01,35369,666585567,799943079,99.98,99.98,0.00,1528048,23.32,23.32,55,560770,8.56,8.56,
2026-04-01,21:24:35.377,666502266,0.01,36401,666502266,666502266,0.01,36388,666502266,666502891,0.01,35736,666502891,666502891,0.01,35801,666502891,666503240,0.01,35474,666503240,666503240,0.01,35474,666503240,666503403,0.01,35304,666503403,666503403,0.01,35251,666503403,799846111,94.43,94.43,0.00,1612426,24.60,24.60,59,482978,7.37,7.37,666503225,0.01,36148,666503225,666503225,0.01,36189,666503225,666503515,0.01,35818,666503515,666503515,0.01,35816,666503515,666503767,0.01,35494,666503767,666503767,0.01,35511,666503767,666503998,0.01,35298,666503998,666503998,0.01,35286,666503998,799846429,99.98,99.98,0.00,1528119,23.32,23.32,56,574391,8.76,8.76,
2026-04-01,21:24:36.378,667164614,0.01,36572,667164614,667164614,0.01,36686,667164614,667165208,0.01,36070,667165208,667165208,0.01,36105,667165208,667165532,0.01,35837,667165532,667165532,0.01,35828,667165532,667165679,0.01,35723,667165679,667165679,0.01,35724,667165679,800644359,94.37,94.37,0.00,1620217,24.72,24.70,59,487924,7.45,7.44,667167142,0.01,36441,667167142,667167142,0.01,36412,667167142,667167493,0.01,36301,667167493,667167493,0.01,36393,667167493,667167934,0.01,36160,667167934,667167934,0.01,36233,667167934,667168362,0.01,35905,667168362,667168362,0.01,35891,667168362,800647716,99.82,99.82,0.00,1532388,23.38,23.36,56,569484,8.69,8.68,
2026-04-01,21:24:37.379,667166143,0.01,37196,667166143,667166143,0.01,37046,667166143,667166807,0.01,36473,667166807,667166807,0.01,36394,667166807,667167277,0.01,35934,667167277,667167277,0.01,35939,667167277,667167747,0.01,35493,667167747,667167747,0.01,35589,667167747,800642378,94.59,94.59,0.00,1617818,24.69,24.69,59,485693,7.41,7.41,667183288,0.01,37075,667183288,667183288,0.01,37161,667183288,667183683,0.01,36592,667183683,667183683,0.01,36530,667183683,667183871,0.01,36238,667183871,667183871,0.01,36270,667183871,667184213,0.01,35851,667184213,667184213,0.01,35876,667184213,800663633,99.98,99.98,0.00,1531861,23.37,23.37,55,581426,8.87,8.87,
2026-04-01,21:24:38.379,666517297,0.01,37476,666517297,666517297,0.01,37534,666517297,666518061,0.01,36864,666518061,666518061,0.01,36993,666518061,666518722,0.01,36312,666518722,666518722,0.01,36320,666518722,666518965,0.01,36076,666518965,666518965,0.01,36034,666518965,799865299,94.59,94.59,0.00,1614678,24.64,24.64,59,486030,7.42,7.42,666499148,0.01,36647,666499148,666499148,0.01,36553,666499148,666499628,0.01,36091,666499628,666499628,0.01,36114,666499628,666499824,0.01,35947,666499824,666499824,0.01,35903,666499824,666500123,0.01,35664,666500123,666500123,0.01,35647,666500123,799867048,99.99,99.99,0.00,1528036,23.32,23.32,55,573894,8.76,8.76,
2026-04-01,21:24:39.379,666507908,0.01,36611,666507908,666507908,0.01,36598,666507908,666508436,0.01,35888,666508436,666508436,0.01,35782,666508436,666508590,0.01,35561,666508590,666508590,0.01,35552,666508590,666508927,0.01,35150,666508927,666508927,0.01,35153,666508927,799852227,94.53,94.53,0.00,1609050,24.55,24.55,59,481927,7.35,7.35,666507507,0.01,36070,666507507,666507507,0.01,36077,666507507,666507741,0.01,35744,666507741,666507741,0.01,35694,666507741,666507847,0.01,35443,666507847,666507847,0.01,35471,666507847,666507940,0.01,35286,666507940,666507940,0.01,35293,666507940,799825590,99.96,99.96,0.00,1528537,23.32,23.32,56,576071,8.79,8.79,
2026-04-01,21:24:40.379,666492943,0.01,36948,666492943,666492943,0.01,37240,666492943,666493573,0.01,36923,666493573,666493573,0.01,37049,666493573,666494080,0.01,36710,666494080,666494080,0.01,36720,666494080,666494286,0.01,36580,666494286,666494286,0.01,36575,666494286,799838546,94.19,94.19,0.00,1615308,24.65,24.65,59,481327,7.34,7.34,666495179,0.01,36928,666495179,666495179,0.01,36975,666495179,666495762,0.01,36583,666495762,666495762,0.01,37056,666495762,666496233,0.01,36895,666496233,666496233,0.01,36902,666496233,666496617,0.01,36575,666496617,666496617,0.01,36603,666496617,799840039,99.94,99.94,0.00,1528959,23.33,23.33,56,579937,8.85,8.85,
2026-04-01,21:24:41.378,666512852,0.01,37177,666512852,666512852,0.01,36834,666512852,666513399,0.01,36004,666513399,666513399,0.01,35877,666513399,666513759,0.01,35364,666513759,666513759,0.01,35346,666513759,666513909,0.01,35399,666513909,666513909,0.01,35586,666513909,799858010,94.43,94.43,0.00,1606122,24.51,24.51,59,480339,7.33,7.33,666511135,0.01,37458,666511135,666511135,0.01,37465,666511135,666511519,0.01,36991,666511519,666511519,0.01,36528,666511519,666511714,0.01,36105,666511714,666511714,0.01,36083,666511714,666512084,0.01,35764,666512084,666512084,0.01,35735,666512084,799859767,99.98,99.98,0.00,1526577,23.29,23.29,55,582140,8.88,8.88,
2026-04-01,21:24:42.379,667174932,0.01,41253,667174932,667174932,0.01,41232,667174932,667179711,0.01,36403,667179711,667179711,0.01,36493,667179711,667180077,0.01,36129,667180077,667180077,0.01,36130,667180077,667180451,0.01,35497,667180451,667180451,0.01,35309,667180451,800663687,94.38,94.38,0.00,1615030,24.64,24.64,59,480153,7.33,7.33,667182674,0.01,36599,667182674,667182674,0.01,36618,667182674,667183130,0.01,36173,667183130,667183130,0.01,36361,667183130,667183426,0.01,36181,667183426,667183426,0.01,36218,667183426,667183675,0.01,36015,667183675,667183675,0.01,36058,667183675,800665805,99.73,99.73,0.00,1540235,23.50,23.50,56,583113,8.90,8.90,
2026-04-01,21:24:43.379,666542492,0.01,36498,666542492,666542492,0.01,36596,666542492,666543023,0.01,36146,666543023,666543023,0.01,36083,666543023,666543406,0.01,35718,666543406,666543406,0.01,35740,666543406,666543644,0.01,35548,666543644,666543644,0.01,35547,666543644,799907143,94.22,94.22,0.00,1611824,24.59,24.59,59,482693,7.37,7.37,666553918,0.01,37155,666553918,666553918,0.01,37218,666553918,666554352,0.01,36812,666554352,666554352,0.01,36697,666554352,666554629,0.01,36328,666554629,666554629,0.01,36299,666554629,666554815,0.01,36002,666554815,666554815,0.01,35974,666554815,799955549,99.81,99.81,0.00,1531191,23.36,23.36,56,578332,8.82,8.82,
2026-04-01,21:24:44.379,666545512,0.01,36793,666545512,666545512,0.01,36784,666545512,666546177,0.01,36112,666546177,666546177,0.01,36155,666546177,666546467,0.01,35864,666546467,666546467,0.01,35855,666546467,666546810,0.01,35478,666546810,666546810,0.01,35438,666546810,799882655,94.15,94.15,0.00,1622051,24.75,24.75,60,479912,7.32,7.32,666530130,0.01,37044,666530130,666530130,0.01,36967,666530130,666530570,0.01,36590,666530570,666530570,0.01,36606,666530570,666530780,0.01,36395,666530780,666530780,0.01,36423,666530780,666530977,0.01,49414,666530977,666530977,0.01,49428,666530977,799854382,99.95,99.95,0.00,1528404,23.32,23.32,54,584464,8.92,8.92,
2026-04-01,21:24:45.379,666508979,0.01,36661,666508979,666508979,0.01,36580,666508979,666509661,0.01,35842,666509661,666509661,0.01,35751,666509661,666509967,0.01,35434,666509967,666509967,0.01,35439,666509967,666510169,0.01,35223,666510169,666510169,0.01,35262,666510169,799853797,94.46,94.46,0.00,1611616,24.59,24.59,58,478007,7.29,7.29,666495222,0.01,49964,666495222,666495222,0.01,49876,666495222,666495492,0.01,49437,666495492,666495492,0.01,49330,666495492,666495614,0.01,49185,666495614,666495614,0.01,49072,666495614,666495845,0.01,35614,666495845,666495845,0.01,35581,666495845,799830045,99.97,99.97,0.00,1526544,23.29,23.29,55,575294,8.78,8.78,
2026-04-01,21:24:46.379,666503159,0.01,36410,666503159,666503159,0.01,36463,666503159,666503820,0.01,35808,666503820,666503820,0.01,35803,666503820,666504123,0.01,35493,666504123,666504123,0.01,35487,666504123,666504301,0.01,35306,666504301,666504301,0.01,35255,666504301,799847902,94.54,94.54,0.00,1609763,24.56,24.56,59,484139,7.39,7.39,666502800,0.01,35992,666502800,666502800,0.01,36075,666502800,666503055,0.01,36013,666503055,666503055,0.01,36077,666503055,666503354,0.01,35891,666503354,666503354,0.01,35909,666503354,666503539,0.01,35763,666503539,666503539,0.01,35791,666503539,799846620,99.99,99.99,0.00,1529566,23.34,23.34,55,570366,8.70,8.70,
2026-04-01,21:24:47.378,666502661,0.01,36042,666502661,666502661,0.01,35991,666502661,666503296,0.01,35298,666503296,666503296,0.01,35321,666503296,666503472,0.01,35117,666503472,666503472,0.01,35098,666503472,666503604,0.01,34960,666503604,666503604,0.01,35176,666503604,799846881,94.78,94.78,0.00,1605714,24.50,24.50,59,481838,7.35,7.35,666503288,0.01,36379,666503288,666503288,0.01,36348,666503288,666503653,0.01,36004,666503653,666503653,0.01,35947,666503653,666503737,0.01,35695,666503737,666503737,0.01,35674,666503737,666503823,0.01,35545,666503823,666503823,0.01,35522,666503823,799847831,99.84,99.84,0.00,1529053,23.33,23.33,56,566355,8.64,8.64,
2026-04-01,21:24:48.379,667161050,0.01,36470,667161050,667161050,0.01,36535,667161050,667161725,0.01,35973,667161725,667161725,0.01,35947,667161725,667162027,0.01,35671,667162027,667162027,0.01,35701,667162027,667162200,0.01,35540,667162200,667162200,0.01,35320,667162200,800636207,94.44,94.44,0.00,1613596,24.62,24.62,59,483959,7.38,7.38,667159413,0.01,36227,667159413,667159413,0.01,36187,667159413,667159725,0.01,35645,667159725,667159725,0.01,35668,667159725,667159948,0.01,35630,667159948,667159948,0.01,35645,667159948,667160157,0.01,35438,667160157,667160157,0.01,35435,667160157,800632747,99.95,99.95,0.00,1529736,23.34,23.34,55,579306,8.84,8.84,
2026-04-01,21:24:49.379,666495570,0.01,36502,666495570,666495570,0.01,36507,666495570,666496291,0.01,35714,666496291,666496291,0.01,35772,666496291,666496613,0.01,35461,666496613,666496613,0.01,35454,666496613,666496805,0.01,35326,666496805,666496805,0.01,35386,666496805,799856151,94.48,94.48,0.00,1613249,24.62,24.62,58,480235,7.33,7.33,666513337,0.01,36856,666513337,666513337,0.01,36932,666513337,666513878,0.01,36718,666513878,666513878,0.01,36739,666513878,666514207,0.01,36316,666514207,666514207,0.01,36418,666514207,666514573,0.01,36107,666514573,666514573,0.01,36152,666514573,799863766,99.97,99.97,0.00,1528111,23.32,23.32,55,567119,8.65,8.65,
2026-04-01,21:24:50.379,666508750,0.01,36514,666508750,666508750,0.01,36512,666508750,666509391,0.01,35990,666509391,666509391,0.01,36103,666509391,666509634,0.01,35863,666509634,666509634,0.01,35869,666509634,666509845,0.01,35574,666509845,666509845,0.01,35519,666509845,799837759,94.59,94.59,0.00,1609578,24.56,24.56,59,480611,7.33,7.33,666491718,0.01,36688,666491718,666491718,0.01,36645,666491718,666492020,0.01,36060,666492020,666492020,0.01,36095,666492020,666492188,0.01,36005,666492188,666492188,0.01,35909,666492188,666492329,0.01,35756,666492329,666492329,0.01,35738,666492329,799857901,99.95,99.95,0.00,1528955,23.33,23.33,55,571129,8.71,8.71,
2026-04-01,21:24:51.379,666506566,0.01,36422,666506566,666506566,0.01,36420,666506566,666507215,0.01,35696,666507215,666507215,0.01,35532,666507215,666507511,0.01,35326,666507511,666507511,0.01,35562,666507511,666507711,0.01,35379,666507711,666507711,0.01,35393,666507711,799850427,94.72,94.72,0.00,1604727,24.49,24.49,59,478910,7.31,7.31,666507484,0.01,36418,666507484,666507484,0.01,36409,666507484,666507766,0.01,36244,666507766,666507766,0.01,36222,666507766,666508023,0.01,35839,666508023,666508023,0.01,35807,666508023,666508281,0.01,35492,666508281,666508281,0.01,35463,666508281,799825503,99.97,99.97,0.00,1528521,23.32,23.32,56,570653,8.71,8.71,
2026-04-01,21:24:52.379,666523751,0.01,36651,666523751,666523751,0.01,36647,666523751,666524371,0.01,36027,666524371,666524371,0.01,36034,666524371,666524757,0.01,35556,666524757,666524757,0.01,35300,666524757,666524976,0.01,35091,666524976,666524976,0.01,35080,666524976,799872729,94.38,94.38,0.00,1614427,24.63,24.63,59,482952,7.37,7.37,666523005,0.01,36341,666523005,666523005,0.01,36363,666523005,666523299,0.01,36000,666523299,666523299,0.01,36042,666523299,666523678,0.01,35662,666523678,666523678,0.01,35765,666523678,666523891,0.01,35558,666523891,666523891,0.01,35562,666523891,799874623,99.85,99.85,0.00,1532880,23.39,23.39,55,573944,8.76,8.76,
2026-04-01,21:24:53.379,667171474,0.01,36661,667171474,667171474,0.01,36661,667171474,667172069,0.01,36078,667172069,667172069,0.01,36041,667172069,667172446,0.01,35656,667172446,667172446,0.01,35664,667172446,667172685,0.01,35425,667172685,667172685,0.01,35420,667172685,800651598,94.72,94.72,0.00,1611981,24.60,24.57,59,483406,7.38,7.37,667174001,0.01,36813,667174001,667174001,0.01,36799,667174001,667174526,0.01,36237,667174526,667174526,0.01,36156,667174526,667174955,0.01,35762,667174955,667174955,0.01,35688,667174955,667175260,0.01,35520,667175260,667175260,0.01,35544,667175260,800654625,99.69,99.69,0.00,1535452,23.43,23.41,56,574561,8.77,8.76,
2026-04-01,21:24:54.380,667178260,0.01,36057,667178260,667178260,0.01,35991,667178260,667178709,0.01,35725,667178709,667178709,0.01,35859,667178709,667178986,0.01,35708,667178986,667178986,0.01,35693,667178986,667179127,0.01,35499,667179127,667179127,0.01,35527,667179127,800656166,94.42,94.42,0.00,1618379,24.69,24.69,59,480181,7.33,7.33,667175454,0.01,36446,667175454,667175454,0.01,36621,667175454,667175810,0.01,36307,667175810,667175810,0.01,36311,667175810,667175962,0.01,36194,667175962,667175962,0.01,36207,667175962,667176174,0.01,35911,667176174,667176174,0.01,35926,667176174,800650905,99.98,99.98,0.00,1529603,23.34,23.34,55,564948,8.62,8.62,
2026-04-01,21:24:55.380,666535413,0.01,36873,666535413,666535413,0.01,36883,666535413,666536143,0.01,35955,666536143,666536143,0.01,35982,666536143,666536561,0.01,35436,666536561,666536561,0.01,35443,666536561,666536844,0.01,35238,666536844,666536844,0.01,35377,666536844,799899973,94.76,94.76,0.00,1605647,24.50,24.50,59,477646,7.29,7.29,666548218,0.01,36947,666548218,666548218,0.01,36831,666548218,666548633,0.01,36485,666548633,666548633,0.01,36549,666548633,666548944,0.01,36390,666548944,666548944,0.01,36532,666548944,666549215,0.01,36334,666549215,666549215,0.01,36366,666549215,799904735,99.98,99.98,0.00,1530834,23.36,23.36,55,576358,8.79,8.79,
