,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:23:38.159,1064168133,0.56,204646,36695452,1064168133,100.00,-1,-1,1064168237,0.89,294652,33255257,1064168237,100.00,-1,-1,1064168145,0.65,248026,38006005,1064168145,100.00,-1,-1,1064168064,0.85,312309,36695450,1064168064,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997662728,0.00,0.00,0.00,583766,35.63,35.70,53,342781,5.24,5.26,
2026-04-01,21:23:39.160,1065111057,0.35,176972,50719574,1065111057,100.00,-1,-1,1065111070,0.43,191680,44379627,1065111070,100.00,-1,-1,1065111159,0.50,311333,62653597,1065111159,100.00,-1,-1,1065111237,0.56,271459,48414147,1065111237,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998546334,0.00,0.00,0.00,583748,35.63,35.70,53,343075,5.25,5.26,
2026-04-01,21:23:40.160,1064071469,0.74,315954,42562858,1064071469,100.00,-1,-1,1064071375,0.87,307771,35469045,1064071375,100.00,-1,-1,1064071440,0.93,319155,34324885,1064071440,100.00,-1,-1,1064071642,0.99,421770,42562865,1064071642,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997554213,0.00,0.00,0.00,578965,35.34,35.41,53,342794,5.24,5.26,
2026-04-01,21:23:41.160,1064009530,1.04,479491,46261283,1064009530,100.00,-1,-1,1064009397,1.03,458526,44333724,1064009397,100.00,-1,-1,1064009003,1.02,401347,39407740,1064009003,100.00,-1,-1,1064008935,1.09,401259,36689963,1064008935,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997503707,0.00,0.00,0.00,580170,35.41,35.52,52,343184,5.25,5.27,
2026-04-01,21:23:42.160,1064161708,0.42,238006,56008510,1064161708,100.00,-1,-1,1064162242,0.48,257942,53208112,1064162242,100.00,-1,-1,1064162476,0.64,360297,56008551,1064162476,100.00,-1,-1,1064162249,0.40,251078,62597779,1064162249,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997650819,0.00,0.00,0.00,583769,35.63,35.70,52,345996,5.29,5.30,
2026-04-01,21:23:43.159,1063894967,0.32,200153,62582056,1063894967,100.00,-1,-1,1063894739,0.67,375860,55994459,1063894739,100.00,-1,-1,1063895024,0.34,182875,53194751,1063895024,100.00,-1,-1,1063895225,0.39,171559,44328967,1063895225,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997406519,0.00,0.00,0.00,585626,35.74,35.85,53,342029,5.23,5.25,
2026-04-01,21:23:44.159,1064126924,0.30,198561,66507932,1064126924,100.00,-1,-1,1064126736,0.60,265274,44338614,1064126736,100.00,-1,-1,1064126416,0.29,171573,59118134,1064126416,100.00,-1,-1,1064126269,0.35,197573,56006645,1064126269,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997613941,0.00,0.00,0.00,583060,35.59,35.66,52,342687,5.24,5.25,
2026-04-01,21:23:45.159,1064096096,0.32,284136,88674674,1064096096,100.00,-1,-1,1064096166,0.45,433249,96736015,1064096166,100.00,-1,-1,1064096276,0.08,61768,76006876,1064096276,100.00,-1,-1,1064096482,0.51,340394,66506030,1064096482,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997594933,0.00,0.00,0.00,581799,35.51,35.58,52,341287,5.22,5.23,
2026-04-01,21:23:46.161,1065085611,0.41,191861,46308070,1065085611,100.00,-1,-1,1065085417,0.31,181079,59171412,1065085417,100.00,-1,-1,1065085494,0.28,150102,53254274,1065085494,100.00,-1,-1,1065085625,0.57,291101,50718363,1065085625,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998516907,0.00,0.00,0.00,589913,36.01,36.08,52,344906,5.28,5.29,
2026-04-01,21:23:47.160,1064492940,0.69,282803,40942036,1064492940,100.00,-1,-1,1064492990,0.72,385377,53224649,1064492990,100.00,-1,-1,1064493081,0.56,286258,50690146,1064493081,100.00,-1,-1,1064493152,0.76,476438,62617244,1064493152,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997963287,0.00,0.00,0.00,583279,35.60,35.67,52,343459,5.25,5.27,
2026-04-01,21:23:48.160,1063987883,0.37,207195,55999362,1063987883,100.00,-1,-1,1063987891,0.21,207553,96726171,1063987891,100.00,-1,-1,1063987870,0.37,205780,55999361,1063987870,100.00,-1,-1,1063987520,0.44,225129,50666072,1063987520,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997484818,0.00,0.00,0.00,581834,35.51,35.58,52,342671,5.24,5.25,
2026-04-01,21:23:49.161,1065075109,0.43,254715,59170839,1065075109,100.00,-1,-1,1065075115,0.48,303617,62651477,1065075115,100.00,-1,-1,1065074715,0.37,179624,48412487,1065074715,100.00,-1,-1,1065074688,0.62,289157,46307595,1065074688,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998509528,0.00,0.00,0.00,581467,35.49,35.56,52,342402,5.24,5.25,
2026-04-01,21:23:50.161,1064029263,0.50,263780,53201463,1064029263,100.00,-1,-1,1064029401,0.64,294557,46262147,1064029401,100.00,-1,-1,1064044157,0.47,210390,44335173,1064044157,100.00,-1,-1,1064044696,0.51,225041,44335195,1064044696,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997540286,0.00,0.00,0.00,585284,35.72,35.79,52,341780,5.23,5.24,
2026-04-01,21:23:51.163,1065021134,0.51,318719,62648302,1065021134,100.00,-1,-1,1065020859,0.56,295679,53251042,1065020859,100.00,-1,-1,1065005985,0.50,353813,71000399,1065005985,100.00,-1,-1,1065005360,0.53,313943,59166964,1065005360,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998448714,0.00,0.00,0.00,582819,35.57,35.64,53,345415,5.28,5.30,
2026-04-01,21:23:52.162,1064515075,0.60,266974,44354794,1064515075,100.00,-1,-1,1064515132,0.46,214899,46283266,1064515132,100.00,-1,-1,1064515553,0.30,150489,50691216,1064515553,100.00,-1,-1,1064515691,0.47,180164,38018417,1064515691,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997980754,0.00,0.00,0.00,582268,35.54,35.61,52,343023,5.25,5.26,
2026-04-01,21:23:53.162,1064015335,0.45,148580,33250479,1064015335,100.00,-1,-1,1064017292,0.35,170416,48364422,1064017292,100.00,-1,-1,1064017223,0.57,203457,35467240,1064017223,100.00,-1,-1,1064030302,0.47,201417,42561212,1064030302,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997552591,0.00,0.00,0.00,580220,35.41,35.48,53,341989,5.23,5.24,
2026-04-01,21:23:54.162,1064118716,0.43,354449,81855285,1064118716,100.00,-1,-1,1064116917,0.38,225066,59117606,1064116917,100.00,-1,-1,1064117315,0.49,372732,76008379,1064117315,100.00,-1,-1,1064104159,0.60,372667,62594362,1064104159,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997580035,0.00,0.00,0.00,586647,35.81,35.91,52,343580,5.26,5.27,
2026-04-01,21:23:55.162,1064093444,0.25,207694,81853341,1064093444,100.00,-1,-1,1064093384,0.46,289647,62593728,1064093384,100.00,-1,-1,1064093283,0.15,113167,76006663,1064093283,100.00,-1,-1,1064093445,0.20,164530,81853341,1064093445,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997589640,0.00,0.00,0.00,586465,35.79,35.87,53,344255,5.27,5.28,
2026-04-01,21:23:56.163,1065138014,0.69,352368,50720857,1065138014,100.00,-1,-1,1065138044,0.41,258909,62655179,1065138044,100.00,-1,-1,1065137904,0.56,259693,46310343,1065137904,100.00,-1,-1,1065137923,0.53,282291,53256896,1065137923,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998569028,0.00,0.00,0.00,585401,35.73,35.80,53,344653,5.27,5.28,
2026-04-01,21:23:57.163,1064049801,0.33,317383,96731800,1064049801,100.00,-1,-1,1064049868,0.17,141253,81849989,1064049868,100.00,-1,-1,1064049894,0.44,312560,70936659,1064049894,100.00,-1,-1,1064049927,0.37,302464,81849994,1064049927,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997536646,0.00,0.00,0.00,586323,35.79,35.86,53,342971,5.25,5.26,
2026-04-01,21:23:58.163,1064064979,0.17,135777,81851152,1064064979,100.00,-1,-1,1064065093,0.17,130574,76004649,1064065093,100.00,-1,-1,1064064900,0.13,95673,76004635,1064064900,100.00,-1,-1,1064064694,0.18,128803,70937646,1064064694,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997555746,0.00,0.00,0.00,585806,35.75,35.86,53,344896,5.28,5.29,
2026-04-01,21:23:59.162,1063923499,0.70,415972,59106861,1063923499,100.00,-1,-1,1063923380,0.70,340510,48360153,1063923380,100.00,-1,-1,1063923004,0.63,371011,59106833,1063923004,100.00,-1,-1,1063922897,0.40,212611,53196144,1063922897,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997430272,0.00,0.00,0.00,587388,35.85,35.92,53,342642,5.24,5.25,
2026-04-01,21:24:00.162,1064078400,0.36,179905,50670400,1064078400,100.00,-1,-1,1064078535,0.45,298415,66504908,1064078535,100.00,-1,-1,1064079070,0.75,364411,48367230,1064079070,100.00,-1,-1,1064079684,0.50,253153,50670461,1064079684,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997574996,0.00,0.00,0.00,581851,35.51,35.62,52,342196,5.24,5.25,
2026-04-01,21:24:01.162,1064029102,0.39,207068,53201455,1064029102,100.00,-1,-1,1064028701,0.21,138801,66501793,1064028701,100.00,-1,-1,1064028644,0.28,201352,70935242,1064028644,100.00,-1,-1,1064033895,0.50,332090,66502118,1064033895,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997532792,0.00,0.00,0.00,587965,35.89,35.96,53,343420,5.25,5.26,
2026-04-01,21:24:02.165,1064025200,0.60,320612,53201260,1064025200,100.00,-1,-1,1064037425,0.54,302236,56001969,1064037425,100.00,-1,-1,1064037443,0.45,217227,48365338,1064037443,100.00,-1,-1,1064031786,0.36,226217,62590105,1064031786,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997526060,0.00,0.00,0.00,584430,35.67,35.78,52,342159,5.24,5.25,
2026-04-01,21:24:03.162,1063541204,0.78,519957,66471325,1063541204,100.00,-1,-1,1063536392,0.61,343313,55975599,1063536392,100.00,-1,-1,1063542927,0.65,344895,53177146,1063542927,100.00,-1,-1,1063543024,0.60,290019,48342864,1063543024,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997074127,0.00,0.00,0.00,587640,35.87,35.94,52,340639,5.21,5.22,
2026-04-01,21:24:04.163,1064145705,0.40,266267,66509106,1064145705,100.00,-1,-1,1064138552,0.31,218804,70942570,1064138552,100.00,-1,-1,1064132177,0.21,175902,81856321,1064132177,100.00,-1,-1,1064132351,0.33,318844,96739304,1064132351,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997626753,0.00,0.00,0.00,585047,35.71,35.82,52,344809,5.28,5.29,
2026-04-01,21:24:05.162,1064178402,0.87,341473,39414014,1064178402,100.00,-1,-1,1064178451,0.88,408844,46268628,1064178451,100.00,-1,-1,1064178324,0.84,388138,46268622,1064178324,100.00,-1,-1,1064178116,0.88,375435,42567124,1064178116,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997666775,0.00,0.00,0.00,586781,35.81,35.89,52,341671,5.23,5.24,
2026-04-01,21:24:06.162,1064571943,0.79,364011,46285736,1064571943,100.00,-1,-1,1064571849,0.62,331859,53228592,1064571849,100.00,-1,-1,1064571790,0.67,444803,66535736,1064571790,100.00,-1,-1,1064571712,0.62,312601,50693891,1064571712,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998051844,0.00,0.00,0.00,585218,35.72,35.79,52,343671,5.26,5.27,
2026-04-01,21:24:07.162,1064097864,0.59,249249,42563914,1064097864,100.00,-1,-1,1064097776,0.27,131460,48368080,1064097776,100.00,-1,-1,1064097476,0.54,221900,40926826,1064097476,100.00,-1,-1,1064097430,0.50,221569,44337392,1064097430,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997571335,0.00,0.00,0.00,583591,35.62,35.73,53,342307,5.24,5.25,
2026-04-01,21:24:08.162,1064068970,0.32,188057,59114942,1064068970,100.00,-1,-1,1064068715,0.27,169640,62592277,1064068715,100.00,-1,-1,1064068591,0.38,226920,59114921,1064068591,100.00,-1,-1,1064068490,0.36,200070,56003604,1064068490,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997560880,0.00,0.00,0.00,584351,35.67,35.74,53,342608,5.24,5.25,
2026-04-01,21:24:09.162,1064293528,0.50,333345,66518345,1064293528,100.00,-1,-1,1064293776,0.40,285053,70952918,1064293776,100.00,-1,-1,1064294049,0.74,393741,53214702,1064294049,100.00,-1,-1,1064294177,0.53,313742,59127454,1064294177,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997786952,0.00,0.00,0.00,584604,35.68,35.75,52,345489,5.29,5.30,
2026-04-01,21:24:10.163,1064023711,0.37,284134,76001693,1064023711,100.00,-1,-1,1064023464,0.36,224448,62589615,1064023464,100.00,-1,-1,1064023337,0.34,256212,76001666,1064023337,100.00,-1,-1,1064023215,0.41,227891,56001221,1064023215,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997511213,0.00,0.00,0.00,587632,35.87,35.97,52,344728,5.27,5.29,
2026-04-01,21:24:11.161,1063880699,0.19,109463,59104483,1063880699,100.00,-1,-1,1063880736,0.29,207799,70925382,1063880736,100.00,-1,-1,1063880963,0.10,81854,81836997,1063880963,100.00,-1,-1,1063880953,0.07,51187,75991496,1063880953,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997391887,0.00,0.00,0.00,589575,35.98,36.06,53,345279,5.28,5.29,
2026-04-01,21:24:12.161,1064145080,0.54,321696,59119171,1064145080,100.00,-1,-1,1064145181,0.53,315435,59119176,1064145181,100.00,-1,-1,1064148759,0.62,368097,59119375,1064148759,100.00,-1,-1,1064154505,0.53,332986,62597323,1064154505,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997651553,0.00,0.00,0.00,586935,35.82,35.93,52,344275,5.27,5.28,
2026-04-01,21:24:13.162,1064212861,0.59,523108,88684405,1064212861,100.00,-1,-1,1064212783,0.27,219531,81862521,1064212783,100.00,-1,-1,1064208919,0.63,609221,96746265,1064208919,100.00,-1,-1,1064203184,0.27,204484,76014513,1064203184,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997682536,0.00,0.00,0.00,586406,35.79,35.86,52,343738,5.26,5.27,
2026-04-01,21:24:14.161,1064212921,0.59,366702,62600760,1064212921,100.00,-1,-1,1064213503,0.60,335598,56011237,1064213503,100.00,-1,-1,1064213576,0.30,202075,66513348,1064213576,100.00,-1,-1,1064213689,0.35,216287,62600805,1064213689,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997699298,0.00,0.00,0.00,589496,35.98,36.05,52,343859,5.26,5.27,
2026-04-01,21:24:15.162,1065034556,0.36,194236,53251727,1065034556,100.00,-1,-1,1065037643,0.36,172471,48410801,1065037643,100.00,-1,-1,1065043364,0.29,178710,62649609,1065043364,100.00,-1,-1,1065048538,0.24,148753,62649914,1065048538,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998498939,0.00,0.00,0.00,588891,35.94,36.02,52,343683,5.26,5.27,
2026-04-01,21:24:16.165,1064146225,0.66,353597,53207311,1064146225,100.00,-1,-1,1064143361,0.46,206035,44339306,1064143361,100.00,-1,-1,1064137692,0.58,255105,44339070,1064137692,100.00,-1,-1,1064132462,0.40,164271,40928171,1064132462,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997610054,0.00,0.00,0.00,584114,35.65,35.72,52,340065,5.20,5.21,
2026-04-01,21:24:17.163,1064850385,0.90,480998,53242519,1064850385,100.00,-1,-1,1064849892,0.60,337147,56044731,1064849892,100.00,-1,-1,1064849839,0.85,430061,50707135,1064849839,100.00,-1,-1,1064849874,0.95,483723,50707136,1064849874,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998309267,0.00,0.00,0.00,581654,35.50,35.57,52,343763,5.26,5.27,
2026-04-01,21:24:18.163,1064021378,0.31,147515,48364608,1064021378,100.00,-1,-1,1064021058,0.38,203793,53201052,1064021058,100.00,-1,-1,1064021508,0.37,189368,50667690,1064021508,100.00,-1,-1,1064021398,0.26,139514,53201069,1064021398,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997502527,0.00,0.00,0.00,585405,35.73,35.80,52,343545,5.26,5.27,
2026-04-01,21:24:19.164,1065184018,0.29,179762,62657883,1065184018,100.00,-1,-1,1065184368,0.50,297003,59176909,1065184368,100.00,-1,-1,1065184228,0.38,286330,76084587,1065184228,100.00,-1,-1,1065184291,0.31,238368,76084592,1065184291,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998613793,0.00,0.00,0.00,590513,36.04,36.11,52,342961,5.25,5.26,
2026-04-01,21:24:20.164,1064046240,0.52,289017,56002433,1064046240,100.00,-1,-1,1064046157,0.61,341341,56002429,1064046157,100.00,-1,-1,1064045997,0.50,239792,48365727,1064045997,100.00,-1,-1,1064046057,0.51,285778,56002424,1064046057,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997542274,0.00,0.00,0.00,588999,35.95,36.02,52,344318,5.27,5.28,
2026-04-01,21:24:21.163,1064058823,0.55,293234,53202941,1064058823,100.00,-1,-1,1064058915,0.41,288138,70937261,1064058915,100.00,-1,-1,1064059226,0.34,228476,66503701,1064059226,100.00,-1,-1,1064059356,0.51,236641,46263450,1064059356,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997561853,0.00,0.00,0.00,587713,35.87,35.98,52,344343,5.27,5.28,
