,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:27:27.332,1197408453,100.00,-1,-1,1197408453,0.00,2,1197408453,1197408459,100.00,-1,-1,1197408459,0.00,2,1197408459,1197408462,100.00,-1,-1,1197408462,0.00,2,1197408462,1197408459,100.00,-1,-1,1197408459,0.00,2,1197408459,1197408474,100.00,-1,-1,1197408474,0.00,2,1197408474,1197408474,100.00,-1,-1,1197408474,0.00,2,1197408474,1197408474,100.00,-1,-1,1197408474,0.00,2,1197408474,1197408477,100.00,-1,-1,1197408477,0.00,2,1197408477,1097724658,0.00,0.00,0.00,1522285,92.91,92.91,48,90209,5.51,5.51,
2026-04-01,21:27:28.333,1197254553,100.00,-1,-1,1197254553,0.00,2,1197254553,1197254550,100.00,-1,-1,1197254550,0.00,2,1197254550,1197254553,100.00,-1,-1,1197254553,0.00,2,1197254553,1197254559,100.00,-1,-1,1197254559,0.00,2,1197254559,1197254559,100.00,-1,-1,1197254559,0.00,2,1197254559,1197254607,100.00,-1,-1,1197254607,0.00,2,1197254607,1197254613,100.00,-1,-1,1197254613,0.00,2,1197254613,1197254616,100.00,-1,-1,1197254616,0.00,2,1197254616,1097585852,0.00,0.00,0.00,1514464,92.44,92.44,48,90669,5.53,5.53,
2026-04-01,21:27:29.332,1196805447,100.00,-1,-1,1196805447,0.00,2,1196805447,1196805504,100.00,-1,-1,1196805504,0.00,2,1196805504,1196805504,100.00,-1,-1,1196805504,0.00,2,1196805504,1196805507,100.00,-1,-1,1196805507,0.00,2,1196805507,1196805510,100.00,-1,-1,1196805510,0.00,2,1196805510,1196805510,100.00,-1,-1,1196805510,0.00,2,1196805510,1196805510,100.00,-1,-1,1196805510,0.00,2,1196805510,1196805510,100.00,-1,-1,1196805510,0.00,2,1196805510,1097168056,0.00,0.00,0.00,1515262,92.48,92.48,48,91579,5.59,5.59,
2026-04-01,21:27:30.332,1197494379,100.00,-1,-1,1197494379,0.00,2,1197494379,1197494337,100.00,-1,-1,1197494337,0.00,2,1197494337,1197494286,100.00,-1,-1,1197494286,0.00,2,1197494286,1197494238,100.00,-1,-1,1197494238,0.00,2,1197494238,1197494181,100.00,-1,-1,1197494181,0.00,2,1197494181,1197494127,100.00,-1,-1,1197494127,0.00,2,1197494127,1197494076,100.00,-1,-1,1197494076,0.00,2,1197494076,1197494022,100.00,-1,-1,1197494022,0.00,2,1197494022,1097683336,0.00,0.00,0.00,1522113,92.90,92.90,48,91609,5.59,5.59,
2026-04-01,21:27:31.332,1197025416,100.00,-1,-1,1197025416,0.00,2,1197025416,1197025467,100.00,-1,-1,1197025467,0.00,2,1197025467,1197025578,100.00,-1,-1,1197025578,0.00,2,1197025578,1197025638,100.00,-1,-1,1197025638,0.00,2,1197025638,1197025701,100.00,-1,-1,1197025701,0.00,2,1197025701,1197025770,100.00,-1,-1,1197025770,0.00,2,1197025770,1197025818,100.00,-1,-1,1197025818,0.00,2,1197025818,1197025881,100.00,-1,-1,1197025881,0.00,2,1197025881,1097462939,0.00,0.00,0.00,1516551,92.56,92.56,48,91248,5.57,5.57,
2026-04-01,21:27:32.333,1197409956,100.00,-1,-1,1197409956,0.00,2,1197409956,1197410058,100.00,-1,-1,1197410058,0.00,2,1197410058,1197410058,100.00,-1,-1,1197410058,0.00,2,1197410058,1197410055,100.00,-1,-1,1197410055,0.00,2,1197410055,1197410061,100.00,-1,-1,1197410061,0.00,2,1197410061,1197410067,100.00,-1,-1,1197410067,0.00,2,1197410067,1197410064,100.00,-1,-1,1197410064,0.00,2,1197410064,1197410064,100.00,-1,-1,1197410064,0.00,2,1197410064,1097737990,0.00,0.00,0.00,1515548,92.50,92.50,48,94789,5.79,5.79,
2026-04-01,21:27:33.334,1197251616,100.00,-1,-1,1197251616,0.00,2,1197251616,1197251583,100.00,-1,-1,1197251583,0.00,2,1197251583,1197251583,100.00,-1,-1,1197251583,0.00,2,1197251583,1197251559,100.00,-1,-1,1197251559,0.00,2,1197251559,1197251559,100.00,-1,-1,1197251559,0.00,2,1197251559,1197251562,100.00,-1,-1,1197251562,0.00,2,1197251562,1197251559,100.00,-1,-1,1197251559,0.00,2,1197251559,1197251577,100.00,-1,-1,1197251577,0.00,2,1197251577,1097578960,0.00,0.00,0.00,1519854,92.76,92.76,48,93614,5.71,5.71,
2026-04-01,21:27:34.332,1196570178,100.00,-1,-1,1196570178,0.00,2,1196570178,1196570175,100.00,-1,-1,1196570175,0.00,2,1196570175,1196570208,100.00,-1,-1,1196570208,0.00,2,1196570208,1196570202,100.00,-1,-1,1196570202,0.00,2,1196570202,1196570202,100.00,-1,-1,1196570202,0.00,2,1196570202,1196570205,100.00,-1,-1,1196570205,0.00,2,1196570205,1196570226,100.00,-1,-1,1196570226,0.00,2,1196570226,1196570265,100.00,-1,-1,1196570265,0.00,2,1196570265,1096942955,0.00,0.00,0.00,1521559,92.87,92.87,49,92366,5.64,5.64,
2026-04-01,21:27:35.332,1197254379,100.00,-1,-1,1197254379,0.00,2,1197254379,1197254379,100.00,-1,-1,1197254379,0.00,2,1197254379,1197254382,100.00,-1,-1,1197254382,0.00,2,1197254382,1197254379,100.00,-1,-1,1197254379,0.00,2,1197254379,1197254379,100.00,-1,-1,1197254379,0.00,2,1197254379,1197254394,100.00,-1,-1,1197254394,0.00,2,1197254394,1197254391,100.00,-1,-1,1197254391,0.00,2,1197254391,1197254388,100.00,-1,-1,1197254388,0.00,2,1197254388,1097583189,0.00,0.00,0.00,1520486,92.80,92.80,48,92089,5.62,5.62,
2026-04-01,21:27:36.332,1197371322,100.00,-1,-1,1197371322,0.00,2,1197371322,1197371322,100.00,-1,-1,1197371322,0.00,2,1197371322,1197371325,100.00,-1,-1,1197371325,0.00,2,1197371325,1197371319,100.00,-1,-1,1197371319,0.00,2,1197371319,1197371319,100.00,-1,-1,1197371319,0.00,2,1197371319,1197371343,100.00,-1,-1,1197371343,0.00,2,1197371343,1197371352,100.00,-1,-1,1197371352,0.00,2,1197371352,1197371343,100.00,-1,-1,1197371343,0.00,2,1197371343,1097689866,0.00,0.00,0.00,1517617,92.63,92.63,48,94158,5.75,5.75,
2026-04-01,21:27:37.333,1197361446,100.00,-1,-1,1197361446,0.00,2,1197361446,1197361437,100.00,-1,-1,1197361437,0.00,2,1197361437,1197361434,100.00,-1,-1,1197361434,0.00,2,1197361434,1197361428,100.00,-1,-1,1197361428,0.00,2,1197361428,1197361431,100.00,-1,-1,1197361431,0.00,2,1197361431,1197361503,100.00,-1,-1,1197361503,0.00,2,1197361503,1197361485,100.00,-1,-1,1197361485,0.00,2,1197361485,1197361491,100.00,-1,-1,1197361491,0.00,2,1197361491,1097693542,0.00,0.00,0.00,1515886,92.52,92.52,48,92330,5.64,5.64,
2026-04-01,21:27:38.334,1197390930,100.00,-1,-1,1197390930,0.00,2,1197390930,1197390933,100.00,-1,-1,1197390933,0.00,2,1197390933,1197390933,100.00,-1,-1,1197390933,0.00,2,1197390933,1197390936,100.00,-1,-1,1197390936,0.00,2,1197390936,1197390969,100.00,-1,-1,1197390969,0.00,2,1197390969,1197390966,100.00,-1,-1,1197390966,0.00,2,1197390966,1197390963,100.00,-1,-1,1197390963,0.00,2,1197390963,1197390963,100.00,-1,-1,1197390963,0.00,2,1197390963,1097703997,0.00,0.00,0.00,1515014,92.47,92.47,48,89881,5.49,5.49,
2026-04-01,21:27:39.333,1196403711,100.00,-1,-1,1196403711,0.00,2,1196403711,1196403711,100.00,-1,-1,1196403711,0.00,2,1196403711,1196403702,100.00,-1,-1,1196403702,0.00,2,1196403702,1196403699,100.00,-1,-1,1196403699,0.00,2,1196403699,1196403741,100.00,-1,-1,1196403741,0.00,2,1196403741,1196403747,100.00,-1,-1,1196403747,0.00,2,1196403747,1196403750,100.00,-1,-1,1196403750,0.00,2,1196403750,1196403747,100.00,-1,-1,1196403747,0.00,2,1196403747,1096798841,0.00,0.00,0.00,1520068,92.78,92.78,48,91103,5.56,5.56,
2026-04-01,21:27:40.332,1197211893,100.00,-1,-1,1197211893,0.00,2,1197211893,1197211893,100.00,-1,-1,1197211893,0.00,2,1197211893,1197211896,100.00,-1,-1,1197211896,0.00,2,1197211896,1197211899,100.00,-1,-1,1197211899,0.00,2,1197211899,1197211902,100.00,-1,-1,1197211902,0.00,2,1197211902,1197211908,100.00,-1,-1,1197211908,0.00,2,1197211908,1197211914,100.00,-1,-1,1197211914,0.00,2,1197211914,1197211908,100.00,-1,-1,1197211908,0.00,2,1197211908,1097547519,0.00,0.00,0.00,1520031,92.78,92.78,48,92711,5.66,5.66,
2026-04-01,21:27:41.333,1197393624,100.00,-1,-1,1197393624,0.00,2,1197393624,1197393582,100.00,-1,-1,1197393582,0.00,2,1197393582,1197393528,100.00,-1,-1,1197393528,0.00,2,1197393528,1197393486,100.00,-1,-1,1197393486,0.00,2,1197393486,1197393444,100.00,-1,-1,1197393444,0.00,2,1197393444,1197393402,100.00,-1,-1,1197393402,0.00,2,1197393402,1197393354,100.00,-1,-1,1197393354,0.00,2,1197393354,1197393309,100.00,-1,-1,1197393309,0.00,2,1197393309,1097581785,0.00,0.00,0.00,1519539,92.75,92.75,48,93930,5.73,5.73,
2026-04-01,21:27:42.332,1196589585,100.00,-1,-1,1196589585,0.00,2,1196589585,1196589633,100.00,-1,-1,1196589633,0.00,2,1196589633,1196589684,100.00,-1,-1,1196589684,0.00,2,1196589684,1196589738,100.00,-1,-1,1196589738,0.00,2,1196589738,1196589789,100.00,-1,-1,1196589789,0.00,2,1196589789,1196589840,100.00,-1,-1,1196589840,0.00,2,1196589840,1196589894,100.00,-1,-1,1196589894,0.00,2,1196589894,1196589939,100.00,-1,-1,1196589939,0.00,2,1196589939,1097073483,0.00,0.00,0.00,1515940,92.53,92.53,49,94982,5.80,5.80,
2026-04-01,21:27:43.332,1197304128,100.00,-1,-1,1197304128,0.00,2,1197304128,1197304137,100.00,-1,-1,1197304137,0.00,2,1197304137,1197304176,100.00,-1,-1,1197304176,0.00,2,1197304176,1197304182,100.00,-1,-1,1197304182,0.00,2,1197304182,1197304185,100.00,-1,-1,1197304185,0.00,2,1197304185,1197304173,100.00,-1,-1,1197304173,0.00,2,1197304173,1197304185,100.00,-1,-1,1197304185,0.00,2,1197304185,1197304194,100.00,-1,-1,1197304194,0.00,2,1197304194,1097682512,0.00,0.00,0.00,1514533,92.44,92.44,48,93624,5.71,5.71,
2026-04-01,21:27:44.332,1197452379,100.00,-1,-1,1197452379,0.00,2,1197452379,1197452361,100.00,-1,-1,1197452361,0.00,2,1197452361,1197452346,100.00,-1,-1,1197452346,0.00,2,1197452346,1197452313,100.00,-1,-1,1197452313,0.00,2,1197452313,1197452301,100.00,-1,-1,1197452301,0.00,2,1197452301,1197452268,100.00,-1,-1,1197452268,0.00,2,1197452268,1197452268,100.00,-1,-1,1197452268,0.00,2,1197452268,1197452244,100.00,-1,-1,1197452244,0.00,2,1197452244,1097728167,0.00,0.00,0.00,1517103,92.60,92.60,48,92886,5.67,5.67,
2026-04-01,21:27:45.333,1197307317,100.00,-1,-1,1197307317,0.00,2,1197307317,1197307269,100.00,-1,-1,1197307269,0.00,2,1197307269,1197307272,100.00,-1,-1,1197307272,0.00,2,1197307272,1197307278,100.00,-1,-1,1197307278,0.00,2,1197307278,1197307272,100.00,-1,-1,1197307272,0.00,2,1197307272,1197307275,100.00,-1,-1,1197307275,0.00,2,1197307275,1197307281,100.00,-1,-1,1197307281,0.00,2,1197307281,1197307278,100.00,-1,-1,1197307278,0.00,2,1197307278,1097628573,0.00,0.00,0.00,1513900,92.40,92.40,48,92768,5.66,5.66,
2026-04-01,21:27:46.333,1197550389,100.00,-1,-1,1197550389,0.00,2,1197550389,1197550395,100.00,-1,-1,1197550395,0.00,2,1197550395,1197550407,100.00,-1,-1,1197550407,0.00,2,1197550407,1197550410,100.00,-1,-1,1197550410,0.00,2,1197550410,1197550413,100.00,-1,-1,1197550413,0.00,2,1197550413,1197550446,100.00,-1,-1,1197550446,0.00,2,1197550446,1197550449,100.00,-1,-1,1197550449,0.00,2,1197550449,1197550449,100.00,-1,-1,1197550449,0.00,2,1197550449,1097867235,0.00,0.00,0.00,1523229,92.97,92.88,48,92348,5.64,5.63,
2026-04-01,21:27:47.332,1196186961,100.00,-1,-1,1196186961,0.00,2,1196186961,1196187078,100.00,-1,-1,1196187078,0.00,2,1196187078,1196187078,100.00,-1,-1,1196187078,0.00,2,1196187078,1196187078,100.00,-1,-1,1196187078,0.00,2,1196187078,1196187072,100.00,-1,-1,1196187072,0.00,2,1196187072,1196187084,100.00,-1,-1,1196187084,0.00,2,1196187084,1196187090,100.00,-1,-1,1196187090,0.00,2,1196187090,1196187102,100.00,-1,-1,1196187102,0.00,2,1196187102,1096592266,0.00,0.00,0.00,1520612,92.81,92.90,48,93185,5.69,5.69,
2026-04-01,21:27:48.332,1197265296,100.00,-1,-1,1197265296,0.00,2,1197265296,1197265299,100.00,-1,-1,1197265299,0.00,2,1197265299,1197265296,100.00,-1,-1,1197265296,0.00,2,1197265296,1197265299,100.00,-1,-1,1197265299,0.00,2,1197265299,1197265311,100.00,-1,-1,1197265311,0.00,2,1197265311,1197265317,100.00,-1,-1,1197265317,0.00,2,1197265317,1197265314,100.00,-1,-1,1197265314,0.00,2,1197265314,1197265308,100.00,-1,-1,1197265308,0.00,2,1197265308,1097591237,0.00,0.00,0.00,1519001,92.71,92.71,48,95030,5.80,5.80,
2026-04-01,21:27:49.332,1197486630,100.00,-1,-1,1197486630,0.00,2,1197486630,1197486633,100.00,-1,-1,1197486633,0.00,2,1197486633,1197486630,100.00,-1,-1,1197486630,0.00,2,1197486630,1197486630,100.00,-1,-1,1197486630,0.00,2,1197486630,1197486633,100.00,-1,-1,1197486633,0.00,2,1197486633,1197486648,100.00,-1,-1,1197486648,0.00,2,1197486648,1197486648,100.00,-1,-1,1197486648,0.00,2,1197486648,1197486648,100.00,-1,-1,1197486648,0.00,2,1197486648,1097815540,0.00,0.00,0.00,1522375,92.92,92.92,48,93887,5.73,5.73,
2026-04-01,21:27:50.333,1197307251,100.00,-1,-1,1197307251,0.00,2,1197307251,1197307257,100.00,-1,-1,1197307257,0.00,2,1197307257,1197307257,100.00,-1,-1,1197307257,0.00,2,1197307257,1197307263,100.00,-1,-1,1197307263,0.00,2,1197307263,1197307260,100.00,-1,-1,1197307260,0.00,2,1197307260,1197307260,100.00,-1,-1,1197307260,0.00,2,1197307260,1197307260,100.00,-1,-1,1197307260,0.00,2,1197307260,1197307266,100.00,-1,-1,1197307266,0.00,2,1197307266,1097611969,0.00,0.00,0.00,1514055,92.41,92.41,48,91814,5.60,5.60,
2026-04-01,21:27:51.333,1197327432,100.00,-1,-1,1197327432,0.00,2,1197327432,1197327432,100.00,-1,-1,1197327432,0.00,2,1197327432,1197327435,100.00,-1,-1,1197327435,0.00,2,1197327435,1197327435,100.00,-1,-1,1197327435,0.00,2,1197327435,1197327435,100.00,-1,-1,1197327435,0.00,2,1197327435,1197327435,100.00,-1,-1,1197327435,0.00,2,1197327435,1197327438,100.00,-1,-1,1197327438,0.00,2,1197327438,1197327435,100.00,-1,-1,1197327435,0.00,2,1197327435,1097660363,0.00,0.00,0.00,1515851,92.52,92.52,49,93484,5.71,5.71,
2026-04-01,21:27:52.333,1197350472,100.00,-1,-1,1197350472,0.00,2,1197350472,1197350481,100.00,-1,-1,1197350481,0.00,2,1197350481,1197350484,100.00,-1,-1,1197350484,0.00,2,1197350484,1197350490,100.00,-1,-1,1197350490,0.00,2,1197350490,1197350496,100.00,-1,-1,1197350496,0.00,2,1197350496,1197350493,100.00,-1,-1,1197350493,0.00,2,1197350493,1197350496,100.00,-1,-1,1197350496,0.00,2,1197350496,1197350493,100.00,-1,-1,1197350493,0.00,2,1197350493,1097675238,0.00,0.00,0.00,1521474,92.86,92.77,48,93340,5.70,5.69,
2026-04-01,21:27:53.333,1197383946,100.00,-1,-1,1197383946,0.00,2,1197383946,1197383949,100.00,-1,-1,1197383949,0.00,2,1197383949,1197383949,100.00,-1,-1,1197383949,0.00,2,1197383949,1197383943,100.00,-1,-1,1197383943,0.00,2,1197383943,1197383937,100.00,-1,-1,1197383937,0.00,2,1197383937,1197383934,100.00,-1,-1,1197383934,0.00,2,1197383934,1197383943,100.00,-1,-1,1197383943,0.00,2,1197383943,1197383937,100.00,-1,-1,1197383937,0.00,2,1197383937,1097688916,0.00,0.00,0.00,1521534,92.87,92.87,48,92914,5.67,5.67,
2026-04-01,21:27:54.333,1197380907,100.00,-1,-1,1197380907,0.00,2,1197380907,1197380907,100.00,-1,-1,1197380907,0.00,2,1197380907,1197380910,100.00,-1,-1,1197380910,0.00,2,1197380910,1197380910,100.00,-1,-1,1197380910,0.00,2,1197380910,1197380916,100.00,-1,-1,1197380916,0.00,2,1197380916,1197380919,100.00,-1,-1,1197380919,0.00,2,1197380919,1197380904,100.00,-1,-1,1197380904,0.00,2,1197380904,1197380862,100.00,-1,-1,1197380862,0.00,2,1197380862,1097698869,0.00,0.00,0.00,1515285,92.49,92.49,48,90618,5.53,5.53,
2026-04-01,21:27:55.333,1197413649,100.00,-1,-1,1197413649,0.00,2,1197413649,1197413646,100.00,-1,-1,1197413646,0.00,2,1197413646,1197413691,100.00,-1,-1,1197413691,0.00,2,1197413691,1197413697,100.00,-1,-1,1197413697,0.00,2,1197413697,1197413703,100.00,-1,-1,1197413703,0.00,2,1197413703,1197413706,100.00,-1,-1,1197413706,0.00,2,1197413706,1197413712,100.00,-1,-1,1197413712,0.00,2,1197413712,1197413712,100.00,-1,-1,1197413712,0.00,2,1197413712,1097727384,0.00,0.00,0.00,1519948,92.77,92.77,48,92198,5.63,5.63,
2026-04-01,21:27:56.334,1197298299,100.00,-1,-1,1197298299,0.00,2,1197298299,1197298302,100.00,-1,-1,1197298302,0.00,2,1197298302,1197298302,100.00,-1,-1,1197298302,0.00,2,1197298302,1197298305,100.00,-1,-1,1197298305,0.00,2,1197298305,1197298305,100.00,-1,-1,1197298305,0.00,2,1197298305,1197298296,100.00,-1,-1,1197298296,0.00,2,1197298296,1197298293,100.00,-1,-1,1197298293,0.00,2,1197298293,1197298284,100.00,-1,-1,1197298284,0.00,2,1197298284,1097620172,0.00,0.00,0.00,1521944,92.89,92.89,48,93739,5.72,5.72,
