,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:21:29.666,1196342850,100.00,-1,-1,1196342850,0.00,2,1196342850,1196342850,100.00,-1,-1,1196342850,0.00,2,1196342850,1196342841,100.00,-1,-1,1196342841,0.00,2,1196342841,1196342826,100.00,-1,-1,1196342826,0.00,2,1196342826,1196342823,100.00,-1,-1,1196342823,0.00,2,1196342823,1196342826,100.00,-1,-1,1196342826,0.00,2,1196342826,1196342832,100.00,-1,-1,1196342832,0.00,2,1196342832,1196342832,100.00,-1,-1,1196342832,0.00,2,1196342832,1096746668,0.00,0.00,0.00,1498744,91.48,91.48,60,99906,6.10,6.10,
2026-04-01,21:21:30.665,1197143829,100.00,-1,-1,1197143829,0.00,2,1197143829,1197143832,100.00,-1,-1,1197143832,0.00,2,1197143832,1197143832,100.00,-1,-1,1197143832,0.00,2,1197143832,1197143838,100.00,-1,-1,1197143838,0.00,2,1197143838,1197143835,100.00,-1,-1,1197143835,0.00,2,1197143835,1197143844,100.00,-1,-1,1197143844,0.00,2,1197143844,1197143841,100.00,-1,-1,1197143841,0.00,2,1197143841,1197143838,100.00,-1,-1,1197143838,0.00,2,1197143838,1097482009,0.00,0.00,0.00,1503404,91.76,91.76,60,99318,6.06,6.06,
2026-04-01,21:21:31.666,1197399462,100.00,-1,-1,1197399462,0.00,2,1197399462,1197399462,100.00,-1,-1,1197399462,0.00,2,1197399462,1197399462,100.00,-1,-1,1197399462,0.00,2,1197399462,1197399456,100.00,-1,-1,1197399456,0.00,2,1197399456,1197399459,100.00,-1,-1,1197399459,0.00,2,1197399459,1197399465,100.00,-1,-1,1197399465,0.00,2,1197399465,1197399471,100.00,-1,-1,1197399471,0.00,2,1197399471,1197399474,100.00,-1,-1,1197399474,0.00,2,1197399474,1097718867,0.00,0.00,0.00,1503394,91.76,91.76,60,100120,6.11,6.11,
2026-04-01,21:21:32.666,1197401901,100.00,-1,-1,1197401901,0.00,2,1197401901,1197401904,100.00,-1,-1,1197401904,0.00,2,1197401904,1197401904,100.00,-1,-1,1197401904,0.00,2,1197401904,1197401904,100.00,-1,-1,1197401904,0.00,2,1197401904,1197401904,100.00,-1,-1,1197401904,0.00,2,1197401904,1197401886,100.00,-1,-1,1197401886,0.00,2,1197401886,1197401883,100.00,-1,-1,1197401883,0.00,2,1197401883,1197401892,100.00,-1,-1,1197401892,0.00,2,1197401892,1097734396,0.00,0.00,0.00,1502083,91.68,91.68,60,101199,6.18,6.18,
2026-04-01,21:21:33.666,1197405360,100.00,-1,-1,1197405360,0.00,2,1197405360,1197405360,100.00,-1,-1,1197405360,0.00,2,1197405360,1197405360,100.00,-1,-1,1197405360,0.00,2,1197405360,1197405360,100.00,-1,-1,1197405360,0.00,2,1197405360,1197405375,100.00,-1,-1,1197405375,0.00,2,1197405375,1197405378,100.00,-1,-1,1197405378,0.00,2,1197405378,1197405375,100.00,-1,-1,1197405375,0.00,2,1197405375,1197405375,100.00,-1,-1,1197405375,0.00,2,1197405375,1097748352,0.00,0.00,0.00,1505259,91.87,91.87,59,99478,6.07,6.07,
2026-04-01,21:21:34.666,1197347331,100.00,-1,-1,1197347331,0.00,2,1197347331,1197347334,100.00,-1,-1,1197347334,0.00,2,1197347334,1197347331,100.00,-1,-1,1197347331,0.00,2,1197347331,1197347331,100.00,-1,-1,1197347331,0.00,2,1197347331,1197347331,100.00,-1,-1,1197347331,0.00,2,1197347331,1197347340,100.00,-1,-1,1197347340,0.00,2,1197347340,1197347343,100.00,-1,-1,1197347343,0.00,2,1197347343,1197347340,100.00,-1,-1,1197347340,0.00,2,1197347340,1097670151,0.00,0.00,0.00,1506437,91.95,91.85,59,99232,6.06,6.05,
2026-04-01,21:21:35.669,1197419928,100.00,-1,-1,1197419928,0.00,2,1197419928,1197419931,100.00,-1,-1,1197419931,0.00,2,1197419931,1197419862,100.00,-1,-1,1197419862,0.00,2,1197419862,1197419844,100.00,-1,-1,1197419844,0.00,2,1197419844,1197419841,100.00,-1,-1,1197419841,0.00,2,1197419841,1197419841,100.00,-1,-1,1197419841,0.00,2,1197419841,1197419835,100.00,-1,-1,1197419835,0.00,2,1197419835,1197419835,100.00,-1,-1,1197419835,0.00,2,1197419835,1097733532,0.00,0.00,0.00,1507272,92.00,92.00,59,97880,5.97,5.97,
2026-04-01,21:21:36.666,1197018174,100.00,-1,-1,1197018174,0.00,2,1197018174,1197018177,100.00,-1,-1,1197018177,0.00,2,1197018177,1197018195,100.00,-1,-1,1197018195,0.00,2,1197018195,1197018216,100.00,-1,-1,1197018216,0.00,2,1197018216,1197018222,100.00,-1,-1,1197018222,0.00,2,1197018222,1197018237,100.00,-1,-1,1197018237,0.00,2,1197018237,1197018237,100.00,-1,-1,1197018237,0.00,2,1197018237,1197018240,100.00,-1,-1,1197018240,0.00,2,1197018240,1097368696,0.00,0.00,0.00,1501477,91.64,91.64,59,98611,6.02,6.02,
2026-04-01,21:21:37.666,1197309819,100.00,-1,-1,1197309819,0.00,2,1197309819,1197309822,100.00,-1,-1,1197309822,0.00,2,1197309822,1197309822,100.00,-1,-1,1197309822,0.00,2,1197309822,1197309825,100.00,-1,-1,1197309825,0.00,2,1197309825,1197309831,100.00,-1,-1,1197309831,0.00,2,1197309831,1197309813,100.00,-1,-1,1197309813,0.00,2,1197309813,1197309813,100.00,-1,-1,1197309813,0.00,2,1197309813,1197309816,100.00,-1,-1,1197309816,0.00,2,1197309816,1097633798,0.00,0.00,0.00,1506099,91.92,91.92,58,98785,6.03,6.03,
2026-04-01,21:21:38.666,1197306636,100.00,-1,-1,1197306636,0.00,2,1197306636,1197306633,100.00,-1,-1,1197306633,0.00,2,1197306633,1197306639,100.00,-1,-1,1197306639,0.00,2,1197306639,1197306630,100.00,-1,-1,1197306630,0.00,2,1197306630,1197306639,100.00,-1,-1,1197306639,0.00,2,1197306639,1197306657,100.00,-1,-1,1197306657,0.00,2,1197306657,1197306654,100.00,-1,-1,1197306654,0.00,2,1197306654,1197306660,100.00,-1,-1,1197306660,0.00,2,1197306660,1097629640,0.00,0.00,0.00,1510050,92.17,92.17,59,98503,6.01,6.01,
2026-04-01,21:21:39.667,1197385236,100.00,-1,-1,1197385236,0.00,2,1197385236,1197385239,100.00,-1,-1,1197385239,0.00,2,1197385239,1197385248,100.00,-1,-1,1197385248,0.00,2,1197385248,1197385245,100.00,-1,-1,1197385245,0.00,2,1197385245,1197385215,100.00,-1,-1,1197385215,0.00,2,1197385215,1197385176,100.00,-1,-1,1197385176,0.00,2,1197385176,1197385191,100.00,-1,-1,1197385191,0.00,2,1197385191,1197385194,100.00,-1,-1,1197385194,0.00,2,1197385194,1097730288,0.00,0.00,0.00,1505301,91.88,91.88,58,96607,5.90,5.90,
2026-04-01,21:21:40.667,1197351012,100.00,-1,-1,1197351012,0.00,2,1197351012,1197351012,100.00,-1,-1,1197351012,0.00,2,1197351012,1197351018,100.00,-1,-1,1197351018,0.00,2,1197351018,1197351015,100.00,-1,-1,1197351015,0.00,2,1197351015,1197351012,100.00,-1,-1,1197351012,0.00,2,1197351012,1197351042,100.00,-1,-1,1197351042,0.00,2,1197351042,1197351060,100.00,-1,-1,1197351060,0.00,2,1197351060,1197351057,100.00,-1,-1,1197351057,0.00,2,1197351057,1097661510,0.00,0.00,0.00,1501085,91.62,91.62,58,98857,6.03,6.03,
2026-04-01,21:21:41.666,1196385135,100.00,-1,-1,1196385135,0.00,2,1196385135,1196385135,100.00,-1,-1,1196385135,0.00,2,1196385135,1196385132,100.00,-1,-1,1196385132,0.00,2,1196385132,1196385138,100.00,-1,-1,1196385138,0.00,2,1196385138,1196385138,100.00,-1,-1,1196385138,0.00,2,1196385138,1196385144,100.00,-1,-1,1196385144,0.00,2,1196385144,1196385144,100.00,-1,-1,1196385144,0.00,2,1196385144,1196385150,100.00,-1,-1,1196385150,0.00,2,1196385150,1096776271,0.00,0.00,0.00,1500582,91.59,91.59,59,98129,5.99,5.99,
2026-04-01,21:21:42.666,1197399831,100.00,-1,-1,1197399831,0.00,2,1197399831,1197399840,100.00,-1,-1,1197399840,0.00,2,1197399840,1197399840,100.00,-1,-1,1197399840,0.00,2,1197399840,1197399849,100.00,-1,-1,1197399849,0.00,2,1197399849,1197399855,100.00,-1,-1,1197399855,0.00,2,1197399855,1197399861,100.00,-1,-1,1197399861,0.00,2,1197399861,1197399861,100.00,-1,-1,1197399861,0.00,2,1197399861,1197399858,100.00,-1,-1,1197399858,0.00,2,1197399858,1097720107,0.00,0.00,0.00,1507194,91.99,91.99,58,100228,6.12,6.12,
2026-04-01,21:21:43.667,1197402012,100.00,-1,-1,1197402012,0.00,2,1197402012,1197402009,100.00,-1,-1,1197402009,0.00,2,1197402009,1197402015,100.00,-1,-1,1197402015,0.00,2,1197402015,1197402018,100.00,-1,-1,1197402018,0.00,2,1197402018,1197402021,100.00,-1,-1,1197402021,0.00,2,1197402021,1197402021,100.00,-1,-1,1197402021,0.00,2,1197402021,1197402018,100.00,-1,-1,1197402018,0.00,2,1197402018,1197402021,100.00,-1,-1,1197402021,0.00,2,1197402021,1097729704,0.00,0.00,0.00,1500586,91.59,91.59,58,98885,6.04,6.04,
2026-04-01,21:21:44.666,1196638881,100.00,-1,-1,1196638881,0.00,2,1196638881,1196638881,100.00,-1,-1,1196638881,0.00,2,1196638881,1196638881,100.00,-1,-1,1196638881,0.00,2,1196638881,1196638881,100.00,-1,-1,1196638881,0.00,2,1196638881,1196638887,100.00,-1,-1,1196638887,0.00,2,1196638887,1196638890,100.00,-1,-1,1196638890,0.00,2,1196638890,1196638893,100.00,-1,-1,1196638893,0.00,2,1196638893,1196638893,100.00,-1,-1,1196638893,0.00,2,1196638893,1097009252,0.00,0.00,0.00,1502069,91.68,91.68,57,98731,6.03,6.03,
2026-04-01,21:21:45.666,1197474048,100.00,-1,-1,1197474048,0.00,2,1197474048,1197474051,100.00,-1,-1,1197474051,0.00,2,1197474051,1197474051,100.00,-1,-1,1197474051,0.00,2,1197474051,1197474045,100.00,-1,-1,1197474045,0.00,2,1197474045,1197474051,100.00,-1,-1,1197474051,0.00,2,1197474051,1197474054,100.00,-1,-1,1197474054,0.00,2,1197474054,1197474033,100.00,-1,-1,1197474033,0.00,2,1197474033,1197473997,100.00,-1,-1,1197473997,0.00,2,1197473997,1097785650,0.00,0.00,0.00,1497900,91.42,91.42,58,100139,6.11,6.11,
2026-04-01,21:21:46.667,1197417876,100.00,-1,-1,1197417876,0.00,2,1197417876,1197417879,100.00,-1,-1,1197417879,0.00,2,1197417879,1197417885,100.00,-1,-1,1197417885,0.00,2,1197417885,1197417885,100.00,-1,-1,1197417885,0.00,2,1197417885,1197417912,100.00,-1,-1,1197417912,0.00,2,1197417912,1197417915,100.00,-1,-1,1197417915,0.00,2,1197417915,1197417918,100.00,-1,-1,1197417918,0.00,2,1197417918,1197417915,100.00,-1,-1,1197417915,0.00,2,1197417915,1097756624,0.00,0.00,0.00,1503210,91.75,91.75,58,101008,6.17,6.17,
2026-04-01,21:21:47.666,1196655540,100.00,-1,-1,1196655540,0.00,2,1196655540,1196655540,100.00,-1,-1,1196655540,0.00,2,1196655540,1196655540,100.00,-1,-1,1196655540,0.00,2,1196655540,1196655528,100.00,-1,-1,1196655528,0.00,2,1196655528,1196655531,100.00,-1,-1,1196655531,0.00,2,1196655531,1196655534,100.00,-1,-1,1196655534,0.00,2,1196655534,1196655537,100.00,-1,-1,1196655537,0.00,2,1196655537,1196655540,100.00,-1,-1,1196655540,0.00,2,1196655540,1097013995,0.00,0.00,0.00,1502364,91.70,91.70,58,103832,6.34,6.34,
2026-04-01,21:21:48.666,1197413973,100.00,-1,-1,1197413973,0.00,2,1197413973,1197413973,100.00,-1,-1,1197413973,0.00,2,1197413973,1197413961,100.00,-1,-1,1197413961,0.00,2,1197413961,1197413958,100.00,-1,-1,1197413958,0.00,2,1197413958,1197413967,100.00,-1,-1,1197413967,0.00,2,1197413967,1197413970,100.00,-1,-1,1197413970,0.00,2,1197413970,1197413970,100.00,-1,-1,1197413970,0.00,2,1197413970,1197413970,100.00,-1,-1,1197413970,0.00,2,1197413970,1097749216,0.00,0.00,0.00,1503054,91.74,91.74,58,102448,6.25,6.25,
2026-04-01,21:21:49.667,1197360525,100.00,-1,-1,1197360525,0.00,2,1197360525,1197360525,100.00,-1,-1,1197360525,0.00,2,1197360525,1197360522,100.00,-1,-1,1197360522,0.00,2,1197360522,1197360519,100.00,-1,-1,1197360519,0.00,2,1197360519,1197360555,100.00,-1,-1,1197360555,0.00,2,1197360555,1197360579,100.00,-1,-1,1197360579,0.00,2,1197360579,1197360582,100.00,-1,-1,1197360582,0.00,2,1197360582,1197360588,100.00,-1,-1,1197360588,0.00,2,1197360588,1097677743,0.00,0.00,0.00,1504253,91.81,91.81,57,101741,6.21,6.21,
2026-04-01,21:21:50.667,1197266685,100.00,-1,-1,1197266685,0.00,2,1197266685,1197266685,100.00,-1,-1,1197266685,0.00,2,1197266685,1197266691,100.00,-1,-1,1197266691,0.00,2,1197266691,1197266691,100.00,-1,-1,1197266691,0.00,2,1197266691,1197266691,100.00,-1,-1,1197266691,0.00,2,1197266691,1197266697,100.00,-1,-1,1197266697,0.00,2,1197266697,1197266694,100.00,-1,-1,1197266694,0.00,2,1197266694,1197266700,100.00,-1,-1,1197266700,0.00,2,1197266700,1097609315,0.00,0.00,0.00,1508978,92.10,92.10,57,103386,6.31,6.31,
2026-04-01,21:21:51.667,1197453702,100.00,-1,-1,1197453702,0.00,2,1197453702,1197453720,100.00,-1,-1,1197453720,0.00,2,1197453720,1197453714,100.00,-1,-1,1197453714,0.00,2,1197453714,1197453717,100.00,-1,-1,1197453717,0.00,2,1197453717,1197453717,100.00,-1,-1,1197453717,0.00,2,1197453717,1197453684,100.00,-1,-1,1197453684,0.00,2,1197453684,1197453663,100.00,-1,-1,1197453663,0.00,2,1197453663,1197453663,100.00,-1,-1,1197453663,0.00,2,1197453663,1097744181,0.00,0.00,0.00,1506267,91.94,91.84,57,104464,6.38,6.37,
2026-04-01,21:21:52.667,1197420882,100.00,-1,-1,1197420882,0.00,2,1197420882,1197420888,100.00,-1,-1,1197420888,0.00,2,1197420888,1197420897,100.00,-1,-1,1197420897,0.00,2,1197420897,1197420906,100.00,-1,-1,1197420906,0.00,2,1197420906,1197420909,100.00,-1,-1,1197420909,0.00,2,1197420909,1197420924,100.00,-1,-1,1197420924,0.00,2,1197420924,1197420924,100.00,-1,-1,1197420924,0.00,2,1197420924,1197420921,100.00,-1,-1,1197420921,0.00,2,1197420921,1097736700,0.00,0.00,0.00,1509732,92.15,92.15,57,102654,6.27,6.27,
2026-04-01,21:21:53.667,1197338130,100.00,-1,-1,1197338130,0.00,2,1197338130,1197338133,100.00,-1,-1,1197338133,0.00,2,1197338133,1197338133,100.00,-1,-1,1197338133,0.00,2,1197338133,1197338133,100.00,-1,-1,1197338133,0.00,2,1197338133,1197338133,100.00,-1,-1,1197338133,0.00,2,1197338133,1197338151,100.00,-1,-1,1197338151,0.00,2,1197338151,1197338151,100.00,-1,-1,1197338151,0.00,2,1197338151,1197338151,100.00,-1,-1,1197338151,0.00,2,1197338151,1097659783,0.00,0.00,0.00,1510059,92.17,92.17,57,100246,6.12,6.12,
2026-04-01,21:21:54.668,1197365082,100.00,-1,-1,1197365082,0.00,2,1197365082,1197365193,100.00,-1,-1,1197365193,0.00,2,1197365193,1197365190,100.00,-1,-1,1197365190,0.00,2,1197365190,1197365193,100.00,-1,-1,1197365193,0.00,2,1197365193,1197365190,100.00,-1,-1,1197365190,0.00,2,1197365190,1197365175,100.00,-1,-1,1197365175,0.00,2,1197365175,1197365181,100.00,-1,-1,1197365181,0.00,2,1197365181,1197365175,100.00,-1,-1,1197365175,0.00,2,1197365175,1097686516,0.00,0.00,0.00,1506190,91.93,91.93,57,99758,6.09,6.09,
2026-04-01,21:21:55.667,1196707218,100.00,-1,-1,1196707218,0.00,2,1196707218,1196707221,100.00,-1,-1,1196707221,0.00,2,1196707221,1196707221,100.00,-1,-1,1196707221,0.00,2,1196707221,1196707218,100.00,-1,-1,1196707218,0.00,2,1196707218,1196707182,100.00,-1,-1,1196707182,0.00,2,1196707182,1196707188,100.00,-1,-1,1196707188,0.00,2,1196707188,1196707188,100.00,-1,-1,1196707188,0.00,2,1196707188,1196707194,100.00,-1,-1,1196707194,0.00,2,1196707194,1097083903,0.00,0.00,0.00,1506497,91.95,91.95,57,102695,6.27,6.27,
