Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,22:24:38.324,2.20,2.12,100.00,0.00,0.00,1333316794,100.00,-1,-1,1333316794,100.00,-1,-1,1333316798,100.00,-1,-1,1333316798,100.00,-1,-1,1333316800,100.00,-1,-1,1333316800,100.00,-1,-1,1333316800,100.00,-1,-1,1333316800,100.00,-1,-1,1333316720,100.00,-1,-1,1333316720,100.00,-1,-1,1333316654,100.00,-1,-1,1333316654,100.00,-1,-1,1333316610,100.00,-1,-1,1333316610,100.00,-1,-1,1333316640,100.00,-1,-1,1333316640,100.00,-1,-1,1100108537,0.00,0.00,0.00,1517123,92.60,92.60,61,700058,10.71,10.71,
2026-04-01,22:24:39.324,2.20,2.12,100.00,0.00,0.00,1333382176,100.00,-1,-1,1333382176,100.00,-1,-1,1333382172,100.00,-1,-1,1333382172,100.00,-1,-1,1333382174,100.00,-1,-1,1333382174,100.00,-1,-1,1333382220,100.00,-1,-1,1333382220,100.00,-1,-1,1333382230,100.00,-1,-1,1333382230,100.00,-1,-1,1333382154,100.00,-1,-1,1333382154,100.00,-1,-1,1333382258,100.00,-1,-1,1333382258,100.00,-1,-1,1333382264,100.00,-1,-1,1333382264,100.00,-1,-1,1100177579,0.00,0.00,0.00,1517791,92.64,92.64,61,700690,10.72,10.72,
2026-04-01,22:24:40.326,2.20,2.12,100.00,0.00,0.00,1333308236,100.00,-1,-1,1333308236,100.00,-1,-1,1333308230,100.00,-1,-1,1333308230,100.00,-1,-1,1333308230,100.00,-1,-1,1333308230,100.00,-1,-1,1333308226,100.00,-1,-1,1333308226,100.00,-1,-1,1333308228,100.00,-1,-1,1333308228,100.00,-1,-1,1333308240,100.00,-1,-1,1333308240,100.00,-1,-1,1333308154,100.00,-1,-1,1333308154,100.00,-1,-1,1333308158,100.00,-1,-1,1333308158,100.00,-1,-1,1100093423,0.00,0.00,0.00,1513944,92.40,92.40,61,701902,10.74,10.74,
2026-04-01,22:24:41.325,2.20,2.08,100.00,0.00,0.00,1333641340,100.00,-1,-1,1333641340,100.00,-1,-1,1333641466,100.00,-1,-1,1333641466,100.00,-1,-1,1333641464,100.00,-1,-1,1333641464,100.00,-1,-1,1333641464,100.00,-1,-1,1333641464,100.00,-1,-1,1333641466,100.00,-1,-1,1333641466,100.00,-1,-1,1333641466,100.00,-1,-1,1333641466,100.00,-1,-1,1333641466,100.00,-1,-1,1333641466,100.00,-1,-1,1333641458,100.00,-1,-1,1333641458,100.00,-1,-1,1100396036,0.00,0.00,0.00,1512086,92.29,92.29,60,703000,10.76,10.76,
2026-04-01,22:24:42.325,2.20,2.13,100.00,0.00,0.00,1333315874,100.00,-1,-1,1333315874,100.00,-1,-1,1333315876,100.00,-1,-1,1333315876,100.00,-1,-1,1333315876,100.00,-1,-1,1333315876,100.00,-1,-1,1333315876,100.00,-1,-1,1333315876,100.00,-1,-1,1333315876,100.00,-1,-1,1333315876,100.00,-1,-1,1333315890,100.00,-1,-1,1333315890,100.00,-1,-1,1333315894,100.00,-1,-1,1333315894,100.00,-1,-1,1333315898,100.00,-1,-1,1333315898,100.00,-1,-1,1100128722,0.00,0.00,0.00,1514189,92.42,92.42,60,702949,10.76,10.76,
2026-04-01,22:24:43.324,2.20,2.12,100.00,0.00,0.00,1332223524,100.00,-1,-1,1332223524,100.00,-1,-1,1332223416,100.00,-1,-1,1332223416,100.00,-1,-1,1332223358,100.00,-1,-1,1332223358,100.00,-1,-1,1332223334,100.00,-1,-1,1332223334,100.00,-1,-1,1332223336,100.00,-1,-1,1332223336,100.00,-1,-1,1332223344,100.00,-1,-1,1332223344,100.00,-1,-1,1332223340,100.00,-1,-1,1332223340,100.00,-1,-1,1332223338,100.00,-1,-1,1332223338,100.00,-1,-1,1099172624,0.00,0.00,0.00,1517762,92.64,92.64,60,702645,10.75,10.75,
2026-04-01,22:24:44.325,2.20,2.12,99.99,0.01,0.00,1333385392,100.00,-1,-1,1333385392,100.00,-1,-1,1333385394,100.00,-1,-1,1333385394,100.00,-1,-1,1333385400,100.00,-1,-1,1333385400,100.00,-1,-1,1333385400,100.00,-1,-1,1333385400,100.00,-1,-1,1333385394,100.00,-1,-1,1333385394,100.00,-1,-1,1333385446,100.00,-1,-1,1333385446,100.00,-1,-1,1333385408,100.00,-1,-1,1333385408,100.00,-1,-1,1333385280,100.00,-1,-1,1333385280,100.00,-1,-1,1100177798,0.00,0.00,0.00,1517210,92.60,92.60,60,702646,10.75,10.75,
2026-04-01,22:24:45.324,2.20,2.12,100.00,0.00,0.00,1333352208,100.00,-1,-1,1333352208,100.00,-1,-1,1333352210,100.00,-1,-1,1333352210,100.00,-1,-1,1333352280,100.00,-1,-1,1333352280,100.00,-1,-1,1333352280,100.00,-1,-1,1333352280,100.00,-1,-1,1333352280,100.00,-1,-1,1333352280,100.00,-1,-1,1333352284,100.00,-1,-1,1333352284,100.00,-1,-1,1333352282,100.00,-1,-1,1333352282,100.00,-1,-1,1333352278,100.00,-1,-1,1333352278,100.00,-1,-1,1100144194,0.00,0.00,0.00,1514146,92.42,92.42,59,702088,10.74,10.74,
2026-04-01,22:24:46.325,2.20,2.13,100.00,0.00,0.00,1333372524,100.00,-1,-1,1333372524,100.00,-1,-1,1333372458,100.00,-1,-1,1333372458,100.00,-1,-1,1333372456,100.00,-1,-1,1333372456,100.00,-1,-1,1333372454,100.00,-1,-1,1333372454,100.00,-1,-1,1333372460,100.00,-1,-1,1333372460,100.00,-1,-1,1333372456,100.00,-1,-1,1333372456,100.00,-1,-1,1333372454,100.00,-1,-1,1333372454,100.00,-1,-1,1333372456,100.00,-1,-1,1333372456,100.00,-1,-1,1100150986,0.00,0.00,0.00,1515044,92.47,92.47,60,700212,10.71,10.71,
2026-04-01,22:24:47.324,2.20,2.13,100.00,0.00,0.00,1332908620,100.00,-1,-1,1332908620,100.00,-1,-1,1332908520,100.00,-1,-1,1332908520,100.00,-1,-1,1332908516,100.00,-1,-1,1332908516,100.00,-1,-1,1332908524,100.00,-1,-1,1332908524,100.00,-1,-1,1332908530,100.00,-1,-1,1332908530,100.00,-1,-1,1332908530,100.00,-1,-1,1332908530,100.00,-1,-1,1332908528,100.00,-1,-1,1332908528,100.00,-1,-1,1332908472,100.00,-1,-1,1332908472,100.00,-1,-1,1099772894,0.00,0.00,0.00,1515851,92.52,92.52,61,698505,10.69,10.69,
2026-04-01,22:24:48.324,2.20,2.12,100.00,0.00,0.00,1333344700,100.00,-1,-1,1333344700,100.00,-1,-1,1333344748,100.00,-1,-1,1333344748,100.00,-1,-1,1333344700,100.00,-1,-1,1333344700,100.00,-1,-1,1333344674,100.00,-1,-1,1333344674,100.00,-1,-1,1333344612,100.00,-1,-1,1333344612,100.00,-1,-1,1333344626,100.00,-1,-1,1333344626,100.00,-1,-1,1333344574,100.00,-1,-1,1333344574,100.00,-1,-1,1333344574,100.00,-1,-1,1333344574,100.00,-1,-1,1100132904,0.00,0.00,0.00,1515378,92.49,92.49,60,698355,10.68,10.68,
2026-04-01,22:24:49.325,2.20,2.13,100.00,0.00,0.00,1333421034,100.00,-1,-1,1333421034,100.00,-1,-1,1333420990,100.00,-1,-1,1333420990,100.00,-1,-1,1333420876,100.00,-1,-1,1333420876,100.00,-1,-1,1333420846,100.00,-1,-1,1333420846,100.00,-1,-1,1333420776,100.00,-1,-1,1333420776,100.00,-1,-1,1333420786,100.00,-1,-1,1333420786,100.00,-1,-1,1333420784,100.00,-1,-1,1333420784,100.00,-1,-1,1333420786,100.00,-1,-1,1333420786,100.00,-1,-1,1100215108,0.00,0.00,0.00,1518088,92.66,92.66,60,700352,10.72,10.72,
2026-04-01,22:24:50.325,2.20,2.13,100.00,0.00,0.00,1333323540,100.00,-1,-1,1333323540,100.00,-1,-1,1333323498,100.00,-1,-1,1333323498,100.00,-1,-1,1333323414,100.00,-1,-1,1333323414,100.00,-1,-1,1333323384,100.00,-1,-1,1333323384,100.00,-1,-1,1333323386,100.00,-1,-1,1333323386,100.00,-1,-1,1333323390,100.00,-1,-1,1333323390,100.00,-1,-1,1333323392,100.00,-1,-1,1333323392,100.00,-1,-1,1333323388,100.00,-1,-1,1333323388,100.00,-1,-1,1100119408,0.00,0.00,0.00,1511764,92.27,92.27,60,703630,10.77,10.77,
2026-04-01,22:24:51.325,2.20,2.10,100.00,0.00,0.00,1333380120,100.00,-1,-1,1333380120,100.00,-1,-1,1333380196,100.00,-1,-1,1333380196,100.00,-1,-1,1333380200,100.00,-1,-1,1333380200,100.00,-1,-1,1333380244,100.00,-1,-1,1333380244,100.00,-1,-1,1333380322,100.00,-1,-1,1333380322,100.00,-1,-1,1333380346,100.00,-1,-1,1333380346,100.00,-1,-1,1333380420,100.00,-1,-1,1333380420,100.00,-1,-1,1333380544,100.00,-1,-1,1333380544,100.00,-1,-1,1100143038,0.00,0.00,0.00,1514800,92.46,92.46,60,703932,10.77,10.77,
2026-04-01,22:24:52.325,2.20,2.12,100.00,0.00,0.00,1333229390,100.00,-1,-1,1333229390,100.00,-1,-1,1333229426,100.00,-1,-1,1333229426,100.00,-1,-1,1333229368,100.00,-1,-1,1333229368,100.00,-1,-1,1333229356,100.00,-1,-1,1333229356,100.00,-1,-1,1333229342,100.00,-1,-1,1333229342,100.00,-1,-1,1333229346,100.00,-1,-1,1333229346,100.00,-1,-1,1333229394,100.00,-1,-1,1333229394,100.00,-1,-1,1333229390,100.00,-1,-1,1333229390,100.00,-1,-1,1100039422,0.00,0.00,0.00,1513428,92.37,92.37,60,702342,10.75,10.75,
2026-04-01,22:24:53.325,2.20,2.13,100.00,0.00,0.00,1333295424,100.00,-1,-1,1333295424,100.00,-1,-1,1333295470,100.00,-1,-1,1333295470,100.00,-1,-1,1333295462,100.00,-1,-1,1333295462,100.00,-1,-1,1333295464,100.00,-1,-1,1333295464,100.00,-1,-1,1333295468,100.00,-1,-1,1333295468,100.00,-1,-1,1333295482,100.00,-1,-1,1333295482,100.00,-1,-1,1333295484,100.00,-1,-1,1333295484,100.00,-1,-1,1333295482,100.00,-1,-1,1333295482,100.00,-1,-1,1100092226,0.00,0.00,0.00,1510080,92.17,92.08,61,701154,10.73,10.72,
2026-04-01,22:24:54.326,2.20,2.12,100.00,0.00,0.00,1333508040,100.00,-1,-1,1333508040,100.00,-1,-1,1333508042,100.00,-1,-1,1333508042,100.00,-1,-1,1333508044,100.00,-1,-1,1333508044,100.00,-1,-1,1333508024,100.00,-1,-1,1333508024,100.00,-1,-1,1333508038,100.00,-1,-1,1333508038,100.00,-1,-1,1333508036,100.00,-1,-1,1333508036,100.00,-1,-1,1333508040,100.00,-1,-1,1333508040,100.00,-1,-1,1333508038,100.00,-1,-1,1333508038,100.00,-1,-1,1100267085,0.00,0.00,0.00,1511937,92.28,92.28,61,699994,10.71,10.71,
2026-04-01,22:24:55.327,2.20,2.12,100.00,0.00,0.00,1333430168,100.00,-1,-1,1333430168,100.00,-1,-1,1333430174,100.00,-1,-1,1333430174,100.00,-1,-1,1333430206,100.00,-1,-1,1333430206,100.00,-1,-1,1333430210,100.00,-1,-1,1333430210,100.00,-1,-1,1333430210,100.00,-1,-1,1333430210,100.00,-1,-1,1333430210,100.00,-1,-1,1333430210,100.00,-1,-1,1333430212,100.00,-1,-1,1333430212,100.00,-1,-1,1333430304,100.00,-1,-1,1333430304,100.00,-1,-1,1100207378,0.00,0.00,0.00,1515609,92.51,92.51,61,700303,10.71,10.71,
2026-04-01,22:24:56.325,2.20,2.12,100.00,0.00,0.00,1332973344,100.00,-1,-1,1332973344,100.00,-1,-1,1332973346,100.00,-1,-1,1332973346,100.00,-1,-1,1332973344,100.00,-1,-1,1332973344,100.00,-1,-1,1332973344,100.00,-1,-1,1332973344,100.00,-1,-1,1332973424,100.00,-1,-1,1332973424,100.00,-1,-1,1332973504,100.00,-1,-1,1332973504,100.00,-1,-1,1332973498,100.00,-1,-1,1332973498,100.00,-1,-1,1332973516,100.00,-1,-1,1332973516,100.00,-1,-1,1099838207,0.00,0.00,0.00,1516342,92.55,92.55,61,701637,10.74,10.74,
2026-04-01,22:24:57.326,2.20,2.12,100.00,0.00,0.00,1333381710,100.00,-1,-1,1333381710,100.00,-1,-1,1333381746,100.00,-1,-1,1333381746,100.00,-1,-1,1333381806,100.00,-1,-1,1333381806,100.00,-1,-1,1333381774,100.00,-1,-1,1333381774,100.00,-1,-1,1333381786,100.00,-1,-1,1333381786,100.00,-1,-1,1333381786,100.00,-1,-1,1333381786,100.00,-1,-1,1333381748,100.00,-1,-1,1333381748,100.00,-1,-1,1333381834,100.00,-1,-1,1333381834,100.00,-1,-1,1100168270,0.00,0.00,0.00,1516996,92.59,92.59,59,702067,10.74,10.74,
2026-04-01,22:24:58.325,2.20,2.11,100.00,0.00,0.00,1332912150,100.00,-1,-1,1332912150,100.00,-1,-1,1332912106,100.00,-1,-1,1332912106,100.00,-1,-1,1332912100,100.00,-1,-1,1332912100,100.00,-1,-1,1332912096,100.00,-1,-1,1332912096,100.00,-1,-1,1332912102,100.00,-1,-1,1332912102,100.00,-1,-1,1332912226,100.00,-1,-1,1332912226,100.00,-1,-1,1332912260,100.00,-1,-1,1332912260,100.00,-1,-1,1332912260,100.00,-1,-1,1332912260,100.00,-1,-1,1099781089,0.00,0.00,0.00,1515538,92.50,92.50,61,702210,10.74,10.74,
2026-04-01,22:24:59.327,2.20,2.11,100.00,0.00,0.00,1333588354,100.00,-1,-1,1333588354,100.00,-1,-1,1333588352,100.00,-1,-1,1333588352,100.00,-1,-1,1333588346,100.00,-1,-1,1333588346,100.00,-1,-1,1333588344,100.00,-1,-1,1333588344,100.00,-1,-1,1333588370,100.00,-1,-1,1333588370,100.00,-1,-1,1333588372,100.00,-1,-1,1333588372,100.00,-1,-1,1333588380,100.00,-1,-1,1333588380,100.00,-1,-1,1333588378,100.00,-1,-1,1333588378,100.00,-1,-1,1100352654,0.00,0.00,0.00,1520118,92.78,92.78,60,701610,10.73,10.73,
2026-04-01,22:25:00.327,2.20,2.13,100.00,0.00,0.00,1333193710,100.00,-1,-1,1333193710,100.00,-1,-1,1333193708,100.00,-1,-1,1333193708,100.00,-1,-1,1333193676,100.00,-1,-1,1333193676,100.00,-1,-1,1333193674,100.00,-1,-1,1333193674,100.00,-1,-1,1333193680,100.00,-1,-1,1333193680,100.00,-1,-1,1333193682,100.00,-1,-1,1333193682,100.00,-1,-1,1333193684,100.00,-1,-1,1333193684,100.00,-1,-1,1333193682,100.00,-1,-1,1333193682,100.00,-1,-1,1100007475,0.00,0.00,0.00,1517611,92.63,92.63,60,701322,10.73,10.73,
2026-04-01,22:25:01.326,2.20,2.13,100.00,0.00,0.00,1333823084,100.00,-1,-1,1333823084,100.00,-1,-1,1333823090,100.00,-1,-1,1333823090,100.00,-1,-1,1333823090,100.00,-1,-1,1333823090,100.00,-1,-1,1333823090,100.00,-1,-1,1333823090,100.00,-1,-1,1333823090,100.00,-1,-1,1333823090,100.00,-1,-1,1333823096,100.00,-1,-1,1333823096,100.00,-1,-1,1333823070,100.00,-1,-1,1333823070,100.00,-1,-1,1333823066,100.00,-1,-1,1333823066,100.00,-1,-1,1100502221,0.00,0.00,0.00,1522341,92.92,92.82,60,704743,10.78,10.77,
2026-04-01,22:25:02.326,2.20,2.13,100.00,0.00,0.00,1333354340,100.00,-1,-1,1333354340,100.00,-1,-1,1333354426,100.00,-1,-1,1333354426,100.00,-1,-1,1333354434,100.00,-1,-1,1333354434,100.00,-1,-1,1333354446,100.00,-1,-1,1333354446,100.00,-1,-1,1333354452,100.00,-1,-1,1333354452,100.00,-1,-1,1333354470,100.00,-1,-1,1333354470,100.00,-1,-1,1333354492,100.00,-1,-1,1333354492,100.00,-1,-1,1333354486,100.00,-1,-1,1333354486,100.00,-1,-1,1100139813,0.00,0.00,0.00,1520699,92.82,92.82,60,704440,10.78,10.78,
2026-04-01,22:25:03.326,2.20,2.12,100.00,0.00,0.00,1333258124,100.00,-1,-1,1333258124,100.00,-1,-1,1333258084,100.00,-1,-1,1333258084,100.00,-1,-1,1333258046,100.00,-1,-1,1333258046,100.00,-1,-1,1333258020,100.00,-1,-1,1333258020,100.00,-1,-1,1333258020,100.00,-1,-1,1333258020,100.00,-1,-1,1333258092,100.00,-1,-1,1333258092,100.00,-1,-1,1333258094,100.00,-1,-1,1333258094,100.00,-1,-1,1333258086,100.00,-1,-1,1333258086,100.00,-1,-1,1100074731,0.00,0.00,0.00,1517308,92.61,92.61,61,699985,10.71,10.71,
2026-04-01,22:25:04.329,2.20,2.14,100.00,0.00,0.00,1333268544,100.00,-1,-1,1333268544,100.00,-1,-1,1333268548,100.00,-1,-1,1333268548,100.00,-1,-1,1333268544,100.00,-1,-1,1333268544,100.00,-1,-1,1333268544,100.00,-1,-1,1333268544,100.00,-1,-1,1333268548,100.00,-1,-1,1333268548,100.00,-1,-1,1333268550,100.00,-1,-1,1333268550,100.00,-1,-1,1333268550,100.00,-1,-1,1333268550,100.00,-1,-1,1333268526,100.00,-1,-1,1333268526,100.00,-1,-1,1100065150,0.00,0.00,0.00,1515543,92.50,92.50,61,699490,10.70,10.70,
