Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,22:28:38.797,2.20,2.08,100.00,0.00,0.00,1333230456,100.00,-1,-1,1333230456,100.00,-1,-1,1333230456,100.00,-1,-1,1333230456,100.00,-1,-1,1333230446,100.00,-1,-1,1333230446,100.00,-1,-1,1333230450,100.00,-1,-1,1333230450,100.00,-1,-1,1333230452,100.00,-1,-1,1333230452,100.00,-1,-1,1333230454,100.00,-1,-1,1333230454,100.00,-1,-1,1333230452,100.00,-1,-1,1333230452,100.00,-1,-1,1333230452,100.00,-1,-1,1333230452,100.00,-1,-1,1100052791,0.00,0.00,0.00,1522687,92.94,92.94,61,706001,10.80,10.80,
2026-04-01,22:28:39.799,2.20,2.09,100.00,0.00,0.00,1333250304,100.00,-1,-1,1333250304,100.00,-1,-1,1333250306,100.00,-1,-1,1333250306,100.00,-1,-1,1333250300,100.00,-1,-1,1333250300,100.00,-1,-1,1333250302,100.00,-1,-1,1333250302,100.00,-1,-1,1333250300,100.00,-1,-1,1333250300,100.00,-1,-1,1333250300,100.00,-1,-1,1333250300,100.00,-1,-1,1333250306,100.00,-1,-1,1333250306,100.00,-1,-1,1333250306,100.00,-1,-1,1333250306,100.00,-1,-1,1100059252,0.00,0.00,0.00,1521011,92.84,92.84,61,703399,10.76,10.76,
2026-04-01,22:28:40.798,2.20,2.09,100.00,0.00,0.00,1333983844,100.00,-1,-1,1333983844,100.00,-1,-1,1333983844,100.00,-1,-1,1333983844,100.00,-1,-1,1333983846,100.00,-1,-1,1333983846,100.00,-1,-1,1333983842,100.00,-1,-1,1333983842,100.00,-1,-1,1333983824,100.00,-1,-1,1333983824,100.00,-1,-1,1333983808,100.00,-1,-1,1333983808,100.00,-1,-1,1333983806,100.00,-1,-1,1333983806,100.00,-1,-1,1333983808,100.00,-1,-1,1333983808,100.00,-1,-1,1100646665,0.00,0.00,0.00,1522240,92.91,92.91,61,704117,10.77,10.77,
2026-04-01,22:28:41.798,2.20,2.09,100.00,0.00,0.00,1332167680,100.00,-1,-1,1332167680,100.00,-1,-1,1332167726,100.00,-1,-1,1332167726,100.00,-1,-1,1332167774,100.00,-1,-1,1332167774,100.00,-1,-1,1332167770,100.00,-1,-1,1332167770,100.00,-1,-1,1332167816,100.00,-1,-1,1332167816,100.00,-1,-1,1332167820,100.00,-1,-1,1332167820,100.00,-1,-1,1332167820,100.00,-1,-1,1332167820,100.00,-1,-1,1332167746,100.00,-1,-1,1332167746,100.00,-1,-1,1099228529,0.00,0.00,0.00,1519761,92.76,92.76,60,703306,10.76,10.76,
2026-04-01,22:28:42.800,2.20,2.10,100.00,0.00,0.00,1333440296,100.00,-1,-1,1333440296,100.00,-1,-1,1333440296,100.00,-1,-1,1333440296,100.00,-1,-1,1333440282,100.00,-1,-1,1333440282,100.00,-1,-1,1333440280,100.00,-1,-1,1333440280,100.00,-1,-1,1333440280,100.00,-1,-1,1333440280,100.00,-1,-1,1333440250,100.00,-1,-1,1333440250,100.00,-1,-1,1333440190,100.00,-1,-1,1333440190,100.00,-1,-1,1333440110,100.00,-1,-1,1333440110,100.00,-1,-1,1100179311,0.00,0.00,0.00,1522913,92.95,92.95,60,703074,10.76,10.76,
2026-04-01,22:28:43.800,2.20,2.10,100.00,0.00,0.00,1333917376,100.00,-1,-1,1333917376,100.00,-1,-1,1333917398,100.00,-1,-1,1333917398,100.00,-1,-1,1333917400,100.00,-1,-1,1333917400,100.00,-1,-1,1333917400,100.00,-1,-1,1333917400,100.00,-1,-1,1333917406,100.00,-1,-1,1333917406,100.00,-1,-1,1333917412,100.00,-1,-1,1333917412,100.00,-1,-1,1333917462,100.00,-1,-1,1333917462,100.00,-1,-1,1333917466,100.00,-1,-1,1333917466,100.00,-1,-1,1100643849,0.00,0.00,0.00,1525198,93.09,93.09,60,701151,10.73,10.73,
2026-04-01,22:28:44.798,2.20,2.10,100.00,0.00,0.00,1333105292,100.00,-1,-1,1333105292,100.00,-1,-1,1333105314,100.00,-1,-1,1333105314,100.00,-1,-1,1333105316,100.00,-1,-1,1333105316,100.00,-1,-1,1333105310,100.00,-1,-1,1333105310,100.00,-1,-1,1333105314,100.00,-1,-1,1333105314,100.00,-1,-1,1333105314,100.00,-1,-1,1333105314,100.00,-1,-1,1333105290,100.00,-1,-1,1333105290,100.00,-1,-1,1333105290,100.00,-1,-1,1333105290,100.00,-1,-1,1099884250,0.00,0.00,0.00,1521808,92.88,92.88,60,702296,10.75,10.75,
2026-04-01,22:28:45.799,2.20,2.10,100.00,0.00,0.00,1333356914,100.00,-1,-1,1333356914,100.00,-1,-1,1333356872,100.00,-1,-1,1333356872,100.00,-1,-1,1333356866,100.00,-1,-1,1333356866,100.00,-1,-1,1333356864,100.00,-1,-1,1333356864,100.00,-1,-1,1333356872,100.00,-1,-1,1333356872,100.00,-1,-1,1333356942,100.00,-1,-1,1333356942,100.00,-1,-1,1333356944,100.00,-1,-1,1333356944,100.00,-1,-1,1333357006,100.00,-1,-1,1333357006,100.00,-1,-1,1100142593,0.00,0.00,0.00,1520492,92.80,92.71,60,705222,10.79,10.78,
2026-04-01,22:28:46.799,2.20,2.08,100.00,0.00,0.00,1334376376,100.00,-1,-1,1334376376,100.00,-1,-1,1334376380,100.00,-1,-1,1334376380,100.00,-1,-1,1334376456,100.00,-1,-1,1334376456,100.00,-1,-1,1334376450,100.00,-1,-1,1334376450,100.00,-1,-1,1334376450,100.00,-1,-1,1334376450,100.00,-1,-1,1334376446,100.00,-1,-1,1334376446,100.00,-1,-1,1334376446,100.00,-1,-1,1334376446,100.00,-1,-1,1334376444,100.00,-1,-1,1334376444,100.00,-1,-1,1100987140,0.00,0.00,0.00,1520570,92.81,92.81,60,702461,10.75,10.75,
2026-04-01,22:28:47.800,2.20,2.11,100.00,0.00,0.00,1333224978,100.00,-1,-1,1333224978,100.00,-1,-1,1333224976,100.00,-1,-1,1333224976,100.00,-1,-1,1333224976,100.00,-1,-1,1333224976,100.00,-1,-1,1333224976,100.00,-1,-1,1333224976,100.00,-1,-1,1333224976,100.00,-1,-1,1333224976,100.00,-1,-1,1333224980,100.00,-1,-1,1333224980,100.00,-1,-1,1333224976,100.00,-1,-1,1333224976,100.00,-1,-1,1333224972,100.00,-1,-1,1333224972,100.00,-1,-1,1100033330,0.00,0.00,0.00,1510926,92.22,92.22,61,702617,10.75,10.75,
2026-04-01,22:28:48.800,2.20,2.11,100.00,0.00,0.00,1333173510,100.00,-1,-1,1333173510,100.00,-1,-1,1333173510,100.00,-1,-1,1333173510,100.00,-1,-1,1333173526,100.00,-1,-1,1333173526,100.00,-1,-1,1333173550,100.00,-1,-1,1333173550,100.00,-1,-1,1333173560,100.00,-1,-1,1333173560,100.00,-1,-1,1333173560,100.00,-1,-1,1333173560,100.00,-1,-1,1333173560,100.00,-1,-1,1333173560,100.00,-1,-1,1333173564,100.00,-1,-1,1333173564,100.00,-1,-1,1099991159,0.00,0.00,0.00,1516239,92.54,92.54,60,702985,10.76,10.76,
2026-04-01,22:28:49.800,2.20,2.10,100.00,0.00,0.00,1333053074,100.00,-1,-1,1333053074,100.00,-1,-1,1333053072,100.00,-1,-1,1333053072,100.00,-1,-1,1333053078,100.00,-1,-1,1333053078,100.00,-1,-1,1333053102,100.00,-1,-1,1333053102,100.00,-1,-1,1333053060,100.00,-1,-1,1333053060,100.00,-1,-1,1333053016,100.00,-1,-1,1333053016,100.00,-1,-1,1333052980,100.00,-1,-1,1333052980,100.00,-1,-1,1333052984,100.00,-1,-1,1333052984,100.00,-1,-1,1099891982,0.00,0.00,0.00,1517181,92.60,92.60,60,701189,10.73,10.73,
2026-04-01,22:28:50.799,2.20,2.10,100.00,0.00,0.00,1332462666,100.00,-1,-1,1332462666,100.00,-1,-1,1332462724,100.00,-1,-1,1332462724,100.00,-1,-1,1332462700,100.00,-1,-1,1332462700,100.00,-1,-1,1332462660,100.00,-1,-1,1332462660,100.00,-1,-1,1332462610,100.00,-1,-1,1332462610,100.00,-1,-1,1332462616,100.00,-1,-1,1332462616,100.00,-1,-1,1332462614,100.00,-1,-1,1332462614,100.00,-1,-1,1332462618,100.00,-1,-1,1332462618,100.00,-1,-1,1099412853,0.00,0.00,0.00,1519294,92.73,92.73,60,704748,10.78,10.78,
2026-04-01,22:28:51.799,2.20,2.10,100.00,0.00,0.00,1333335364,100.00,-1,-1,1333335364,100.00,-1,-1,1333335356,100.00,-1,-1,1333335356,100.00,-1,-1,1333335300,100.00,-1,-1,1333335300,100.00,-1,-1,1333335270,100.00,-1,-1,1333335270,100.00,-1,-1,1333335292,100.00,-1,-1,1333335292,100.00,-1,-1,1333335372,100.00,-1,-1,1333335372,100.00,-1,-1,1333335370,100.00,-1,-1,1333335370,100.00,-1,-1,1333335372,100.00,-1,-1,1333335372,100.00,-1,-1,1100129047,0.00,0.00,0.00,1517354,92.61,92.61,61,704087,10.77,10.77,
2026-04-01,22:28:52.799,2.20,2.11,100.00,0.00,0.00,1333378046,100.00,-1,-1,1333378046,100.00,-1,-1,1333378040,100.00,-1,-1,1333378040,100.00,-1,-1,1333378044,100.00,-1,-1,1333378044,100.00,-1,-1,1333378052,100.00,-1,-1,1333378052,100.00,-1,-1,1333378050,100.00,-1,-1,1333378050,100.00,-1,-1,1333378050,100.00,-1,-1,1333378050,100.00,-1,-1,1333378050,100.00,-1,-1,1333378050,100.00,-1,-1,1333378056,100.00,-1,-1,1333378056,100.00,-1,-1,1100156766,0.00,0.00,0.00,1514300,92.43,92.43,60,703337,10.76,10.76,
2026-04-01,22:28:53.800,2.20,2.11,100.00,0.00,0.00,1333252994,100.00,-1,-1,1333252994,100.00,-1,-1,1333252996,100.00,-1,-1,1333252996,100.00,-1,-1,1333252994,100.00,-1,-1,1333252994,100.00,-1,-1,1333252994,100.00,-1,-1,1333252994,100.00,-1,-1,1333253030,100.00,-1,-1,1333253030,100.00,-1,-1,1333253062,100.00,-1,-1,1333253062,100.00,-1,-1,1333252984,100.00,-1,-1,1333252984,100.00,-1,-1,1333253000,100.00,-1,-1,1333253000,100.00,-1,-1,1100057283,0.00,0.00,0.00,1515501,92.50,92.50,61,703313,10.76,10.76,
2026-04-01,22:28:54.799,2.20,2.12,100.00,0.00,0.00,1333390532,100.00,-1,-1,1333390532,100.00,-1,-1,1333390530,100.00,-1,-1,1333390530,100.00,-1,-1,1333390534,100.00,-1,-1,1333390534,100.00,-1,-1,1333390536,100.00,-1,-1,1333390536,100.00,-1,-1,1333390532,100.00,-1,-1,1333390532,100.00,-1,-1,1333390534,100.00,-1,-1,1333390534,100.00,-1,-1,1333390532,100.00,-1,-1,1333390532,100.00,-1,-1,1333390496,100.00,-1,-1,1333390496,100.00,-1,-1,1100169499,0.00,0.00,0.00,1517651,92.63,92.63,60,703828,10.77,10.77,
2026-04-01,22:28:55.799,2.20,2.11,100.00,0.00,0.00,1333232996,100.00,-1,-1,1333232996,100.00,-1,-1,1333233000,100.00,-1,-1,1333233000,100.00,-1,-1,1333233000,100.00,-1,-1,1333233000,100.00,-1,-1,1333233034,100.00,-1,-1,1333233034,100.00,-1,-1,1333233030,100.00,-1,-1,1333233030,100.00,-1,-1,1333233030,100.00,-1,-1,1333233030,100.00,-1,-1,1333233056,100.00,-1,-1,1333233056,100.00,-1,-1,1333233060,100.00,-1,-1,1333233060,100.00,-1,-1,1100044346,0.00,0.00,0.00,1518613,92.69,92.69,60,704338,10.78,10.78,
2026-04-01,22:28:56.799,2.20,2.11,100.00,0.00,0.00,1332268510,100.00,-1,-1,1332268510,100.00,-1,-1,1332268506,100.00,-1,-1,1332268506,100.00,-1,-1,1332268494,100.00,-1,-1,1332268494,100.00,-1,-1,1332268520,100.00,-1,-1,1332268520,100.00,-1,-1,1332268544,100.00,-1,-1,1332268544,100.00,-1,-1,1332268540,100.00,-1,-1,1332268540,100.00,-1,-1,1332268536,100.00,-1,-1,1332268536,100.00,-1,-1,1332268388,100.00,-1,-1,1332268388,100.00,-1,-1,1099267109,0.00,0.00,0.00,1521180,92.85,92.85,60,703476,10.76,10.76,
2026-04-01,22:28:57.799,2.20,2.10,100.00,0.00,0.00,1333284896,100.00,-1,-1,1333284896,100.00,-1,-1,1333285062,100.00,-1,-1,1333285062,100.00,-1,-1,1333285024,100.00,-1,-1,1333285024,100.00,-1,-1,1333285024,100.00,-1,-1,1333285024,100.00,-1,-1,1333285026,100.00,-1,-1,1333285026,100.00,-1,-1,1333285028,100.00,-1,-1,1333285028,100.00,-1,-1,1333285026,100.00,-1,-1,1333285026,100.00,-1,-1,1333284952,100.00,-1,-1,1333284952,100.00,-1,-1,1100075039,0.00,0.00,0.00,1519708,92.76,92.76,60,703915,10.77,10.77,
2026-04-01,22:28:58.801,2.20,2.09,100.00,0.00,0.00,1333326174,100.00,-1,-1,1333326174,100.00,-1,-1,1333326174,100.00,-1,-1,1333326174,100.00,-1,-1,1333326174,100.00,-1,-1,1333326174,100.00,-1,-1,1333326174,100.00,-1,-1,1333326174,100.00,-1,-1,1333326176,100.00,-1,-1,1333326176,100.00,-1,-1,1333326160,100.00,-1,-1,1333326160,100.00,-1,-1,1333326114,100.00,-1,-1,1333326114,100.00,-1,-1,1333326108,100.00,-1,-1,1333326108,100.00,-1,-1,1100132696,0.00,0.00,0.00,1516224,92.54,92.54,60,704707,10.78,10.78,
2026-04-01,22:28:59.799,2.20,2.12,100.00,0.00,0.00,1333707390,100.00,-1,-1,1333707390,100.00,-1,-1,1333707390,100.00,-1,-1,1333707390,100.00,-1,-1,1333707386,100.00,-1,-1,1333707386,100.00,-1,-1,1333707388,100.00,-1,-1,1333707388,100.00,-1,-1,1333707386,100.00,-1,-1,1333707386,100.00,-1,-1,1333707474,100.00,-1,-1,1333707474,100.00,-1,-1,1333707516,100.00,-1,-1,1333707516,100.00,-1,-1,1333707522,100.00,-1,-1,1333707522,100.00,-1,-1,1100428843,0.00,0.00,0.00,1505021,91.86,91.86,60,703409,10.76,10.76,
2026-04-01,22:29:00.802,2.20,2.11,100.00,0.00,0.00,1333415532,100.00,-1,-1,1333415532,100.00,-1,-1,1333415534,100.00,-1,-1,1333415534,100.00,-1,-1,1333415594,100.00,-1,-1,1333415594,100.00,-1,-1,1333415630,100.00,-1,-1,1333415630,100.00,-1,-1,1333415706,100.00,-1,-1,1333415706,100.00,-1,-1,1333415710,100.00,-1,-1,1333415710,100.00,-1,-1,1333415710,100.00,-1,-1,1333415710,100.00,-1,-1,1333415710,100.00,-1,-1,1333415710,100.00,-1,-1,1100189989,0.00,0.00,0.00,1517772,92.64,92.64,60,704617,10.78,10.78,
2026-04-01,22:29:01.799,2.20,2.08,100.00,0.00,0.00,1332942608,100.00,-1,-1,1332942608,100.00,-1,-1,1332942610,100.00,-1,-1,1332942610,100.00,-1,-1,1332942614,100.00,-1,-1,1332942614,100.00,-1,-1,1332942622,100.00,-1,-1,1332942622,100.00,-1,-1,1332942622,100.00,-1,-1,1332942622,100.00,-1,-1,1332942624,100.00,-1,-1,1332942624,100.00,-1,-1,1332942630,100.00,-1,-1,1332942630,100.00,-1,-1,1332942552,100.00,-1,-1,1332942552,100.00,-1,-1,1099802413,0.00,0.00,0.00,1518872,92.70,92.70,60,705204,10.79,10.79,
2026-04-01,22:29:02.799,2.20,2.13,100.00,0.00,0.00,1333300170,100.00,-1,-1,1333300170,100.00,-1,-1,1333300158,100.00,-1,-1,1333300158,100.00,-1,-1,1333300130,100.00,-1,-1,1333300130,100.00,-1,-1,1333300116,100.00,-1,-1,1333300116,100.00,-1,-1,1333300116,100.00,-1,-1,1333300116,100.00,-1,-1,1333300114,100.00,-1,-1,1333300114,100.00,-1,-1,1333300112,100.00,-1,-1,1333300112,100.00,-1,-1,1333300112,100.00,-1,-1,1333300112,100.00,-1,-1,1100094817,0.00,0.00,0.00,1517245,92.61,92.61,60,705223,10.79,10.79,
2026-04-01,22:29:03.799,2.20,2.12,100.00,0.00,0.00,1333377836,100.00,-1,-1,1333377836,100.00,-1,-1,1333377832,100.00,-1,-1,1333377832,100.00,-1,-1,1333377814,100.00,-1,-1,1333377814,100.00,-1,-1,1333377814,100.00,-1,-1,1333377814,100.00,-1,-1,1333377820,100.00,-1,-1,1333377820,100.00,-1,-1,1333377840,100.00,-1,-1,1333377840,100.00,-1,-1,1333377840,100.00,-1,-1,1333377840,100.00,-1,-1,1333377842,100.00,-1,-1,1333377842,100.00,-1,-1,1100172018,0.00,0.00,0.00,1514582,92.44,92.35,60,703559,10.76,10.75,
2026-04-01,22:29:04.800,2.20,2.12,100.00,0.00,0.00,1332092940,100.00,-1,-1,1332092940,100.00,-1,-1,1332092942,100.00,-1,-1,1332092942,100.00,-1,-1,1332093000,100.00,-1,-1,1332093000,100.00,-1,-1,1332093080,100.00,-1,-1,1332093080,100.00,-1,-1,1332093124,100.00,-1,-1,1332093124,100.00,-1,-1,1332093104,100.00,-1,-1,1332093104,100.00,-1,-1,1332093126,100.00,-1,-1,1332093126,100.00,-1,-1,1332093210,100.00,-1,-1,1332093210,100.00,-1,-1,1099124928,0.00,0.00,0.00,1512685,92.33,92.42,60,701714,10.74,10.75,
