,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:26:42.515,1064991861,0.43,324501,76070847,1064991861,100.00,-1,-1,1064986067,0.44,274662,62646239,1064986067,100.00,-1,-1,1064981055,0.31,208237,66561315,1064981055,100.00,-1,-1,1064962136,0.41,259444,62644831,1064962136,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998398234,0.00,0.00,0.00,587652,35.87,35.94,50,346688,5.30,5.31,
2026-04-01,21:26:43.515,1064023952,0.57,300908,53201197,1064023952,100.00,-1,-1,1064023977,0.61,323569,53201198,1064023977,100.00,-1,-1,1064023768,0.79,271747,34323347,1064023768,100.00,-1,-1,1064023922,0.36,176198,48364723,1064023922,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997524054,0.00,0.00,0.00,585075,35.71,35.78,51,344038,5.26,5.27,
2026-04-01,21:26:44.515,1064260360,0.22,155859,70950690,1064260360,100.00,-1,-1,1064260531,0.37,234113,62603560,1064260531,100.00,-1,-1,1064260886,0.37,263355,70950725,1064260886,100.00,-1,-1,1064260947,0.33,167694,50679092,1064260947,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997744279,0.00,0.00,0.00,589155,35.96,36.07,51,347165,5.31,5.33,
2026-04-01,21:26:45.516,1064027674,0.59,392317,66501729,1064027674,100.00,-1,-1,1064027643,0.42,277168,66501727,1064027643,100.00,-1,-1,1064027335,0.35,204609,59112629,1064027335,100.00,-1,-1,1064027273,0.46,232026,50667965,1064027273,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997529487,0.00,0.00,0.00,585125,35.71,35.78,51,343451,5.25,5.27,
2026-04-01,21:26:46.515,1064021360,0.93,414262,44334223,1064021360,100.00,-1,-1,1064021619,0.75,295056,39408208,1064021619,100.00,-1,-1,1064021826,0.51,199507,39408215,1064021826,100.00,-1,-1,1064021803,0.89,349355,39408214,1064021803,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997518927,0.00,0.00,0.00,586100,35.77,35.88,51,342929,5.25,5.26,
2026-04-01,21:26:47.514,1064158037,0.41,190491,46267740,1064158037,100.00,-1,-1,1064157906,0.36,211791,59119883,1064157906,100.00,-1,-1,1064157908,0.37,173382,46267735,1064157908,100.00,-1,-1,1064158035,0.45,240916,53207901,1064158035,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997648387,0.00,0.00,0.00,586996,35.83,35.90,50,344590,5.27,5.28,
2026-04-01,21:26:48.514,1063994898,0.54,318884,59110827,1063994898,100.00,-1,-1,1063994833,0.45,218035,48363401,1063994833,100.00,-1,-1,1063994682,0.67,356480,53199734,1063994682,100.00,-1,-1,1063994861,0.39,244782,62587933,1063994861,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997495153,0.00,0.00,0.00,586847,35.82,35.89,51,342864,5.25,5.26,
2026-04-01,21:26:49.515,1065127539,0.27,192838,71008502,1065127539,100.00,-1,-1,1065127453,0.40,305284,76080532,1065127453,100.00,-1,-1,1065127483,0.45,266608,59173749,1065127483,100.00,-1,-1,1065127529,0.41,273337,66570470,1065127529,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998554828,0.00,0.00,0.00,590419,36.04,36.11,51,345538,5.29,5.30,
2026-04-01,21:26:50.515,1064111940,0.22,105775,48368724,1064111940,100.00,-1,-1,1064111883,0.37,163454,44337995,1064111883,100.00,-1,-1,1064111943,0.50,198756,39411553,1064111943,100.00,-1,-1,1064111456,0.29,139755,48368702,1064111456,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997605637,0.00,0.00,0.00,583847,35.64,35.71,50,342124,5.23,5.24,
2026-04-01,21:26:51.516,1065099871,0.72,275614,38039281,1065099871,100.00,-1,-1,1065115443,1.00,425311,42604617,1065115443,100.00,-1,-1,1065115490,0.59,223549,38039838,1065115490,100.00,-1,-1,1065116064,0.95,359547,38039859,1065116064,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998548088,0.00,0.00,0.00,586491,35.80,35.87,50,342588,5.24,5.25,
2026-04-01,21:26:52.516,1064136697,0.53,376339,70942446,1064136697,100.00,-1,-1,1064121486,0.62,410799,66507592,1064121486,100.00,-1,-1,1064133369,0.47,291844,62596080,1064133369,100.00,-1,-1,1064133619,0.64,452151,70942241,1064133619,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997625214,0.00,0.00,0.00,586999,35.83,35.90,51,343019,5.25,5.26,
2026-04-01,21:26:53.516,1064072282,0.36,228172,62592487,1064072282,100.00,-1,-1,1064071837,0.17,129149,76005131,1064071837,100.00,-1,-1,1064059541,0.25,163920,66503721,1064059541,100.00,-1,-1,1064058869,0.41,230225,56003098,1064058869,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997556146,0.00,0.00,0.00,590484,36.04,36.15,51,343788,5.26,5.28,
2026-04-01,21:26:54.515,1063618448,0.61,378865,62565791,1063618448,100.00,-1,-1,1063624448,0.12,73079,59090247,1063624448,100.00,-1,-1,1063630104,0.24,127996,53181505,1063630104,100.00,-1,-1,1063635798,0.43,270658,62566811,1063635798,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997175180,0.00,0.00,0.00,586528,35.80,35.87,51,341965,5.23,5.24,
2026-04-01,21:26:55.516,1065210517,0.15,91789,62659442,1065210517,100.00,-1,-1,1065204678,0.17,101756,59178037,1065204678,100.00,-1,-1,1065199470,0.23,94359,40969210,1065199470,100.00,-1,-1,1065193724,0.27,124621,46312770,1065193724,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998601952,0.00,0.00,0.00,582189,35.53,35.61,51,343625,5.26,5.27,
2026-04-01,21:26:56.516,1064175915,0.66,306900,46268518,1064175915,100.00,-1,-1,1064175952,0.72,334179,46268519,1064175952,100.00,-1,-1,1064175788,0.49,258423,53208789,1064175788,100.00,-1,-1,1064175787,0.57,318721,56009251,1064175787,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997666822,0.00,0.00,0.00,584833,35.70,35.77,51,342113,5.23,5.24,
2026-04-01,21:26:57.517,1063986766,0.17,108006,62587456,1063986766,100.00,-1,-1,1063986642,0.44,295417,66499165,1063986642,100.00,-1,-1,1063986802,0.34,261384,75999057,1063986802,100.00,-1,-1,1063987008,0.32,214636,66499188,1063987008,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997484752,0.00,0.00,0.00,589178,35.96,36.07,50,343987,5.26,5.28,
2026-04-01,21:26:58.518,1063421289,0.49,326281,66463830,1063421289,100.00,-1,-1,1063421570,0.44,295307,66463848,1063421570,100.00,-1,-1,1063421535,0.45,249836,55969554,1063421535,100.00,-1,-1,1063421767,0.42,249173,59078987,1063421767,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,996959474,0.00,0.00,0.00,589602,35.99,36.09,51,340722,5.21,5.23,
2026-04-01,21:26:59.516,1064045726,0.55,279308,50668844,1064045726,100.00,-1,-1,1064045441,0.43,217245,50668830,1064045441,100.00,-1,-1,1064045572,0.33,153643,46262850,1064045572,100.00,-1,-1,1064045033,0.61,230499,38001608,1064045033,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997564886,0.00,0.00,0.00,585476,35.73,35.81,50,343732,5.26,5.27,
2026-04-01,21:27:00.515,1064134639,0.45,437978,96739512,1064134639,100.00,-1,-1,1064134624,0.45,401338,88677885,1064134624,100.00,-1,-1,1064134401,0.39,458542,118237155,1064134401,100.00,-1,-1,1064134530,0.21,207859,96739502,1064134530,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997597447,0.00,0.00,0.00,590597,36.05,36.12,51,343774,5.26,5.27,
2026-04-01,21:27:01.516,1064046748,0.57,356057,62590985,1064046748,100.00,-1,-1,1064046772,0.51,284171,56002461,1064046772,100.00,-1,-1,1064046733,0.69,492452,70936448,1064046733,100.00,-1,-1,1064046692,0.49,327457,66502918,1064046692,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997545620,0.00,0.00,0.00,585741,35.75,35.86,51,344904,5.28,5.29,
2026-04-01,21:27:02.515,1063711466,0.62,274531,44321311,1063711466,100.00,-1,-1,1063711496,0.53,246657,46248325,1063711496,100.00,-1,-1,1063711470,0.74,359867,48350521,1063711470,100.00,-1,-1,1063711675,0.58,269948,46248333,1063711675,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997234126,0.00,0.00,0.00,584071,35.65,35.76,51,342963,5.25,5.26,
2026-04-01,21:27:03.515,1064043510,0.65,404039,62590794,1064043510,100.00,-1,-1,1064043432,0.69,349601,50668734,1064043432,100.00,-1,-1,1064043549,0.78,485982,62590797,1064043549,100.00,-1,-1,1064043268,0.38,239861,62590780,1064043268,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997537108,0.00,0.00,0.00,587218,35.84,35.91,51,344113,5.26,5.28,
2026-04-01,21:27:04.515,1064062878,0.57,288245,50669660,1064062878,100.00,-1,-1,1064063052,0.31,191498,62591944,1064063052,100.00,-1,-1,1064063322,0.42,264803,62591960,1064063322,100.00,-1,-1,1064063511,0.45,251091,56003342,1064063511,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997562421,0.00,0.00,0.00,588799,35.94,36.05,50,342890,5.25,5.26,
2026-04-01,21:27:05.515,1064026779,0.18,118935,66501673,1064026779,100.00,-1,-1,1064026516,0.32,279472,88668876,1064026516,100.00,-1,-1,1064026087,0.36,175715,48364822,1064026087,100.00,-1,-1,1064026003,0.21,139494,66501625,1064026003,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997522224,0.00,0.00,0.00,588620,35.93,36.00,51,341091,5.22,5.23,
2026-04-01,21:27:06.515,1064475894,0.54,251471,46281560,1064475894,100.00,-1,-1,1064476943,0.39,208971,53223847,1064476943,100.00,-1,-1,1064476975,0.71,289528,40941422,1064476975,100.00,-1,-1,1064477383,0.55,233892,42579095,1064477383,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997956934,0.00,0.00,0.00,587852,35.88,35.95,51,341540,5.23,5.24,
2026-04-01,21:27:07.515,1064049160,0.37,229409,62591127,1064049160,100.00,-1,-1,1064048340,0.41,254523,62591078,1064048340,100.00,-1,-1,1064048893,0.36,257124,70936592,1064048893,100.00,-1,-1,1064048558,0.40,211767,53202427,1064048558,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997536829,0.00,0.00,0.00,590438,36.04,36.15,51,343459,5.25,5.27,
2026-04-01,21:27:08.515,1064053837,0.67,325840,48366083,1064053837,100.00,-1,-1,1064053921,0.85,392199,46263213,1064053921,100.00,-1,-1,1064053531,0.82,309965,38001911,1064053531,100.00,-1,-1,1064053780,0.93,382249,40925145,1064053780,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997554931,0.00,0.00,0.00,588287,35.91,35.98,51,342373,5.24,5.25,
2026-04-01,21:27:09.517,1064134964,0.38,161904,42565398,1064134964,100.00,-1,-1,1064141016,0.35,159824,46267000,1064141016,100.00,-1,-1,1064147125,0.25,134174,53207356,1064147125,100.00,-1,-1,1064149238,0.22,87054,39412934,1064149238,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997633307,0.00,0.00,0.00,585003,35.71,35.78,51,341817,5.23,5.24,
2026-04-01,21:27:10.515,1065081622,0.54,338974,62651860,1065081622,100.00,-1,-1,1065082233,0.65,409881,62651896,1065082233,100.00,-1,-1,1065082484,0.51,272506,53254124,1065082484,100.00,-1,-1,1065081337,0.42,245920,59171185,1065081337,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998554173,0.00,0.00,0.00,588264,35.90,35.98,51,340480,5.21,5.22,
2026-04-01,21:27:11.515,1064138382,0.73,312603,42565535,1064138382,100.00,-1,-1,1064131440,0.79,323323,40928132,1064131440,100.00,-1,-1,1064124688,0.87,386731,44338528,1064124688,100.00,-1,-1,1064123452,0.60,256961,42564938,1064123452,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997573280,0.00,0.00,0.00,587062,35.83,35.90,51,342445,5.24,5.25,
2026-04-01,21:27:12.516,1065116934,0.74,357699,48414406,1065116934,100.00,-1,-1,1065117135,0.61,240626,39448782,1065117135,100.00,-1,-1,1065117537,0.55,276805,50719882,1065117537,100.00,-1,-1,1065117823,0.44,232608,53255891,1065117823,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998552239,0.00,0.00,0.00,586354,35.79,35.86,51,342681,5.24,5.25,
2026-04-01,21:27:13.516,1064069727,0.41,180842,44336238,1064069727,100.00,-1,-1,1064069869,0.68,329690,48366812,1064069869,100.00,-1,-1,1064069880,0.52,219348,42562795,1064069880,100.00,-1,-1,1064069749,0.73,335491,46263902,1064069749,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997565339,0.00,0.00,0.00,582702,35.57,35.64,51,341949,5.23,5.24,
2026-04-01,21:27:14.517,1064100160,0.22,135807,62594127,1064100160,100.00,-1,-1,1064100102,0.31,184876,59116672,1064100102,100.00,-1,-1,1064100017,0.35,204023,59116667,1064100017,100.00,-1,-1,1064099712,0.38,226207,59116650,1064099712,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997594011,0.00,0.00,0.00,586439,35.79,35.90,51,341794,5.23,5.25,
2026-04-01,21:27:15.516,1063732234,0.37,284108,75980873,1063732234,100.00,-1,-1,1063732124,0.34,304461,88644343,1063732124,100.00,-1,-1,1063732087,0.27,202369,75980863,1063732087,100.00,-1,-1,1063732274,0.29,168709,59096237,1063732274,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997244234,0.00,0.00,0.00,587256,35.84,35.92,51,344951,5.28,5.29,
2026-04-01,21:27:16.517,1065110753,0.43,256523,59172819,1065110753,100.00,-1,-1,1065110804,0.53,333243,62653576,1065110804,100.00,-1,-1,1065110950,0.45,279564,62653585,1065110950,100.00,-1,-1,1065110930,0.41,270754,66569433,1065110930,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998549597,0.00,0.00,0.00,585206,35.72,35.79,50,344359,5.27,5.28,
2026-04-01,21:27:17.517,1064054794,0.36,320029,88671232,1064054794,100.00,-1,-1,1064055021,0.62,553588,88671251,1064055021,100.00,-1,-1,1064054655,0.56,423739,76003903,1064054655,100.00,-1,-1,1064054784,0.52,367361,70936985,1064054784,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997544594,0.00,0.00,0.00,585949,35.76,35.84,51,341781,5.23,5.24,
2026-04-01,21:27:18.519,1064083125,0.42,276149,66505195,1064083125,100.00,-1,-1,1064082901,0.48,234074,48367404,1064082901,100.00,-1,-1,1064083124,0.32,163203,50670624,1064083124,100.00,-1,-1,1064082831,0.48,243167,50670611,1064082831,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997576000,0.00,0.00,0.00,588709,35.93,36.04,51,340179,5.20,5.22,
2026-04-01,21:27:19.516,1064204777,0.48,206419,42568191,1064204777,100.00,-1,-1,1064204801,0.53,208947,39414992,1064204801,100.00,-1,-1,1064204897,0.51,186227,36696720,1064204897,100.00,-1,-1,1064205019,0.71,261351,36696724,1064205019,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997697753,0.00,0.00,0.00,580941,35.46,35.53,51,338864,5.18,5.20,
2026-04-01,21:27:20.516,1063970050,0.42,179303,42558802,1063970050,100.00,-1,-1,1063969975,0.56,205676,36688619,1063969975,100.00,-1,-1,1063970789,0.33,141672,42558831,1063970789,100.00,-1,-1,1063970722,0.52,197331,37998954,1063970722,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997469719,0.00,0.00,0.00,586220,35.78,35.85,50,339874,5.20,5.21,
2026-04-01,21:27:21.516,1064043418,0.60,356889,59113523,1064043418,100.00,-1,-1,1064043399,0.72,403482,56002284,1064043399,100.00,-1,-1,1064042507,0.60,334802,56002237,1064042507,100.00,-1,-1,1064042423,0.51,259080,50668686,1064042423,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997538980,0.00,0.00,0.00,586926,35.82,35.93,50,340576,5.21,5.23,
