Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,22:23:17.333,2.00,1.89,100.00,0.00,0.00,1199079736,0.00,0.00,1199081995,0.00,0.00,1199637738,0.00,-1,-1,1199637738,0.00,-1,-1,1199637765,0.00,-1,-1,1199637765,0.00,-1,-1,1199638039,0.00,-1,-1,1199638039,0.00,-1,-1,1199072904,100.00,-1,-1,1199072904,100.00,-1,-1,1199074720,100.00,-1,-1,1199074720,100.00,-1,-1,1199076505,100.00,-1,-1,1199076505,100.00,-1,-1,599691,36.60,36.60,35,391548,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1199114490,0.00,0.00,1199116030,0.00,0.00,1199648553,0.00,-1,-1,1199648553,0.00,-1,-1,1199635632,0.00,-1,-1,1199635632,0.00,-1,-1,1199635723,0.00,-1,-1,1199635723,0.00,-1,-1,1199108516,100.00,-1,-1,1199108516,100.00,-1,-1,1199109910,100.00,-1,-1,1199109910,100.00,-1,-1,1199111656,100.00,-1,-1,1199111656,100.00,-1,-1,432168,26.38,26.38,46,351485,5.38,5.38,
2026-04-01,22:23:18.334,2.00,1.89,100.00,0.00,0.00,1200317576,0.00,0.00,1200318686,0.00,0.00,1200841761,0.00,-1,-1,1200841761,0.00,-1,-1,1200841589,0.00,-1,-1,1200841589,0.00,-1,-1,1200841380,0.00,-1,-1,1200841380,0.00,-1,-1,1200311630,100.00,-1,-1,1200311630,100.00,-1,-1,1200313095,100.00,-1,-1,1200313095,100.00,-1,-1,1200314697,100.00,-1,-1,1200314697,100.00,-1,-1,601713,36.73,36.69,35,391378,5.99,5.98,1.90,0.80,100.00,0.00,0.00,1200311731,0.00,0.00,1200313322,0.00,0.00,1200843019,0.00,-1,-1,1200843019,0.00,-1,-1,1200842822,0.00,-1,-1,1200842822,0.00,-1,-1,1200842953,0.00,-1,-1,1200842953,0.00,-1,-1,1200317532,100.00,-1,-1,1200317532,100.00,-1,-1,1200308784,100.00,-1,-1,1200308784,100.00,-1,-1,1200309547,100.00,-1,-1,1200309547,100.00,-1,-1,431047,26.31,26.28,47,352398,5.39,5.39,
2026-04-01,22:23:19.334,2.00,1.86,100.00,0.00,0.00,1200436396,0.00,0.00,1200438160,0.00,0.00,1200960525,0.00,-1,-1,1200960525,0.00,-1,-1,1200960652,0.00,-1,-1,1200960652,0.00,-1,-1,1200960618,0.00,-1,-1,1200960618,0.00,-1,-1,1200395799,100.00,-1,-1,1200395799,100.00,-1,-1,1200397449,100.00,-1,-1,1200397449,100.00,-1,-1,1200433395,100.00,-1,-1,1200433395,100.00,-1,-1,599495,36.59,36.59,35,390099,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1200396984,0.00,0.00,1200398356,0.00,0.00,1200918629,0.00,-1,-1,1200918629,0.00,-1,-1,1200918835,0.00,-1,-1,1200918835,0.00,-1,-1,1200918662,0.00,-1,-1,1200918662,0.00,-1,-1,1200392313,100.00,-1,-1,1200392313,100.00,-1,-1,1200393234,100.00,-1,-1,1200393234,100.00,-1,-1,1200394408,100.00,-1,-1,1200394408,100.00,-1,-1,431169,26.32,26.32,47,352604,5.39,5.39,
2026-04-01,22:23:20.334,2.00,1.86,100.00,0.00,0.00,1198896080,0.00,0.00,1198897548,0.00,0.00,1199421042,0.00,-1,-1,1199421042,0.00,-1,-1,1199421150,0.00,-1,-1,1199421150,0.00,-1,-1,1199421048,0.00,-1,-1,1199421048,0.00,-1,-1,1198888494,100.00,-1,-1,1198888494,100.00,-1,-1,1198890480,100.00,-1,-1,1198890480,100.00,-1,-1,1198892302,100.00,-1,-1,1198892302,100.00,-1,-1,598501,36.53,36.53,35,391061,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1198937162,0.00,0.00,1198938290,0.00,0.00,1199457996,0.00,-1,-1,1199457996,0.00,-1,-1,1199458234,0.00,-1,-1,1199458234,0.00,-1,-1,1199458186,0.00,-1,-1,1199458186,0.00,-1,-1,1198932673,100.00,-1,-1,1198932673,100.00,-1,-1,1198933560,100.00,-1,-1,1198933560,100.00,-1,-1,1198934548,100.00,-1,-1,1198934548,100.00,-1,-1,431642,26.35,26.35,46,351116,5.37,5.37,
2026-04-01,22:23:21.333,2.00,1.88,100.00,0.00,0.00,1199775047,0.00,0.00,1199773558,0.00,0.00,1200251139,0.00,-1,-1,1200251139,0.00,-1,-1,1200227735,0.00,-1,-1,1200227735,0.00,-1,-1,1200204744,0.00,-1,-1,1200204744,0.00,-1,-1,1199829536,100.00,-1,-1,1199829536,100.00,-1,-1,1199823354,100.00,-1,-1,1199823354,100.00,-1,-1,1199778177,100.00,-1,-1,1199778177,100.00,-1,-1,599318,36.58,36.58,35,390970,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1199087049,0.00,0.00,1199085442,0.00,0.00,1199540731,0.00,-1,-1,1199540731,0.00,-1,-1,1199517514,0.00,-1,-1,1199517514,0.00,-1,-1,1199494612,0.00,-1,-1,1199494612,0.00,-1,-1,1199105054,100.00,-1,-1,1199105054,100.00,-1,-1,1199098326,100.00,-1,-1,1199098326,100.00,-1,-1,1199090926,100.00,-1,-1,1199090926,100.00,-1,-1,432688,26.41,26.41,47,351174,5.37,5.37,
2026-04-01,22:23:22.333,2.00,1.88,100.00,0.00,0.00,1199419073,0.00,0.00,1199420535,0.00,0.00,1199659821,0.00,-1,-1,1199659821,0.00,-1,-1,1199660338,0.00,-1,-1,1199660338,0.00,-1,-1,1199660204,0.00,-1,-1,1199660204,0.00,-1,-1,1199412616,100.00,-1,-1,1199412616,100.00,-1,-1,1199414337,100.00,-1,-1,1199414337,100.00,-1,-1,1199416422,100.00,-1,-1,1199416422,100.00,-1,-1,600693,36.66,36.66,35,391011,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1199441353,0.00,0.00,1199442960,0.00,0.00,1199658209,0.00,-1,-1,1199658209,0.00,-1,-1,1199657793,0.00,-1,-1,1199657793,0.00,-1,-1,1199657688,0.00,-1,-1,1199657688,0.00,-1,-1,1199436561,100.00,-1,-1,1199436561,100.00,-1,-1,1199437731,100.00,-1,-1,1199437731,100.00,-1,-1,1199439275,100.00,-1,-1,1199439275,100.00,-1,-1,434793,26.54,26.54,46,351518,5.38,5.38,
2026-04-01,22:23:23.334,2.00,1.90,100.00,0.00,0.00,1199877098,0.00,0.00,1199881980,0.00,0.00,1200183009,0.00,-1,-1,1200183009,0.00,-1,-1,1200205743,0.00,-1,-1,1200205743,0.00,-1,-1,1200228679,0.00,-1,-1,1200228679,0.00,-1,-1,1199847000,100.00,-1,-1,1199847000,100.00,-1,-1,1199857090,100.00,-1,-1,1199857090,100.00,-1,-1,1199868016,100.00,-1,-1,1199868016,100.00,-1,-1,600876,36.67,36.67,35,390726,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1200585210,0.00,0.00,1200589704,0.00,0.00,1200898087,0.00,-1,-1,1200898087,0.00,-1,-1,1200921283,0.00,-1,-1,1200921283,0.00,-1,-1,1200944428,0.00,-1,-1,1200944428,0.00,-1,-1,1200558907,100.00,-1,-1,1200558907,100.00,-1,-1,1200568133,100.00,-1,-1,1200568133,100.00,-1,-1,1200577523,100.00,-1,-1,1200577523,100.00,-1,-1,433356,26.45,26.45,46,352081,5.39,5.39,
2026-04-01,22:23:24.333,2.00,1.89,100.00,0.00,0.00,1199589047,0.00,0.00,1199587044,0.00,0.00,1200063795,0.00,-1,-1,1200063795,0.00,-1,-1,1200040694,0.00,-1,-1,1200040694,0.00,-1,-1,1200018303,0.00,-1,-1,1200018303,0.00,-1,-1,1199605525,100.00,-1,-1,1199605525,100.00,-1,-1,1199598695,100.00,-1,-1,1199598695,100.00,-1,-1,1199591895,100.00,-1,-1,1199591895,100.00,-1,-1,599125,36.57,36.57,35,389979,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1198908717,0.00,0.00,1198907066,0.00,0.00,1199360206,0.00,-1,-1,1199360206,0.00,-1,-1,1199337463,0.00,-1,-1,1199337463,0.00,-1,-1,1199316222,0.00,-1,-1,1199316222,0.00,-1,-1,1198926682,100.00,-1,-1,1198926682,100.00,-1,-1,1198919558,100.00,-1,-1,1198919558,100.00,-1,-1,1198912489,100.00,-1,-1,1198912489,100.00,-1,-1,433856,26.48,26.48,46,351705,5.38,5.38,
2026-04-01,22:23:25.332,2.00,1.85,100.00,0.00,0.00,1199184122,0.00,0.00,1199186080,0.00,0.00,1199441850,0.00,-1,-1,1199441850,0.00,-1,-1,1199445010,0.00,-1,-1,1199445010,0.00,-1,-1,1199446157,0.00,-1,-1,1199446157,0.00,-1,-1,1199180347,100.00,-1,-1,1199180347,100.00,-1,-1,1199181261,100.00,-1,-1,1199181261,100.00,-1,-1,1199182917,100.00,-1,-1,1199182917,100.00,-1,-1,596627,36.42,36.42,35,389607,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1199177661,0.00,0.00,1199178825,0.00,0.00,1199400130,0.00,-1,-1,1199400130,0.00,-1,-1,1199403646,0.00,-1,-1,1199403646,0.00,-1,-1,1199402347,0.00,-1,-1,1199402347,0.00,-1,-1,1199173193,100.00,-1,-1,1199173193,100.00,-1,-1,1199174164,100.00,-1,-1,1199174164,100.00,-1,-1,1199175319,100.00,-1,-1,1199175319,100.00,-1,-1,433681,26.47,26.47,47,351584,5.38,5.38,
2026-04-01,22:23:26.334,1.89,1.85,100.00,0.00,0.00,1200332629,0.00,0.00,1200337288,0.00,0.00,1200684977,0.00,-1,-1,1200684977,0.00,-1,-1,1200705425,0.00,-1,-1,1200705425,0.00,-1,-1,1200727416,0.00,-1,-1,1200727416,0.00,-1,-1,1200303659,100.00,-1,-1,1200303659,100.00,-1,-1,1200313601,100.00,-1,-1,1200313601,100.00,-1,-1,1200323765,100.00,-1,-1,1200323765,100.00,-1,-1,571311,34.87,34.87,35,386563,5.91,5.91,1.80,0.80,100.00,0.00,0.00,1201068848,0.00,0.00,1201073980,0.00,0.00,1201420146,0.00,-1,-1,1201420146,0.00,-1,-1,1201440275,0.00,-1,-1,1201440275,0.00,-1,-1,1201463283,0.00,-1,-1,1201463283,0.00,-1,-1,1201040837,100.00,-1,-1,1201040837,100.00,-1,-1,1201050487,100.00,-1,-1,1201050487,100.00,-1,-1,1201060270,100.00,-1,-1,1201060270,100.00,-1,-1,424966,25.94,25.94,47,351091,5.37,5.37,
2026-04-01,22:23:27.334,1.99,1.87,100.00,0.00,0.00,1199871237,0.00,0.00,1199870653,0.00,0.00,1200310786,0.00,-1,-1,1200310786,0.00,-1,-1,1200287338,0.00,-1,-1,1200287338,0.00,-1,-1,1200263665,0.00,-1,-1,1200263665,0.00,-1,-1,1199887191,100.00,-1,-1,1199887191,100.00,-1,-1,1199880766,100.00,-1,-1,1199880766,100.00,-1,-1,1199874361,100.00,-1,-1,1199874361,100.00,-1,-1,591714,36.12,36.08,35,388453,5.94,5.94,1.89,0.80,100.00,0.00,0.00,1199114294,0.00,0.00,1199112444,0.00,0.00,1199552939,0.00,-1,-1,1199552939,0.00,-1,-1,1199529258,0.00,-1,-1,1199529258,0.00,-1,-1,1199505829,0.00,-1,-1,1199505829,0.00,-1,-1,1199132802,100.00,-1,-1,1199132802,100.00,-1,-1,1199125393,100.00,-1,-1,1199125393,100.00,-1,-1,1199118380,100.00,-1,-1,1199118380,100.00,-1,-1,431061,26.31,26.28,46,350778,5.37,5.36,
