Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,22:27:18.540,2.00,1.89,100.00,0.00,0.00,1198672554,0.00,0.00,1198670381,0.00,0.00,1199113447,0.00,-1,-1,1199113447,0.00,-1,-1,1199090460,0.00,-1,-1,1199090460,0.00,-1,-1,1199067467,0.00,-1,-1,1199067467,0.00,-1,-1,1198689432,100.00,-1,-1,1198689432,100.00,-1,-1,1198682898,100.00,-1,-1,1198682898,100.00,-1,-1,1198676084,100.00,-1,-1,1198676084,100.00,-1,-1,608413,37.13,37.13,31,390855,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1197978413,0.00,0.00,1197977618,0.00,0.00,1198424882,0.00,-1,-1,1198424882,0.00,-1,-1,1198403740,0.00,-1,-1,1198403740,0.00,-1,-1,1198384531,0.00,-1,-1,1198384531,0.00,-1,-1,1197993905,100.00,-1,-1,1197993905,100.00,-1,-1,1197987800,100.00,-1,-1,1197987800,100.00,-1,-1,1197981642,100.00,-1,-1,1197981642,100.00,-1,-1,430732,26.29,26.29,45,350922,5.37,5.37,
2026-04-01,22:27:19.540,1.99,1.91,100.00,0.00,0.00,1200273483,0.00,0.00,1200274614,0.00,0.00,1200497070,0.00,-1,-1,1200497070,0.00,-1,-1,1200497097,0.00,-1,-1,1200497097,0.00,-1,-1,1200497116,0.00,-1,-1,1200497116,0.00,-1,-1,1200267447,100.00,-1,-1,1200267447,100.00,-1,-1,1200269241,100.00,-1,-1,1200269241,100.00,-1,-1,1200271338,100.00,-1,-1,1200271338,100.00,-1,-1,608778,37.16,37.16,31,393400,6.02,6.02,1.89,0.80,100.00,0.00,0.00,1200233320,0.00,0.00,1200234728,0.00,0.00,1200485420,0.00,-1,-1,1200485420,0.00,-1,-1,1200483270,0.00,-1,-1,1200483270,0.00,-1,-1,1200479299,0.00,-1,-1,1200479299,0.00,-1,-1,1200228816,100.00,-1,-1,1200228816,100.00,-1,-1,1200229680,100.00,-1,-1,1200229680,100.00,-1,-1,1200230612,100.00,-1,-1,1200230612,100.00,-1,-1,433545,26.46,26.46,45,350799,5.37,5.37,
2026-04-01,22:27:20.541,2.00,1.89,100.00,0.00,0.00,1199502249,0.00,0.00,1199507504,0.00,0.00,1199834934,0.00,-1,-1,1199834934,0.00,-1,-1,1199858007,0.00,-1,-1,1199858007,0.00,-1,-1,1199881203,0.00,-1,-1,1199881203,0.00,-1,-1,1199472876,100.00,-1,-1,1199472876,100.00,-1,-1,1199482974,100.00,-1,-1,1199482974,100.00,-1,-1,1199492987,100.00,-1,-1,1199492987,100.00,-1,-1,603703,36.85,36.85,31,391721,5.99,5.99,1.90,0.85,100.00,0.00,0.00,1200242014,0.00,0.00,1200246254,0.00,0.00,1200552399,0.00,-1,-1,1200552399,0.00,-1,-1,1200575354,0.00,-1,-1,1200575354,0.00,-1,-1,1200598037,0.00,-1,-1,1200598037,0.00,-1,-1,1200215808,100.00,-1,-1,1200215808,100.00,-1,-1,1200225086,100.00,-1,-1,1200225086,100.00,-1,-1,1200234370,100.00,-1,-1,1200234370,100.00,-1,-1,436640,26.65,26.65,45,350418,5.36,5.36,
2026-04-01,22:27:21.541,2.00,1.85,100.00,0.00,0.00,1199498090,0.00,0.00,1199499073,0.00,0.00,1200055229,0.00,-1,-1,1200055229,0.00,-1,-1,1200055193,0.00,-1,-1,1200055193,0.00,-1,-1,1200055370,0.00,-1,-1,1200055370,0.00,-1,-1,1199490994,100.00,-1,-1,1199490994,100.00,-1,-1,1199493009,100.00,-1,-1,1199493009,100.00,-1,-1,1199495139,100.00,-1,-1,1199495139,100.00,-1,-1,597130,36.45,36.45,31,391007,5.98,5.98,1.90,0.92,100.00,0.00,0.00,1199522918,0.00,0.00,1199524611,0.00,0.00,1200063534,0.00,-1,-1,1200063534,0.00,-1,-1,1200063607,0.00,-1,-1,1200063607,0.00,-1,-1,1200063901,0.00,-1,-1,1200063901,0.00,-1,-1,1199518982,100.00,-1,-1,1199518982,100.00,-1,-1,1199519900,100.00,-1,-1,1199519900,100.00,-1,-1,1199520906,100.00,-1,-1,1199520906,100.00,-1,-1,430748,26.29,26.29,45,351292,5.37,5.37,
2026-04-01,22:27:22.541,2.00,1.85,100.00,0.00,0.00,1199177406,0.00,0.00,1199178796,0.00,0.00,1199740710,0.00,-1,-1,1199740710,0.00,-1,-1,1199740777,0.00,-1,-1,1199740777,0.00,-1,-1,1199740359,0.00,-1,-1,1199740359,0.00,-1,-1,1199171312,100.00,-1,-1,1199171312,100.00,-1,-1,1199173098,100.00,-1,-1,1199173098,100.00,-1,-1,1199174622,100.00,-1,-1,1199174622,100.00,-1,-1,596886,36.43,36.43,31,392248,6.00,6.00,1.90,0.80,100.00,0.00,0.00,1199208543,0.00,0.00,1199210007,0.00,0.00,1199742921,0.00,-1,-1,1199742921,0.00,-1,-1,1199742967,0.00,-1,-1,1199742967,0.00,-1,-1,1199742806,0.00,-1,-1,1199742806,0.00,-1,-1,1199203613,100.00,-1,-1,1199203613,100.00,-1,-1,1199204859,100.00,-1,-1,1199204859,100.00,-1,-1,1199206013,100.00,-1,-1,1199206013,100.00,-1,-1,429772,26.23,26.23,45,350719,5.37,5.37,
2026-04-01,22:27:23.541,2.00,1.84,100.00,0.00,0.00,1199960082,0.00,0.00,1199961224,0.00,0.00,1200500040,0.00,-1,-1,1200500040,0.00,-1,-1,1200500264,0.00,-1,-1,1200500264,0.00,-1,-1,1200500697,0.00,-1,-1,1200500697,0.00,-1,-1,1199954091,100.00,-1,-1,1199954091,100.00,-1,-1,1199955576,100.00,-1,-1,1199955576,100.00,-1,-1,1199957634,100.00,-1,-1,1199957634,100.00,-1,-1,599319,36.58,36.58,31,390998,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1199939649,0.00,0.00,1199941272,0.00,0.00,1200476528,0.00,-1,-1,1200476528,0.00,-1,-1,1200476744,0.00,-1,-1,1200476744,0.00,-1,-1,1200476676,0.00,-1,-1,1200476676,0.00,-1,-1,1199924972,100.00,-1,-1,1199924972,100.00,-1,-1,1199926513,100.00,-1,-1,1199926513,100.00,-1,-1,1199928018,100.00,-1,-1,1199928018,100.00,-1,-1,429927,26.24,26.24,45,351346,5.38,5.38,
2026-04-01,22:27:24.541,2.00,1.91,100.00,0.00,0.00,1199962823,0.00,0.00,1199963979,0.00,0.00,1200484911,0.00,-1,-1,1200484911,0.00,-1,-1,1200484789,0.00,-1,-1,1200484789,0.00,-1,-1,1200484717,0.00,-1,-1,1200484717,0.00,-1,-1,1199956583,100.00,-1,-1,1199956583,100.00,-1,-1,1199958135,100.00,-1,-1,1199958135,100.00,-1,-1,1199960164,100.00,-1,-1,1199960164,100.00,-1,-1,606196,37.00,37.00,31,391979,6.00,6.00,1.90,0.80,100.00,0.00,0.00,1199982360,0.00,0.00,1199983767,0.00,0.00,1200507382,0.00,-1,-1,1200507382,0.00,-1,-1,1200507600,0.00,-1,-1,1200507600,0.00,-1,-1,1200507496,0.00,-1,-1,1200507496,0.00,-1,-1,1199977678,100.00,-1,-1,1199977678,100.00,-1,-1,1199978680,100.00,-1,-1,1199978680,100.00,-1,-1,1199980014,100.00,-1,-1,1199980014,100.00,-1,-1,429315,26.20,26.20,45,352213,5.39,5.39,
2026-04-01,22:27:25.541,2.00,1.91,100.00,0.00,0.00,1198816261,0.00,0.00,1198817425,0.00,0.00,1199339017,0.00,-1,-1,1199339017,0.00,-1,-1,1199382662,0.00,-1,-1,1199382662,0.00,-1,-1,1199382525,0.00,-1,-1,1199382525,0.00,-1,-1,1198809720,100.00,-1,-1,1198809720,100.00,-1,-1,1198811529,100.00,-1,-1,1198811529,100.00,-1,-1,1198813071,100.00,-1,-1,1198813071,100.00,-1,-1,607369,37.07,37.07,32,390589,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1198818002,0.00,0.00,1198818933,0.00,0.00,1199351294,0.00,-1,-1,1199351294,0.00,-1,-1,1199350782,0.00,-1,-1,1199350782,0.00,-1,-1,1199350779,0.00,-1,-1,1199350779,0.00,-1,-1,1198814086,100.00,-1,-1,1198814086,100.00,-1,-1,1198815181,100.00,-1,-1,1198815181,100.00,-1,-1,1198816171,100.00,-1,-1,1198816171,100.00,-1,-1,429062,26.19,26.19,45,350735,5.37,5.37,
2026-04-01,22:27:26.540,2.00,1.88,100.00,0.00,0.00,1199314708,0.00,0.00,1199313270,0.00,0.00,1199791959,0.00,-1,-1,1199791959,0.00,-1,-1,1199725224,0.00,-1,-1,1199725224,0.00,-1,-1,1199702412,0.00,-1,-1,1199702412,0.00,-1,-1,1199330835,100.00,-1,-1,1199330835,100.00,-1,-1,1199324226,100.00,-1,-1,1199324226,100.00,-1,-1,1199318202,100.00,-1,-1,1199318202,100.00,-1,-1,604797,36.91,36.91,31,389950,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1198629076,0.00,0.00,1198627043,0.00,0.00,1199063436,0.00,-1,-1,1199063436,0.00,-1,-1,1199040483,0.00,-1,-1,1199040483,0.00,-1,-1,1199017918,0.00,-1,-1,1199017918,0.00,-1,-1,1198647009,100.00,-1,-1,1198647009,100.00,-1,-1,1198639737,100.00,-1,-1,1198639737,100.00,-1,-1,1198632768,100.00,-1,-1,1198632768,100.00,-1,-1,429600,26.22,26.22,45,350322,5.36,5.36,
2026-04-01,22:27:27.541,2.00,1.93,100.00,0.00,0.00,1200297149,0.00,0.00,1200298896,0.00,0.00,1200524853,0.00,-1,-1,1200524853,0.00,-1,-1,1200527172,0.00,-1,-1,1200527172,0.00,-1,-1,1200526793,0.00,-1,-1,1200526793,0.00,-1,-1,1200291880,100.00,-1,-1,1200291880,100.00,-1,-1,1200292969,100.00,-1,-1,1200292969,100.00,-1,-1,1200293982,100.00,-1,-1,1200293982,100.00,-1,-1,609494,37.20,37.20,31,391818,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1200278715,0.00,0.00,1200279018,0.00,0.00,1200503338,0.00,-1,-1,1200503338,0.00,-1,-1,1200503570,0.00,-1,-1,1200503570,0.00,-1,-1,1200503141,0.00,-1,-1,1200503141,0.00,-1,-1,1200270264,100.00,-1,-1,1200270264,100.00,-1,-1,1200272890,100.00,-1,-1,1200272890,100.00,-1,-1,1200276347,100.00,-1,-1,1200276347,100.00,-1,-1,431312,26.33,26.33,45,351695,5.38,5.38,
2026-04-01,22:27:28.540,2.00,1.91,100.00,0.00,0.00,1199416510,0.00,0.00,1199417929,0.00,0.00,1199633531,0.00,-1,-1,1199633531,0.00,-1,-1,1199654182,0.00,-1,-1,1199654182,0.00,-1,-1,1199654334,0.00,-1,-1,1199654334,0.00,-1,-1,1199410239,100.00,-1,-1,1199410239,100.00,-1,-1,1199412160,100.00,-1,-1,1199412160,100.00,-1,-1,1199414168,100.00,-1,-1,1199414168,100.00,-1,-1,606399,37.01,37.01,31,391217,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1199410115,0.00,0.00,1199411193,0.00,0.00,1199635219,0.00,-1,-1,1199635219,0.00,-1,-1,1199635316,0.00,-1,-1,1199635316,0.00,-1,-1,1199636251,0.00,-1,-1,1199636251,0.00,-1,-1,1199405366,100.00,-1,-1,1199405366,100.00,-1,-1,1199406729,100.00,-1,-1,1199406729,100.00,-1,-1,1199408176,100.00,-1,-1,1199408176,100.00,-1,-1,429104,26.19,26.19,45,350287,5.36,5.36,
