Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,22:25:38.438,2.20,2.10,100.00,0.00,0.00,1333294544,100.00,-1,-1,1333294544,100.00,-1,-1,1333294596,100.00,-1,-1,1333294596,100.00,-1,-1,1333294590,100.00,-1,-1,1333294590,100.00,-1,-1,1333294588,100.00,-1,-1,1333294588,100.00,-1,-1,1333294592,100.00,-1,-1,1333294592,100.00,-1,-1,1333294550,100.00,-1,-1,1333294550,100.00,-1,-1,1333294550,100.00,-1,-1,1333294550,100.00,-1,-1,1333294452,100.00,-1,-1,1333294452,100.00,-1,-1,1100095807,0.00,0.00,0.00,1520211,92.79,92.79,60,703317,10.76,10.76,
2026-04-01,22:25:39.438,2.20,2.10,100.00,0.00,0.00,1334115080,100.00,-1,-1,1334115080,100.00,-1,-1,1334115080,100.00,-1,-1,1334115080,100.00,-1,-1,1334115080,100.00,-1,-1,1334115080,100.00,-1,-1,1334115054,100.00,-1,-1,1334115054,100.00,-1,-1,1334115028,100.00,-1,-1,1334115028,100.00,-1,-1,1334114934,100.00,-1,-1,1334114934,100.00,-1,-1,1334114856,100.00,-1,-1,1334114856,100.00,-1,-1,1334114852,100.00,-1,-1,1334114852,100.00,-1,-1,1100755637,0.00,0.00,0.00,1522786,92.94,92.94,61,704688,10.78,10.78,
2026-04-01,22:25:40.440,2.20,2.10,100.00,0.00,0.00,1333171810,100.00,-1,-1,1333171810,100.00,-1,-1,1333171810,100.00,-1,-1,1333171810,100.00,-1,-1,1333171812,100.00,-1,-1,1333171812,100.00,-1,-1,1333171808,100.00,-1,-1,1333171808,100.00,-1,-1,1333171810,100.00,-1,-1,1333171810,100.00,-1,-1,1333171806,100.00,-1,-1,1333171806,100.00,-1,-1,1333171808,100.00,-1,-1,1333171808,100.00,-1,-1,1333171808,100.00,-1,-1,1333171808,100.00,-1,-1,1100005756,0.00,0.00,0.00,1513211,92.36,92.36,60,703948,10.77,10.77,
2026-04-01,22:25:41.437,2.20,2.10,100.00,0.00,0.00,1333349272,100.00,-1,-1,1333349272,100.00,-1,-1,1333349270,100.00,-1,-1,1333349270,100.00,-1,-1,1333349266,100.00,-1,-1,1333349266,100.00,-1,-1,1333349266,100.00,-1,-1,1333349266,100.00,-1,-1,1333349272,100.00,-1,-1,1333349272,100.00,-1,-1,1333349356,100.00,-1,-1,1333349356,100.00,-1,-1,1333349298,100.00,-1,-1,1333349298,100.00,-1,-1,1333349302,100.00,-1,-1,1333349302,100.00,-1,-1,1100130264,0.00,0.00,0.00,1519102,92.72,92.72,59,702877,10.75,10.75,
2026-04-01,22:25:42.437,2.20,2.10,100.00,0.00,0.00,1333282764,100.00,-1,-1,1333282764,100.00,-1,-1,1333282814,100.00,-1,-1,1333282814,100.00,-1,-1,1333282814,100.00,-1,-1,1333282814,100.00,-1,-1,1333282812,100.00,-1,-1,1333282812,100.00,-1,-1,1333282878,100.00,-1,-1,1333282878,100.00,-1,-1,1333282874,100.00,-1,-1,1333282874,100.00,-1,-1,1333282808,100.00,-1,-1,1333282808,100.00,-1,-1,1333282888,100.00,-1,-1,1333282888,100.00,-1,-1,1100080430,0.00,0.00,0.00,1498614,91.47,91.38,59,699628,10.70,10.69,
2026-04-01,22:25:43.439,2.20,2.12,100.00,0.00,0.00,1333327812,100.00,-1,-1,1333327812,100.00,-1,-1,1333327810,100.00,-1,-1,1333327810,100.00,-1,-1,1333327808,100.00,-1,-1,1333327808,100.00,-1,-1,1333327812,100.00,-1,-1,1333327812,100.00,-1,-1,1333327810,100.00,-1,-1,1333327810,100.00,-1,-1,1333327816,100.00,-1,-1,1333327816,100.00,-1,-1,1333327754,100.00,-1,-1,1333327754,100.00,-1,-1,1333327756,100.00,-1,-1,1333327756,100.00,-1,-1,1100130264,0.00,0.00,0.00,1517591,92.63,92.63,60,701554,10.73,10.73,
2026-04-01,22:25:44.438,2.20,2.11,100.00,0.00,0.00,1333685052,100.00,-1,-1,1333685052,100.00,-1,-1,1333685054,100.00,-1,-1,1333685054,100.00,-1,-1,1333685030,100.00,-1,-1,1333685030,100.00,-1,-1,1333685030,100.00,-1,-1,1333685030,100.00,-1,-1,1333685040,100.00,-1,-1,1333685040,100.00,-1,-1,1333685018,100.00,-1,-1,1333685018,100.00,-1,-1,1333685064,100.00,-1,-1,1333685064,100.00,-1,-1,1333685064,100.00,-1,-1,1333685064,100.00,-1,-1,1100405609,0.00,0.00,0.00,1514474,92.44,92.44,60,702310,10.75,10.75,
2026-04-01,22:25:45.439,2.20,2.09,100.00,0.00,0.00,1333441968,100.00,-1,-1,1333441968,100.00,-1,-1,1333441892,100.00,-1,-1,1333441892,100.00,-1,-1,1333441844,100.00,-1,-1,1333441844,100.00,-1,-1,1333441850,100.00,-1,-1,1333441850,100.00,-1,-1,1333441850,100.00,-1,-1,1333441850,100.00,-1,-1,1333441814,100.00,-1,-1,1333441814,100.00,-1,-1,1333441814,100.00,-1,-1,1333441814,100.00,-1,-1,1333441760,100.00,-1,-1,1333441760,100.00,-1,-1,1100213007,0.00,0.00,0.00,1507985,92.04,92.04,61,701712,10.74,10.74,
2026-04-01,22:25:46.438,2.20,2.14,100.00,0.00,0.00,1333233914,100.00,-1,-1,1333233914,100.00,-1,-1,1333233904,100.00,-1,-1,1333233904,100.00,-1,-1,1333233834,100.00,-1,-1,1333233834,100.00,-1,-1,1333233802,100.00,-1,-1,1333233802,100.00,-1,-1,1333233800,100.00,-1,-1,1333233800,100.00,-1,-1,1333233800,100.00,-1,-1,1333233800,100.00,-1,-1,1333233798,100.00,-1,-1,1333233798,100.00,-1,-1,1333233804,100.00,-1,-1,1333233804,100.00,-1,-1,1100040931,0.00,0.00,0.00,1511018,92.23,92.23,60,701330,10.73,10.73,
2026-04-01,22:25:47.438,2.20,2.16,100.00,0.00,0.00,1333323844,100.00,-1,-1,1333323844,100.00,-1,-1,1333323844,100.00,-1,-1,1333323844,100.00,-1,-1,1333323842,100.00,-1,-1,1333323842,100.00,-1,-1,1333323840,100.00,-1,-1,1333323840,100.00,-1,-1,1333323840,100.00,-1,-1,1333323840,100.00,-1,-1,1333323842,100.00,-1,-1,1333323842,100.00,-1,-1,1333323838,100.00,-1,-1,1333323838,100.00,-1,-1,1333323840,100.00,-1,-1,1333323840,100.00,-1,-1,1100118186,0.00,0.00,0.00,1513685,92.39,92.39,59,699775,10.71,10.71,
2026-04-01,22:25:48.439,2.20,2.13,100.00,0.00,0.00,1333341484,100.00,-1,-1,1333341484,100.00,-1,-1,1333341486,100.00,-1,-1,1333341486,100.00,-1,-1,1333341484,100.00,-1,-1,1333341484,100.00,-1,-1,1333341484,100.00,-1,-1,1333341484,100.00,-1,-1,1333341486,100.00,-1,-1,1333341486,100.00,-1,-1,1333341482,100.00,-1,-1,1333341482,100.00,-1,-1,1333341484,100.00,-1,-1,1333341484,100.00,-1,-1,1333341490,100.00,-1,-1,1333341490,100.00,-1,-1,1100140916,0.00,0.00,0.00,1517576,92.63,92.63,59,700288,10.71,10.71,
2026-04-01,22:25:49.441,2.20,2.13,100.00,0.00,0.00,1332896370,100.00,-1,-1,1332896370,100.00,-1,-1,1332896370,100.00,-1,-1,1332896370,100.00,-1,-1,1332896370,100.00,-1,-1,1332896370,100.00,-1,-1,1332896380,100.00,-1,-1,1332896380,100.00,-1,-1,1332896382,100.00,-1,-1,1332896382,100.00,-1,-1,1332896390,100.00,-1,-1,1332896390,100.00,-1,-1,1332896430,100.00,-1,-1,1332896430,100.00,-1,-1,1332896430,100.00,-1,-1,1332896430,100.00,-1,-1,1099755720,0.00,0.00,0.00,1518368,92.67,92.67,59,700363,10.72,10.72,
2026-04-01,22:25:50.438,2.20,2.12,100.00,0.00,0.00,1333134252,100.00,-1,-1,1333134252,100.00,-1,-1,1333134256,100.00,-1,-1,1333134256,100.00,-1,-1,1333134260,100.00,-1,-1,1333134260,100.00,-1,-1,1333134256,100.00,-1,-1,1333134256,100.00,-1,-1,1333134270,100.00,-1,-1,1333134270,100.00,-1,-1,1333134334,100.00,-1,-1,1333134334,100.00,-1,-1,1333134450,100.00,-1,-1,1333134450,100.00,-1,-1,1333134502,100.00,-1,-1,1333134502,100.00,-1,-1,1099995900,0.00,0.00,0.00,1515180,92.48,92.48,60,701092,10.73,10.73,
2026-04-01,22:25:51.438,2.20,2.13,100.00,0.00,0.00,1333357200,100.00,-1,-1,1333357200,100.00,-1,-1,1333357200,100.00,-1,-1,1333357200,100.00,-1,-1,1333357200,100.00,-1,-1,1333357200,100.00,-1,-1,1333357200,100.00,-1,-1,1333357200,100.00,-1,-1,1333357206,100.00,-1,-1,1333357206,100.00,-1,-1,1333357226,100.00,-1,-1,1333357226,100.00,-1,-1,1333357226,100.00,-1,-1,1333357226,100.00,-1,-1,1333357226,100.00,-1,-1,1333357226,100.00,-1,-1,1100116933,0.00,0.00,0.00,1515576,92.50,92.50,60,700025,10.71,10.71,
2026-04-01,22:25:52.438,2.20,2.13,100.00,0.00,0.00,1333322006,100.00,-1,-1,1333322006,100.00,-1,-1,1333322016,100.00,-1,-1,1333322016,100.00,-1,-1,1333322044,100.00,-1,-1,1333322044,100.00,-1,-1,1333322086,100.00,-1,-1,1333322086,100.00,-1,-1,1333322134,100.00,-1,-1,1333322134,100.00,-1,-1,1333322134,100.00,-1,-1,1333322134,100.00,-1,-1,1333322134,100.00,-1,-1,1333322134,100.00,-1,-1,1333322138,100.00,-1,-1,1333322138,100.00,-1,-1,1100110605,0.00,0.00,0.00,1514730,92.45,92.45,60,698949,10.69,10.69,
2026-04-01,22:25:53.438,2.20,2.10,100.00,0.00,0.00,1332092266,100.00,-1,-1,1332092266,100.00,-1,-1,1332092266,100.00,-1,-1,1332092266,100.00,-1,-1,1332092260,100.00,-1,-1,1332092260,100.00,-1,-1,1332092260,100.00,-1,-1,1332092260,100.00,-1,-1,1332092264,100.00,-1,-1,1332092264,100.00,-1,-1,1332092266,100.00,-1,-1,1332092266,100.00,-1,-1,1332092198,100.00,-1,-1,1332092198,100.00,-1,-1,1332092200,100.00,-1,-1,1332092200,100.00,-1,-1,1099111219,0.00,0.00,0.00,1504071,91.80,91.80,59,697740,10.68,10.68,
2026-04-01,22:25:54.438,2.20,2.11,100.00,0.00,0.00,1333426644,100.00,-1,-1,1333426644,100.00,-1,-1,1333426570,100.00,-1,-1,1333426570,100.00,-1,-1,1333426560,100.00,-1,-1,1333426560,100.00,-1,-1,1333426564,100.00,-1,-1,1333426564,100.00,-1,-1,1333426570,100.00,-1,-1,1333426570,100.00,-1,-1,1333426580,100.00,-1,-1,1333426580,100.00,-1,-1,1333426564,100.00,-1,-1,1333426564,100.00,-1,-1,1333426564,100.00,-1,-1,1333426564,100.00,-1,-1,1100188100,0.00,0.00,0.00,1503935,91.79,91.79,60,698820,10.69,10.69,
2026-04-01,22:25:55.440,2.20,2.13,100.00,0.00,0.00,1333217674,100.00,-1,-1,1333217674,100.00,-1,-1,1333217672,100.00,-1,-1,1333217672,100.00,-1,-1,1333217552,100.00,-1,-1,1333217552,100.00,-1,-1,1333217548,100.00,-1,-1,1333217548,100.00,-1,-1,1333217540,100.00,-1,-1,1333217540,100.00,-1,-1,1333217594,100.00,-1,-1,1333217594,100.00,-1,-1,1333217592,100.00,-1,-1,1333217592,100.00,-1,-1,1333217590,100.00,-1,-1,1333217590,100.00,-1,-1,1100027819,0.00,0.00,0.00,1513516,92.38,92.38,61,699584,10.70,10.70,
2026-04-01,22:25:56.438,2.20,2.12,100.00,0.00,0.00,1333596598,100.00,-1,-1,1333596598,100.00,-1,-1,1333596596,100.00,-1,-1,1333596596,100.00,-1,-1,1333596594,100.00,-1,-1,1333596594,100.00,-1,-1,1333596592,100.00,-1,-1,1333596592,100.00,-1,-1,1333596620,100.00,-1,-1,1333596620,100.00,-1,-1,1333596624,100.00,-1,-1,1333596624,100.00,-1,-1,1333596622,100.00,-1,-1,1333596622,100.00,-1,-1,1333596616,100.00,-1,-1,1333596616,100.00,-1,-1,1100343681,0.00,0.00,0.00,1510060,92.17,92.17,61,701203,10.73,10.73,
2026-04-01,22:25:57.439,2.20,2.14,100.00,0.00,0.00,1333630632,100.00,-1,-1,1333630632,100.00,-1,-1,1333630626,100.00,-1,-1,1333630626,100.00,-1,-1,1333630626,100.00,-1,-1,1333630626,100.00,-1,-1,1333630626,100.00,-1,-1,1333630626,100.00,-1,-1,1333630648,100.00,-1,-1,1333630648,100.00,-1,-1,1333630644,100.00,-1,-1,1333630644,100.00,-1,-1,1333630644,100.00,-1,-1,1333630644,100.00,-1,-1,1333630640,100.00,-1,-1,1333630640,100.00,-1,-1,1100375592,0.00,0.00,0.00,1516105,92.54,92.44,59,702865,10.75,10.74,
2026-04-01,22:25:58.441,2.20,2.13,100.00,0.00,0.00,1334643544,100.00,-1,-1,1334643544,100.00,-1,-1,1334643550,100.00,-1,-1,1334643550,100.00,-1,-1,1334643620,100.00,-1,-1,1334643620,100.00,-1,-1,1334643622,100.00,-1,-1,1334643622,100.00,-1,-1,1334643614,100.00,-1,-1,1334643614,100.00,-1,-1,1334643618,100.00,-1,-1,1334643618,100.00,-1,-1,1334643686,100.00,-1,-1,1334643686,100.00,-1,-1,1334643770,100.00,-1,-1,1334643770,100.00,-1,-1,1101218234,0.00,0.00,0.00,1511692,92.27,92.17,60,701733,10.74,10.73,
2026-04-01,22:25:59.440,2.20,2.12,100.00,0.00,0.00,1333899756,100.00,-1,-1,1333899756,100.00,-1,-1,1333899760,100.00,-1,-1,1333899760,100.00,-1,-1,1333899760,100.00,-1,-1,1333899760,100.00,-1,-1,1333899756,100.00,-1,-1,1333899756,100.00,-1,-1,1333899754,100.00,-1,-1,1333899754,100.00,-1,-1,1333899754,100.00,-1,-1,1333899754,100.00,-1,-1,1333899658,100.00,-1,-1,1333899658,100.00,-1,-1,1333899614,100.00,-1,-1,1333899614,100.00,-1,-1,1100573793,0.00,0.00,0.00,1515505,92.50,92.50,60,700998,10.73,10.73,
2026-04-01,22:26:00.440,2.20,2.12,100.00,0.00,0.00,1333378594,100.00,-1,-1,1333378594,100.00,-1,-1,1333378596,100.00,-1,-1,1333378596,100.00,-1,-1,1333378598,100.00,-1,-1,1333378598,100.00,-1,-1,1333378600,100.00,-1,-1,1333378600,100.00,-1,-1,1333378666,100.00,-1,-1,1333378666,100.00,-1,-1,1333378620,100.00,-1,-1,1333378620,100.00,-1,-1,1333378528,100.00,-1,-1,1333378528,100.00,-1,-1,1333378530,100.00,-1,-1,1333378530,100.00,-1,-1,1100171223,0.00,0.00,0.00,1515674,92.51,92.51,60,700263,10.71,10.71,
2026-04-01,22:26:01.441,2.20,2.12,100.00,0.00,0.00,1333383118,100.00,-1,-1,1333383118,100.00,-1,-1,1333383120,100.00,-1,-1,1333383120,100.00,-1,-1,1333383126,100.00,-1,-1,1333383126,100.00,-1,-1,1333383128,100.00,-1,-1,1333383128,100.00,-1,-1,1333383130,100.00,-1,-1,1333383130,100.00,-1,-1,1333383132,100.00,-1,-1,1333383132,100.00,-1,-1,1333383136,100.00,-1,-1,1333383136,100.00,-1,-1,1333383216,100.00,-1,-1,1333383216,100.00,-1,-1,1100177598,0.00,0.00,0.00,1511251,92.24,92.24,59,697835,10.68,10.68,
2026-04-01,22:26:02.441,2.20,2.11,100.00,0.00,0.00,1333389806,100.00,-1,-1,1333389806,100.00,-1,-1,1333389804,100.00,-1,-1,1333389804,100.00,-1,-1,1333389762,100.00,-1,-1,1333389762,100.00,-1,-1,1333389752,100.00,-1,-1,1333389752,100.00,-1,-1,1333389752,100.00,-1,-1,1333389752,100.00,-1,-1,1333389712,100.00,-1,-1,1333389712,100.00,-1,-1,1333389714,100.00,-1,-1,1333389714,100.00,-1,-1,1333389716,100.00,-1,-1,1333389716,100.00,-1,-1,1100168484,0.00,0.00,0.00,1518252,92.67,92.57,60,702346,10.75,10.74,
2026-04-01,22:26:03.442,2.20,2.12,100.00,0.00,0.00,1333614440,100.00,-1,-1,1333614440,100.00,-1,-1,1333614440,100.00,-1,-1,1333614440,100.00,-1,-1,1333614438,100.00,-1,-1,1333614438,100.00,-1,-1,1333614440,100.00,-1,-1,1333614440,100.00,-1,-1,1333614462,100.00,-1,-1,1333614462,100.00,-1,-1,1333614380,100.00,-1,-1,1333614380,100.00,-1,-1,1333614380,100.00,-1,-1,1333614380,100.00,-1,-1,1333614270,100.00,-1,-1,1333614270,100.00,-1,-1,1100356672,0.00,0.00,0.00,1514860,92.46,92.46,60,700366,10.72,10.72,
2026-04-01,22:26:04.443,2.20,2.12,100.00,0.00,0.00,1333390390,100.00,-1,-1,1333390390,100.00,-1,-1,1333390390,100.00,-1,-1,1333390390,100.00,-1,-1,1333390390,100.00,-1,-1,1333390390,100.00,-1,-1,1333390384,100.00,-1,-1,1333390384,100.00,-1,-1,1333390388,100.00,-1,-1,1333390388,100.00,-1,-1,1333390368,100.00,-1,-1,1333390368,100.00,-1,-1,1333390370,100.00,-1,-1,1333390370,100.00,-1,-1,1333390376,100.00,-1,-1,1333390376,100.00,-1,-1,1100168168,0.00,0.00,0.00,1512357,92.31,92.31,60,698103,10.68,10.68,
